device,rho,seed,deadline_ratio,deadline_ms,epsilon,skip_mode,r_good_mbps,r_bad_mbps,rate_ratio,pi_bad_observed,lag1_autocorr,forced_count,discretionary_budget,burst_burn_in_slots,policy,mean_energy_j,total_energy_j,violation_rate,violation_count,max_violation_run,burst_count_ge2,violation_run_count,violation_state_bad_share,violation_state_good_count,violation_state_bad_count,boost_use_rate,boost_use_rate_good,boost_use_rate_bad,policy_metadata_json
device_0,0.0,1706,4.0,140.0,0.15,drop,48,16,3,0.20062,-0.0045443747273977144,0,15000,1000,P0,0.03679648226237704,3679.648226237704,0.15,15000,5,1972,12575,0.20866666666666667,11870,3130,0.0,0,0.0,"{""budget"": 15000}"
device_0,0.0,1706,4.0,140.0,0.15,drop,48,16,3,0.20062,-0.0045443747273977144,0,15000,1000,P2,0.028068075734703428,2806.807573470343,0.15,15000,6,1866,12674,1.0,0,15000,0.0,0,0.0,"{""budget"": 15000}"
device_0,0.0,1706,4.0,140.0,0.15,drop,48,16,3,0.20062,-0.0045443747273977144,0,15000,1000,P2prime,0.02846045318951723,2846.045318951723,0.15,15000,1,0,14844,1.0,0,15000,0.0,0,0.0,"{""budget"": 15000, ""method"": ""lagrangian_path_dp""}"
device_0,0.0,1707,4.0,140.0,0.15,drop,48,16,3,0.19896,0.001346027845602329,0,15000,1000,P1,0.04325419234539343,4325.419234539343,0.0,0,0,0,0,,0,0,0.0,0,0.0,{}
device_0,0.0,1707,4.0,140.0,0.15,drop,48,16,3,0.19896,0.001346027845602329,0,15000,1000,P0,0.03676013569514697,3676.0135695146964,0.15,15000,5,1897,12590,0.199,12015,2985,0.0,0,0.0,"{""budget"": 15000}"
device_0,0.0,1707,4.0,140.0,0.15,drop,48,16,3,0.19896,0.001346027845602329,0,15000,1000,P2,0.02802264973679642,2802.264973679642,0.15,15000,6,1854,12630,1.0,0,15000,0.0,0,0.0,"{""budget"": 15000}"
device_0,0.0,1707,4.0,140.0,0.15,drop,48,16,3,0.19896,0.001346027845602329,0,15000,1000,P2prime,0.02842020134467738,2842.020134467738,0.15,15000,1,0,14846,1.0,0,15000,0.0,0,0.0,"{""budget"": 15000, ""method"": ""lagrangian_path_dp""}"
device_0,0.0,1708,4.0,140.0,0.15,drop,48,16,3,0.19922,-0.001372807149175493,0,15000,1000,P1,0.04331316710254956,4331.316710254956,0.0,0,0,0,0,,0,0,0.0,0,0.0,{}
device_0,0.0,1708,4.0,140.0,0.15,drop,48,16,3,0.19922,-0.001372807149175493,0,15000,1000,P0,0.036804886767639704,3680.4886767639705,0.15,15000,6,1908,12574,0.20073333333333335,11989,3011,0.0,0,0.0,"{""budget"": 15000}"
device_0,0.0,1708,4.0,140.0,0.15,drop,48,16,3,0.19922,-0.001372807149175493,0,15000,1000,P2,0.028020874204172944,2802.087420417294,0.15,15000,6,1864,12642,1.0,0,15000,0.0,0,0.0,"{""budget"": 15000}"
device_0,0.0,1708,4.0,140.0,0.15,drop,48,16,3,0.19922,-0.001372807149175493,0,15000,1000,P2prime,0.028422856393566218,2842.2856393566217,0.15,15000,1,0,14841,1.0,0,15000,0.0,0,0.0,"{""budget"": 15000, ""method"": ""lagrangian_path_dp""}"
device_0,0.0,1709,4.0,140.0,0.15,drop,48,16,3,0.20001,0.005034822885721277,0,15000,1000,P1,0.04332479371322708,4332.479371322708,0.0,0,0,0,0,,0,0,0.0,0,0.0,{}
device_0,0.0,1709,4.0,140.0,0.15,drop,48,16,3,0.20001,0.005034822885721277,0,15000,1000,P0,0.03677747945875985,3677.747945875985,0.15,15000,6,1871,12592,0.20333333333333334,11950,3050,0.0,0,0.0,"{""budget"": 15000}"
device_0,0.0,1709,4.0,140.0,0.15,drop,48,16,3,0.20001,0.005034822885721277,0,15000,1000,P2,0.02806059054460737,2806.059054460737,0.15,15000,6,1921,12605,1.0,0,15000,0.0,0,0.0,"{""budget"": 15000}"
device_0,0.0,1709,4.0,140.0,0.15,drop,48,16,3,0.20001,0.005034822885721277,0,15000,1000,P2prime,0.028479079275075984,2847.9079275075983,0.15,15000,1,0,14854,1.0,0,15000,0.0,0,0.0,"{""budget"": 15000, ""method"": ""lagrangian_path_dp""}"
device_0,0.0,1710,4.0,140.0,0.15,drop,48,16,3,0.19848,0.0007247411049733544,0,15000,1000,P1,0.04320229195161846,4320.229195161846,0.0,0,0,0,0,,0,0,0.0,0,0.0,{}
device_0,0.0,1710,4.0,140.0,0.15,drop,48,16,3,0.19848,0.0007247411049733544,0,15000,1000,P0,0.036738264328196504,3673.82643281965,0.15,15000,5,1876,12635,0.19673333333333334,12049,2951,0.0,0,0.0,"{""budget"": 15000}"
device_0,0.0,1710,4.0,140.0,0.15,drop,48,16,3,0.19848,0.0007247411049733544,0,15000,1000,P2,0.02797848212743159,2797.848212743159,0.15,15000,5,1892,12667,1.0,0,15000,0.0,0,0.0,"{""budget"": 15000}"
device_0,0.0,1710,4.0,140.0,0.15,drop,48,16,3,0.19848,0.0007247411049733544,0,15000,1000,P2prime,0.028388054306890363,2838.8054306890363,0.15,15000,1,0,14863,1.0,0,15000,0.0,0,0.0,"{""budget"": 15000, ""method"": ""lagrangian_path_dp""}"
device_0,0.375,1701,4.0,140.0,0.15,drop,48,16,3,0.19773,0.37585282092426525,0,15000,1000,P1,0.043173301460547174,4317.330146054717,0.0,0,0,0,0,,0,0,0.0,0,0.0,{}
device_0,0.375,1701,4.0,140.0,0.15,drop,48,16,3,0.19773,0.37585282092426525,0,15000,1000,P0,0.0366877278862629,3668.7727886262896,0.15,15000,7,1923,12585,0.19713333333333333,12043,2957,0.0,0,0.0,"{""budget"": 15000}"
device_0,0.375,1701,4.0,140.0,0.15,drop,48,16,3,0.19773,0.37585282092426525,0,15000,1000,P2,0.02797149662290931,2797.149662290931,0.15,15000,11,3524,9237,1.0,0,15000,0.0,0,0.0,"{""budget"": 15000}"
device_0,0.375,1701,4.0,140.0,0.15,drop,48,16,3,0.19773,0.37585282092426525,0,15000,1000,P2prime,0.029409563656816077,2940.9563656816076,0.15,15000,1,0,14845,0.8546666666666667,2180,12820,0.0,0,0.0,"{""budget"": 15000, ""method"": ""lagrangian_path_dp""}"
device_0,0.375,1702,4.0,140.0,0.15,drop,48,16,3,0.20083,0.3763938072575695,0,15000,1000,P1,0.04338184194732579,4338.184194732579,0.0,0,0,0,0,,0,0,0.0,0,0.0,{}
device_0,0.375,1702,4.0,140.0,0.15,drop,48,16,3,0.20083,0.3763938072575695,0,15000,1000,P0,0.03684522264573886,3684.5222645738863,0.15,15000,6,1842,12646,0.20706666666666668,11894,3106,0.0,0,0.0,"{""budget"": 15000}"
device_0,0.375,1702,4.0,140.0,0.15,drop,48,16,3,0.20083,0.3763938072575695,0,15000,1000,P2,0.028099487891309297,2809.9487891309295,0.15,15000,11,3466,9280,1.0,0,15000,0.0,0,0.0,"{""budget"": 15000}"
device_0,0.375,1702,4.0,140.0,0.15,drop,48,16,3,0.20083,0.3763938072575695,0,15000,1000,P2prime,0.029480044033448366,2948.0044033448366,0.15,15000,1,0,14848,0.8699333333333333,1951,13049,0.0,0,0.0,"{""budget"": 15000, ""method"": ""lagrangian_path_dp""}"
device_0,0.375,1703,4.0,140.0,0.15,drop,48,16,3,0.19949,0.3708761472322628,0,15000,1000,P1,0.04338089100958197,4338.089100958197,0.0,0,0,0,0,,0,0,0.0,0,0.0,{}
device_0,0.375,1703,4.0,140.0,0.15,drop,48,16,3,0.19949,0.3708761472322628,0,15000,1000,P0,0.03692172441897616,3692.1724418976164,0.15,15000,6,1862,12651,0.1964,12054,2946,0.0,0,0.0,"{""budget"": 15000}"
device_0,0.375,1703,4.0,140.0,0.15,drop,48,16,3,0.19949,0.3708761472322628,0,15000,1000,P2,0.02806785920110273,2806.785920110273,0.15,15000,12,3437,9321,1.0,0,15000,0.0,0,0.0,"{""budget"": 15000}"
device_0,0.375,1703,4.0,140.0,0.15,drop,48,16,3,0.19949,0.3708761472322628,0,15000,1000,P2prime,0.029456032607633752,2945.603260763375,0.15,15000,1,0,14842,0.8632,2052,12948,0.0,0,0.0,"{""budget"": 15000, ""method"": ""lagrangian_path_dp""}"
device_0,0.375,1704,4.0,140.0,0.15,drop,48,16,3,0.19956,0.37083454970073176,0,15000,1000,P1,0.04332064357886913,4332.064357886913,0.0,0,0,0,0,,0,0,0.0,0,0.0,{}
device_0,0.375,1704,4.0,140.0,0.15,drop,48,16,3,0.19956,0.37083454970073176,0,15000,1000,P0,0.0368554427850339,3685.54427850339,0.15,15000,5,1857,12643,0.19773333333333334,12034,2966,0.0,0,0.0,"{""budget"": 15000}"
device_0,0.375,1704,4.0,140.0,0.15,drop,48,16,3,0.19956,0.37083454970073176,0,15000,1000,P2,0.028047726949058847,2804.7726949058847,0.15,15000,10,3478,9274,1.0,0,15000,0.0,0,0.0,"{""budget"": 15000}"
device_0,0.375,1704,4.0,140.0,0.15,drop,48,16,3,0.19956,0.37083454970073176,0,15000,1000,P2prime,0.029446801093523774,2944.6801093523773,0.15,15000,1,0,14839,0.8662666666666666,2006,12994,0.0,0,0.0,"{""budget"": 15000, ""method"": ""lagrangian_path_dp""}"
device_0,0.375,1705,4.0,140.0,0.15,drop,48,16,3,0.1976,0.38054564128452917,0,15000,1000,P1,0.043225337387086685,4322.533738708668,0.0,0,0,0,0,,0,0,0.0,0,0.0,{}
device_0,0.375,1705,4.0,140.0,0.15,drop,48,16,3,0.1976,0.38054564128452917,0,15000,1000,P0,0.036756805469230845,3675.6805469230844,0.15,15000,6,1872,12652,0.19646666666666668,12053,2947,0.0,0,0.0,"{""budget"": 15000}"
device_0,0.375,1705,4.0,140.0,0.15,drop,48,16,3,0.1976,0.38054564128452917,0,15000,1000,P2,0.027955437398348108,2795.543739834811,0.15,15000,12,3520,9213,1.0,0,15000,0.0,0,0.0,"{""budget"": 15000}"
device_0,0.375,1705,4.0,140.0,0.15,drop,48,16,3,0.1976,0.38054564128452917,0,15000,1000,P2prime,0.029411768022880543,2941.176802288054,0.15,15000,1,0,14858,0.8533333333333334,2200,12800,0.0,0,0.0,"{""budget"": 15000, ""method"": ""lagrangian_path_dp""}"
device_0,0.375,1706,4.0,140.0,0.15,drop,48,16,3,0.19975,0.37847803043317246,0,15000,1000,P1,0.04334879520766732,4334.879520766733,0.0,0,0,0,0,,0,0,0.0,0,0.0,{}
device_0,0.375,1706,4.0,140.0,0.15,drop,48,16,3,0.19975,0.37847803043317246,0,15000,1000,P0,0.03677582790152533,3677.582790152533,0.15,15000,6,1965,12543,0.20433333333333334,11935,3065,0.0,0,0.0,"{""budget"": 15000}"
device_0,0.375,1706,4.0,140.0,0.15,drop,48,16,3,0.19975,0.37847803043317246,0,15000,1000,P2,0.02806757036909711,2806.757036909711,0.15,15000,9,3522,9260,1.0,0,15000,0.0,0,0.0,"{""budget"": 15000}"
device_0,0.375,1706,4.0,140.0,0.15,drop,48,16,3,0.19975,0.37847803043317246,0,15000,1000,P2prime,0.029453432586254623,2945.343258625462,0.15,15000,1,0,14846,0.8635333333333334,2047,12953,0.0,0,0.0,"{""budget"": 15000, ""method"": ""lagrangian_path_dp""}"
device_0,0.375,1707,4.0,140.0,0.15,drop,48,16,3,0.19756,0.3714936166119789,0,15000,1000,P1,0.04318231927291979,4318.2319272919785,0.0,0,0,0,0,,0,0,0.0,0,0.0,{}
device_0,0.375,1707,4.0,140.0,0.15,drop,48,16,3,0.19756,0.3714936166119789,0,15000,1000,P0,0.03669701891017656,3669.7018910176557,0.15,15000,6,1902,12642,0.19766666666666666,12035,2965,0.0,0,0.0,"{""budget"": 15000}"
device_0,0.375,1707,4.0,140.0,0.15,drop,48,16,3,0.19756,0.3714936166119789,0,15000,1000,P2,0.027963046817133713,2796.3046817133713,0.15,15000,9,3476,9349,1.0,0,15000,0.0,0,0.0,"{""budget"": 15000}"
device_0,0.375,1707,4.0,140.0,0.15,drop,48,16,3,0.19756,0.3714936166119789,0,15000,1000,P2prime,0.029362565006849445,2936.2565006849445,0.15,15000,1,0,14861,0.8602666666666666,2096,12904,0.0,0,0.0,"{""budget"": 15000, ""method"": ""lagrangian_path_dp""}"
device_0,0.375,1708,4.0,140.0,0.15,drop,48,16,3,0.19968,0.3728274067949136,0,15000,1000,P1,0.0432773275263601,4327.7327526360095,0.0,0,0,0,0,,0,0,0.0,0,0.0,{}
device_0,0.375,1708,4.0,140.0,0.15,drop,48,16,3,0.19968,0.3728274067949136,0,15000,1000,P0,0.03680496952890748,3680.4969528907477,0.15,15000,6,1880,12626,0.19746666666666668,12038,2962,0.0,0,0.0,"{""budget"": 15000}"
device_0,0.375,1708,4.0,140.0,0.15,drop,48,16,3,0.19968,0.3728274067949136,0,15000,1000,P2,0.02805799552158799,2805.799552158799,0.15,15000,10,3424,9330,1.0,0,15000,0.0,0,0.0,"{""budget"": 15000}"
device_0,0.375,1708,4.0,140.0,0.15,drop,48,16,3,0.19968,0.3728274067949136,0,15000,1000,P2prime,0.029426872427279004,2942.6872427279004,0.15,15000,1,0,14859,0.8681333333333333,1978,13022,0.0,0,0.0,"{""budget"": 15000, ""method"": ""lagrangian_path_dp""}"
device_0,0.375,1709,4.0,140.0,0.15,drop,48,16,3,0.20214,0.3789219763360735,0,15000,1000,P1,0.04352699211147263,4352.699211147263,0.0,0,0,0,0,,0,0,0.0,0,0.0,{}
device_0,0.375,1709,4.0,140.0,0.15,drop,48,16,3,0.20214,0.3789219763360735,0,15000,1000,P0,0.036927071917949535,3692.7071917949534,0.15,15000,7,1893,12647,0.2084,11874,3126,0.0,0,0.0,"{""budget"": 15000}"
device_0,0.375,1709,4.0,140.0,0.15,drop,48,16,3,0.20214,0.3789219763360735,0,15000,1000,P2,0.028139399430190264,2813.9399430190265,0.15,15000,10,3461,9266,1.0,0,15000,0.0,0,0.0,"{""budget"": 15000}"
device_0,0.375,1709,4.0,140.0,0.15,drop,48,16,3,0.20214,0.3789219763360735,0,15000,1000,P2prime,0.02954381715663444,2954.381715663444,0.15,15000,1,0,14845,0.8733333333333333,1900,13100,0.0,0,0.0,"{""budget"": 15000, ""method"": ""lagrangian_path_dp""}"
device_0,0.375,1710,4.0,140.0,0.15,drop,48,16,3,0.19842,0.37511826036297974,0,15000,1000,P1,0.0432596760378856,4325.96760378856,0.0,0,0,0,0,,0,0,0.0,0,0.0,{}
device_0,0.375,1710,4.0,140.0,0.15,drop,48,16,3,0.19842,0.37511826036297974,0,15000,1000,P0,0.03678024225885226,3678.024225885226,0.15,15000,6,1890,12633,0.19713333333333333,12043,2957,0.0,0,0.0,"{""budget"": 15000}"
device_0,0.375,1710,4.0,140.0,0.15,drop,48,16,3,0.19842,0.37511826036297974,0,15000,1000,P2,0.027967630813344448,2796.763081334445,0.15,15000,8,3463,9274,1.0,0,15000,0.0,0,0.0,"{""budget"": 15000}"
device_0,0.375,1710,4.0,140.0,0.15,drop,48,16,3,0.19842,0.37511826036297974,0,15000,1000,P2prime,0.02938417937010564,2938.417937010564,0.15,15000,1,0,14849,0.8614666666666667,2078,12922,0.0,0,0.0,"{""budget"": 15000, ""method"": ""lagrangian_path_dp""}"
device_0,0.75,1701,4.0,140.0,0.15,drop,48,16,3,0.20817,0.7556341521150168,0,15000,1000,P1,0.04384506981989847,4384.506981989847,0.0,0,0,0,0,,0,0,0.0,0,0.0,{}
device_0,0.75,1701,4.0,140.0,0.15,drop,48,16,3,0.20817,0.7556341521150168,0,15000,1000,P0,0.03729979295966582,3729.9792959665815,0.15,15000,6,1926,12581,0.20426666666666668,11936,3064,0.0,0,0.0,"{""budget"": 15000}"
device_0,0.75,1701,4.0,140.0,0.15,drop,48,16,3,0.20817,0.7556341521150168,0,15000,1000,P2,0.028434893707316406,2843.4893707316405,0.15,15000,18,3660,6199,1.0,0,15000,0.0,0,0.0,"{""budget"": 15000}"
device_0,0.75,1701,4.0,140.0,0.15,drop,48,16,3,0.20817,0.7556341521150168,0,15000,1000,P2prime,0.03071528854791487,3071.528854791487,0.15,15000,1,0,14883,0.7348666666666667,3977,11023,0.0,0,0.0,"{""budget"": 15000, ""method"": ""lagrangian_path_dp""}"
device_0,0.75,1702,4.0,140.0,0.15,drop,48,16,3,0.20244,0.7487885933421545,0,15000,1000,P1,0.04349626028828454,4349.626028828454,0.0,0,0,0,0,,0,0,0.0,0,0.0,{}
device_0,0.75,1702,4.0,140.0,0.15,drop,48,16,3,0.20244,0.7487885933421545,0,15000,1000,P0,0.03695413937824068,3695.413937824068,0.15,15000,5,1887,12588,0.2018,11973,3027,0.0,0,0.0,"{""budget"": 15000}"
device_0,0.75,1702,4.0,140.0,0.15,drop,48,16,3,0.20244,0.7487885933421545,0,15000,1000,P2,0.02812430391300619,2812.4303913006192,0.15,15000,15,3592,6076,1.0,0,15000,0.0,0,0.0,"{""budget"": 15000}"
device_0,0.75,1702,4.0,140.0,0.15,drop,48,16,3,0.20244,0.7487885933421545,0,15000,1000,P2prime,0.030481501639460756,3048.1501639460757,0.15,15000,1,0,14847,0.7179333333333333,4231,10769,0.0,0,0.0,"{""budget"": 15000, ""method"": ""lagrangian_path_dp""}"
device_0,0.75,1703,4.0,140.0,0.15,drop,48,16,3,0.20102,0.7470900970852136,0,15000,1000,P1,0.04341615617871528,4341.615617871528,0.0,0,0,0,0,,0,0,0.0,0,0.0,{}
device_0,0.75,1703,4.0,140.0,0.15,drop,48,16,3,0.20102,0.7470900970852136,0,15000,1000,P0,0.036856560765482244,3685.6560765482245,0.15,15000,6,1933,12588,0.2056,11916,3084,0.0,0,0.0,"{""budget"": 15000}"
device_0,0.75,1703,4.0,140.0,0.15,drop,48,16,3,0.20102,0.7470900970852136,0,15000,1000,P2,0.028095522443111837,2809.5522443111836,0.15,15000,17,3637,6035,1.0,0,15000,0.0,0,0.0,"{""budget"": 15000}"
device_0,0.75,1703,4.0,140.0,0.15,drop,48,16,3,0.20102,0.7470900970852136,0,15000,1000,P2prime,0.030467669609480205,3046.7669609480204,0.15,15000,1,0,14854,0.7111333333333333,4333,10667,0.0,0,0.0,"{""budget"": 15000, ""method"": ""lagrangian_path_dp""}"
device_0,0.75,1704,4.0,140.0,0.15,drop,48,16,3,0.19715,0.7479806369104111,0,15000,1000,P1,0.043150032231650655,4315.003223165066,0.0,0,0,0,0,,0,0,0.0,0,0.0,{}
device_0,0.75,1704,4.0,140.0,0.15,drop,48,16,3,0.19715,0.7479806369104111,0,15000,1000,P0,0.03672261271103264,3672.2612711032634,0.15,15000,5,1829,12676,0.19386666666666666,12092,2908,0.0,0,0.0,"{""budget"": 15000}"
device_0,0.75,1704,4.0,140.0,0.15,drop,48,16,3,0.19715,0.7479806369104111,0,15000,1000,P2,0.02793539518592699,2793.539518592699,0.15,15000,19,3504,5844,1.0,0,15000,0.0,0,0.0,"{""budget"": 15000}"
device_0,0.75,1704,4.0,140.0,0.15,drop,48,16,3,0.19715,0.7479806369104111,0,15000,1000,P2prime,0.030317014306455985,3031.7014306455985,0.15,15000,1,0,14858,0.698,4530,10470,0.0,0,0.0,"{""budget"": 15000, ""method"": ""lagrangian_path_dp""}"
device_0,0.75,1705,4.0,140.0,0.15,drop,48,16,3,0.20494,0.7506431485678381,0,15000,1000,P1,0.04369882274247202,4369.882274247202,0.0,0,0,0,0,,0,0,0.0,0,0.0,{}
device_0,0.75,1705,4.0,140.0,0.15,drop,48,16,3,0.20494,0.7506431485678381,0,15000,1000,P0,0.037123682196856723,3712.3682196856726,0.15,15000,6,1950,12588,0.2042,11937,3063,0.0,0,0.0,"{""budget"": 15000}"
device_0,0.75,1705,4.0,140.0,0.15,drop,48,16,3,0.20494,0.7506431485678381,0,15000,1000,P2,0.028271486472672316,2827.148647267232,0.15,15000,23,3584,6118,1.0,0,15000,0.0,0,0.0,"{""budget"": 15000}"
device_0,0.75,1705,4.0,140.0,0.15,drop,48,16,3,0.20494,0.7506431485678381,0,15000,1000,P2prime,0.030634314480862714,3063.4314480862713,0.15,15000,1,0,14851,0.7236666666666667,4145,10855,0.0,0,0.0,"{""budget"": 15000, ""method"": ""lagrangian_path_dp""}"
device_0,0.75,1706,4.0,140.0,0.15,drop,48,16,3,0.20282,0.7537784223147826,0,15000,1000,P1,0.04340358497933636,4340.358497933636,0.0,0,0,0,0,,0,0,0.0,0,0.0,{}
device_0,0.75,1706,4.0,140.0,0.15,drop,48,16,3,0.20282,0.7537784223147826,0,15000,1000,P0,0.036839219038751224,3683.9219038751226,0.15,15000,6,1944,12556,0.20786666666666667,11882,3118,0.0,0,0.0,"{""budget"": 15000}"
device_0,0.75,1706,4.0,140.0,0.15,drop,48,16,3,0.20282,0.7537784223147826,0,15000,1000,P2,0.028150959924224,2815.0959924224,0.15,15000,17,3571,5993,1.0,0,15000,0.0,0,0.0,"{""budget"": 15000}"
device_0,0.75,1706,4.0,140.0,0.15,drop,48,16,3,0.20282,0.7537784223147826,0,15000,1000,P2prime,0.030487511880164634,3048.7511880164634,0.15,15000,1,0,14853,0.715,4275,10725,0.0,0,0.0,"{""budget"": 15000, ""method"": ""lagrangian_path_dp""}"
device_0,0.75,1707,4.0,140.0,0.15,drop,48,16,3,0.20138,0.7431906944181493,0,15000,1000,P1,0.04352448043355583,4352.448043355583,0.0,0,0,0,0,,0,0,0.0,0,0.0,{}
device_0,0.75,1707,4.0,140.0,0.15,drop,48,16,3,0.20138,0.7431906944181493,0,15000,1000,P0,0.03698503775330805,3698.503775330805,0.15,15000,6,1893,12643,0.20233333333333334,11965,3035,0.0,0,0.0,"{""budget"": 15000}"
device_0,0.75,1707,4.0,140.0,0.15,drop,48,16,3,0.20138,0.7431906944181493,0,15000,1000,P2,0.028172377953244558,2817.237795324456,0.15,15000,19,3574,6064,1.0,0,15000,0.0,0,0.0,"{""budget"": 15000}"
device_0,0.75,1707,4.0,140.0,0.15,drop,48,16,3,0.20138,0.7431906944181493,0,15000,1000,P2prime,0.030543729498235334,3054.3729498235334,0.15,15000,1,0,14838,0.7132,4302,10698,0.0,0,0.0,"{""budget"": 15000, ""method"": ""lagrangian_path_dp""}"
device_0,0.75,1708,4.0,140.0,0.15,drop,48,16,3,0.20034,0.7475350990705809,0,15000,1000,P1,0.04323617814746281,4323.6178147462815,0.0,0,0,0,0,,0,0,0.0,0,0.0,{}
device_0,0.75,1708,4.0,140.0,0.15,drop,48,16,3,0.20034,0.7475350990705809,0,15000,1000,P0,0.03673226147356496,3673.2261473564963,0.15,15000,6,1937,12543,0.20233333333333334,11965,3035,0.0,0,0.0,"{""budget"": 15000}"
device_0,0.75,1708,4.0,140.0,0.15,drop,48,16,3,0.20034,0.7475350990705809,0,15000,1000,P2,0.028004227755435537,2800.4227755435536,0.15,15000,20,3570,6030,1.0,0,15000,0.0,0,0.0,"{""budget"": 15000}"
device_0,0.75,1708,4.0,140.0,0.15,drop,48,16,3,0.20034,0.7475350990705809,0,15000,1000,P2prime,0.0303676754409934,3036.76754409934,0.15,15000,1,0,14831,0.7064,4404,10596,0.0,0,0.0,"{""budget"": 15000, ""method"": ""lagrangian_path_dp""}"
device_0,0.75,1709,4.0,140.0,0.15,drop,48,16,3,0.20613,0.7542776800152501,0,15000,1000,P1,0.04371477998679184,4371.477998679184,0.0,0,0,0,0,,0,0,0.0,0,0.0,{}
device_0,0.75,1709,4.0,140.0,0.15,drop,48,16,3,0.20613,0.7542776800152501,0,15000,1000,P0,0.03716691233612843,3716.691233612843,0.15,15000,5,1874,12665,0.20406666666666667,11939,3061,0.0,0,0.0,"{""budget"": 15000}"
device_0,0.75,1709,4.0,140.0,0.15,drop,48,16,3,0.20613,0.7542776800152501,0,15000,1000,P2,0.028341628035070458,2834.1628035070457,0.15,15000,19,3603,6149,1.0,0,15000,0.0,0,0.0,"{""budget"": 15000}"
device_0,0.75,1709,4.0,140.0,0.15,drop,48,16,3,0.20613,0.7542776800152501,0,15000,1000,P2prime,0.030656345845788857,3065.6345845788856,0.15,15000,1,0,14845,0.7286666666666667,4070,10930,0.0,0,0.0,"{""budget"": 15000, ""method"": ""lagrangian_path_dp""}"
device_0,0.75,1710,4.0,140.0,0.15,drop,48,16,3,0.20286,0.74728584709585,0,15000,1000,P1,0.043505784576280127,4350.578457628013,0.0,0,0,0,0,,0,0,0.0,0,0.0,{}
device_0,0.75,1710,4.0,140.0,0.15,drop,48,16,3,0.20286,0.74728584709585,0,15000,1000,P0,0.036989662841555145,3698.9662841555146,0.15,15000,5,1907,12610,0.20033333333333334,11995,3005,0.0,0,0.0,"{""budget"": 15000}"
device_0,0.75,1710,4.0,140.0,0.15,drop,48,16,3,0.20286,0.74728584709585,0,15000,1000,P2,0.028166950478634843,2816.6950478634844,0.15,15000,17,3609,6108,1.0,0,15000,0.0,0,0.0,"{""budget"": 15000}"
device_0,0.75,1710,4.0,140.0,0.15,drop,48,16,3,0.20286,0.74728584709585,0,15000,1000,P2prime,0.030487098282931765,3048.7098282931765,0.15,15000,1,0,14858,0.72,4200,10800,0.0,0,0.0,"{""budget"": 15000, ""method"": ""lagrangian_path_dp""}"
device_0,0.875,1701,4.0,140.0,0.15,drop,48,16,3,0.20249,0.8763990178082249,0,15000,1000,P1,0.043458144795737154,4345.814479573715,0.0,0,0,0,0,,0,0,0.0,0,0.0,{}
device_0,0.875,1701,4.0,140.0,0.15,drop,48,16,3,0.20249,0.8763990178082249,0,15000,1000,P0,0.03695921797713304,3695.921797713304,0.15,15000,6,1893,12632,0.204,11940,3060,0.0,0,0.0,"{""budget"": 15000}"
device_0,0.875,1701,4.0,140.0,0.15,drop,48,16,3,0.20249,0.8763990178082249,0,15000,1000,P2,0.02813109356248651,2813.1093562486512,0.15,15000,19,3270,4941,1.0,0,15000,0.0,0,0.0,"{""budget"": 15000}"
device_0,0.875,1701,4.0,140.0,0.15,drop,48,16,3,0.20249,0.8763990178082249,0,15000,1000,P2prime,0.030773434005900102,3077.3434005900103,0.15,15000,1,0,14843,0.6682,4977,10023,0.0,0,0.0,"{""budget"": 15000, ""method"": ""lagrangian_path_dp""}"
device_0,0.875,1702,4.0,140.0,0.15,drop,48,16,3,0.19703,0.8759866636367837,0,15000,1000,P1,0.04310881908936066,4310.881908936066,0.0,0,0,0,0,,0,0,0.0,0,0.0,{}
device_0,0.875,1702,4.0,140.0,0.15,drop,48,16,3,0.19703,0.8759866636367837,0,15000,1000,P0,0.03670855530018747,3670.855530018747,0.15,15000,6,1938,12590,0.1888,12168,2832,0.0,0,0.0,"{""budget"": 15000}"
device_0,0.875,1702,4.0,140.0,0.15,drop,48,16,3,0.19703,0.8759866636367837,0,15000,1000,P2,0.027921103597199282,2792.110359719928,0.15,15000,23,3209,4670,1.0,0,15000,0.0,0,0.0,"{""budget"": 15000}"
device_0,0.875,1702,4.0,140.0,0.15,drop,48,16,3,0.19703,0.8759866636367837,0,15000,1000,P2prime,0.03057791495054676,3057.791495054676,0.15,15000,1,0,14847,0.6534,5199,9801,0.0,0,0.0,"{""budget"": 15000, ""method"": ""lagrangian_path_dp""}"
device_0,0.875,1703,4.0,140.0,0.15,drop,48,16,3,0.20238,0.8773687974569232,0,15000,1000,P1,0.04348639715066582,4348.6397150665825,0.0,0,0,0,0,,0,0,0.0,0,0.0,{}
device_0,0.875,1703,4.0,140.0,0.15,drop,48,16,3,0.20238,0.8773687974569232,0,15000,1000,P0,0.036940951278078976,3694.0951278078974,0.15,15000,6,1901,12641,0.20366666666666666,11945,3055,0.0,0,0.0,"{""budget"": 15000}"
device_0,0.875,1703,4.0,140.0,0.15,drop,48,16,3,0.20238,0.8773687974569232,0,15000,1000,P2,0.028142873804876362,2814.2873804876363,0.15,15000,29,3248,4945,1.0,0,15000,0.0,0,0.0,"{""budget"": 15000}"
