device,rho,seed,deadline_ratio,deadline_ms,epsilon,skip_mode,r_good_mbps,r_bad_mbps,rate_ratio,pi_bad_observed,lag1_autocorr,forced_count,discretionary_budget,burst_burn_in_slots,check,passed,detail,severity
device_0,0.75,1709.0,2.0,70.0,0.01,late,48.0,16.0,3.0,0.20613,0.7542776800152501,0.0,1000.0,1000.0,P1_equals_forced,True,0 == 0,required
device_0,0.75,1710.0,2.0,70.0,0.01,late,48.0,16.0,3.0,0.20286,0.74728584709585,0.0,1000.0,1000.0,energy_P2_le_P2prime,True,0.05103069 <= 0.0510308504,required
device_0,0.75,1710.0,2.0,70.0,0.01,late,48.0,16.0,3.0,0.20286,0.74728584709585,0.0,1000.0,1000.0,energy_P2prime_le_P3,True,0.0510308504 <= 0.0510371546,diagnostic
device_0,0.75,1710.0,2.0,70.0,0.01,late,48.0,16.0,3.0,0.20286,0.74728584709585,0.0,1000.0,1000.0,energy_P2_le_P0,True,0.05103069 <= 0.0515459251,required
device_0,0.75,1710.0,2.0,70.0,0.01,late,48.0,16.0,3.0,0.20286,0.74728584709585,0.0,1000.0,1000.0,energy_P0_le_P1,True,0.0515459251 <= 0.0516274196,required
device_0,0.75,1710.0,2.0,70.0,0.01,late,48.0,16.0,3.0,0.20286,0.74728584709585,0.0,1000.0,1000.0,violation_P0_within_budget,True,0.01 <= 0.015,required
device_0,0.75,1710.0,2.0,70.0,0.01,late,48.0,16.0,3.0,0.20286,0.74728584709585,0.0,1000.0,1000.0,violation_P2_within_budget,True,0.01 <= 0.015,required
device_0,0.75,1710.0,2.0,70.0,0.01,late,48.0,16.0,3.0,0.20286,0.74728584709585,0.0,1000.0,1000.0,violation_P2prime_within_budget,True,0.01 <= 0.015,required
device_0,0.75,1710.0,2.0,70.0,0.01,late,48.0,16.0,3.0,0.20286,0.74728584709585,0.0,1000.0,1000.0,violation_P3_within_budget,True,0.01 <= 0.015,required
device_0,0.75,1710.0,2.0,70.0,0.01,late,48.0,16.0,3.0,0.20286,0.74728584709585,0.0,1000.0,1000.0,violation_P3_total_within_floor_budget,True,1000 <= floor(epsilon*T)=1000,required
device_0,0.75,1710.0,2.0,70.0,0.01,late,48.0,16.0,3.0,0.20286,0.74728584709585,0.0,1000.0,1000.0,P1_equals_forced,True,0 == 0,required
device_0,0.875,1701.0,2.0,70.0,0.01,late,48.0,16.0,3.0,0.20249,0.8763990178082249,0.0,1000.0,1000.0,energy_P2_le_P2prime,True,0.0510045239 <= 0.051004714,required
device_0,0.875,1701.0,2.0,70.0,0.01,late,48.0,16.0,3.0,0.20249,0.8763990178082249,0.0,1000.0,1000.0,energy_P2prime_le_P3,True,0.051004714 <= 0.0510133192,diagnostic
device_0,0.875,1701.0,2.0,70.0,0.01,late,48.0,16.0,3.0,0.20249,0.8763990178082249,0.0,1000.0,1000.0,energy_P2_le_P0,True,0.0510045239 <= 0.0515309555,required
device_0,0.875,1701.0,2.0,70.0,0.01,late,48.0,16.0,3.0,0.20249,0.8763990178082249,0.0,1000.0,1000.0,energy_P0_le_P1,True,0.0515309555 <= 0.0516010976,required
device_0,0.875,1701.0,2.0,70.0,0.01,late,48.0,16.0,3.0,0.20249,0.8763990178082249,0.0,1000.0,1000.0,violation_P0_within_budget,True,0.01 <= 0.015,required
device_0,0.875,1701.0,2.0,70.0,0.01,late,48.0,16.0,3.0,0.20249,0.8763990178082249,0.0,1000.0,1000.0,violation_P2_within_budget,True,0.01 <= 0.015,required
device_0,0.875,1701.0,2.0,70.0,0.01,late,48.0,16.0,3.0,0.20249,0.8763990178082249,0.0,1000.0,1000.0,violation_P2prime_within_budget,True,0.01 <= 0.015,required
device_0,0.875,1701.0,2.0,70.0,0.01,late,48.0,16.0,3.0,0.20249,0.8763990178082249,0.0,1000.0,1000.0,violation_P3_within_budget,True,0.01 <= 0.015,required
device_0,0.875,1701.0,2.0,70.0,0.01,late,48.0,16.0,3.0,0.20249,0.8763990178082249,0.0,1000.0,1000.0,violation_P3_total_within_floor_budget,True,1000 <= floor(epsilon*T)=1000,required
device_0,0.875,1701.0,2.0,70.0,0.01,late,48.0,16.0,3.0,0.20249,0.8763990178082249,0.0,1000.0,1000.0,P1_equals_forced,True,0 == 0,required
device_0,0.875,1702.0,2.0,70.0,0.01,late,48.0,16.0,3.0,0.19703,0.8759866636367837,0.0,1000.0,1000.0,energy_P2_le_P2prime,True,0.0504577138 <= 0.0504579674,required
device_0,0.875,1702.0,2.0,70.0,0.01,late,48.0,16.0,3.0,0.19703,0.8759866636367837,0.0,1000.0,1000.0,energy_P2prime_le_P3,True,0.0504579674 <= 0.050466353,diagnostic
device_0,0.875,1702.0,2.0,70.0,0.01,late,48.0,16.0,3.0,0.19703,0.8759866636367837,0.0,1000.0,1000.0,energy_P2_le_P0,True,0.0504577138 <= 0.0509869647,required
device_0,0.875,1702.0,2.0,70.0,0.01,late,48.0,16.0,3.0,0.19703,0.8759866636367837,0.0,1000.0,1000.0,energy_P0_le_P1,True,0.0509869647 <= 0.0510539435,required
device_0,0.875,1702.0,2.0,70.0,0.01,late,48.0,16.0,3.0,0.19703,0.8759866636367837,0.0,1000.0,1000.0,violation_P0_within_budget,True,0.01 <= 0.015,required
device_0,0.875,1702.0,2.0,70.0,0.01,late,48.0,16.0,3.0,0.19703,0.8759866636367837,0.0,1000.0,1000.0,violation_P2_within_budget,True,0.01 <= 0.015,required
device_0,0.875,1702.0,2.0,70.0,0.01,late,48.0,16.0,3.0,0.19703,0.8759866636367837,0.0,1000.0,1000.0,violation_P2prime_within_budget,True,0.01 <= 0.015,required
device_0,0.875,1702.0,2.0,70.0,0.01,late,48.0,16.0,3.0,0.19703,0.8759866636367837,0.0,1000.0,1000.0,violation_P3_within_budget,True,0.01 <= 0.015,required
device_0,0.875,1702.0,2.0,70.0,0.01,late,48.0,16.0,3.0,0.19703,0.8759866636367837,0.0,1000.0,1000.0,violation_P3_total_within_floor_budget,True,1000 <= floor(epsilon*T)=1000,required
device_0,0.875,1702.0,2.0,70.0,0.01,late,48.0,16.0,3.0,0.19703,0.8759866636367837,0.0,1000.0,1000.0,P1_equals_forced,True,0 == 0,required
device_0,0.875,1703.0,2.0,70.0,0.01,late,48.0,16.0,3.0,0.20238,0.8773687974569232,0.0,1000.0,1000.0,energy_P2_le_P2prime,True,0.0510038509 <= 0.0510040315,required
device_0,0.875,1703.0,2.0,70.0,0.01,late,48.0,16.0,3.0,0.20238,0.8773687974569232,0.0,1000.0,1000.0,energy_P2prime_le_P3,True,0.0510040315 <= 0.0510117049,diagnostic
device_0,0.875,1703.0,2.0,70.0,0.01,late,48.0,16.0,3.0,0.20238,0.8773687974569232,0.0,1000.0,1000.0,energy_P2_le_P0,True,0.0510038509 <= 0.0515188552,required
device_0,0.875,1703.0,2.0,70.0,0.01,late,48.0,16.0,3.0,0.20238,0.8773687974569232,0.0,1000.0,1000.0,energy_P0_le_P1,True,0.0515188552 <= 0.0516001615,required
device_0,0.875,1703.0,2.0,70.0,0.01,late,48.0,16.0,3.0,0.20238,0.8773687974569232,0.0,1000.0,1000.0,violation_P0_within_budget,True,0.01 <= 0.015,required
device_0,0.875,1703.0,2.0,70.0,0.01,late,48.0,16.0,3.0,0.20238,0.8773687974569232,0.0,1000.0,1000.0,violation_P2_within_budget,True,0.01 <= 0.015,required
device_0,0.875,1703.0,2.0,70.0,0.01,late,48.0,16.0,3.0,0.20238,0.8773687974569232,0.0,1000.0,1000.0,violation_P2prime_within_budget,True,0.01 <= 0.015,required
device_0,0.875,1703.0,2.0,70.0,0.01,late,48.0,16.0,3.0,0.20238,0.8773687974569232,0.0,1000.0,1000.0,violation_P3_within_budget,True,0.01 <= 0.015,required
device_0,0.875,1703.0,2.0,70.0,0.01,late,48.0,16.0,3.0,0.20238,0.8773687974569232,0.0,1000.0,1000.0,violation_P3_total_within_floor_budget,True,1000 <= floor(epsilon*T)=1000,required
device_0,0.875,1703.0,2.0,70.0,0.01,late,48.0,16.0,3.0,0.20238,0.8773687974569232,0.0,1000.0,1000.0,P1_equals_forced,True,0 == 0,required
device_0,0.875,1704.0,2.0,70.0,0.01,late,48.0,16.0,3.0,0.19663,0.8771256568671042,0.0,1000.0,1000.0,energy_P2_le_P2prime,True,0.0504973134 <= 0.0504975617,required
device_0,0.875,1704.0,2.0,70.0,0.01,late,48.0,16.0,3.0,0.19663,0.8771256568671042,0.0,1000.0,1000.0,energy_P2prime_le_P3,True,0.0504975617 <= 0.0505063789,diagnostic
device_0,0.875,1704.0,2.0,70.0,0.01,late,48.0,16.0,3.0,0.19663,0.8771256568671042,0.0,1000.0,1000.0,energy_P2_le_P0,True,0.0504973134 <= 0.0510111426,required
device_0,0.875,1704.0,2.0,70.0,0.01,late,48.0,16.0,3.0,0.19663,0.8771256568671042,0.0,1000.0,1000.0,energy_P0_le_P1,True,0.0510111426 <= 0.0510937348,required
device_0,0.875,1704.0,2.0,70.0,0.01,late,48.0,16.0,3.0,0.19663,0.8771256568671042,0.0,1000.0,1000.0,violation_P0_within_budget,True,0.01 <= 0.015,required
device_0,0.875,1704.0,2.0,70.0,0.01,late,48.0,16.0,3.0,0.19663,0.8771256568671042,0.0,1000.0,1000.0,violation_P2_within_budget,True,0.01 <= 0.015,required
device_0,0.875,1704.0,2.0,70.0,0.01,late,48.0,16.0,3.0,0.19663,0.8771256568671042,0.0,1000.0,1000.0,violation_P2prime_within_budget,True,0.01 <= 0.015,required
device_0,0.875,1704.0,2.0,70.0,0.01,late,48.0,16.0,3.0,0.19663,0.8771256568671042,0.0,1000.0,1000.0,violation_P3_within_budget,True,0.01 <= 0.015,required
device_0,0.875,1704.0,2.0,70.0,0.01,late,48.0,16.0,3.0,0.19663,0.8771256568671042,0.0,1000.0,1000.0,violation_P3_total_within_floor_budget,True,1000 <= floor(epsilon*T)=1000,required
device_0,0.875,1704.0,2.0,70.0,0.01,late,48.0,16.0,3.0,0.19663,0.8771256568671042,0.0,1000.0,1000.0,P1_equals_forced,True,0 == 0,required
device_0,0.875,1705.0,2.0,70.0,0.01,late,48.0,16.0,3.0,0.20133,0.8756186617053834,0.0,1000.0,1000.0,energy_P2_le_P2prime,True,0.0508809178 <= 0.0508811853,required
device_0,0.875,1705.0,2.0,70.0,0.01,late,48.0,16.0,3.0,0.20133,0.8756186617053834,0.0,1000.0,1000.0,energy_P2prime_le_P3,True,0.0508811853 <= 0.0508897401,diagnostic
device_0,0.875,1705.0,2.0,70.0,0.01,late,48.0,16.0,3.0,0.20133,0.8756186617053834,0.0,1000.0,1000.0,energy_P2_le_P0,True,0.0508809178 <= 0.0513955695,required
device_0,0.875,1705.0,2.0,70.0,0.01,late,48.0,16.0,3.0,0.20133,0.8756186617053834,0.0,1000.0,1000.0,energy_P0_le_P1,True,0.0513955695 <= 0.0514774944,required
device_0,0.875,1705.0,2.0,70.0,0.01,late,48.0,16.0,3.0,0.20133,0.8756186617053834,0.0,1000.0,1000.0,violation_P0_within_budget,True,0.01 <= 0.015,required
device_0,0.875,1705.0,2.0,70.0,0.01,late,48.0,16.0,3.0,0.20133,0.8756186617053834,0.0,1000.0,1000.0,violation_P2_within_budget,True,0.01 <= 0.015,required
device_0,0.875,1705.0,2.0,70.0,0.01,late,48.0,16.0,3.0,0.20133,0.8756186617053834,0.0,1000.0,1000.0,violation_P2prime_within_budget,True,0.01 <= 0.015,required
device_0,0.875,1705.0,2.0,70.0,0.01,late,48.0,16.0,3.0,0.20133,0.8756186617053834,0.0,1000.0,1000.0,violation_P3_within_budget,True,0.01 <= 0.015,required
device_0,0.875,1705.0,2.0,70.0,0.01,late,48.0,16.0,3.0,0.20133,0.8756186617053834,0.0,1000.0,1000.0,violation_P3_total_within_floor_budget,True,1000 <= floor(epsilon*T)=1000,required
device_0,0.875,1705.0,2.0,70.0,0.01,late,48.0,16.0,3.0,0.20133,0.8756186617053834,0.0,1000.0,1000.0,P1_equals_forced,True,0 == 0,required
device_0,0.875,1706.0,2.0,70.0,0.01,late,48.0,16.0,3.0,0.19605,0.8731077294363513,0.0,1000.0,1000.0,energy_P2_le_P2prime,True,0.0503840573 <= 0.0503842999,required
device_0,0.875,1706.0,2.0,70.0,0.01,late,48.0,16.0,3.0,0.19605,0.8731077294363513,0.0,1000.0,1000.0,energy_P2prime_le_P3,True,0.0503842999 <= 0.0503922742,diagnostic
device_0,0.875,1706.0,2.0,70.0,0.01,late,48.0,16.0,3.0,0.19605,0.8731077294363513,0.0,1000.0,1000.0,energy_P2_le_P0,True,0.0503840573 <= 0.0509061911,required
device_0,0.875,1706.0,2.0,70.0,0.01,late,48.0,16.0,3.0,0.19605,0.8731077294363513,0.0,1000.0,1000.0,energy_P0_le_P1,True,0.0509061911 <= 0.0509803955,required
device_0,0.875,1706.0,2.0,70.0,0.01,late,48.0,16.0,3.0,0.19605,0.8731077294363513,0.0,1000.0,1000.0,violation_P0_within_budget,True,0.01 <= 0.015,required
device_0,0.875,1706.0,2.0,70.0,0.01,late,48.0,16.0,3.0,0.19605,0.8731077294363513,0.0,1000.0,1000.0,violation_P2_within_budget,True,0.01 <= 0.015,required
device_0,0.875,1706.0,2.0,70.0,0.01,late,48.0,16.0,3.0,0.19605,0.8731077294363513,0.0,1000.0,1000.0,violation_P2prime_within_budget,True,0.01 <= 0.015,required
device_0,0.875,1706.0,2.0,70.0,0.01,late,48.0,16.0,3.0,0.19605,0.8731077294363513,0.0,1000.0,1000.0,violation_P3_within_budget,True,0.01 <= 0.015,required
device_0,0.875,1706.0,2.0,70.0,0.01,late,48.0,16.0,3.0,0.19605,0.8731077294363513,0.0,1000.0,1000.0,violation_P3_total_within_floor_budget,True,1000 <= floor(epsilon*T)=1000,required
device_0,0.875,1706.0,2.0,70.0,0.01,late,48.0,16.0,3.0,0.19605,0.8731077294363513,0.0,1000.0,1000.0,P1_equals_forced,True,0 == 0,required
device_0,0.875,1707.0,2.0,70.0,0.01,late,48.0,16.0,3.0,0.2,0.8774036452681541,0.0,1000.0,1000.0,energy_P2_le_P2prime,True,0.0507817524 <= 0.0507819796,required
device_0,0.875,1707.0,2.0,70.0,0.01,late,48.0,16.0,3.0,0.2,0.8774036452681541,0.0,1000.0,1000.0,energy_P2prime_le_P3,True,0.0507819796 <= 0.0507911055,diagnostic
device_0,0.875,1707.0,2.0,70.0,0.01,late,48.0,16.0,3.0,0.2,0.8774036452681541,0.0,1000.0,1000.0,energy_P2_le_P0,True,0.0507817524 <= 0.0512934824,required
device_0,0.875,1707.0,2.0,70.0,0.01,late,48.0,16.0,3.0,0.2,0.8774036452681541,0.0,1000.0,1000.0,energy_P0_le_P1,True,0.0512934824 <= 0.0513775317,required
device_0,0.875,1707.0,2.0,70.0,0.01,late,48.0,16.0,3.0,0.2,0.8774036452681541,0.0,1000.0,1000.0,violation_P0_within_budget,True,0.01 <= 0.015,required
device_0,0.875,1707.0,2.0,70.0,0.01,late,48.0,16.0,3.0,0.2,0.8774036452681541,0.0,1000.0,1000.0,violation_P2_within_budget,True,0.01 <= 0.015,required
device_0,0.875,1707.0,2.0,70.0,0.01,late,48.0,16.0,3.0,0.2,0.8774036452681541,0.0,1000.0,1000.0,violation_P2prime_within_budget,True,0.01 <= 0.015,required
device_0,0.875,1707.0,2.0,70.0,0.01,late,48.0,16.0,3.0,0.2,0.8774036452681541,0.0,1000.0,1000.0,violation_P3_within_budget,True,0.01 <= 0.015,required
device_0,0.875,1707.0,2.0,70.0,0.01,late,48.0,16.0,3.0,0.2,0.8774036452681541,0.0,1000.0,1000.0,violation_P3_total_within_floor_budget,True,1000 <= floor(epsilon*T)=1000,required
device_0,0.875,1707.0,2.0,70.0,0.01,late,48.0,16.0,3.0,0.2,0.8774036452681541,0.0,1000.0,1000.0,P1_equals_forced,True,0 == 0,required
device_0,0.875,1708.0,2.0,70.0,0.01,late,48.0,16.0,3.0,0.20258,0.87442580026271,0.0,1000.0,1000.0,energy_P2_le_P2prime,True,0.0510567528 <= 0.0510570066,required
device_0,0.875,1708.0,2.0,70.0,0.01,late,48.0,16.0,3.0,0.20258,0.87442580026271,0.0,1000.0,1000.0,energy_P2prime_le_P3,True,0.0510570066 <= 0.0510653544,diagnostic
device_0,0.875,1708.0,2.0,70.0,0.01,late,48.0,16.0,3.0,0.20258,0.87442580026271,0.0,1000.0,1000.0,energy_P2_le_P0,True,0.0510567528 <= 0.0515672755,required
device_0,0.875,1708.0,2.0,70.0,0.01,late,48.0,16.0,3.0,0.20258,0.87442580026271,0.0,1000.0,1000.0,energy_P0_le_P1,True,0.0515672755 <= 0.0516530028,required
device_0,0.875,1708.0,2.0,70.0,0.01,late,48.0,16.0,3.0,0.20258,0.87442580026271,0.0,1000.0,1000.0,violation_P0_within_budget,True,0.01 <= 0.015,required
device_0,0.875,1708.0,2.0,70.0,0.01,late,48.0,16.0,3.0,0.20258,0.87442580026271,0.0,1000.0,1000.0,violation_P2_within_budget,True,0.01 <= 0.015,required
device_0,0.875,1708.0,2.0,70.0,0.01,late,48.0,16.0,3.0,0.20258,0.87442580026271,0.0,1000.0,1000.0,violation_P2prime_within_budget,True,0.01 <= 0.015,required
device_0,0.875,1708.0,2.0,70.0,0.01,late,48.0,16.0,3.0,0.20258,0.87442580026271,0.0,1000.0,1000.0,violation_P3_within_budget,True,0.01 <= 0.015,required
device_0,0.875,1708.0,2.0,70.0,0.01,late,48.0,16.0,3.0,0.20258,0.87442580026271,0.0,1000.0,1000.0,violation_P3_total_within_floor_budget,True,1000 <= floor(epsilon*T)=1000,required
device_0,0.875,1708.0,2.0,70.0,0.01,late,48.0,16.0,3.0,0.20258,0.87442580026271,0.0,1000.0,1000.0,P1_equals_forced,True,0 == 0,required
device_0,0.875,1709.0,2.0,70.0,0.01,late,48.0,16.0,3.0,0.19831,0.8770598020870867,0.0,1000.0,1000.0,energy_P2_le_P2prime,True,0.0505122352 <= 0.0505124841,required
device_0,0.875,1709.0,2.0,70.0,0.01,late,48.0,16.0,3.0,0.19831,0.8770598020870867,0.0,1000.0,1000.0,energy_P2prime_le_P3,True,0.0505124841 <= 0.0505203844,diagnostic
device_0,0.875,1709.0,2.0,70.0,0.01,late,48.0,16.0,3.0,0.19831,0.8770598020870867,0.0,1000.0,1000.0,energy_P2_le_P0,True,0.0505122352 <= 0.0510263422,required
device_0,0.875,1709.0,2.0,70.0,0.01,late,48.0,16.0,3.0,0.19831,0.8770598020870867,0.0,1000.0,1000.0,energy_P0_le_P1,True,0.0510263422 <= 0.0511090945,required
device_0,0.875,1709.0,2.0,70.0,0.01,late,48.0,16.0,3.0,0.19831,0.8770598020870867,0.0,1000.0,1000.0,violation_P0_within_budget,True,0.01 <= 0.015,required
device_0,0.875,1709.0,2.0,70.0,0.01,late,48.0,16.0,3.0,0.19831,0.8770598020870867,0.0,1000.0,1000.0,violation_P2_within_budget,True,0.01 <= 0.015,required
device_0,0.875,1709.0,2.0,70.0,0.01,late,48.0,16.0,3.0,0.19831,0.8770598020870867,0.0,1000.0,1000.0,violation_P2prime_within_budget,True,0.01 <= 0.015,required
device_0,0.875,1709.0,2.0,70.0,0.01,late,48.0,16.0,3.0,0.19831,0.8770598020870867,0.0,1000.0,1000.0,violation_P3_within_budget,True,0.01 <= 0.015,required
device_0,0.875,1709.0,2.0,70.0,0.01,late,48.0,16.0,3.0,0.19831,0.8770598020870867,0.0,1000.0,1000.0,violation_P3_total_within_floor_budget,True,1000 <= floor(epsilon*T)=1000,required
device_0,0.875,1709.0,2.0,70.0,0.01,late,48.0,16.0,3.0,0.19831,0.8770598020870867,0.0,1000.0,1000.0,P1_equals_forced,True,0 == 0,required
device_0,0.875,1710.0,2.0,70.0,0.01,late,48.0,16.0,3.0,0.19668,0.8724656025657239,0.0,1000.0,1000.0,energy_P2_le_P2prime,True,0.0504679228 <= 0.0504681726,required
device_0,0.875,1710.0,2.0,70.0,0.01,late,48.0,16.0,3.0,0.19668,0.8724656025657239,0.0,1000.0,1000.0,energy_P2prime_le_P3,True,0.0504681726 <= 0.0504758196,diagnostic
device_0,0.875,1710.0,2.0,70.0,0.01,late,48.0,16.0,3.0,0.19668,0.8724656025657239,0.0,1000.0,1000.0,energy_P2_le_P0,True,0.0504679228 <= 0.0509868051,required
device_0,0.875,1710.0,2.0,70.0,0.01,late,48.0,16.0,3.0,0.19668,0.8724656025657239,0.0,1000.0,1000.0,energy_P0_le_P1,True,0.0509868051 <= 0.0510641569,required
device_0,0.875,1710.0,2.0,70.0,0.01,late,48.0,16.0,3.0,0.19668,0.8724656025657239,0.0,1000.0,1000.0,violation_P0_within_budget,True,0.01 <= 0.015,required
device_0,0.875,1710.0,2.0,70.0,0.01,late,48.0,16.0,3.0,0.19668,0.8724656025657239,0.0,1000.0,1000.0,violation_P2_within_budget,True,0.01 <= 0.015,required
device_0,0.875,1710.0,2.0,70.0,0.01,late,48.0,16.0,3.0,0.19668,0.8724656025657239,0.0,1000.0,1000.0,violation_P2prime_within_budget,True,0.01 <= 0.015,required
device_0,0.875,1710.0,2.0,70.0,0.01,late,48.0,16.0,3.0,0.19668,0.8724656025657239,0.0,1000.0,1000.0,violation_P3_within_budget,True,0.01 <= 0.015,required
device_0,0.875,1710.0,2.0,70.0,0.01,late,48.0,16.0,3.0,0.19668,0.8724656025657239,0.0,1000.0,1000.0,violation_P3_total_within_floor_budget,True,1000 <= floor(epsilon*T)=1000,required
device_0,0.875,1710.0,2.0,70.0,0.01,late,48.0,16.0,3.0,0.19668,0.8724656025657239,0.0,1000.0,1000.0,P1_equals_forced,True,0 == 0,required
device_0,0.9375,1701.0,2.0,70.0,0.01,late,48.0,16.0,3.0,0.20509,0.9402237906216514,0.0,1000.0,1000.0,energy_P2_le_P2prime,True,0.0514190055 <= 0.0514191796,required
device_0,0.9375,1701.0,2.0,70.0,0.01,late,48.0,16.0,3.0,0.20509,0.9402237906216514,0.0,1000.0,1000.0,energy_P2prime_le_P3,True,0.0514191796 <= 0.0514299658,diagnostic
device_0,0.9375,1701.0,2.0,70.0,0.01,late,48.0,16.0,3.0,0.20509,0.9402237906216514,0.0,1000.0,1000.0,energy_P2_le_P0,True,0.0514190055 <= 0.0519446624,required
device_0,0.9375,1701.0,2.0,70.0,0.01,late,48.0,16.0,3.0,0.20509,0.9402237906216514,0.0,1000.0,1000.0,energy_P0_le_P1,True,0.0519446624 <= 0.0520155941,required
device_0,0.9375,1701.0,2.0,70.0,0.01,late,48.0,16.0,3.0,0.20509,0.9402237906216514,0.0,1000.0,1000.0,violation_P0_within_budget,True,0.01 <= 0.015,required
device_0,0.9375,1701.0,2.0,70.0,0.01,late,48.0,16.0,3.0,0.20509,0.9402237906216514,0.0,1000.0,1000.0,violation_P2_within_budget,True,0.01 <= 0.015,required
device_0,0.9375,1701.0,2.0,70.0,0.01,late,48.0,16.0,3.0,0.20509,0.9402237906216514,0.0,1000.0,1000.0,violation_P2prime_within_budget,True,0.01 <= 0.015,required
device_0,0.9375,1701.0,2.0,70.0,0.01,late,48.0,16.0,3.0,0.20509,0.9402237906216514,0.0,1000.0,1000.0,violation_P3_within_budget,True,0.01 <= 0.015,required
device_0,0.9375,1701.0,2.0,70.0,0.01,late,48.0,16.0,3.0,0.20509,0.9402237906216514,0.0,1000.0,1000.0,violation_P3_total_within_floor_budget,True,1000 <= floor(epsilon*T)=1000,required
device_0,0.9375,1701.0,2.0,70.0,0.01,late,48.0,16.0,3.0,0.20509,0.9402237906216514,0.0,1000.0,1000.0,P1_equals_forced,True,0 == 0,required
device_0,0.9375,1702.0,2.0,70.0,0.01,late,48.0,16.0,3.0,0.19366,0.9366016280001491,0.0,1000.0,1000.0,energy_P2_le_P2prime,True,0.050259745 <= 0.0502599857,required
device_0,0.9375,1702.0,2.0,70.0,0.01,late,48.0,16.0,3.0,0.19366,0.9366016280001491,0.0,1000.0,1000.0,energy_P2prime_le_P3,True,0.0502599857 <= 0.0502698007,diagnostic
device_0,0.9375,1702.0,2.0,70.0,0.01,late,48.0,16.0,3.0,0.19366,0.9366016280001491,0.0,1000.0,1000.0,energy_P2_le_P0,True,0.050259745 <= 0.0507832102,required
device_0,0.9375,1702.0,2.0,70.0,0.01,late,48.0,16.0,3.0,0.19366,0.9366016280001491,0.0,1000.0,1000.0,energy_P0_le_P1,True,0.0507832102 <= 0.0508557542,required
device_0,0.9375,1702.0,2.0,70.0,0.01,late,48.0,16.0,3.0,0.19366,0.9366016280001491,0.0,1000.0,1000.0,violation_P0_within_budget,True,0.01 <= 0.015,required
device_0,0.9375,1702.0,2.0,70.0,0.01,late,48.0,16.0,3.0,0.19366,0.9366016280001491,0.0,1000.0,1000.0,violation_P2_within_budget,True,0.01 <= 0.015,required
device_0,0.9375,1702.0,2.0,70.0,0.01,late,48.0,16.0,3.0,0.19366,0.9366016280001491,0.0,1000.0,1000.0,violation_P2prime_within_budget,True,0.01 <= 0.015,required
device_0,0.9375,1702.0,2.0,70.0,0.01,late,48.0,16.0,3.0,0.19366,0.9366016280001491,0.0,1000.0,1000.0,violation_P3_within_budget,True,0.01 <= 0.015,required
device_0,0.9375,1702.0,2.0,70.0,0.01,late,48.0,16.0,3.0,0.19366,0.9366016280001491,0.0,1000.0,1000.0,violation_P3_total_within_floor_budget,True,1000 <= floor(epsilon*T)=1000,required
device_0,0.9375,1702.0,2.0,70.0,0.01,late,48.0,16.0,3.0,0.19366,0.9366016280001491,0.0,1000.0,1000.0,P1_equals_forced,True,0 == 0,required
device_0,0.9375,1703.0,2.0,70.0,0.01,late,48.0,16.0,3.0,0.19489,0.9369055048961522,0.0,1000.0,1000.0,energy_P2_le_P2prime,True,0.050290251 <= 0.0502904762,required
device_0,0.9375,1703.0,2.0,70.0,0.01,late,48.0,16.0,3.0,0.19489,0.9369055048961522,0.0,1000.0,1000.0,energy_P2prime_le_P3,True,0.0502904762 <= 0.0503005235,diagnostic
device_0,0.9375,1703.0,2.0,70.0,0.01,late,48.0,16.0,3.0,0.19489,0.9369055048961522,0.0,1000.0,1000.0,energy_P2_le_P0,True,0.050290251 <= 0.0508071307,required
device_0,0.9375,1703.0,2.0,70.0,0.01,late,48.0,16.0,3.0,0.19489,0.9369055048961522,0.0,1000.0,1000.0,energy_P0_le_P1,True,0.0508071307 <= 0.0508868941,required
device_0,0.9375,1703.0,2.0,70.0,0.01,late,48.0,16.0,3.0,0.19489,0.9369055048961522,0.0,1000.0,1000.0,violation_P0_within_budget,True,0.01 <= 0.015,required
device_0,0.9375,1703.0,2.0,70.0,0.01,late,48.0,16.0,3.0,0.19489,0.9369055048961522,0.0,1000.0,1000.0,violation_P2_within_budget,True,0.01 <= 0.015,required
device_0,0.9375,1703.0,2.0,70.0,0.01,late,48.0,16.0,3.0,0.19489,0.9369055048961522,0.0,1000.0,1000.0,violation_P2prime_within_budget,True,0.01 <= 0.015,required
device_0,0.9375,1703.0,2.0,70.0,0.01,late,48.0,16.0,3.0,0.19489,0.9369055048961522,0.0,1000.0,1000.0,violation_P3_within_budget,True,0.01 <= 0.015,required
device_0,0.9375,1703.0,2.0,70.0,0.01,late,48.0,16.0,3.0,0.19489,0.9369055048961522,0.0,1000.0,1000.0,violation_P3_total_within_floor_budget,True,1000 <= floor(epsilon*T)=1000,required
device_0,0.9375,1703.0,2.0,70.0,0.01,late,48.0,16.0,3.0,0.19489,0.9369055048961522,0.0,1000.0,1000.0,P1_equals_forced,True,0 == 0,required
device_0,0.9375,1704.0,2.0,70.0,0.01,late,48.0,16.0,3.0,0.19999,0.9358099323716185,0.0,1000.0,1000.0,energy_P2_le_P2prime,True,0.0507280373 <= 0.0507283212,required
device_0,0.9375,1704.0,2.0,70.0,0.01,late,48.0,16.0,3.0,0.19999,0.9358099323716185,0.0,1000.0,1000.0,energy_P2prime_le_P3,True,0.0507283212 <= 0.0507381237,diagnostic
