device,rho,seed,deadline_ratio,deadline_ms,epsilon,skip_mode,r_good_mbps,r_bad_mbps,rate_ratio,pi_bad_observed,lag1_autocorr,forced_count,discretionary_budget,burst_burn_in_slots,policy,local_mode,channel_state,slot_count,use_count,use_rate
device_0,0.875,1707,4.0,140.0,0.01,late,48,16,3,0.2,0.8774036452681541,0,1000,1000,P0,boost,all,100000,0,0.0
device_0,0.875,1707,4.0,140.0,0.01,late,48,16,3,0.2,0.8774036452681541,0,1000,1000,P0,boost,Good,80000,0,0.0
device_0,0.875,1707,4.0,140.0,0.01,late,48,16,3,0.2,0.8774036452681541,0,1000,1000,P0,boost,Bad,20000,0,0.0
device_0,0.875,1707,4.0,140.0,0.01,late,48,16,3,0.2,0.8774036452681541,0,1000,1000,P2,normal,all,100000,100000,1.0
device_0,0.875,1707,4.0,140.0,0.01,late,48,16,3,0.2,0.8774036452681541,0,1000,1000,P2,normal,Good,80000,80000,1.0
device_0,0.875,1707,4.0,140.0,0.01,late,48,16,3,0.2,0.8774036452681541,0,1000,1000,P2,normal,Bad,20000,20000,1.0
device_0,0.875,1707,4.0,140.0,0.01,late,48,16,3,0.2,0.8774036452681541,0,1000,1000,P2,boost,all,100000,0,0.0
device_0,0.875,1707,4.0,140.0,0.01,late,48,16,3,0.2,0.8774036452681541,0,1000,1000,P2,boost,Good,80000,0,0.0
device_0,0.875,1707,4.0,140.0,0.01,late,48,16,3,0.2,0.8774036452681541,0,1000,1000,P2,boost,Bad,20000,0,0.0
device_0,0.875,1707,4.0,140.0,0.01,late,48,16,3,0.2,0.8774036452681541,0,1000,1000,P2prime,normal,all,100000,100000,1.0
device_0,0.875,1707,4.0,140.0,0.01,late,48,16,3,0.2,0.8774036452681541,0,1000,1000,P2prime,normal,Good,80000,80000,1.0
device_0,0.875,1707,4.0,140.0,0.01,late,48,16,3,0.2,0.8774036452681541,0,1000,1000,P2prime,normal,Bad,20000,20000,1.0
device_0,0.875,1707,4.0,140.0,0.01,late,48,16,3,0.2,0.8774036452681541,0,1000,1000,P2prime,boost,all,100000,0,0.0
device_0,0.875,1707,4.0,140.0,0.01,late,48,16,3,0.2,0.8774036452681541,0,1000,1000,P2prime,boost,Good,80000,0,0.0
device_0,0.875,1707,4.0,140.0,0.01,late,48,16,3,0.2,0.8774036452681541,0,1000,1000,P2prime,boost,Bad,20000,0,0.0
device_0,0.875,1708,4.0,140.0,0.01,late,48,16,3,0.20258,0.87442580026271,0,1000,1000,P1,normal,all,100000,100000,1.0
device_0,0.875,1708,4.0,140.0,0.01,late,48,16,3,0.20258,0.87442580026271,0,1000,1000,P1,normal,Good,79742,79742,1.0
device_0,0.875,1708,4.0,140.0,0.01,late,48,16,3,0.20258,0.87442580026271,0,1000,1000,P1,normal,Bad,20258,20258,1.0
device_0,0.875,1708,4.0,140.0,0.01,late,48,16,3,0.20258,0.87442580026271,0,1000,1000,P1,boost,all,100000,0,0.0
device_0,0.875,1708,4.0,140.0,0.01,late,48,16,3,0.20258,0.87442580026271,0,1000,1000,P1,boost,Good,79742,0,0.0
device_0,0.875,1708,4.0,140.0,0.01,late,48,16,3,0.20258,0.87442580026271,0,1000,1000,P1,boost,Bad,20258,0,0.0
device_0,0.875,1708,4.0,140.0,0.01,late,48,16,3,0.20258,0.87442580026271,0,1000,1000,P0,normal,all,100000,100000,1.0
device_0,0.875,1708,4.0,140.0,0.01,late,48,16,3,0.20258,0.87442580026271,0,1000,1000,P0,normal,Good,79742,79742,1.0
device_0,0.875,1708,4.0,140.0,0.01,late,48,16,3,0.20258,0.87442580026271,0,1000,1000,P0,normal,Bad,20258,20258,1.0
device_0,0.875,1708,4.0,140.0,0.01,late,48,16,3,0.20258,0.87442580026271,0,1000,1000,P0,boost,all,100000,0,0.0
device_0,0.875,1708,4.0,140.0,0.01,late,48,16,3,0.20258,0.87442580026271,0,1000,1000,P0,boost,Good,79742,0,0.0
device_0,0.875,1708,4.0,140.0,0.01,late,48,16,3,0.20258,0.87442580026271,0,1000,1000,P0,boost,Bad,20258,0,0.0
device_0,0.875,1708,4.0,140.0,0.01,late,48,16,3,0.20258,0.87442580026271,0,1000,1000,P2,normal,all,100000,100000,1.0
device_0,0.875,1708,4.0,140.0,0.01,late,48,16,3,0.20258,0.87442580026271,0,1000,1000,P2,normal,Good,79742,79742,1.0
device_0,0.875,1708,4.0,140.0,0.01,late,48,16,3,0.20258,0.87442580026271,0,1000,1000,P2,normal,Bad,20258,20258,1.0
device_0,0.875,1708,4.0,140.0,0.01,late,48,16,3,0.20258,0.87442580026271,0,1000,1000,P2,boost,all,100000,0,0.0
device_0,0.875,1708,4.0,140.0,0.01,late,48,16,3,0.20258,0.87442580026271,0,1000,1000,P2,boost,Good,79742,0,0.0
device_0,0.875,1708,4.0,140.0,0.01,late,48,16,3,0.20258,0.87442580026271,0,1000,1000,P2,boost,Bad,20258,0,0.0
device_0,0.875,1708,4.0,140.0,0.01,late,48,16,3,0.20258,0.87442580026271,0,1000,1000,P2prime,normal,all,100000,100000,1.0
device_0,0.875,1708,4.0,140.0,0.01,late,48,16,3,0.20258,0.87442580026271,0,1000,1000,P2prime,normal,Good,79742,79742,1.0
device_0,0.875,1708,4.0,140.0,0.01,late,48,16,3,0.20258,0.87442580026271,0,1000,1000,P2prime,normal,Bad,20258,20258,1.0
device_0,0.875,1708,4.0,140.0,0.01,late,48,16,3,0.20258,0.87442580026271,0,1000,1000,P2prime,boost,all,100000,0,0.0
device_0,0.875,1708,4.0,140.0,0.01,late,48,16,3,0.20258,0.87442580026271,0,1000,1000,P2prime,boost,Good,79742,0,0.0
device_0,0.875,1708,4.0,140.0,0.01,late,48,16,3,0.20258,0.87442580026271,0,1000,1000,P2prime,boost,Bad,20258,0,0.0
device_0,0.875,1709,4.0,140.0,0.01,late,48,16,3,0.19831,0.8770598020870867,0,1000,1000,P1,normal,all,100000,100000,1.0
device_0,0.875,1709,4.0,140.0,0.01,late,48,16,3,0.19831,0.8770598020870867,0,1000,1000,P1,normal,Good,80169,80169,1.0
device_0,0.875,1709,4.0,140.0,0.01,late,48,16,3,0.19831,0.8770598020870867,0,1000,1000,P1,normal,Bad,19831,19831,1.0
device_0,0.875,1709,4.0,140.0,0.01,late,48,16,3,0.19831,0.8770598020870867,0,1000,1000,P1,boost,all,100000,0,0.0
device_0,0.875,1709,4.0,140.0,0.01,late,48,16,3,0.19831,0.8770598020870867,0,1000,1000,P1,boost,Good,80169,0,0.0
device_0,0.875,1709,4.0,140.0,0.01,late,48,16,3,0.19831,0.8770598020870867,0,1000,1000,P1,boost,Bad,19831,0,0.0
device_0,0.875,1709,4.0,140.0,0.01,late,48,16,3,0.19831,0.8770598020870867,0,1000,1000,P0,normal,all,100000,100000,1.0
device_0,0.875,1709,4.0,140.0,0.01,late,48,16,3,0.19831,0.8770598020870867,0,1000,1000,P0,normal,Good,80169,80169,1.0
device_0,0.875,1709,4.0,140.0,0.01,late,48,16,3,0.19831,0.8770598020870867,0,1000,1000,P0,normal,Bad,19831,19831,1.0
device_0,0.875,1709,4.0,140.0,0.01,late,48,16,3,0.19831,0.8770598020870867,0,1000,1000,P0,boost,all,100000,0,0.0
device_0,0.875,1709,4.0,140.0,0.01,late,48,16,3,0.19831,0.8770598020870867,0,1000,1000,P0,boost,Good,80169,0,0.0
device_0,0.875,1709,4.0,140.0,0.01,late,48,16,3,0.19831,0.8770598020870867,0,1000,1000,P0,boost,Bad,19831,0,0.0
device_0,0.875,1709,4.0,140.0,0.01,late,48,16,3,0.19831,0.8770598020870867,0,1000,1000,P2,normal,all,100000,100000,1.0
device_0,0.875,1709,4.0,140.0,0.01,late,48,16,3,0.19831,0.8770598020870867,0,1000,1000,P2,normal,Good,80169,80169,1.0
device_0,0.875,1709,4.0,140.0,0.01,late,48,16,3,0.19831,0.8770598020870867,0,1000,1000,P2,normal,Bad,19831,19831,1.0
device_0,0.875,1709,4.0,140.0,0.01,late,48,16,3,0.19831,0.8770598020870867,0,1000,1000,P2,boost,all,100000,0,0.0
device_0,0.875,1709,4.0,140.0,0.01,late,48,16,3,0.19831,0.8770598020870867,0,1000,1000,P2,boost,Good,80169,0,0.0
device_0,0.875,1709,4.0,140.0,0.01,late,48,16,3,0.19831,0.8770598020870867,0,1000,1000,P2,boost,Bad,19831,0,0.0
device_0,0.875,1709,4.0,140.0,0.01,late,48,16,3,0.19831,0.8770598020870867,0,1000,1000,P2prime,normal,all,100000,100000,1.0
device_0,0.875,1709,4.0,140.0,0.01,late,48,16,3,0.19831,0.8770598020870867,0,1000,1000,P2prime,normal,Good,80169,80169,1.0
device_0,0.875,1709,4.0,140.0,0.01,late,48,16,3,0.19831,0.8770598020870867,0,1000,1000,P2prime,normal,Bad,19831,19831,1.0
device_0,0.875,1709,4.0,140.0,0.01,late,48,16,3,0.19831,0.8770598020870867,0,1000,1000,P2prime,boost,all,100000,0,0.0
device_0,0.875,1709,4.0,140.0,0.01,late,48,16,3,0.19831,0.8770598020870867,0,1000,1000,P2prime,boost,Good,80169,0,0.0
device_0,0.875,1709,4.0,140.0,0.01,late,48,16,3,0.19831,0.8770598020870867,0,1000,1000,P2prime,boost,Bad,19831,0,0.0
device_0,0.875,1710,4.0,140.0,0.01,late,48,16,3,0.19668,0.8724656025657239,0,1000,1000,P1,normal,all,100000,100000,1.0
device_0,0.875,1710,4.0,140.0,0.01,late,48,16,3,0.19668,0.8724656025657239,0,1000,1000,P1,normal,Good,80332,80332,1.0
device_0,0.875,1710,4.0,140.0,0.01,late,48,16,3,0.19668,0.8724656025657239,0,1000,1000,P1,normal,Bad,19668,19668,1.0
device_0,0.875,1710,4.0,140.0,0.01,late,48,16,3,0.19668,0.8724656025657239,0,1000,1000,P1,boost,all,100000,0,0.0
device_0,0.875,1710,4.0,140.0,0.01,late,48,16,3,0.19668,0.8724656025657239,0,1000,1000,P1,boost,Good,80332,0,0.0
device_0,0.875,1710,4.0,140.0,0.01,late,48,16,3,0.19668,0.8724656025657239,0,1000,1000,P1,boost,Bad,19668,0,0.0
device_0,0.875,1710,4.0,140.0,0.01,late,48,16,3,0.19668,0.8724656025657239,0,1000,1000,P0,normal,all,100000,100000,1.0
device_0,0.875,1710,4.0,140.0,0.01,late,48,16,3,0.19668,0.8724656025657239,0,1000,1000,P0,normal,Good,80332,80332,1.0
device_0,0.875,1710,4.0,140.0,0.01,late,48,16,3,0.19668,0.8724656025657239,0,1000,1000,P0,normal,Bad,19668,19668,1.0
device_0,0.875,1710,4.0,140.0,0.01,late,48,16,3,0.19668,0.8724656025657239,0,1000,1000,P0,boost,all,100000,0,0.0
device_0,0.875,1710,4.0,140.0,0.01,late,48,16,3,0.19668,0.8724656025657239,0,1000,1000,P0,boost,Good,80332,0,0.0
device_0,0.875,1710,4.0,140.0,0.01,late,48,16,3,0.19668,0.8724656025657239,0,1000,1000,P0,boost,Bad,19668,0,0.0
device_0,0.875,1710,4.0,140.0,0.01,late,48,16,3,0.19668,0.8724656025657239,0,1000,1000,P2,normal,all,100000,100000,1.0
device_0,0.875,1710,4.0,140.0,0.01,late,48,16,3,0.19668,0.8724656025657239,0,1000,1000,P2,normal,Good,80332,80332,1.0
device_0,0.875,1710,4.0,140.0,0.01,late,48,16,3,0.19668,0.8724656025657239,0,1000,1000,P2,normal,Bad,19668,19668,1.0
device_0,0.875,1710,4.0,140.0,0.01,late,48,16,3,0.19668,0.8724656025657239,0,1000,1000,P2,boost,all,100000,0,0.0
device_0,0.875,1710,4.0,140.0,0.01,late,48,16,3,0.19668,0.8724656025657239,0,1000,1000,P2,boost,Good,80332,0,0.0
device_0,0.875,1710,4.0,140.0,0.01,late,48,16,3,0.19668,0.8724656025657239,0,1000,1000,P2,boost,Bad,19668,0,0.0
device_0,0.875,1710,4.0,140.0,0.01,late,48,16,3,0.19668,0.8724656025657239,0,1000,1000,P2prime,normal,all,100000,100000,1.0
device_0,0.875,1710,4.0,140.0,0.01,late,48,16,3,0.19668,0.8724656025657239,0,1000,1000,P2prime,normal,Good,80332,80332,1.0
device_0,0.875,1710,4.0,140.0,0.01,late,48,16,3,0.19668,0.8724656025657239,0,1000,1000,P2prime,normal,Bad,19668,19668,1.0
device_0,0.875,1710,4.0,140.0,0.01,late,48,16,3,0.19668,0.8724656025657239,0,1000,1000,P2prime,boost,all,100000,0,0.0
device_0,0.875,1710,4.0,140.0,0.01,late,48,16,3,0.19668,0.8724656025657239,0,1000,1000,P2prime,boost,Good,80332,0,0.0
device_0,0.875,1710,4.0,140.0,0.01,late,48,16,3,0.19668,0.8724656025657239,0,1000,1000,P2prime,boost,Bad,19668,0,0.0
device_0,0.9375,1701,4.0,140.0,0.01,late,48,16,3,0.20509,0.9402237906216514,0,1000,1000,P1,normal,all,100000,100000,1.0
device_0,0.9375,1701,4.0,140.0,0.01,late,48,16,3,0.20509,0.9402237906216514,0,1000,1000,P1,normal,Good,79491,79491,1.0
device_0,0.9375,1701,4.0,140.0,0.01,late,48,16,3,0.20509,0.9402237906216514,0,1000,1000,P1,normal,Bad,20509,20509,1.0
device_0,0.9375,1701,4.0,140.0,0.01,late,48,16,3,0.20509,0.9402237906216514,0,1000,1000,P1,boost,all,100000,0,0.0
device_0,0.9375,1701,4.0,140.0,0.01,late,48,16,3,0.20509,0.9402237906216514,0,1000,1000,P1,boost,Good,79491,0,0.0
device_0,0.9375,1701,4.0,140.0,0.01,late,48,16,3,0.20509,0.9402237906216514,0,1000,1000,P1,boost,Bad,20509,0,0.0
device_0,0.9375,1701,4.0,140.0,0.01,late,48,16,3,0.20509,0.9402237906216514,0,1000,1000,P0,normal,all,100000,100000,1.0
device_0,0.9375,1701,4.0,140.0,0.01,late,48,16,3,0.20509,0.9402237906216514,0,1000,1000,P0,normal,Good,79491,79491,1.0
device_0,0.9375,1701,4.0,140.0,0.01,late,48,16,3,0.20509,0.9402237906216514,0,1000,1000,P0,normal,Bad,20509,20509,1.0
device_0,0.9375,1701,4.0,140.0,0.01,late,48,16,3,0.20509,0.9402237906216514,0,1000,1000,P0,boost,all,100000,0,0.0
device_0,0.9375,1701,4.0,140.0,0.01,late,48,16,3,0.20509,0.9402237906216514,0,1000,1000,P0,boost,Good,79491,0,0.0
device_0,0.9375,1701,4.0,140.0,0.01,late,48,16,3,0.20509,0.9402237906216514,0,1000,1000,P0,boost,Bad,20509,0,0.0
device_0,0.9375,1701,4.0,140.0,0.01,late,48,16,3,0.20509,0.9402237906216514,0,1000,1000,P2,normal,all,100000,100000,1.0
device_0,0.9375,1701,4.0,140.0,0.01,late,48,16,3,0.20509,0.9402237906216514,0,1000,1000,P2,normal,Good,79491,79491,1.0
device_0,0.9375,1701,4.0,140.0,0.01,late,48,16,3,0.20509,0.9402237906216514,0,1000,1000,P2,normal,Bad,20509,20509,1.0
device_0,0.9375,1701,4.0,140.0,0.01,late,48,16,3,0.20509,0.9402237906216514,0,1000,1000,P2,boost,all,100000,0,0.0
device_0,0.9375,1701,4.0,140.0,0.01,late,48,16,3,0.20509,0.9402237906216514,0,1000,1000,P2,boost,Good,79491,0,0.0
device_0,0.9375,1701,4.0,140.0,0.01,late,48,16,3,0.20509,0.9402237906216514,0,1000,1000,P2,boost,Bad,20509,0,0.0
device_0,0.9375,1701,4.0,140.0,0.01,late,48,16,3,0.20509,0.9402237906216514,0,1000,1000,P2prime,normal,all,100000,100000,1.0
device_0,0.9375,1701,4.0,140.0,0.01,late,48,16,3,0.20509,0.9402237906216514,0,1000,1000,P2prime,normal,Good,79491,79491,1.0
device_0,0.9375,1701,4.0,140.0,0.01,late,48,16,3,0.20509,0.9402237906216514,0,1000,1000,P2prime,normal,Bad,20509,20509,1.0
device_0,0.9375,1701,4.0,140.0,0.01,late,48,16,3,0.20509,0.9402237906216514,0,1000,1000,P2prime,boost,all,100000,0,0.0
device_0,0.9375,1701,4.0,140.0,0.01,late,48,16,3,0.20509,0.9402237906216514,0,1000,1000,P2prime,boost,Good,79491,0,0.0
device_0,0.9375,1701,4.0,140.0,0.01,late,48,16,3,0.20509,0.9402237906216514,0,1000,1000,P2prime,boost,Bad,20509,0,0.0
device_0,0.9375,1702,4.0,140.0,0.01,late,48,16,3,0.19366,0.9366016280001491,0,1000,1000,P1,normal,all,100000,100000,1.0
device_0,0.9375,1702,4.0,140.0,0.01,late,48,16,3,0.19366,0.9366016280001491,0,1000,1000,P1,normal,Good,80634,80634,1.0
device_0,0.9375,1702,4.0,140.0,0.01,late,48,16,3,0.19366,0.9366016280001491,0,1000,1000,P1,normal,Bad,19366,19366,1.0
device_0,0.9375,1702,4.0,140.0,0.01,late,48,16,3,0.19366,0.9366016280001491,0,1000,1000,P1,boost,all,100000,0,0.0
device_0,0.9375,1702,4.0,140.0,0.01,late,48,16,3,0.19366,0.9366016280001491,0,1000,1000,P1,boost,Good,80634,0,0.0
device_0,0.9375,1702,4.0,140.0,0.01,late,48,16,3,0.19366,0.9366016280001491,0,1000,1000,P1,boost,Bad,19366,0,0.0
device_0,0.9375,1702,4.0,140.0,0.01,late,48,16,3,0.19366,0.9366016280001491,0,1000,1000,P0,normal,all,100000,100000,1.0
device_0,0.9375,1702,4.0,140.0,0.01,late,48,16,3,0.19366,0.9366016280001491,0,1000,1000,P0,normal,Good,80634,80634,1.0
device_0,0.9375,1702,4.0,140.0,0.01,late,48,16,3,0.19366,0.9366016280001491,0,1000,1000,P0,normal,Bad,19366,19366,1.0
device_0,0.9375,1702,4.0,140.0,0.01,late,48,16,3,0.19366,0.9366016280001491,0,1000,1000,P0,boost,all,100000,0,0.0
device_0,0.9375,1702,4.0,140.0,0.01,late,48,16,3,0.19366,0.9366016280001491,0,1000,1000,P0,boost,Good,80634,0,0.0
device_0,0.9375,1702,4.0,140.0,0.01,late,48,16,3,0.19366,0.9366016280001491,0,1000,1000,P0,boost,Bad,19366,0,0.0
device_0,0.9375,1702,4.0,140.0,0.01,late,48,16,3,0.19366,0.9366016280001491,0,1000,1000,P2,normal,all,100000,100000,1.0
device_0,0.9375,1702,4.0,140.0,0.01,late,48,16,3,0.19366,0.9366016280001491,0,1000,1000,P2,normal,Good,80634,80634,1.0
device_0,0.9375,1702,4.0,140.0,0.01,late,48,16,3,0.19366,0.9366016280001491,0,1000,1000,P2,normal,Bad,19366,19366,1.0
device_0,0.9375,1702,4.0,140.0,0.01,late,48,16,3,0.19366,0.9366016280001491,0,1000,1000,P2,boost,all,100000,0,0.0
device_0,0.9375,1702,4.0,140.0,0.01,late,48,16,3,0.19366,0.9366016280001491,0,1000,1000,P2,boost,Good,80634,0,0.0
device_0,0.9375,1702,4.0,140.0,0.01,late,48,16,3,0.19366,0.9366016280001491,0,1000,1000,P2,boost,Bad,19366,0,0.0
device_0,0.9375,1702,4.0,140.0,0.01,late,48,16,3,0.19366,0.9366016280001491,0,1000,1000,P2prime,normal,all,100000,100000,1.0
device_0,0.9375,1702,4.0,140.0,0.01,late,48,16,3,0.19366,0.9366016280001491,0,1000,1000,P2prime,normal,Good,80634,80634,1.0
device_0,0.9375,1702,4.0,140.0,0.01,late,48,16,3,0.19366,0.9366016280001491,0,1000,1000,P2prime,normal,Bad,19366,19366,1.0
device_0,0.9375,1702,4.0,140.0,0.01,late,48,16,3,0.19366,0.9366016280001491,0,1000,1000,P2prime,boost,all,100000,0,0.0
device_0,0.9375,1702,4.0,140.0,0.01,late,48,16,3,0.19366,0.9366016280001491,0,1000,1000,P2prime,boost,Good,80634,0,0.0
device_0,0.9375,1702,4.0,140.0,0.01,late,48,16,3,0.19366,0.9366016280001491,0,1000,1000,P2prime,boost,Bad,19366,0,0.0
device_0,0.9375,1703,4.0,140.0,0.01,late,48,16,3,0.19489,0.9369055048961522,0,1000,1000,P1,normal,all,100000,100000,1.0
device_0,0.9375,1703,4.0,140.0,0.01,late,48,16,3,0.19489,0.9369055048961522,0,1000,1000,P1,normal,Good,80511,80511,1.0
device_0,0.9375,1703,4.0,140.0,0.01,late,48,16,3,0.19489,0.9369055048961522,0,1000,1000,P1,normal,Bad,19489,19489,1.0
device_0,0.9375,1703,4.0,140.0,0.01,late,48,16,3,0.19489,0.9369055048961522,0,1000,1000,P1,boost,all,100000,0,0.0
device_0,0.9375,1703,4.0,140.0,0.01,late,48,16,3,0.19489,0.9369055048961522,0,1000,1000,P1,boost,Good,80511,0,0.0
device_0,0.9375,1703,4.0,140.0,0.01,late,48,16,3,0.19489,0.9369055048961522,0,1000,1000,P1,boost,Bad,19489,0,0.0
device_0,0.9375,1703,4.0,140.0,0.01,late,48,16,3,0.19489,0.9369055048961522,0,1000,1000,P0,normal,all,100000,100000,1.0
device_0,0.9375,1703,4.0,140.0,0.01,late,48,16,3,0.19489,0.9369055048961522,0,1000,1000,P0,normal,Good,80511,80511,1.0
device_0,0.9375,1703,4.0,140.0,0.01,late,48,16,3,0.19489,0.9369055048961522,0,1000,1000,P0,normal,Bad,19489,19489,1.0
device_0,0.9375,1703,4.0,140.0,0.01,late,48,16,3,0.19489,0.9369055048961522,0,1000,1000,P0,boost,all,100000,0,0.0
device_0,0.9375,1703,4.0,140.0,0.01,late,48,16,3,0.19489,0.9369055048961522,0,1000,1000,P0,boost,Good,80511,0,0.0
device_0,0.9375,1703,4.0,140.0,0.01,late,48,16,3,0.19489,0.9369055048961522,0,1000,1000,P0,boost,Bad,19489,0,0.0
device_0,0.9375,1703,4.0,140.0,0.01,late,48,16,3,0.19489,0.9369055048961522,0,1000,1000,P2,normal,all,100000,100000,1.0
device_0,0.9375,1703,4.0,140.0,0.01,late,48,16,3,0.19489,0.9369055048961522,0,1000,1000,P2,normal,Good,80511,80511,1.0
device_0,0.9375,1703,4.0,140.0,0.01,late,48,16,3,0.19489,0.9369055048961522,0,1000,1000,P2,normal,Bad,19489,19489,1.0
device_0,0.9375,1703,4.0,140.0,0.01,late,48,16,3,0.19489,0.9369055048961522,0,1000,1000,P2,boost,all,100000,0,0.0
device_0,0.9375,1703,4.0,140.0,0.01,late,48,16,3,0.19489,0.9369055048961522,0,1000,1000,P2,boost,Good,80511,0,0.0
device_0,0.9375,1703,4.0,140.0,0.01,late,48,16,3,0.19489,0.9369055048961522,0,1000,1000,P2,boost,Bad,19489,0,0.0
device_0,0.9375,1703,4.0,140.0,0.01,late,48,16,3,0.19489,0.9369055048961522,0,1000,1000,P2prime,normal,all,100000,100000,1.0
device_0,0.9375,1703,4.0,140.0,0.01,late,48,16,3,0.19489,0.9369055048961522,0,1000,1000,P2prime,normal,Good,80511,80511,1.0
device_0,0.9375,1703,4.0,140.0,0.01,late,48,16,3,0.19489,0.9369055048961522,0,1000,1000,P2prime,normal,Bad,19489,19489,1.0
device_0,0.9375,1703,4.0,140.0,0.01,late,48,16,3,0.19489,0.9369055048961522,0,1000,1000,P2prime,boost,all,100000,0,0.0
device_0,0.9375,1703,4.0,140.0,0.01,late,48,16,3,0.19489,0.9369055048961522,0,1000,1000,P2prime,boost,Good,80511,0,0.0
device_0,0.9375,1703,4.0,140.0,0.01,late,48,16,3,0.19489,0.9369055048961522,0,1000,1000,P2prime,boost,Bad,19489,0,0.0
device_0,0.9375,1704,4.0,140.0,0.01,late,48,16,3,0.19999,0.9358099323716185,0,1000,1000,P1,normal,all,100000,100000,1.0
device_0,0.9375,1704,4.0,140.0,0.01,late,48,16,3,0.19999,0.9358099323716185,0,1000,1000,P1,normal,Good,80001,80001,1.0
device_0,0.9375,1704,4.0,140.0,0.01,late,48,16,3,0.19999,0.9358099323716185,0,1000,1000,P1,normal,Bad,19999,19999,1.0
device_0,0.9375,1704,4.0,140.0,0.01,late,48,16,3,0.19999,0.9358099323716185,0,1000,1000,P1,boost,all,100000,0,0.0
device_0,0.9375,1704,4.0,140.0,0.01,late,48,16,3,0.19999,0.9358099323716185,0,1000,1000,P1,boost,Good,80001,0,0.0
device_0,0.9375,1704,4.0,140.0,0.01,late,48,16,3,0.19999,0.9358099323716185,0,1000,1000,P1,boost,Bad,19999,0,0.0
device_0,0.9375,1704,4.0,140.0,0.01,late,48,16,3,0.19999,0.9358099323716185,0,1000,1000,P0,normal,all,100000,100000,1.0
device_0,0.9375,1704,4.0,140.0,0.01,late,48,16,3,0.19999,0.9358099323716185,0,1000,1000,P0,normal,Good,80001,80001,1.0
device_0,0.9375,1704,4.0,140.0,0.01,late,48,16,3,0.19999,0.9358099323716185,0,1000,1000,P0,normal,Bad,19999,19999,1.0
device_0,0.9375,1704,4.0,140.0,0.01,late,48,16,3,0.19999,0.9358099323716185,0,1000,1000,P0,boost,all,100000,0,0.0
device_0,0.9375,1704,4.0,140.0,0.01,late,48,16,3,0.19999,0.9358099323716185,0,1000,1000,P0,boost,Good,80001,0,0.0
device_0,0.9375,1704,4.0,140.0,0.01,late,48,16,3,0.19999,0.9358099323716185,0,1000,1000,P0,boost,Bad,19999,0,0.0
device_0,0.9375,1704,4.0,140.0,0.01,late,48,16,3,0.19999,0.9358099323716185,0,1000,1000,P2,normal,all,100000,100000,1.0
device_0,0.9375,1704,4.0,140.0,0.01,late,48,16,3,0.19999,0.9358099323716185,0,1000,1000,P2,normal,Good,80001,80001,1.0
device_0,0.9375,1704,4.0,140.0,0.01,late,48,16,3,0.19999,0.9358099323716185,0,1000,1000,P2,normal,Bad,19999,19999,1.0
device_0,0.9375,1704,4.0,140.0,0.01,late,48,16,3,0.19999,0.9358099323716185,0,1000,1000,P2,boost,all,100000,0,0.0
device_0,0.9375,1704,4.0,140.0,0.01,late,48,16,3,0.19999,0.9358099323716185,0,1000,1000,P2,boost,Good,80001,0,0.0
device_0,0.9375,1704,4.0,140.0,0.01,late,48,16,3,0.19999,0.9358099323716185,0,1000,1000,P2,boost,Bad,19999,0,0.0
device_0,0.9375,1704,4.0,140.0,0.01,late,48,16,3,0.19999,0.9358099323716185,0,1000,1000,P2prime,normal,all,100000,100000,1.0
device_0,0.9375,1704,4.0,140.0,0.01,late,48,16,3,0.19999,0.9358099323716185,0,1000,1000,P2prime,normal,Good,80001,80001,1.0
device_0,0.9375,1704,4.0,140.0,0.01,late,48,16,3,0.19999,0.9358099323716185,0,1000,1000,P2prime,normal,Bad,19999,19999,1.0
device_0,0.9375,1704,4.0,140.0,0.01,late,48,16,3,0.19999,0.9358099323716185,0,1000,1000,P2prime,boost,all,100000,0,0.0
device_0,0.9375,1704,4.0,140.0,0.01,late,48,16,3,0.19999,0.9358099323716185,0,1000,1000,P2prime,boost,Good,80001,0,0.0
device_0,0.9375,1704,4.0,140.0,0.01,late,48,16,3,0.19999,0.9358099323716185,0,1000,1000,P2prime,boost,Bad,19999,0,0.0
device_0,0.9375,1705,4.0,140.0,0.01,late,48,16,3,0.19063,0.9374553760710133,0,1000,1000,P1,normal,all,100000,100000,1.0
device_0,0.9375,1705,4.0,140.0,0.01,late,48,16,3,0.19063,0.9374553760710133,0,1000,1000,P1,normal,Good,80937,80937,1.0
device_0,0.9375,1705,4.0,140.0,0.01,late,48,16,3,0.19063,0.9374553760710133,0,1000,1000,P1,normal,Bad,19063,19063,1.0
device_0,0.9375,1705,4.0,140.0,0.01,late,48,16,3,0.19063,0.9374553760710133,0,1000,1000,P1,boost,all,100000,0,0.0
device_0,0.9375,1705,4.0,140.0,0.01,late,48,16,3,0.19063,0.9374553760710133,0,1000,1000,P1,boost,Good,80937,0,0.0
device_0,0.9375,1705,4.0,140.0,0.01,late,48,16,3,0.19063,0.9374553760710133,0,1000,1000,P1,boost,Bad,19063,0,0.0
device_0,0.9375,1705,4.0,140.0,0.01,late,48,16,3,0.19063,0.9374553760710133,0,1000,1000,P0,normal,all,100000,100000,1.0
device_0,0.9375,1705,4.0,140.0,0.01,late,48,16,3,0.19063,0.9374553760710133,0,1000,1000,P0,normal,Good,80937,80937,1.0
