device,rho,seed,deadline_ratio,deadline_ms,epsilon,skip_mode,r_good_mbps,r_bad_mbps,rate_ratio,pi_bad_observed,lag1_autocorr,forced_count,discretionary_budget,burst_burn_in_slots,policy,interval_low_inclusive,interval_high_exclusive,count,fraction
device_0,0.875,1704,3.0,105.0,0.01,late,48,16,3,0.19663,0.8771256568671042,0,1000,1000,P2,50,100.0,144,0.14414414414414414
device_0,0.875,1704,3.0,105.0,0.01,late,48,16,3,0.19663,0.8771256568671042,0,1000,1000,P2,100,250.0,236,0.23623623623623624
device_0,0.875,1704,3.0,105.0,0.01,late,48,16,3,0.19663,0.8771256568671042,0,1000,1000,P2,250,500.0,104,0.1041041041041041
device_0,0.875,1704,3.0,105.0,0.01,late,48,16,3,0.19663,0.8771256568671042,0,1000,1000,P2,500,inf,15,0.015015015015015015
device_0,0.875,1705,3.0,105.0,0.01,late,48,16,3,0.20133,0.8756186617053834,0,1000,1000,P2,1,2.0,42,0.042042042042042045
device_0,0.875,1705,3.0,105.0,0.01,late,48,16,3,0.20133,0.8756186617053834,0,1000,1000,P2,2,3.0,41,0.04104104104104104
device_0,0.875,1705,3.0,105.0,0.01,late,48,16,3,0.20133,0.8756186617053834,0,1000,1000,P2,3,5.0,57,0.057057057057057055
device_0,0.875,1705,3.0,105.0,0.01,late,48,16,3,0.20133,0.8756186617053834,0,1000,1000,P2,5,10.0,99,0.0990990990990991
device_0,0.875,1705,3.0,105.0,0.01,late,48,16,3,0.20133,0.8756186617053834,0,1000,1000,P2,10,20.0,103,0.1031031031031031
device_0,0.875,1705,3.0,105.0,0.01,late,48,16,3,0.20133,0.8756186617053834,0,1000,1000,P2,20,50.0,137,0.13713713713713713
device_0,0.875,1705,3.0,105.0,0.01,late,48,16,3,0.20133,0.8756186617053834,0,1000,1000,P2,50,100.0,191,0.19119119119119118
device_0,0.875,1705,3.0,105.0,0.01,late,48,16,3,0.20133,0.8756186617053834,0,1000,1000,P2,100,250.0,212,0.2122122122122122
device_0,0.875,1705,3.0,105.0,0.01,late,48,16,3,0.20133,0.8756186617053834,0,1000,1000,P2,250,500.0,96,0.0960960960960961
device_0,0.875,1705,3.0,105.0,0.01,late,48,16,3,0.20133,0.8756186617053834,0,1000,1000,P2,500,inf,21,0.021021021021021023
device_0,0.875,1706,3.0,105.0,0.01,late,48,16,3,0.19605,0.8731077294363513,0,1000,1000,P2,1,2.0,39,0.03903903903903904
device_0,0.875,1706,3.0,105.0,0.01,late,48,16,3,0.19605,0.8731077294363513,0,1000,1000,P2,2,3.0,38,0.03803803803803804
device_0,0.875,1706,3.0,105.0,0.01,late,48,16,3,0.19605,0.8731077294363513,0,1000,1000,P2,3,5.0,67,0.06706706706706707
device_0,0.875,1706,3.0,105.0,0.01,late,48,16,3,0.19605,0.8731077294363513,0,1000,1000,P2,5,10.0,102,0.1021021021021021
device_0,0.875,1706,3.0,105.0,0.01,late,48,16,3,0.19605,0.8731077294363513,0,1000,1000,P2,10,20.0,83,0.08308308308308308
device_0,0.875,1706,3.0,105.0,0.01,late,48,16,3,0.19605,0.8731077294363513,0,1000,1000,P2,20,50.0,163,0.16316316316316315
device_0,0.875,1706,3.0,105.0,0.01,late,48,16,3,0.19605,0.8731077294363513,0,1000,1000,P2,50,100.0,171,0.17117117117117117
device_0,0.875,1706,3.0,105.0,0.01,late,48,16,3,0.19605,0.8731077294363513,0,1000,1000,P2,100,250.0,218,0.2182182182182182
device_0,0.875,1706,3.0,105.0,0.01,late,48,16,3,0.19605,0.8731077294363513,0,1000,1000,P2,250,500.0,103,0.1031031031031031
device_0,0.875,1706,3.0,105.0,0.01,late,48,16,3,0.19605,0.8731077294363513,0,1000,1000,P2,500,inf,15,0.015015015015015015
device_0,0.875,1707,3.0,105.0,0.01,late,48,16,3,0.2,0.8774036452681541,0,1000,1000,P2,1,2.0,51,0.05105105105105105
device_0,0.875,1707,3.0,105.0,0.01,late,48,16,3,0.2,0.8774036452681541,0,1000,1000,P2,2,3.0,35,0.035035035035035036
device_0,0.875,1707,3.0,105.0,0.01,late,48,16,3,0.2,0.8774036452681541,0,1000,1000,P2,3,5.0,60,0.06006006006006006
device_0,0.875,1707,3.0,105.0,0.01,late,48,16,3,0.2,0.8774036452681541,0,1000,1000,P2,5,10.0,90,0.09009009009009009
device_0,0.875,1707,3.0,105.0,0.01,late,48,16,3,0.2,0.8774036452681541,0,1000,1000,P2,10,20.0,91,0.09109109109109109
device_0,0.875,1707,3.0,105.0,0.01,late,48,16,3,0.2,0.8774036452681541,0,1000,1000,P2,20,50.0,128,0.12812812812812813
device_0,0.875,1707,3.0,105.0,0.01,late,48,16,3,0.2,0.8774036452681541,0,1000,1000,P2,50,100.0,181,0.18118118118118118
device_0,0.875,1707,3.0,105.0,0.01,late,48,16,3,0.2,0.8774036452681541,0,1000,1000,P2,100,250.0,258,0.25825825825825827
device_0,0.875,1707,3.0,105.0,0.01,late,48,16,3,0.2,0.8774036452681541,0,1000,1000,P2,250,500.0,89,0.0890890890890891
device_0,0.875,1707,3.0,105.0,0.01,late,48,16,3,0.2,0.8774036452681541,0,1000,1000,P2,500,inf,16,0.016016016016016016
device_0,0.875,1708,3.0,105.0,0.01,late,48,16,3,0.20258,0.87442580026271,0,1000,1000,P2,1,2.0,51,0.05105105105105105
device_0,0.875,1708,3.0,105.0,0.01,late,48,16,3,0.20258,0.87442580026271,0,1000,1000,P2,2,3.0,33,0.03303303303303303
device_0,0.875,1708,3.0,105.0,0.01,late,48,16,3,0.20258,0.87442580026271,0,1000,1000,P2,3,5.0,56,0.056056056056056056
device_0,0.875,1708,3.0,105.0,0.01,late,48,16,3,0.20258,0.87442580026271,0,1000,1000,P2,5,10.0,87,0.08708708708708708
device_0,0.875,1708,3.0,105.0,0.01,late,48,16,3,0.20258,0.87442580026271,0,1000,1000,P2,10,20.0,88,0.08808808808808809
device_0,0.875,1708,3.0,105.0,0.01,late,48,16,3,0.20258,0.87442580026271,0,1000,1000,P2,20,50.0,141,0.14114114114114115
device_0,0.875,1708,3.0,105.0,0.01,late,48,16,3,0.20258,0.87442580026271,0,1000,1000,P2,50,100.0,166,0.16616616616616617
device_0,0.875,1708,3.0,105.0,0.01,late,48,16,3,0.20258,0.87442580026271,0,1000,1000,P2,100,250.0,260,0.2602602602602603
device_0,0.875,1708,3.0,105.0,0.01,late,48,16,3,0.20258,0.87442580026271,0,1000,1000,P2,250,500.0,106,0.1061061061061061
device_0,0.875,1708,3.0,105.0,0.01,late,48,16,3,0.20258,0.87442580026271,0,1000,1000,P2,500,inf,11,0.011011011011011011
device_0,0.875,1709,3.0,105.0,0.01,late,48,16,3,0.19831,0.8770598020870867,0,1000,1000,P2,1,2.0,41,0.04104104104104104
device_0,0.875,1709,3.0,105.0,0.01,late,48,16,3,0.19831,0.8770598020870867,0,1000,1000,P2,2,3.0,40,0.04004004004004004
device_0,0.875,1709,3.0,105.0,0.01,late,48,16,3,0.19831,0.8770598020870867,0,1000,1000,P2,3,5.0,61,0.06106106106106106
device_0,0.875,1709,3.0,105.0,0.01,late,48,16,3,0.19831,0.8770598020870867,0,1000,1000,P2,5,10.0,96,0.0960960960960961
device_0,0.875,1709,3.0,105.0,0.01,late,48,16,3,0.19831,0.8770598020870867,0,1000,1000,P2,10,20.0,93,0.09309309309309309
device_0,0.875,1709,3.0,105.0,0.01,late,48,16,3,0.19831,0.8770598020870867,0,1000,1000,P2,20,50.0,138,0.13813813813813813
device_0,0.875,1709,3.0,105.0,0.01,late,48,16,3,0.19831,0.8770598020870867,0,1000,1000,P2,50,100.0,162,0.16216216216216217
device_0,0.875,1709,3.0,105.0,0.01,late,48,16,3,0.19831,0.8770598020870867,0,1000,1000,P2,100,250.0,257,0.25725725725725723
device_0,0.875,1709,3.0,105.0,0.01,late,48,16,3,0.19831,0.8770598020870867,0,1000,1000,P2,250,500.0,99,0.0990990990990991
device_0,0.875,1709,3.0,105.0,0.01,late,48,16,3,0.19831,0.8770598020870867,0,1000,1000,P2,500,inf,12,0.012012012012012012
device_0,0.875,1710,3.0,105.0,0.01,late,48,16,3,0.19668,0.8724656025657239,0,1000,1000,P2,1,2.0,53,0.05305305305305305
device_0,0.875,1710,3.0,105.0,0.01,late,48,16,3,0.19668,0.8724656025657239,0,1000,1000,P2,2,3.0,33,0.03303303303303303
device_0,0.875,1710,3.0,105.0,0.01,late,48,16,3,0.19668,0.8724656025657239,0,1000,1000,P2,3,5.0,55,0.055055055055055056
device_0,0.875,1710,3.0,105.0,0.01,late,48,16,3,0.19668,0.8724656025657239,0,1000,1000,P2,5,10.0,105,0.10510510510510511
device_0,0.875,1710,3.0,105.0,0.01,late,48,16,3,0.19668,0.8724656025657239,0,1000,1000,P2,10,20.0,79,0.07907907907907907
device_0,0.875,1710,3.0,105.0,0.01,late,48,16,3,0.19668,0.8724656025657239,0,1000,1000,P2,20,50.0,148,0.14814814814814814
device_0,0.875,1710,3.0,105.0,0.01,late,48,16,3,0.19668,0.8724656025657239,0,1000,1000,P2,50,100.0,176,0.17617617617617617
device_0,0.875,1710,3.0,105.0,0.01,late,48,16,3,0.19668,0.8724656025657239,0,1000,1000,P2,100,250.0,235,0.23523523523523523
device_0,0.875,1710,3.0,105.0,0.01,late,48,16,3,0.19668,0.8724656025657239,0,1000,1000,P2,250,500.0,103,0.1031031031031031
device_0,0.875,1710,3.0,105.0,0.01,late,48,16,3,0.19668,0.8724656025657239,0,1000,1000,P2,500,inf,12,0.012012012012012012
device_0,0.9375,1701,3.0,105.0,0.01,late,48,16,3,0.20509,0.9402237906216514,0,1000,1000,P2,1,2.0,42,0.042042042042042045
device_0,0.9375,1701,3.0,105.0,0.01,late,48,16,3,0.20509,0.9402237906216514,0,1000,1000,P2,2,3.0,39,0.03903903903903904
device_0,0.9375,1701,3.0,105.0,0.01,late,48,16,3,0.20509,0.9402237906216514,0,1000,1000,P2,3,5.0,73,0.07307307307307308
device_0,0.9375,1701,3.0,105.0,0.01,late,48,16,3,0.20509,0.9402237906216514,0,1000,1000,P2,5,10.0,122,0.12212212212212212
device_0,0.9375,1701,3.0,105.0,0.01,late,48,16,3,0.20509,0.9402237906216514,0,1000,1000,P2,10,20.0,146,0.14614614614614616
device_0,0.9375,1701,3.0,105.0,0.01,late,48,16,3,0.20509,0.9402237906216514,0,1000,1000,P2,20,50.0,154,0.15415415415415415
device_0,0.9375,1701,3.0,105.0,0.01,late,48,16,3,0.20509,0.9402237906216514,0,1000,1000,P2,50,100.0,109,0.1091091091091091
device_0,0.9375,1701,3.0,105.0,0.01,late,48,16,3,0.20509,0.9402237906216514,0,1000,1000,P2,100,250.0,184,0.1841841841841842
device_0,0.9375,1701,3.0,105.0,0.01,late,48,16,3,0.20509,0.9402237906216514,0,1000,1000,P2,250,500.0,100,0.1001001001001001
device_0,0.9375,1701,3.0,105.0,0.01,late,48,16,3,0.20509,0.9402237906216514,0,1000,1000,P2,500,inf,30,0.03003003003003003
device_0,0.9375,1702,3.0,105.0,0.01,late,48,16,3,0.19366,0.9366016280001491,0,1000,1000,P2,1,2.0,51,0.05105105105105105
device_0,0.9375,1702,3.0,105.0,0.01,late,48,16,3,0.19366,0.9366016280001491,0,1000,1000,P2,2,3.0,45,0.04504504504504504
device_0,0.9375,1702,3.0,105.0,0.01,late,48,16,3,0.19366,0.9366016280001491,0,1000,1000,P2,3,5.0,83,0.08308308308308308
device_0,0.9375,1702,3.0,105.0,0.01,late,48,16,3,0.19366,0.9366016280001491,0,1000,1000,P2,5,10.0,138,0.13813813813813813
device_0,0.9375,1702,3.0,105.0,0.01,late,48,16,3,0.19366,0.9366016280001491,0,1000,1000,P2,10,20.0,139,0.13913913913913914
device_0,0.9375,1702,3.0,105.0,0.01,late,48,16,3,0.19366,0.9366016280001491,0,1000,1000,P2,20,50.0,111,0.1111111111111111
device_0,0.9375,1702,3.0,105.0,0.01,late,48,16,3,0.19366,0.9366016280001491,0,1000,1000,P2,50,100.0,116,0.11611611611611612
device_0,0.9375,1702,3.0,105.0,0.01,late,48,16,3,0.19366,0.9366016280001491,0,1000,1000,P2,100,250.0,190,0.19019019019019018
device_0,0.9375,1702,3.0,105.0,0.01,late,48,16,3,0.19366,0.9366016280001491,0,1000,1000,P2,250,500.0,94,0.0940940940940941
device_0,0.9375,1702,3.0,105.0,0.01,late,48,16,3,0.19366,0.9366016280001491,0,1000,1000,P2,500,inf,32,0.03203203203203203
device_0,0.9375,1703,3.0,105.0,0.01,late,48,16,3,0.19489,0.9369055048961522,0,1000,1000,P2,1,2.0,43,0.043043043043043044
device_0,0.9375,1703,3.0,105.0,0.01,late,48,16,3,0.19489,0.9369055048961522,0,1000,1000,P2,2,3.0,48,0.04804804804804805
device_0,0.9375,1703,3.0,105.0,0.01,late,48,16,3,0.19489,0.9369055048961522,0,1000,1000,P2,3,5.0,91,0.09109109109109109
device_0,0.9375,1703,3.0,105.0,0.01,late,48,16,3,0.19489,0.9369055048961522,0,1000,1000,P2,5,10.0,127,0.12712712712712712
device_0,0.9375,1703,3.0,105.0,0.01,late,48,16,3,0.19489,0.9369055048961522,0,1000,1000,P2,10,20.0,130,0.13013013013013014
device_0,0.9375,1703,3.0,105.0,0.01,late,48,16,3,0.19489,0.9369055048961522,0,1000,1000,P2,20,50.0,115,0.11511511511511512
device_0,0.9375,1703,3.0,105.0,0.01,late,48,16,3,0.19489,0.9369055048961522,0,1000,1000,P2,50,100.0,118,0.11811811811811812
device_0,0.9375,1703,3.0,105.0,0.01,late,48,16,3,0.19489,0.9369055048961522,0,1000,1000,P2,100,250.0,208,0.2082082082082082
device_0,0.9375,1703,3.0,105.0,0.01,late,48,16,3,0.19489,0.9369055048961522,0,1000,1000,P2,250,500.0,89,0.0890890890890891
device_0,0.9375,1703,3.0,105.0,0.01,late,48,16,3,0.19489,0.9369055048961522,0,1000,1000,P2,500,inf,30,0.03003003003003003
device_0,0.9375,1704,3.0,105.0,0.01,late,48,16,3,0.19999,0.9358099323716185,0,1000,1000,P2,1,2.0,54,0.05405405405405406
device_0,0.9375,1704,3.0,105.0,0.01,late,48,16,3,0.19999,0.9358099323716185,0,1000,1000,P2,2,3.0,34,0.03403403403403404
device_0,0.9375,1704,3.0,105.0,0.01,late,48,16,3,0.19999,0.9358099323716185,0,1000,1000,P2,3,5.0,77,0.07707707707707707
device_0,0.9375,1704,3.0,105.0,0.01,late,48,16,3,0.19999,0.9358099323716185,0,1000,1000,P2,5,10.0,139,0.13913913913913914
device_0,0.9375,1704,3.0,105.0,0.01,late,48,16,3,0.19999,0.9358099323716185,0,1000,1000,P2,10,20.0,129,0.12912912912912913
device_0,0.9375,1704,3.0,105.0,0.01,late,48,16,3,0.19999,0.9358099323716185,0,1000,1000,P2,20,50.0,130,0.13013013013013014
device_0,0.9375,1704,3.0,105.0,0.01,late,48,16,3,0.19999,0.9358099323716185,0,1000,1000,P2,50,100.0,128,0.12812812812812813
device_0,0.9375,1704,3.0,105.0,0.01,late,48,16,3,0.19999,0.9358099323716185,0,1000,1000,P2,100,250.0,183,0.1831831831831832
device_0,0.9375,1704,3.0,105.0,0.01,late,48,16,3,0.19999,0.9358099323716185,0,1000,1000,P2,250,500.0,93,0.09309309309309309
device_0,0.9375,1704,3.0,105.0,0.01,late,48,16,3,0.19999,0.9358099323716185,0,1000,1000,P2,500,inf,32,0.03203203203203203
device_0,0.9375,1705,3.0,105.0,0.01,late,48,16,3,0.19063,0.9374553760710133,0,1000,1000,P2,1,2.0,57,0.057057057057057055
device_0,0.9375,1705,3.0,105.0,0.01,late,48,16,3,0.19063,0.9374553760710133,0,1000,1000,P2,2,3.0,55,0.055055055055055056
device_0,0.9375,1705,3.0,105.0,0.01,late,48,16,3,0.19063,0.9374553760710133,0,1000,1000,P2,3,5.0,79,0.07907907907907907
device_0,0.9375,1705,3.0,105.0,0.01,late,48,16,3,0.19063,0.9374553760710133,0,1000,1000,P2,5,10.0,125,0.12512512512512514
device_0,0.9375,1705,3.0,105.0,0.01,late,48,16,3,0.19063,0.9374553760710133,0,1000,1000,P2,10,20.0,140,0.14014014014014015
device_0,0.9375,1705,3.0,105.0,0.01,late,48,16,3,0.19063,0.9374553760710133,0,1000,1000,P2,20,50.0,134,0.13413413413413414
device_0,0.9375,1705,3.0,105.0,0.01,late,48,16,3,0.19063,0.9374553760710133,0,1000,1000,P2,50,100.0,99,0.0990990990990991
device_0,0.9375,1705,3.0,105.0,0.01,late,48,16,3,0.19063,0.9374553760710133,0,1000,1000,P2,100,250.0,177,0.17717717717717718
device_0,0.9375,1705,3.0,105.0,0.01,late,48,16,3,0.19063,0.9374553760710133,0,1000,1000,P2,250,500.0,97,0.0970970970970971
device_0,0.9375,1705,3.0,105.0,0.01,late,48,16,3,0.19063,0.9374553760710133,0,1000,1000,P2,500,inf,36,0.036036036036036036
device_0,0.9375,1706,3.0,105.0,0.01,late,48,16,3,0.20144,0.9386428776611538,0,1000,1000,P2,1,2.0,49,0.04904904904904905
device_0,0.9375,1706,3.0,105.0,0.01,late,48,16,3,0.20144,0.9386428776611538,0,1000,1000,P2,2,3.0,46,0.04604604604604605
device_0,0.9375,1706,3.0,105.0,0.01,late,48,16,3,0.20144,0.9386428776611538,0,1000,1000,P2,3,5.0,63,0.06306306306306306
device_0,0.9375,1706,3.0,105.0,0.01,late,48,16,3,0.20144,0.9386428776611538,0,1000,1000,P2,5,10.0,144,0.14414414414414414
device_0,0.9375,1706,3.0,105.0,0.01,late,48,16,3,0.20144,0.9386428776611538,0,1000,1000,P2,10,20.0,143,0.14314314314314314
device_0,0.9375,1706,3.0,105.0,0.01,late,48,16,3,0.20144,0.9386428776611538,0,1000,1000,P2,20,50.0,134,0.13413413413413414
device_0,0.9375,1706,3.0,105.0,0.01,late,48,16,3,0.20144,0.9386428776611538,0,1000,1000,P2,50,100.0,107,0.10710710710710711
device_0,0.9375,1706,3.0,105.0,0.01,late,48,16,3,0.20144,0.9386428776611538,0,1000,1000,P2,100,250.0,179,0.17917917917917917
device_0,0.9375,1706,3.0,105.0,0.01,late,48,16,3,0.20144,0.9386428776611538,0,1000,1000,P2,250,500.0,105,0.10510510510510511
device_0,0.9375,1706,3.0,105.0,0.01,late,48,16,3,0.20144,0.9386428776611538,0,1000,1000,P2,500,inf,29,0.02902902902902903
device_0,0.9375,1707,3.0,105.0,0.01,late,48,16,3,0.20073,0.9386652506542138,0,1000,1000,P2,1,2.0,64,0.06406406406406406
device_0,0.9375,1707,3.0,105.0,0.01,late,48,16,3,0.20073,0.9386652506542138,0,1000,1000,P2,2,3.0,43,0.043043043043043044
device_0,0.9375,1707,3.0,105.0,0.01,late,48,16,3,0.20073,0.9386652506542138,0,1000,1000,P2,3,5.0,60,0.06006006006006006
device_0,0.9375,1707,3.0,105.0,0.01,late,48,16,3,0.20073,0.9386652506542138,0,1000,1000,P2,5,10.0,121,0.12112112112112113
device_0,0.9375,1707,3.0,105.0,0.01,late,48,16,3,0.20073,0.9386652506542138,0,1000,1000,P2,10,20.0,142,0.14214214214214213
device_0,0.9375,1707,3.0,105.0,0.01,late,48,16,3,0.20073,0.9386652506542138,0,1000,1000,P2,20,50.0,140,0.14014014014014015
device_0,0.9375,1707,3.0,105.0,0.01,late,48,16,3,0.20073,0.9386652506542138,0,1000,1000,P2,50,100.0,121,0.12112112112112113
device_0,0.9375,1707,3.0,105.0,0.01,late,48,16,3,0.20073,0.9386652506542138,0,1000,1000,P2,100,250.0,179,0.17917917917917917
device_0,0.9375,1707,3.0,105.0,0.01,late,48,16,3,0.20073,0.9386652506542138,0,1000,1000,P2,250,500.0,99,0.0990990990990991
device_0,0.9375,1707,3.0,105.0,0.01,late,48,16,3,0.20073,0.9386652506542138,0,1000,1000,P2,500,inf,30,0.03003003003003003
device_0,0.9375,1708,3.0,105.0,0.01,late,48,16,3,0.19042,0.9350336658268497,0,1000,1000,P2,1,2.0,52,0.05205205205205205
device_0,0.9375,1708,3.0,105.0,0.01,late,48,16,3,0.19042,0.9350336658268497,0,1000,1000,P2,2,3.0,33,0.03303303303303303
device_0,0.9375,1708,3.0,105.0,0.01,late,48,16,3,0.19042,0.9350336658268497,0,1000,1000,P2,3,5.0,73,0.07307307307307308
device_0,0.9375,1708,3.0,105.0,0.01,late,48,16,3,0.19042,0.9350336658268497,0,1000,1000,P2,5,10.0,104,0.1041041041041041
device_0,0.9375,1708,3.0,105.0,0.01,late,48,16,3,0.19042,0.9350336658268497,0,1000,1000,P2,10,20.0,168,0.16816816816816818
device_0,0.9375,1708,3.0,105.0,0.01,late,48,16,3,0.19042,0.9350336658268497,0,1000,1000,P2,20,50.0,122,0.12212212212212212
device_0,0.9375,1708,3.0,105.0,0.01,late,48,16,3,0.19042,0.9350336658268497,0,1000,1000,P2,50,100.0,125,0.12512512512512514
device_0,0.9375,1708,3.0,105.0,0.01,late,48,16,3,0.19042,0.9350336658268497,0,1000,1000,P2,100,250.0,196,0.1961961961961962
device_0,0.9375,1708,3.0,105.0,0.01,late,48,16,3,0.19042,0.9350336658268497,0,1000,1000,P2,250,500.0,98,0.0980980980980981
device_0,0.9375,1708,3.0,105.0,0.01,late,48,16,3,0.19042,0.9350336658268497,0,1000,1000,P2,500,inf,28,0.028028028028028028
device_0,0.9375,1709,3.0,105.0,0.01,late,48,16,3,0.20214,0.9387695757970393,0,1000,1000,P2,1,2.0,51,0.05105105105105105
device_0,0.9375,1709,3.0,105.0,0.01,late,48,16,3,0.20214,0.9387695757970393,0,1000,1000,P2,2,3.0,53,0.05305305305305305
device_0,0.9375,1709,3.0,105.0,0.01,late,48,16,3,0.20214,0.9387695757970393,0,1000,1000,P2,3,5.0,64,0.06406406406406406
device_0,0.9375,1709,3.0,105.0,0.01,late,48,16,3,0.20214,0.9387695757970393,0,1000,1000,P2,5,10.0,135,0.13513513513513514
device_0,0.9375,1709,3.0,105.0,0.01,late,48,16,3,0.20214,0.9387695757970393,0,1000,1000,P2,10,20.0,128,0.12812812812812813
device_0,0.9375,1709,3.0,105.0,0.01,late,48,16,3,0.20214,0.9387695757970393,0,1000,1000,P2,20,50.0,151,0.15115115115115116
device_0,0.9375,1709,3.0,105.0,0.01,late,48,16,3,0.20214,0.9387695757970393,0,1000,1000,P2,50,100.0,104,0.1041041041041041
device_0,0.9375,1709,3.0,105.0,0.01,late,48,16,3,0.20214,0.9387695757970393,0,1000,1000,P2,100,250.0,182,0.18218218218218218
device_0,0.9375,1709,3.0,105.0,0.01,late,48,16,3,0.20214,0.9387695757970393,0,1000,1000,P2,250,500.0,99,0.0990990990990991
device_0,0.9375,1709,3.0,105.0,0.01,late,48,16,3,0.20214,0.9387695757970393,0,1000,1000,P2,500,inf,32,0.03203203203203203
device_0,0.9375,1710,3.0,105.0,0.01,late,48,16,3,0.20082,0.9338903427364145,0,1000,1000,P2,1,2.0,56,0.056056056056056056
device_0,0.9375,1710,3.0,105.0,0.01,late,48,16,3,0.20082,0.9338903427364145,0,1000,1000,P2,2,3.0,46,0.04604604604604605
device_0,0.9375,1710,3.0,105.0,0.01,late,48,16,3,0.20082,0.9338903427364145,0,1000,1000,P2,3,5.0,66,0.06606606606606606
device_0,0.9375,1710,3.0,105.0,0.01,late,48,16,3,0.20082,0.9338903427364145,0,1000,1000,P2,5,10.0,131,0.13113113113113112
device_0,0.9375,1710,3.0,105.0,0.01,late,48,16,3,0.20082,0.9338903427364145,0,1000,1000,P2,10,20.0,126,0.12612612612612611
device_0,0.9375,1710,3.0,105.0,0.01,late,48,16,3,0.20082,0.9338903427364145,0,1000,1000,P2,20,50.0,129,0.12912912912912913
device_0,0.9375,1710,3.0,105.0,0.01,late,48,16,3,0.20082,0.9338903427364145,0,1000,1000,P2,50,100.0,110,0.11011011011011011
device_0,0.9375,1710,3.0,105.0,0.01,late,48,16,3,0.20082,0.9338903427364145,0,1000,1000,P2,100,250.0,209,0.2092092092092092
device_0,0.9375,1710,3.0,105.0,0.01,late,48,16,3,0.20082,0.9338903427364145,0,1000,1000,P2,250,500.0,102,0.1021021021021021
device_0,0.9375,1710,3.0,105.0,0.01,late,48,16,3,0.20082,0.9338903427364145,0,1000,1000,P2,500,inf,24,0.024024024024024024
device_0,0.975,1701,3.0,105.0,0.01,late,48,16,3,0.20012,0.9750727182312047,0,1000,1000,P2,1,2.0,53,0.05305305305305305
device_0,0.975,1701,3.0,105.0,0.01,late,48,16,3,0.20012,0.9750727182312047,0,1000,1000,P2,2,3.0,48,0.04804804804804805
device_0,0.975,1701,3.0,105.0,0.01,late,48,16,3,0.20012,0.9750727182312047,0,1000,1000,P2,3,5.0,64,0.06406406406406406
device_0,0.975,1701,3.0,105.0,0.01,late,48,16,3,0.20012,0.9750727182312047,0,1000,1000,P2,5,10.0,172,0.17217217217217218
device_0,0.975,1701,3.0,105.0,0.01,late,48,16,3,0.20012,0.9750727182312047,0,1000,1000,P2,10,20.0,194,0.1941941941941942
device_0,0.975,1701,3.0,105.0,0.01,late,48,16,3,0.20012,0.9750727182312047,0,1000,1000,P2,20,50.0,193,0.1931931931931932
device_0,0.975,1701,3.0,105.0,0.01,late,48,16,3,0.20012,0.9750727182312047,0,1000,1000,P2,50,100.0,69,0.06906906906906907
device_0,0.975,1701,3.0,105.0,0.01,late,48,16,3,0.20012,0.9750727182312047,0,1000,1000,P2,100,250.0,78,0.07807807807807808
device_0,0.975,1701,3.0,105.0,0.01,late,48,16,3,0.20012,0.9750727182312047,0,1000,1000,P2,250,500.0,73,0.07307307307307308
device_0,0.975,1701,3.0,105.0,0.01,late,48,16,3,0.20012,0.9750727182312047,0,1000,1000,P2,500,inf,55,0.055055055055055056
device_0,0.975,1702,3.0,105.0,0.01,late,48,16,3,0.19762,0.9739220248349032,0,1000,1000,P2,1,2.0,48,0.04804804804804805
device_0,0.975,1702,3.0,105.0,0.01,late,48,16,3,0.19762,0.9739220248349032,0,1000,1000,P2,2,3.0,48,0.04804804804804805
device_0,0.975,1702,3.0,105.0,0.01,late,48,16,3,0.19762,0.9739220248349032,0,1000,1000,P2,3,5.0,92,0.0920920920920921
device_0,0.975,1702,3.0,105.0,0.01,late,48,16,3,0.19762,0.9739220248349032,0,1000,1000,P2,5,10.0,153,0.15315315315315314
device_0,0.975,1702,3.0,105.0,0.01,late,48,16,3,0.19762,0.9739220248349032,0,1000,1000,P2,10,20.0,200,0.2002002002002002
device_0,0.975,1702,3.0,105.0,0.01,late,48,16,3,0.19762,0.9739220248349032,0,1000,1000,P2,20,50.0,173,0.17317317317317318
device_0,0.975,1702,3.0,105.0,0.01,late,48,16,3,0.19762,0.9739220248349032,0,1000,1000,P2,50,100.0,57,0.057057057057057055
device_0,0.975,1702,3.0,105.0,0.01,late,48,16,3,0.19762,0.9739220248349032,0,1000,1000,P2,100,250.0,91,0.09109109109109109
device_0,0.975,1702,3.0,105.0,0.01,late,48,16,3,0.19762,0.9739220248349032,0,1000,1000,P2,250,500.0,89,0.0890890890890891
device_0,0.975,1702,3.0,105.0,0.01,late,48,16,3,0.19762,0.9739220248349032,0,1000,1000,P2,500,inf,48,0.04804804804804805
device_0,0.975,1703,3.0,105.0,0.01,late,48,16,3,0.1984,0.975854682367182,0,1000,1000,P2,1,2.0,60,0.06006006006006006
device_0,0.975,1703,3.0,105.0,0.01,late,48,16,3,0.1984,0.975854682367182,0,1000,1000,P2,2,3.0,49,0.04904904904904905
device_0,0.975,1703,3.0,105.0,0.01,late,48,16,3,0.1984,0.975854682367182,0,1000,1000,P2,3,5.0,85,0.08508508508508508
device_0,0.975,1703,3.0,105.0,0.01,late,48,16,3,0.1984,0.975854682367182,0,1000,1000,P2,5,10.0,165,0.16516516516516516
device_0,0.975,1703,3.0,105.0,0.01,late,48,16,3,0.1984,0.975854682367182,0,1000,1000,P2,10,20.0,181,0.18118118118118118
