device,rho,seed,deadline_ratio,deadline_ms,epsilon,skip_mode,r_good_mbps,r_bad_mbps,rate_ratio,pi_bad_observed,lag1_autocorr,forced_count,discretionary_budget,burst_burn_in_slots,sha256
device_0,0.0,1703,2.0,72.09,0.05,drop,40,12,3.3333333333333335,0.19952,0.005656351965683195,0,5000,1000,7889213a1881278ba249b0ef0a2feb39dc968b55a5e9e806a3ee97753706d9dd
device_0,0.0,1704,2.0,72.09,0.05,drop,40,12,3.3333333333333335,0.20257,0.002457782015709934,0,5000,1000,b9c2b3c93ba1e5d882d3857d4af886f4b41b6bba7826e832563efd6b03c32ede
device_0,0.0,1705,2.0,72.09,0.05,drop,40,12,3.3333333333333335,0.20104,-0.004155617772998724,0,5000,1000,3d0792f380362794fc1ea0db2459282c4ac989e891dab06efb72467bbf6eebcc
device_0,0.0,1706,2.0,72.09,0.05,drop,40,12,3.3333333333333335,0.20062,-0.0045443747273977144,0,5000,1000,3913fc52f23986c9a0cde11275a1cc474584c762922a34e9192feca690584fa4
device_0,0.0,1707,2.0,72.09,0.05,drop,40,12,3.3333333333333335,0.19896,0.001346027845602329,0,5000,1000,af0147ecaf74527e0848a1b316c595e3844286b3635330d1c28fa4c8eabbed75
device_0,0.0,1708,2.0,72.09,0.05,drop,40,12,3.3333333333333335,0.19922,-0.001372807149175493,0,5000,1000,4ba3983335969a0f4989a484c27b8147ae89c6d1f0250171dbce87e1dd87621a
device_0,0.0,1709,2.0,72.09,0.05,drop,40,12,3.3333333333333335,0.20001,0.005034822885721277,0,5000,1000,e2bae7d2af5337abbdca0aa6d7d2bb9f72fea815768e9fd7cb7eb62384ec48d1
device_0,0.0,1710,2.0,72.09,0.05,drop,40,12,3.3333333333333335,0.19848,0.0007247411049733544,0,5000,1000,ba3345446e97d0c794281f4cd2ce96d94b9c67615366a7be612014dac480e4cf
device_0,0.375,1701,2.0,72.09,0.05,drop,40,12,3.3333333333333335,0.19773,0.37585282092426525,0,5000,1000,36862299ecb3eaafac52a3d258dd4e3476561a629fbd5a33842ac35d4c093445
device_0,0.375,1702,2.0,72.09,0.05,drop,40,12,3.3333333333333335,0.20083,0.3763938072575695,0,5000,1000,d3cb4d694b819e30f73210d61c4e74bce1935e1b0b18a47c00861a6a1e339d3f
device_0,0.375,1703,2.0,72.09,0.05,drop,40,12,3.3333333333333335,0.19949,0.3708761472322628,0,5000,1000,8ed350c16bae82a375e093f4cb03c121be8b5672a285524f82aba8b3f01faace
device_0,0.375,1704,2.0,72.09,0.05,drop,40,12,3.3333333333333335,0.19956,0.37083454970073176,0,5000,1000,3d81b500ecd716ec31b8acc6a3dceeaf94eb4b0067e1e2e175f8753a9ec7517e
device_0,0.375,1705,2.0,72.09,0.05,drop,40,12,3.3333333333333335,0.1976,0.38054564128452917,0,5000,1000,4c5edf402e5f45b5beb8a169870ff3b8921715cd54b5ce4b5a61b19e92968cbf
device_0,0.375,1706,2.0,72.09,0.05,drop,40,12,3.3333333333333335,0.19975,0.37847803043317246,0,5000,1000,59326faccf0d227d23c14cd87cd7035a5c926e3f62e54dcef390386dd7b93c57
device_0,0.375,1707,2.0,72.09,0.05,drop,40,12,3.3333333333333335,0.19756,0.3714936166119789,0,5000,1000,e18ed4dc96f2eb60da12be0fe6f6e8dc627d77e686eea6b72504c1cac590dc35
device_0,0.375,1708,2.0,72.09,0.05,drop,40,12,3.3333333333333335,0.19968,0.3728274067949136,0,5000,1000,51dc9aee6e4cc68ea73fa3f9af0e324407d70a6ecd3286fec8c5f75775a9ad46
device_0,0.375,1709,2.0,72.09,0.05,drop,40,12,3.3333333333333335,0.20214,0.3789219763360735,0,5000,1000,cc85529b403bdddcfcafe824f36b10349d7b551ea109776ffdbe1b10d59df8a1
device_0,0.375,1710,2.0,72.09,0.05,drop,40,12,3.3333333333333335,0.19842,0.37511826036297974,0,5000,1000,8e3eae6b6e2fb4df7abd24e21b03b82a13c87ffa1b996ac671e55e34e01c6810
device_0,0.75,1701,2.0,72.09,0.05,drop,40,12,3.3333333333333335,0.20817,0.7556341521150168,0,5000,1000,1d9d625587bde3fedfe8d6174863f51299f05e4470436111ca544dd10b9f2c7e
device_0,0.75,1702,2.0,72.09,0.05,drop,40,12,3.3333333333333335,0.20244,0.7487885933421545,0,5000,1000,2f2b6d9c0bf52be11beb85b40386abe7282fd8927f76faf933b6acbc14ca04a6
device_0,0.75,1703,2.0,72.09,0.05,drop,40,12,3.3333333333333335,0.20102,0.7470900970852136,0,5000,1000,7e55accf3a10fa073cf948f2af625af2636886e397063fcc9e5cd0e5dad37e89
device_0,0.75,1704,2.0,72.09,0.05,drop,40,12,3.3333333333333335,0.19715,0.7479806369104111,0,5000,1000,5b2f0584af800aed891f34014110255a6627f0a9eea010b99216a6768aefb86d
device_0,0.75,1705,2.0,72.09,0.05,drop,40,12,3.3333333333333335,0.20494,0.7506431485678381,0,5000,1000,b03c44dcfdb395be28ecb751c71d3dfe9e12eb7e59e95fb01ecabd8f5e8d8074
device_0,0.75,1706,2.0,72.09,0.05,drop,40,12,3.3333333333333335,0.20282,0.7537784223147826,0,5000,1000,84929314b8ccfa58ecdb4fb3bb437a53844275df038f83ca772870638a3d4b74
device_0,0.75,1707,2.0,72.09,0.05,drop,40,12,3.3333333333333335,0.20138,0.7431906944181493,0,5000,1000,1fc474e98647c8fb23a892fd201d3ceec40919a59831abf94c3c66eb84380f30
device_0,0.75,1708,2.0,72.09,0.05,drop,40,12,3.3333333333333335,0.20034,0.7475350990705809,0,5000,1000,bc3b01790d7aed1054db3dad416cc33e772a8459b7f56042217199a5d83e328a
device_0,0.75,1709,2.0,72.09,0.05,drop,40,12,3.3333333333333335,0.20613,0.7542776800152501,0,5000,1000,265e526c3e649a646126392c86beb1942caf3900c4a026f64947e5c0f922fff7
device_0,0.75,1710,2.0,72.09,0.05,drop,40,12,3.3333333333333335,0.20286,0.74728584709585,0,5000,1000,2c1d9b5748730c224c35f1920791eb5877e86058d820b687062c71558dceb965
device_0,0.875,1701,2.0,72.09,0.05,drop,40,12,3.3333333333333335,0.20249,0.8763990178082249,0,5000,1000,a9ee9e2f7d743faa358dd925501b47a5275e010b76a697f66e614e979ad07757
device_0,0.875,1702,2.0,72.09,0.05,drop,40,12,3.3333333333333335,0.19703,0.8759866636367837,0,5000,1000,1815a52bed0814016ea8b3fcb29f7cabf1e0573d54b08230b3e105cd092d40f5
device_0,0.875,1703,2.0,72.09,0.05,drop,40,12,3.3333333333333335,0.20238,0.8773687974569232,0,5000,1000,24b60ca5cbc6d3ab27718ae4f638d789d05595bff31c875245d5ca97f3039f3d
device_0,0.875,1704,2.0,72.09,0.05,drop,40,12,3.3333333333333335,0.19663,0.8771256568671042,0,5000,1000,8b1b6a541d51af9ab545a29d0a45ed1ca2032d359bdf0b2fcec96cd85c93e6e7
device_0,0.875,1705,2.0,72.09,0.05,drop,40,12,3.3333333333333335,0.20133,0.8756186617053834,0,5000,1000,eac34719af84629c29be6acdb7af8eff707b7f33090597d97d6597a911ee2547
device_0,0.875,1706,2.0,72.09,0.05,drop,40,12,3.3333333333333335,0.19605,0.8731077294363513,0,5000,1000,4de69af28dd4697636c9f4976dbfaa573b26799272994e8928904e3d3435ca84
device_0,0.875,1707,2.0,72.09,0.05,drop,40,12,3.3333333333333335,0.2,0.8774036452681541,0,5000,1000,81ff4bdcae9a50b0410101ca87596908149c9f59fd8739ed4dc121beab6e3b85
device_0,0.875,1708,2.0,72.09,0.05,drop,40,12,3.3333333333333335,0.20258,0.87442580026271,0,5000,1000,8c0555f391ca210404ce27f8a1562c40af18629c734acde8dffdc68abe1f00ea
device_0,0.875,1709,2.0,72.09,0.05,drop,40,12,3.3333333333333335,0.19831,0.8770598020870867,0,5000,1000,827aac2fa88e9b6ac4d33444102ff78bee4b213738701edc5af0d93f1f2b9b6c
device_0,0.875,1710,2.0,72.09,0.05,drop,40,12,3.3333333333333335,0.19668,0.8724656025657239,0,5000,1000,4cea4df60f8e74e6545abc5f2506da7be904820609129002edeadd4e806059a8
device_0,0.9375,1701,2.0,72.09,0.05,drop,40,12,3.3333333333333335,0.20509,0.9402237906216514,0,5000,1000,a49db65106148e0efe09b71a0fcea7001c81f1eaed0d085a634c89da04072e36
device_0,0.9375,1702,2.0,72.09,0.05,drop,40,12,3.3333333333333335,0.19366,0.9366016280001491,0,5000,1000,d528b7fdd55e8fd80d5e08525d8c3c524f2f22edec9b26e5575f79859ec94983
device_0,0.9375,1703,2.0,72.09,0.05,drop,40,12,3.3333333333333335,0.19489,0.9369055048961522,0,5000,1000,29c16aa00c2037f521a4106c4905429a8aa5edda4609fc6e0d06c7e6d21140e5
device_0,0.9375,1704,2.0,72.09,0.05,drop,40,12,3.3333333333333335,0.19999,0.9358099323716185,0,5000,1000,9430283ecd228a8eb26cfaf2fdbe42bb4164c401d6f21f37cbd92cd6a268b49c
device_0,0.9375,1705,2.0,72.09,0.05,drop,40,12,3.3333333333333335,0.19063,0.9374553760710133,0,5000,1000,a17c8d0ebb26337f435fc5f69986cf8311ef01c8dac6fed42659467d059cc2d1
device_0,0.9375,1706,2.0,72.09,0.05,drop,40,12,3.3333333333333335,0.20144,0.9386428776611538,0,5000,1000,03b35e87dc58db80a0ce5a57b9039c927e32ebbe667855e00a3419ff6245240d
device_0,0.9375,1707,2.0,72.09,0.05,drop,40,12,3.3333333333333335,0.20073,0.9386652506542138,0,5000,1000,9dbebef84786b019a7bc7117f6975c21feab66919244b394c4a7313db3e06ae9
device_0,0.9375,1708,2.0,72.09,0.05,drop,40,12,3.3333333333333335,0.19042,0.9350336658268497,0,5000,1000,772384b0cad40ca208138712faa9608feea3d207079526b1858167427aa7ad08
device_0,0.9375,1709,2.0,72.09,0.05,drop,40,12,3.3333333333333335,0.20214,0.9387695757970393,0,5000,1000,ed219a4e9350028347f9db526691e510cc34d7708402844a57704f7761c154a0
device_0,0.9375,1710,2.0,72.09,0.05,drop,40,12,3.3333333333333335,0.20082,0.9338903427364145,0,5000,1000,159cb051a52d888983784f8a89a61b5ff2e8584e98aa321378ae39322f2b045a
device_0,0.975,1701,2.0,72.09,0.05,drop,40,12,3.3333333333333335,0.20012,0.9750727182312047,0,5000,1000,3ce302138ae98b2198c3764b86d9abbd55cff8960482be051bbb6888df94873a
device_0,0.975,1702,2.0,72.09,0.05,drop,40,12,3.3333333333333335,0.19762,0.9739220248349032,0,5000,1000,dd0da098df805f7053ebe2f9b3b2a4e26df8d577073895821828a93cb4827c00
device_0,0.975,1703,2.0,72.09,0.05,drop,40,12,3.3333333333333335,0.1984,0.975854682367182,0,5000,1000,9ac6bd8a27905d8cacfed8d875f08d3fead985e29366c16444c6aadf66626da0
device_0,0.975,1704,2.0,72.09,0.05,drop,40,12,3.3333333333333335,0.19634,0.9733501805342133,0,5000,1000,3dd389fe05adcc3be9d4be1b61d64aad8c190ef91934a3350f8a1932ac660f53
device_0,0.975,1705,2.0,72.09,0.05,drop,40,12,3.3333333333333335,0.19493,0.9747974986214312,0,5000,1000,86eb21c04a8aa469ec349b51cad7f6cc67cbab67b9f71a39cc595c890471e04d
device_0,0.975,1706,2.0,72.09,0.05,drop,40,12,3.3333333333333335,0.203,0.9742259419786155,0,5000,1000,dea40ca9511fc5c50d314e3115342aca7bf03175d6f00f6a7912e272db3c93b0
device_0,0.975,1707,2.0,72.09,0.05,drop,40,12,3.3333333333333335,0.20266,0.9738223967562294,0,5000,1000,432e970dd0558e79017076e5db4be4b5e6cc1f848643721d990a3e0ea4298875
device_0,0.975,1708,2.0,72.09,0.05,drop,40,12,3.3333333333333335,0.19043,0.9746047948044175,0,5000,1000,511b5ecde8cce2b55b3a3273c79822ae693a81a106078b55b49b60886e73dc33
device_0,0.975,1709,2.0,72.09,0.05,drop,40,12,3.3333333333333335,0.19294,0.9749540477640206,0,5000,1000,7c6c15fb0e61fd6f0c1c901c12be7166356e755c03b7038aa7815a97ba468bd0
device_0,0.975,1710,2.0,72.09,0.05,drop,40,12,3.3333333333333335,0.19779,0.9774683509778551,0,5000,1000,fe0d04e8e39ef12cd9868c3a3c6a116265e0365a4d3e7424463b2e33f377d5d2
device_0,0.0,1701,2.0,72.09,0.05,late,40,12,3.3333333333333335,0.19936,-0.002661444942765865,0,5000,1000,31c33e8ea8e215d8e5f6b4a6e7ca04f54c648b815b21fe0516e1b86a04009aa7
device_0,0.0,1702,2.0,72.09,0.05,late,40,12,3.3333333333333335,0.20106,0.005830007599770396,0,5000,1000,854bd66fdfb9b32562da2bb4663a6799c52b0785ad7d217e980115f4dd554fbe
device_0,0.0,1703,2.0,72.09,0.05,late,40,12,3.3333333333333335,0.19952,0.005656351965683195,0,5000,1000,321e771ba7c53d359d11b61fe41ce48893174fd00f85bab3251834c1636b3691
device_0,0.0,1704,2.0,72.09,0.05,late,40,12,3.3333333333333335,0.20257,0.002457782015709934,0,5000,1000,a227a1a6f7d3c1fb957ea255d313f6ca64a9bebb10960238c16b93b9102da7a9
device_0,0.0,1705,2.0,72.09,0.05,late,40,12,3.3333333333333335,0.20104,-0.004155617772998724,0,5000,1000,415dbd1a29eff2d82448cdb5091d3e6bde5c46c99af7d20eb2ef7ce0e1f9b301
device_0,0.0,1706,2.0,72.09,0.05,late,40,12,3.3333333333333335,0.20062,-0.0045443747273977144,0,5000,1000,8172d5786a974cf5f9e606ed86084cab24b15d43ac9d0e91a2a3ea5685635f81
device_0,0.0,1707,2.0,72.09,0.05,late,40,12,3.3333333333333335,0.19896,0.001346027845602329,0,5000,1000,4dc2faf55b56bf6c3d9d9e1823d7611ac3bf9469059025d34c7f18e6eeabe865
device_0,0.0,1708,2.0,72.09,0.05,late,40,12,3.3333333333333335,0.19922,-0.001372807149175493,0,5000,1000,dca218674329f94726dfbad984cf2f67dbf9a2b3963df33341dd648a8b9a209e
device_0,0.0,1709,2.0,72.09,0.05,late,40,12,3.3333333333333335,0.20001,0.005034822885721277,0,5000,1000,20e834f81d006cfc576e4f4de6bd9680dd7c452ed2017fdbbe6f7661e671d7ce
device_0,0.0,1710,2.0,72.09,0.05,late,40,12,3.3333333333333335,0.19848,0.0007247411049733544,0,5000,1000,2b085403c05387ec7919b960431463f4a343395e6d8aca619a223e0cce040406
device_0,0.375,1701,2.0,72.09,0.05,late,40,12,3.3333333333333335,0.19773,0.37585282092426525,0,5000,1000,f90be91560d3837f3a6f25cdcca2c836d62f0fa551c731cc9a7fc5d67899a7e8
device_0,0.375,1702,2.0,72.09,0.05,late,40,12,3.3333333333333335,0.20083,0.3763938072575695,0,5000,1000,13050e68ad5cdcfc7ded5cc03b7351cc11008caebd2f1334329eaecaa52898ad
device_0,0.375,1703,2.0,72.09,0.05,late,40,12,3.3333333333333335,0.19949,0.3708761472322628,0,5000,1000,77c51c43addcd257624b3a7be36cb04c008411b7dcd9c8c147afa69b78c7354f
device_0,0.375,1704,2.0,72.09,0.05,late,40,12,3.3333333333333335,0.19956,0.37083454970073176,0,5000,1000,b58d1c9995f3f385a1c01bfbbb534b0cb57e855d7f34e688d688321724e5797f
device_0,0.375,1705,2.0,72.09,0.05,late,40,12,3.3333333333333335,0.1976,0.38054564128452917,0,5000,1000,73c91f5f6a3b92f503f6a4ea16175dcdd4c196882d5867072a83b03eae46040d
device_0,0.375,1706,2.0,72.09,0.05,late,40,12,3.3333333333333335,0.19975,0.37847803043317246,0,5000,1000,e1f557efb4e043cfc22e4f31256480fff907910137abc8a36bfae0ba1c247d3e
device_0,0.375,1707,2.0,72.09,0.05,late,40,12,3.3333333333333335,0.19756,0.3714936166119789,0,5000,1000,6fae447b0b5b4f7411da45402124ea1d0cfad072247937c3595f80c4b9b354b9
device_0,0.375,1708,2.0,72.09,0.05,late,40,12,3.3333333333333335,0.19968,0.3728274067949136,0,5000,1000,2ab9b6d8a80b6ab2e67c799c367cf35c7cf867733898001ce4500834b1f3406e
device_0,0.375,1709,2.0,72.09,0.05,late,40,12,3.3333333333333335,0.20214,0.3789219763360735,0,5000,1000,46bae4e065873dd1323a206314adafc43195ebcd6ccf08bbf4fdd43087c009ca
device_0,0.375,1710,2.0,72.09,0.05,late,40,12,3.3333333333333335,0.19842,0.37511826036297974,0,5000,1000,99b90f555355798fd63f8ed7d8d7ff10f0c0969b448348011b2fd497792e0941
device_0,0.75,1701,2.0,72.09,0.05,late,40,12,3.3333333333333335,0.20817,0.7556341521150168,0,5000,1000,9881d26d75e8554ce046717cf89434dc7a7c5e2d383ba38eca4500fc6cb611f7
device_0,0.75,1702,2.0,72.09,0.05,late,40,12,3.3333333333333335,0.20244,0.7487885933421545,0,5000,1000,fee85755918aebf3b37ab03c6e8c53b16cfb1790c240f01482ca0806e93b7d59
device_0,0.75,1703,2.0,72.09,0.05,late,40,12,3.3333333333333335,0.20102,0.7470900970852136,0,5000,1000,51e8ba16945a9351afc37a69deae738d0389c52ed5c2cd768040624380ff6233
device_0,0.75,1704,2.0,72.09,0.05,late,40,12,3.3333333333333335,0.19715,0.7479806369104111,0,5000,1000,f259e19ca3813fa29380a68b3e42da83f0b284b15783c40bfe0ec7dabd4e7779
device_0,0.75,1705,2.0,72.09,0.05,late,40,12,3.3333333333333335,0.20494,0.7506431485678381,0,5000,1000,d63923e679aa815906b90a037b1c9f94822bc7872e7fafa6c922c446c348c644
device_0,0.75,1706,2.0,72.09,0.05,late,40,12,3.3333333333333335,0.20282,0.7537784223147826,0,5000,1000,9d9e149b51e5813dcd05a4b84dc537bd58c8d45411bccdbcf9194171475a6e27
device_0,0.75,1707,2.0,72.09,0.05,late,40,12,3.3333333333333335,0.20138,0.7431906944181493,0,5000,1000,71d109f8a78bef0b44ceb5bf2b4695ffa558565d5913d7f232ec3ab077433a7e
device_0,0.75,1708,2.0,72.09,0.05,late,40,12,3.3333333333333335,0.20034,0.7475350990705809,0,5000,1000,b33db826a820d2d0b570ff1ca60520e683a6f8d9e293605b28607fbefe6948e5
device_0,0.75,1709,2.0,72.09,0.05,late,40,12,3.3333333333333335,0.20613,0.7542776800152501,0,5000,1000,a9ecc92b228f7b33e6948fa945a5388abd67d29755bf4d8d782b80762ed37275
device_0,0.75,1710,2.0,72.09,0.05,late,40,12,3.3333333333333335,0.20286,0.74728584709585,0,5000,1000,3783f3481e52c8b36eda90529ac7936fc3a31bcf98e5fcc40e5ffa37de033be8
device_0,0.875,1701,2.0,72.09,0.05,late,40,12,3.3333333333333335,0.20249,0.8763990178082249,0,5000,1000,958ef731b50f8404af1ffdf158b6eaec643a39fad9a13c26f1a1589957eb5e7b
device_0,0.875,1702,2.0,72.09,0.05,late,40,12,3.3333333333333335,0.19703,0.8759866636367837,0,5000,1000,8fd53db1e6e5b6f71f3d72bc2131081d01b36eb33aba4dc19f159b6f0bf036e6
device_0,0.875,1703,2.0,72.09,0.05,late,40,12,3.3333333333333335,0.20238,0.8773687974569232,0,5000,1000,ac5a4bee397107770febee0355e441151f65ade28813b1e30b79674fd70d78b4
device_0,0.875,1704,2.0,72.09,0.05,late,40,12,3.3333333333333335,0.19663,0.8771256568671042,0,5000,1000,10416a6518be700db9b3e8cdc2d26d236a8ea1609101387feb44aa37cf9e0ab9
device_0,0.875,1705,2.0,72.09,0.05,late,40,12,3.3333333333333335,0.20133,0.8756186617053834,0,5000,1000,0109f396251bf3e865e82b00bb79becfdf2edcc6e75843f4d368bf498b5f878b
device_0,0.875,1706,2.0,72.09,0.05,late,40,12,3.3333333333333335,0.19605,0.8731077294363513,0,5000,1000,bf86971cdaa60f3157a7a287d8077a221c672a47db9677c55d85114855ad6b0d
device_0,0.875,1707,2.0,72.09,0.05,late,40,12,3.3333333333333335,0.2,0.8774036452681541,0,5000,1000,f198bacdc06224f899c2c053b63f824b8f25623c262378e69b0300355b18b764
device_0,0.875,1708,2.0,72.09,0.05,late,40,12,3.3333333333333335,0.20258,0.87442580026271,0,5000,1000,76d89b66137dd5d5fa3e1242e794ac7a61667530ce3f1b9821113e1e43f99728
device_0,0.875,1709,2.0,72.09,0.05,late,40,12,3.3333333333333335,0.19831,0.8770598020870867,0,5000,1000,f36975c9e0f069d45cb5adc8a1c2e72e22e0cdf0b179944d94eb1c770378a1f7
device_0,0.875,1710,2.0,72.09,0.05,late,40,12,3.3333333333333335,0.19668,0.8724656025657239,0,5000,1000,33f10da6c46826170505525634bd39719058eb188c1ba64f35dcfb2e739b6789
device_0,0.9375,1701,2.0,72.09,0.05,late,40,12,3.3333333333333335,0.20509,0.9402237906216514,0,5000,1000,2ec55741b4650507f600f1540d8495313e1ec3fbef59e229820f967e628f336f
device_0,0.9375,1702,2.0,72.09,0.05,late,40,12,3.3333333333333335,0.19366,0.9366016280001491,0,5000,1000,9668b771fe4dfed7c304357fe6b186297b6ee5f56fb4cf20f0a335b36f4460ae
device_0,0.9375,1703,2.0,72.09,0.05,late,40,12,3.3333333333333335,0.19489,0.9369055048961522,0,5000,1000,f8dcf09ba990133324662ad397d7eca3ad668447f97cb27f401ee281f1a9fdbd
device_0,0.9375,1704,2.0,72.09,0.05,late,40,12,3.3333333333333335,0.19999,0.9358099323716185,0,5000,1000,79393baf4eb6b8ed2150a85785be6faadb039b3d8eacc491b3ef54203f613fd9
device_0,0.9375,1705,2.0,72.09,0.05,late,40,12,3.3333333333333335,0.19063,0.9374553760710133,0,5000,1000,ae62bd705354453c68c289b346b921b67ee5ba7560e51fd78ae076a515348d01
device_0,0.9375,1706,2.0,72.09,0.05,late,40,12,3.3333333333333335,0.20144,0.9386428776611538,0,5000,1000,862b9be62253fd33567b17a59b823d0fd788c0acb5082cba94255ac9740dd46d
device_0,0.9375,1707,2.0,72.09,0.05,late,40,12,3.3333333333333335,0.20073,0.9386652506542138,0,5000,1000,91e7e9a5fe7c1c55c31c820c0625c57caa119d08f526351dbfd7661ac24e60b7
device_0,0.9375,1708,2.0,72.09,0.05,late,40,12,3.3333333333333335,0.19042,0.9350336658268497,0,5000,1000,bd634c0f3514694fbf7590dffa180ebdf8017a98e8b9d116fee3deef47787511
device_0,0.9375,1709,2.0,72.09,0.05,late,40,12,3.3333333333333335,0.20214,0.9387695757970393,0,5000,1000,f452642c88b177a4032b5ed53b8ec86936e6117210657bf2e0ebf71777662d23
device_0,0.9375,1710,2.0,72.09,0.05,late,40,12,3.3333333333333335,0.20082,0.9338903427364145,0,5000,1000,8d6d6d9436e6f36d30454e2fdcd213923f9db239fd936759ce22d034bc4497a1
device_0,0.975,1701,2.0,72.09,0.05,late,40,12,3.3333333333333335,0.20012,0.9750727182312047,0,5000,1000,46cc564aaa5598c4abe1afe857326e5c5d3f40e6dbc4b15a7e43a3a9f5c3131e
device_0,0.975,1702,2.0,72.09,0.05,late,40,12,3.3333333333333335,0.19762,0.9739220248349032,0,5000,1000,d452a678a68eff106fc35aefdbaf0e55c743dc515ec170ad59ad9c6aef123665
device_0,0.975,1703,2.0,72.09,0.05,late,40,12,3.3333333333333335,0.1984,0.975854682367182,0,5000,1000,66947770baa2a9dca2f5c684d824ca4f9331f0c8e97106db2dfb8caf4f214d68
device_0,0.975,1704,2.0,72.09,0.05,late,40,12,3.3333333333333335,0.19634,0.9733501805342133,0,5000,1000,bef728179f33b6a5c5e0545f4d36aa4bcf8a673707a2aaa4c2dd03c738842b79
device_0,0.975,1705,2.0,72.09,0.05,late,40,12,3.3333333333333335,0.19493,0.9747974986214312,0,5000,1000,ac3b5cc7fca1f743001a41e453b624b32b687dd39e6d9a077f9874b6efdb02fe
device_0,0.975,1706,2.0,72.09,0.05,late,40,12,3.3333333333333335,0.203,0.9742259419786155,0,5000,1000,82b9117242217405cf1f3e98bf194512ac1240ab62d987ac78f292637fac681d
device_0,0.975,1707,2.0,72.09,0.05,late,40,12,3.3333333333333335,0.20266,0.9738223967562294,0,5000,1000,8c5acc980a2f11f00710fe2b0e3fce462b67985ae904b57bb33b6488447f1849
device_0,0.975,1708,2.0,72.09,0.05,late,40,12,3.3333333333333335,0.19043,0.9746047948044175,0,5000,1000,0867c19af588d30806ea75e97eec0d9fb3c65bbfb7e9ad35f705cc32e0d5b5c7
device_0,0.975,1709,2.0,72.09,0.05,late,40,12,3.3333333333333335,0.19294,0.9749540477640206,0,5000,1000,f3dab618a04748c8bf8c9b472412b2f9d8f1c4fc54cb8c3d2faa0e583e2aa1ed
device_0,0.975,1710,2.0,72.09,0.05,late,40,12,3.3333333333333335,0.19779,0.9774683509778551,0,5000,1000,a28f578465ede4e1f6b2fdd7981d19b0990803578985526163d4c7b0614c6612
device_0,0.0,1701,2.0,72.09,0.1,drop,40,12,3.3333333333333335,0.19936,-0.002661444942765865,0,10000,1000,4c0768c2460bd0ab9a4d891ae55633de6670c8b707140ac35b5d350e53c04265
device_0,0.0,1702,2.0,72.09,0.1,drop,40,12,3.3333333333333335,0.20106,0.005830007599770396,0,10000,1000,2c72836fbf406750dce010942b6b493fc057f4c5f38207fcb4ef5165d4b481e3
device_0,0.0,1703,2.0,72.09,0.1,drop,40,12,3.3333333333333335,0.19952,0.005656351965683195,0,10000,1000,2095d0d640b81bb1345e3f5afa50cf51c09b6657114d0a423c270e03ec5e3c77
device_0,0.0,1704,2.0,72.09,0.1,drop,40,12,3.3333333333333335,0.20257,0.002457782015709934,0,10000,1000,f51cf1850d3d11eb30b5aa821c81ea4cad51368c784ead9a54ae55ff9af21a26
device_0,0.0,1705,2.0,72.09,0.1,drop,40,12,3.3333333333333335,0.20104,-0.004155617772998724,0,10000,1000,5bd7a25524ab37a13a7f18b64bdca868048b22fbd5a03fc34b93219815b8d00c
device_0,0.0,1706,2.0,72.09,0.1,drop,40,12,3.3333333333333335,0.20062,-0.0045443747273977144,0,10000,1000,ac31068e4cc72fc3dfa386d0516044879b88d9237fc9754c9e350d1becaeff58
device_0,0.0,1707,2.0,72.09,0.1,drop,40,12,3.3333333333333335,0.19896,0.001346027845602329,0,10000,1000,f96bf80cd40e6078276930bd7916b7116b77af8fcf771e3a5b321cfa1795ba5b
device_0,0.0,1708,2.0,72.09,0.1,drop,40,12,3.3333333333333335,0.19922,-0.001372807149175493,0,10000,1000,f0ec206c0a59f7ea9f048be265a4af5d204f9b3199395d067bf66b6852b5e613
device_0,0.0,1709,2.0,72.09,0.1,drop,40,12,3.3333333333333335,0.20001,0.005034822885721277,0,10000,1000,aec16c4ba8e3a09037d2bf5c920752196eb7d68ae89bff2c0dd643f5515e1039
device_0,0.0,1710,2.0,72.09,0.1,drop,40,12,3.3333333333333335,0.19848,0.0007247411049733544,0,10000,1000,8a45ffcc8ef7fa8bba7a78d7065fc1131766a4f015d3b53d893bbe4e35e579c4
device_0,0.375,1701,2.0,72.09,0.1,drop,40,12,3.3333333333333335,0.19773,0.37585282092426525,0,10000,1000,83f7f78e6cf5f959b16d830e8f9bf68451a363f0c18b449e207c5fa263f1ba87
device_0,0.375,1702,2.0,72.09,0.1,drop,40,12,3.3333333333333335,0.20083,0.3763938072575695,0,10000,1000,a482286ad02c692a939a7ba864613775d2afd44961300753f955e61b7c115466
device_0,0.375,1703,2.0,72.09,0.1,drop,40,12,3.3333333333333335,0.19949,0.3708761472322628,0,10000,1000,a847bdd54754e1f388debb630b234d144f55e5a1b4b27556ee3bfa62bf9eb0e2
device_0,0.375,1704,2.0,72.09,0.1,drop,40,12,3.3333333333333335,0.19956,0.37083454970073176,0,10000,1000,c3ff95ec7dc88375c8d65a7cca2e81fd66db1e79677cc28edf083b132a450abc
device_0,0.375,1705,2.0,72.09,0.1,drop,40,12,3.3333333333333335,0.1976,0.38054564128452917,0,10000,1000,139659a1589dbd18f33ed2ebbaac43f0eca1158893a8a2f250588d59634cef12
device_0,0.375,1706,2.0,72.09,0.1,drop,40,12,3.3333333333333335,0.19975,0.37847803043317246,0,10000,1000,4d653b3405d2661d07c5905ae37cb70bd6b62951417a8b7a829604d4e5bff073
