device,L,seed,deadline_ratio,deadline_ms,epsilon,skip_mode,r_good_mbps,r_bad_mbps,rate_ratio,pi_bad_observed,lag1_autocorr,forced_count,discretionary_budget,policy,mean_energy_j,total_energy_j,violation_rate,violation_count,max_violation_run,burst_count_ge2,violation_run_count,violation_state_bad_share,violation_state_good_count,violation_state_bad_count,selected_v,q_final,q_max,policy_metadata_json
device_0,10,1703,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.2011,0.8786216993316927,0,100,P3,0.0610712,610.712,0.01,100,2,5,95,0.96,4,96,10.0,7.71518265940685e-13,2.67000000000062,"{""calibrated_violation_rate"": 0.01, ""candidate_rates"": {""10.0"": 0.01, ""100.0"": 0.01, ""1000.0"": 0.01, ""10000.0"": 0.01}, ""horizon_budget_cap"": 100, ""q_final"": 7.71518265940685e-13, ""q_max"": 2.67000000000062, ""selected_v"": 10.0}"
device_0,10,1703,2.0,72.09,0.01,late,40.0,10.0,4.0,0.2011,0.8786216993316927,0,100,P2,0.062458080000000006,624.5808000000001,0.01,100,34,5,6,1.0,0,100,,,,"{""budget"": 100}"
device_0,10,1703,2.0,72.09,0.01,late,40.0,10.0,4.0,0.2011,0.8786216993316927,0,100,P3,0.06245807999999999,624.5808,0.01,100,3,5,93,1.0,0,100,100.0,0.04000000000184844,3.460000000001819,"{""calibrated_violation_rate"": 0.01, ""candidate_rates"": {""10.0"": 0.0087, ""100.0"": 0.01, ""1000.0"": 0.01, ""10000.0"": 0.01}, ""horizon_budget_cap"": 100, ""q_final"": 0.04000000000184844, ""q_max"": 3.460000000001819, ""selected_v"": 100.0}"
device_0,10,1703,2.0,72.09,0.05,drop,40.0,10.0,4.0,0.2011,0.8786216993316927,0,500,P2,0.05426608000000001,542.6608000000001,0.05,500,53,39,41,1.0,0,500,,,,"{""budget"": 500}"
device_0,10,1703,2.0,72.09,0.05,drop,40.0,10.0,4.0,0.2011,0.8786216993316927,0,500,P3,0.05434575999999999,543.4576,0.05,500,14,97,232,0.988,6,494,100.0,0.0,17.799999999999848,"{""calibrated_violation_rate"": 0.05, ""candidate_rates"": {""10.0"": 0.05, ""100.0"": 0.05, ""1000.0"": 0.05, ""10000.0"": 0.05}, ""horizon_budget_cap"": 500, ""q_final"": 0.0, ""q_max"": 17.799999999999848, ""selected_v"": 100.0}"
device_0,10,1703,2.0,72.09,0.05,late,40.0,10.0,4.0,0.2011,0.8786216993316927,0,500,P2,0.06146608000000001,614.6608000000001,0.05,500,53,39,41,1.0,0,500,,,,"{""budget"": 500}"
device_0,10,1703,2.0,72.09,0.05,late,40.0,10.0,4.0,0.2011,0.8786216993316927,0,500,P3,0.06146608,614.6608,0.05,500,18,96,225,1.0,0,500,1000.0,0.19999999999312496,25.749999999999865,"{""calibrated_violation_rate"": 0.05, ""candidate_rates"": {""10.0"": 0.0213, ""100.0"": 0.0401, ""1000.0"": 0.05, ""10000.0"": 0.05}, ""horizon_budget_cap"": 500, ""q_final"": 0.19999999999312496, ""q_max"": 25.749999999999865, ""selected_v"": 1000.0}"
device_0,10,1703,2.0,72.09,0.1,drop,40.0,10.0,4.0,0.2011,0.8786216993316927,0,1000,P2,0.045826080000000005,458.2608,0.1,1000,53,78,82,1.0,0,1000,,,,"{""budget"": 1000}"
device_0,10,1703,2.0,72.09,0.1,drop,40.0,10.0,4.0,0.2011,0.8786216993316927,0,1000,P3,0.046383839999999996,463.8384,0.1,1000,53,127,227,0.958,42,958,1000.0,5.000547198541483e-11,169.60000000004402,"{""calibrated_violation_rate"": 0.1, ""candidate_rates"": {""10.0"": 0.1, ""100.0"": 0.1, ""1000.0"": 0.1, ""10000.0"": 0.1}, ""horizon_budget_cap"": 1000, ""q_final"": 5.000547198541483e-11, ""q_max"": 169.60000000004402, ""selected_v"": 1000.0}"
device_0,10,1703,2.0,72.09,0.1,late,40.0,10.0,4.0,0.2011,0.8786216993316927,0,1000,P2,0.06022608,602.2608,0.1,1000,53,78,82,1.0,0,1000,,,,"{""budget"": 1000}"
device_0,10,1703,2.0,72.09,0.1,late,40.0,10.0,4.0,0.2011,0.8786216993316927,0,1000,P3,0.06022608,602.2608,0.1,1000,53,120,200,1.0,0,1000,10000.0,5.500000000049491,248.80000000003793,"{""calibrated_violation_rate"": 0.1, ""candidate_rates"": {""10.0"": 0.0322, ""100.0"": 0.0588, ""1000.0"": 0.0997, ""10000.0"": 0.1}, ""horizon_budget_cap"": 1000, ""q_final"": 5.500000000049491, ""q_max"": 248.80000000003793, ""selected_v"": 10000.0}"
device_0,20,1701,1.5,54.0675,0.01,drop,40.0,10.0,4.0,0.1905,0.9302741661829513,0,100,P2,0.0596104,596.104,0.01,100,31,7,7,1.0,0,100,,,,"{""budget"": 100}"
device_0,20,1701,1.5,54.0675,0.01,drop,40.0,10.0,4.0,0.1905,0.9302741661829513,0,100,P3,0.0596768,596.768,0.01,100,8,13,76,0.95,5,95,100.0,0.0,17.869999999999234,"{""calibrated_violation_rate"": 0.01, ""candidate_rates"": {""10.0"": 0.01, ""100.0"": 0.01, ""1000.0"": 0.01, ""10000.0"": 0.01}, ""horizon_budget_cap"": 100, ""q_final"": 0.0, ""q_max"": 17.869999999999234, ""selected_v"": 100.0}"
device_0,20,1701,1.5,54.0675,0.01,late,40.0,10.0,4.0,0.1905,0.9302741661829513,0,100,P2,0.06105040000000001,610.5040000000001,0.01,100,31,7,7,1.0,0,100,,,,"{""budget"": 100}"
device_0,20,1701,1.5,54.0675,0.01,late,40.0,10.0,4.0,0.1905,0.9302741661829513,0,100,P3,0.061050400000000005,610.504,0.01,100,3,14,82,1.0,0,100,100.0,1.170000000000045,3.4600000000010707,"{""calibrated_violation_rate"": 0.01, ""candidate_rates"": {""10.0"": 0.0075, ""100.0"": 0.01, ""1000.0"": 0.01, ""10000.0"": 0.01}, ""horizon_budget_cap"": 100, ""q_final"": 1.170000000000045, ""q_max"": 3.4600000000010707, ""selected_v"": 100.0}"
device_0,20,1701,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.1905,0.9302741661829513,0,500,P2,0.05285840000000001,528.5840000000001,0.05,500,56,30,33,1.0,0,500,,,,"{""budget"": 500}"
device_0,20,1701,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.1905,0.9302741661829513,0,500,P3,0.05296464,529.6464,0.05,500,14,79,167,0.984,8,492,100.0,0.0,17.799999999999994,"{""calibrated_violation_rate"": 0.05, ""candidate_rates"": {""10.0"": 0.05, ""100.0"": 0.05, ""1000.0"": 0.05, ""10000.0"": 0.05}, ""horizon_budget_cap"": 500, ""q_final"": 0.0, ""q_max"": 17.799999999999994, ""selected_v"": 100.0}"
device_0,20,1701,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.1905,0.9302741661829513,0,500,P2,0.060058400000000005,600.5840000000001,0.05,500,56,30,33,1.0,0,500,,,,"{""budget"": 500}"
device_0,20,1701,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.1905,0.9302741661829513,0,500,P3,0.060058400000000005,600.5840000000001,0.05,500,19,77,169,1.0,0,500,1000.0,4.449999999993029,25.749999999999762,"{""calibrated_violation_rate"": 0.05, ""candidate_rates"": {""10.0"": 0.0162, ""100.0"": 0.0325, ""1000.0"": 0.05, ""10000.0"": 0.05}, ""horizon_budget_cap"": 500, ""q_final"": 4.449999999993029, ""q_max"": 25.749999999999762, ""selected_v"": 1000.0}"
device_0,20,1701,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.1905,0.9302741661829513,0,1000,P2,0.044418400000000004,444.184,0.1,1000,117,52,55,1.0,0,1000,,,,"{""budget"": 1000}"
device_0,20,1701,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.1905,0.9302741661829513,0,1000,P3,0.045016,450.16,0.1,1000,56,87,171,0.955,45,955,1000.0,5.04886410457317e-11,169.60000000004246,"{""calibrated_violation_rate"": 0.1, ""candidate_rates"": {""10.0"": 0.1, ""100.0"": 0.1, ""1000.0"": 0.1, ""10000.0"": 0.1}, ""horizon_budget_cap"": 1000, ""q_final"": 5.04886410457317e-11, ""q_max"": 169.60000000004246, ""selected_v"": 1000.0}"
device_0,20,1701,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.1905,0.9302741661829513,0,1000,P2,0.05881840000000001,588.1840000000001,0.1,1000,117,52,55,1.0,0,1000,,,,"{""budget"": 1000}"
device_0,20,1701,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.1905,0.9302741661829513,0,1000,P3,0.05881840000000001,588.1840000000001,0.1,1000,56,80,137,1.0,0,1000,10000.0,8.900000000048825,248.80000000003687,"{""calibrated_violation_rate"": 0.1, ""candidate_rates"": {""10.0"": 0.0257, ""100.0"": 0.0448, ""1000.0"": 0.099, ""10000.0"": 0.1}, ""horizon_budget_cap"": 1000, ""q_final"": 8.900000000048825, ""q_max"": 248.80000000003687, ""selected_v"": 10000.0}"
device_0,20,1701,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.1905,0.9302741661829513,0,100,P2,0.0596104,596.104,0.01,100,31,7,7,1.0,0,100,,,,"{""budget"": 100}"
device_0,20,1701,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.1905,0.9302741661829513,0,100,P3,0.0596768,596.768,0.01,100,8,13,76,0.95,5,95,100.0,0.0,17.869999999999234,"{""calibrated_violation_rate"": 0.01, ""candidate_rates"": {""10.0"": 0.01, ""100.0"": 0.01, ""1000.0"": 0.01, ""10000.0"": 0.01}, ""horizon_budget_cap"": 100, ""q_final"": 0.0, ""q_max"": 17.869999999999234, ""selected_v"": 100.0}"
device_0,20,1701,2.0,72.09,0.01,late,40.0,10.0,4.0,0.1905,0.9302741661829513,0,100,P2,0.06105040000000001,610.5040000000001,0.01,100,31,7,7,1.0,0,100,,,,"{""budget"": 100}"
device_0,20,1701,2.0,72.09,0.01,late,40.0,10.0,4.0,0.1905,0.9302741661829513,0,100,P3,0.061050400000000005,610.504,0.01,100,3,14,82,1.0,0,100,100.0,1.170000000000045,3.4600000000010707,"{""calibrated_violation_rate"": 0.01, ""candidate_rates"": {""10.0"": 0.0075, ""100.0"": 0.01, ""1000.0"": 0.01, ""10000.0"": 0.01}, ""horizon_budget_cap"": 100, ""q_final"": 1.170000000000045, ""q_max"": 3.4600000000010707, ""selected_v"": 100.0}"
device_0,20,1701,2.0,72.09,0.05,drop,40.0,10.0,4.0,0.1905,0.9302741661829513,0,500,P2,0.05285840000000001,528.5840000000001,0.05,500,56,30,33,1.0,0,500,,,,"{""budget"": 500}"
device_0,20,1701,2.0,72.09,0.05,drop,40.0,10.0,4.0,0.1905,0.9302741661829513,0,500,P3,0.05296464,529.6464,0.05,500,14,79,167,0.984,8,492,100.0,0.0,17.799999999999994,"{""calibrated_violation_rate"": 0.05, ""candidate_rates"": {""10.0"": 0.05, ""100.0"": 0.05, ""1000.0"": 0.05, ""10000.0"": 0.05}, ""horizon_budget_cap"": 500, ""q_final"": 0.0, ""q_max"": 17.799999999999994, ""selected_v"": 100.0}"
device_0,20,1701,2.0,72.09,0.05,late,40.0,10.0,4.0,0.1905,0.9302741661829513,0,500,P2,0.060058400000000005,600.5840000000001,0.05,500,56,30,33,1.0,0,500,,,,"{""budget"": 500}"
device_0,20,1701,2.0,72.09,0.05,late,40.0,10.0,4.0,0.1905,0.9302741661829513,0,500,P3,0.060058400000000005,600.5840000000001,0.05,500,19,77,169,1.0,0,500,1000.0,4.449999999993029,25.749999999999762,"{""calibrated_violation_rate"": 0.05, ""candidate_rates"": {""10.0"": 0.0162, ""100.0"": 0.0325, ""1000.0"": 0.05, ""10000.0"": 0.05}, ""horizon_budget_cap"": 500, ""q_final"": 4.449999999993029, ""q_max"": 25.749999999999762, ""selected_v"": 1000.0}"
device_0,20,1701,2.0,72.09,0.1,drop,40.0,10.0,4.0,0.1905,0.9302741661829513,0,1000,P2,0.044418400000000004,444.184,0.1,1000,117,52,55,1.0,0,1000,,,,"{""budget"": 1000}"
device_0,20,1701,2.0,72.09,0.1,drop,40.0,10.0,4.0,0.1905,0.9302741661829513,0,1000,P3,0.045016,450.16,0.1,1000,56,87,171,0.955,45,955,1000.0,5.04886410457317e-11,169.60000000004246,"{""calibrated_violation_rate"": 0.1, ""candidate_rates"": {""10.0"": 0.1, ""100.0"": 0.1, ""1000.0"": 0.1, ""10000.0"": 0.1}, ""horizon_budget_cap"": 1000, ""q_final"": 5.04886410457317e-11, ""q_max"": 169.60000000004246, ""selected_v"": 1000.0}"
device_0,20,1701,2.0,72.09,0.1,late,40.0,10.0,4.0,0.1905,0.9302741661829513,0,1000,P2,0.05881840000000001,588.1840000000001,0.1,1000,117,52,55,1.0,0,1000,,,,"{""budget"": 1000}"
device_0,20,1701,2.0,72.09,0.1,late,40.0,10.0,4.0,0.1905,0.9302741661829513,0,1000,P3,0.05881840000000001,588.1840000000001,0.1,1000,56,80,137,1.0,0,1000,10000.0,8.900000000048825,248.80000000003687,"{""calibrated_violation_rate"": 0.1, ""candidate_rates"": {""10.0"": 0.0257, ""100.0"": 0.0448, ""1000.0"": 0.099, ""10000.0"": 0.1}, ""horizon_budget_cap"": 1000, ""q_final"": 8.900000000048825, ""q_max"": 248.80000000003687, ""selected_v"": 10000.0}"
device_0,20,1702,1.5,54.0675,0.01,drop,40.0,10.0,4.0,0.1925,0.9318065041225804,0,100,P2,0.059876,598.76,0.01,100,49,4,5,1.0,0,100,,,,"{""budget"": 100}"
device_0,20,1702,1.5,54.0675,0.01,drop,40.0,10.0,4.0,0.1925,0.9318065041225804,0,100,P3,0.0599424,599.424,0.01,100,13,13,69,0.95,5,95,100.0,0.0,17.869999999999997,"{""calibrated_violation_rate"": 0.01, ""candidate_rates"": {""10.0"": 0.01, ""100.0"": 0.01, ""1000.0"": 0.01, ""10000.0"": 0.01}, ""horizon_budget_cap"": 100, ""q_final"": 0.0, ""q_max"": 17.869999999999997, ""selected_v"": 100.0}"
device_0,20,1702,1.5,54.0675,0.01,late,40.0,10.0,4.0,0.1925,0.9318065041225804,0,100,P2,0.061315999999999996,613.16,0.01,100,49,4,5,1.0,0,100,,,,"{""budget"": 100}"
device_0,20,1702,1.5,54.0675,0.01,late,40.0,10.0,4.0,0.1925,0.9318065041225804,0,100,P3,0.061315999999999996,613.16,0.01,100,49,4,5,1.0,0,100,10000.0,0.8599999999869301,96.98999999999964,"{""calibrated_violation_rate"": 0.01, ""candidate_rates"": {""10.0"": 0.0069, ""100.0"": 0.0099, ""1000.0"": 0.01, ""10000.0"": 0.01}, ""horizon_budget_cap"": 100, ""q_final"": 0.8599999999869301, ""q_max"": 96.98999999999964, ""selected_v"": 10000.0}"
device_0,20,1702,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.1925,0.9318065041225804,0,500,P2,0.053124,531.24,0.05,500,60,27,30,1.0,0,500,,,,"{""budget"": 500}"
device_0,20,1702,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.1925,0.9318065041225804,0,500,P3,0.05342944,534.2944,0.05,500,14,76,184,0.954,23,477,100.0,0.0,17.800000000000004,"{""calibrated_violation_rate"": 0.05, ""candidate_rates"": {""10.0"": 0.05, ""100.0"": 0.05, ""1000.0"": 0.05, ""10000.0"": 0.05}, ""horizon_budget_cap"": 500, ""q_final"": 0.0, ""q_max"": 17.800000000000004, ""selected_v"": 100.0}"
device_0,20,1702,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.1925,0.9318065041225804,0,500,P2,0.060324,603.24,0.05,500,60,27,30,1.0,0,500,,,,"{""budget"": 500}"
device_0,20,1702,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.1925,0.9318065041225804,0,500,P3,0.060324,603.24,0.05,500,27,75,164,1.0,0,500,1000.0,4.299999999993115,25.749999999999975,"{""calibrated_violation_rate"": 0.05, ""candidate_rates"": {""10.0"": 0.0162, ""100.0"": 0.0317, ""1000.0"": 0.05, ""10000.0"": 0.05}, ""horizon_budget_cap"": 500, ""q_final"": 4.299999999993115, ""q_max"": 25.749999999999975, ""selected_v"": 1000.0}"
device_0,20,1702,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.1925,0.9318065041225804,0,1000,P2,0.044684,446.84000000000003,0.1,1000,63,52,57,1.0,0,1000,,,,"{""budget"": 1000}"
device_0,20,1702,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.1925,0.9318065041225804,0,1000,P3,0.045281600000000005,452.81600000000003,0.1,1000,60,82,179,0.955,45,955,1000.0,5.176761797009988e-11,169.6000000000459,"{""calibrated_violation_rate"": 0.1, ""candidate_rates"": {""10.0"": 0.1, ""100.0"": 0.1, ""1000.0"": 0.1, ""10000.0"": 0.1}, ""horizon_budget_cap"": 1000, ""q_final"": 5.176761797009988e-11, ""q_max"": 169.6000000000459, ""selected_v"": 1000.0}"
device_0,20,1702,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.1925,0.9318065041225804,0,1000,P2,0.05908399999999999,590.8399999999999,0.1,1000,63,52,57,1.0,0,1000,,,,"{""budget"": 1000}"
device_0,20,1702,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.1925,0.9318065041225804,0,1000,P3,0.059084000000000005,590.84,0.1,1000,60,75,142,1.0,0,1000,10000.0,8.600000000050503,248.80000000003997,"{""calibrated_violation_rate"": 0.1, ""candidate_rates"": {""10.0"": 0.0257, ""100.0"": 0.0439, ""1000.0"": 0.0934, ""10000.0"": 0.1}, ""horizon_budget_cap"": 1000, ""q_final"": 8.600000000050503, ""q_max"": 248.80000000003997, ""selected_v"": 10000.0}"
device_0,20,1702,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.1925,0.9318065041225804,0,100,P2,0.059876,598.76,0.01,100,49,4,5,1.0,0,100,,,,"{""budget"": 100}"
device_0,20,1702,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.1925,0.9318065041225804,0,100,P3,0.0599424,599.424,0.01,100,13,13,69,0.95,5,95,100.0,0.0,17.869999999999997,"{""calibrated_violation_rate"": 0.01, ""candidate_rates"": {""10.0"": 0.01, ""100.0"": 0.01, ""1000.0"": 0.01, ""10000.0"": 0.01}, ""horizon_budget_cap"": 100, ""q_final"": 0.0, ""q_max"": 17.869999999999997, ""selected_v"": 100.0}"
device_0,20,1702,2.0,72.09,0.01,late,40.0,10.0,4.0,0.1925,0.9318065041225804,0,100,P2,0.061315999999999996,613.16,0.01,100,49,4,5,1.0,0,100,,,,"{""budget"": 100}"
device_0,20,1702,2.0,72.09,0.01,late,40.0,10.0,4.0,0.1925,0.9318065041225804,0,100,P3,0.061315999999999996,613.16,0.01,100,49,4,5,1.0,0,100,10000.0,0.8599999999869301,96.98999999999964,"{""calibrated_violation_rate"": 0.01, ""candidate_rates"": {""10.0"": 0.0069, ""100.0"": 0.0099, ""1000.0"": 0.01, ""10000.0"": 0.01}, ""horizon_budget_cap"": 100, ""q_final"": 0.8599999999869301, ""q_max"": 96.98999999999964, ""selected_v"": 10000.0}"
device_0,20,1702,2.0,72.09,0.05,drop,40.0,10.0,4.0,0.1925,0.9318065041225804,0,500,P2,0.053124,531.24,0.05,500,60,27,30,1.0,0,500,,,,"{""budget"": 500}"
device_0,20,1702,2.0,72.09,0.05,drop,40.0,10.0,4.0,0.1925,0.9318065041225804,0,500,P3,0.05342944,534.2944,0.05,500,14,76,184,0.954,23,477,100.0,0.0,17.800000000000004,"{""calibrated_violation_rate"": 0.05, ""candidate_rates"": {""10.0"": 0.05, ""100.0"": 0.05, ""1000.0"": 0.05, ""10000.0"": 0.05}, ""horizon_budget_cap"": 500, ""q_final"": 0.0, ""q_max"": 17.800000000000004, ""selected_v"": 100.0}"
device_0,20,1702,2.0,72.09,0.05,late,40.0,10.0,4.0,0.1925,0.9318065041225804,0,500,P2,0.060324,603.24,0.05,500,60,27,30,1.0,0,500,,,,"{""budget"": 500}"
device_0,20,1702,2.0,72.09,0.05,late,40.0,10.0,4.0,0.1925,0.9318065041225804,0,500,P3,0.060324,603.24,0.05,500,27,75,164,1.0,0,500,1000.0,4.299999999993115,25.749999999999975,"{""calibrated_violation_rate"": 0.05, ""candidate_rates"": {""10.0"": 0.0162, ""100.0"": 0.0317, ""1000.0"": 0.05, ""10000.0"": 0.05}, ""horizon_budget_cap"": 500, ""q_final"": 4.299999999993115, ""q_max"": 25.749999999999975, ""selected_v"": 1000.0}"
device_0,20,1702,2.0,72.09,0.1,drop,40.0,10.0,4.0,0.1925,0.9318065041225804,0,1000,P2,0.044684,446.84000000000003,0.1,1000,63,52,57,1.0,0,1000,,,,"{""budget"": 1000}"
device_0,20,1702,2.0,72.09,0.1,drop,40.0,10.0,4.0,0.1925,0.9318065041225804,0,1000,P3,0.045281600000000005,452.81600000000003,0.1,1000,60,82,179,0.955,45,955,1000.0,5.176761797009988e-11,169.6000000000459,"{""calibrated_violation_rate"": 0.1, ""candidate_rates"": {""10.0"": 0.1, ""100.0"": 0.1, ""1000.0"": 0.1, ""10000.0"": 0.1}, ""horizon_budget_cap"": 1000, ""q_final"": 5.176761797009988e-11, ""q_max"": 169.6000000000459, ""selected_v"": 1000.0}"
device_0,20,1702,2.0,72.09,0.1,late,40.0,10.0,4.0,0.1925,0.9318065041225804,0,1000,P2,0.05908399999999999,590.8399999999999,0.1,1000,63,52,57,1.0,0,1000,,,,"{""budget"": 1000}"
device_0,20,1702,2.0,72.09,0.1,late,40.0,10.0,4.0,0.1925,0.9318065041225804,0,1000,P3,0.059084000000000005,590.84,0.1,1000,60,75,142,1.0,0,1000,10000.0,8.600000000050503,248.80000000003997,"{""calibrated_violation_rate"": 0.1, ""candidate_rates"": {""10.0"": 0.0257, ""100.0"": 0.0439, ""1000.0"": 0.0934, ""10000.0"": 0.1}, ""horizon_budget_cap"": 1000, ""q_final"": 8.600000000050503, ""q_max"": 248.80000000003997, ""selected_v"": 10000.0}"
device_0,20,1703,1.5,54.0675,0.01,drop,40.0,10.0,4.0,0.2045,0.9342249105953369,0,100,P2,0.0614696,614.696,0.01,100,44,4,4,1.0,0,100,,,,"{""budget"": 100}"
device_0,20,1703,1.5,54.0675,0.01,drop,40.0,10.0,4.0,0.2045,0.9342249105953369,0,100,P3,0.06152272,615.2272,0.01,100,14,12,72,0.96,4,96,100.0,0.0,17.869999999999557,"{""calibrated_violation_rate"": 0.01, ""candidate_rates"": {""10.0"": 0.01, ""100.0"": 0.01, ""1000.0"": 0.01, ""10000.0"": 0.01}, ""horizon_budget_cap"": 100, ""q_final"": 0.0, ""q_max"": 17.869999999999557, ""selected_v"": 100.0}"
device_0,20,1703,1.5,54.0675,0.01,late,40.0,10.0,4.0,0.2045,0.9342249105953369,0,100,P2,0.0629096,629.096,0.01,100,44,4,4,1.0,0,100,,,,"{""budget"": 100}"
device_0,20,1703,1.5,54.0675,0.01,late,40.0,10.0,4.0,0.2045,0.9342249105953369,0,100,P3,0.0629096,629.096,0.01,100,3,13,84,1.0,0,100,100.0,0.14000000000170543,3.460000000001676,"{""calibrated_violation_rate"": 0.01, ""candidate_rates"": {""10.0"": 0.0077, ""100.0"": 0.01, ""1000.0"": 0.01, ""10000.0"": 0.01}, ""horizon_budget_cap"": 100, ""q_final"": 0.14000000000170543, ""q_max"": 3.460000000001676, ""selected_v"": 100.0}"
device_0,20,1703,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.2045,0.9342249105953369,0,500,P2,0.054717600000000005,547.176,0.05,500,66,22,22,1.0,0,500,,,,"{""budget"": 500}"
device_0,20,1703,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.2045,0.9342249105953369,0,500,P3,0.05482384,548.2384,0.05,500,14,82,173,0.984,8,492,100.0,0.0,17.79999999999984,"{""calibrated_violation_rate"": 0.05, ""candidate_rates"": {""10.0"": 0.05, ""100.0"": 0.05, ""1000.0"": 0.05, ""10000.0"": 0.05}, ""horizon_budget_cap"": 500, ""q_final"": 0.0, ""q_max"": 17.79999999999984, ""selected_v"": 100.0}"
device_0,20,1703,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.2045,0.9342249105953369,0,500,P2,0.0619176,619.176,0.05,500,66,22,22,1.0,0,500,,,,"{""budget"": 500}"
device_0,20,1703,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.2045,0.9342249105953369,0,500,P3,0.0619176,619.176,0.05,500,26,77,167,1.0,0,500,1000.0,0.6999999999930362,25.749999999999847,"{""calibrated_violation_rate"": 0.05, ""candidate_rates"": {""10.0"": 0.0169, ""100.0"": 0.0326, ""1000.0"": 0.05, ""10000.0"": 0.05}, ""horizon_budget_cap"": 500, ""q_final"": 0.6999999999930362, ""q_max"": 25.749999999999847, ""selected_v"": 1000.0}"
device_0,20,1703,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.2045,0.9342249105953369,0,1000,P2,0.0462776,462.776,0.1,1000,66,49,50,1.0,0,1000,,,,"{""budget"": 1000}"
device_0,20,1703,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.2045,0.9342249105953369,0,1000,P3,0.046636159999999996,466.36159999999995,0.1,1000,44,80,175,0.973,27,973,1000.0,5.077285814003574e-11,169.6000000000454,"{""calibrated_violation_rate"": 0.1, ""candidate_rates"": {""10.0"": 0.1, ""100.0"": 0.1, ""1000.0"": 0.1, ""10000.0"": 0.1}, ""horizon_budget_cap"": 1000, ""q_final"": 5.077285814003574e-11, ""q_max"": 169.6000000000454, ""selected_v"": 1000.0}"
device_0,20,1703,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.2045,0.9342249105953369,0,1000,P2,0.060677600000000005,606.7760000000001,0.1,1000,66,49,50,1.0,0,1000,,,,"{""budget"": 1000}"
device_0,20,1703,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.2045,0.9342249105953369,0,1000,P3,0.060677600000000005,606.7760000000001,0.1,1000,66,75,139,1.0,0,1000,10000.0,1.4000000000505457,248.8000000000387,"{""calibrated_violation_rate"": 0.1, ""candidate_rates"": {""10.0"": 0.0269, ""100.0"": 0.0458, ""1000.0"": 0.0982, ""10000.0"": 0.1}, ""horizon_budget_cap"": 1000, ""q_final"": 1.4000000000505457, ""q_max"": 248.8000000000387, ""selected_v"": 10000.0}"
device_0,20,1703,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.2045,0.9342249105953369,0,100,P2,0.0614696,614.696,0.01,100,44,4,4,1.0,0,100,,,,"{""budget"": 100}"
device_0,20,1703,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.2045,0.9342249105953369,0,100,P3,0.06152272,615.2272,0.01,100,14,12,72,0.96,4,96,100.0,0.0,17.869999999999557,"{""calibrated_violation_rate"": 0.01, ""candidate_rates"": {""10.0"": 0.01, ""100.0"": 0.01, ""1000.0"": 0.01, ""10000.0"": 0.01}, ""horizon_budget_cap"": 100, ""q_final"": 0.0, ""q_max"": 17.869999999999557, ""selected_v"": 100.0}"
device_0,20,1703,2.0,72.09,0.01,late,40.0,10.0,4.0,0.2045,0.9342249105953369,0,100,P2,0.0629096,629.096,0.01,100,44,4,4,1.0,0,100,,,,"{""budget"": 100}"
device_0,20,1703,2.0,72.09,0.01,late,40.0,10.0,4.0,0.2045,0.9342249105953369,0,100,P3,0.0629096,629.096,0.01,100,3,13,84,1.0,0,100,100.0,0.14000000000170543,3.460000000001676,"{""calibrated_violation_rate"": 0.01, ""candidate_rates"": {""10.0"": 0.0077, ""100.0"": 0.01, ""1000.0"": 0.01, ""10000.0"": 0.01}, ""horizon_budget_cap"": 100, ""q_final"": 0.14000000000170543, ""q_max"": 3.460000000001676, ""selected_v"": 100.0}"
device_0,20,1703,2.0,72.09,0.05,drop,40.0,10.0,4.0,0.2045,0.9342249105953369,0,500,P2,0.054717600000000005,547.176,0.05,500,66,22,22,1.0,0,500,,,,"{""budget"": 500}"
