device,L,seed,deadline_ratio,deadline_ms,epsilon,skip_mode,r_good_mbps,r_bad_mbps,rate_ratio,pi_bad_observed,lag1_autocorr,forced_count,discretionary_budget,policy,interval_low_inclusive,interval_high_exclusive,count,fraction
device_0,50,1701,1.5,54.0675,0.01,late,40.0,10.0,4.0,0.191,0.9786428987979923,0,100,P3,500,inf,4,0.04040404040404041
device_0,50,1701,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0,500,P2,1,2,491,0.9839679358717435
device_0,50,1701,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0,500,P2,2,3,0,0.0
device_0,50,1701,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0,500,P2,3,5,0,0.0
device_0,50,1701,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0,500,P2,5,10,0,0.0
device_0,50,1701,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0,500,P2,10,20,0,0.0
device_0,50,1701,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0,500,P2,20,50,0,0.0
device_0,50,1701,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0,500,P2,50,100,2,0.004008016032064128
device_0,50,1701,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0,500,P2,100,250,3,0.006012024048096192
device_0,50,1701,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0,500,P2,250,500,1,0.002004008016032064
device_0,50,1701,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0,500,P2,500,inf,2,0.004008016032064128
device_0,50,1701,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0,500,P3,1,2,421,0.843687374749499
device_0,50,1701,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0,500,P3,2,3,0,0.0
device_0,50,1701,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0,500,P3,3,5,2,0.004008016032064128
device_0,50,1701,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0,500,P3,5,10,3,0.006012024048096192
device_0,50,1701,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0,500,P3,10,20,8,0.01603206412825651
device_0,50,1701,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0,500,P3,20,50,50,0.10020040080160321
device_0,50,1701,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0,500,P3,50,100,4,0.008016032064128256
device_0,50,1701,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0,500,P3,100,250,3,0.006012024048096192
device_0,50,1701,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0,500,P3,250,500,4,0.008016032064128256
device_0,50,1701,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0,500,P3,500,inf,4,0.008016032064128256
device_0,50,1701,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.191,0.9786428987979923,0,500,P2,1,2,491,0.9839679358717435
device_0,50,1701,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.191,0.9786428987979923,0,500,P2,2,3,0,0.0
device_0,50,1701,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.191,0.9786428987979923,0,500,P2,3,5,0,0.0
device_0,50,1701,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.191,0.9786428987979923,0,500,P2,5,10,0,0.0
device_0,50,1701,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.191,0.9786428987979923,0,500,P2,10,20,0,0.0
device_0,50,1701,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.191,0.9786428987979923,0,500,P2,20,50,0,0.0
device_0,50,1701,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.191,0.9786428987979923,0,500,P2,50,100,2,0.004008016032064128
device_0,50,1701,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.191,0.9786428987979923,0,500,P2,100,250,3,0.006012024048096192
device_0,50,1701,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.191,0.9786428987979923,0,500,P2,250,500,1,0.002004008016032064
device_0,50,1701,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.191,0.9786428987979923,0,500,P2,500,inf,2,0.004008016032064128
device_0,50,1701,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.191,0.9786428987979923,0,500,P3,1,2,465,0.9318637274549099
device_0,50,1701,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.191,0.9786428987979923,0,500,P3,2,3,1,0.002004008016032064
device_0,50,1701,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.191,0.9786428987979923,0,500,P3,3,5,2,0.004008016032064128
device_0,50,1701,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.191,0.9786428987979923,0,500,P3,5,10,0,0.0
device_0,50,1701,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.191,0.9786428987979923,0,500,P3,10,20,1,0.002004008016032064
device_0,50,1701,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.191,0.9786428987979923,0,500,P3,20,50,17,0.03406813627254509
device_0,50,1701,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.191,0.9786428987979923,0,500,P3,50,100,3,0.006012024048096192
device_0,50,1701,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.191,0.9786428987979923,0,500,P3,100,250,4,0.008016032064128256
device_0,50,1701,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.191,0.9786428987979923,0,500,P3,250,500,2,0.004008016032064128
device_0,50,1701,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.191,0.9786428987979923,0,500,P3,500,inf,4,0.008016032064128256
device_0,50,1701,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0,1000,P2,1,2,984,0.984984984984985
device_0,50,1701,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0,1000,P2,2,3,0,0.0
device_0,50,1701,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0,1000,P2,3,5,0,0.0
device_0,50,1701,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0,1000,P2,5,10,0,0.0
device_0,50,1701,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0,1000,P2,10,20,1,0.001001001001001001
device_0,50,1701,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0,1000,P2,20,50,0,0.0
device_0,50,1701,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0,1000,P2,50,100,3,0.003003003003003003
device_0,50,1701,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0,1000,P2,100,250,4,0.004004004004004004
device_0,50,1701,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0,1000,P2,250,500,3,0.003003003003003003
device_0,50,1701,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0,1000,P2,500,inf,4,0.004004004004004004
device_0,50,1701,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0,1000,P3,1,2,784,0.7847847847847848
device_0,50,1701,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0,1000,P3,2,3,0,0.0
device_0,50,1701,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0,1000,P3,3,5,4,0.004004004004004004
device_0,50,1701,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0,1000,P3,5,10,6,0.006006006006006006
device_0,50,1701,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0,1000,P3,10,20,180,0.18018018018018017
device_0,50,1701,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0,1000,P3,20,50,5,0.005005005005005005
device_0,50,1701,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0,1000,P3,50,100,4,0.004004004004004004
device_0,50,1701,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0,1000,P3,100,250,8,0.008008008008008008
device_0,50,1701,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0,1000,P3,250,500,5,0.005005005005005005
device_0,50,1701,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0,1000,P3,500,inf,3,0.003003003003003003
device_0,50,1701,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.191,0.9786428987979923,0,1000,P2,1,2,984,0.984984984984985
device_0,50,1701,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.191,0.9786428987979923,0,1000,P2,2,3,0,0.0
device_0,50,1701,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.191,0.9786428987979923,0,1000,P2,3,5,0,0.0
device_0,50,1701,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.191,0.9786428987979923,0,1000,P2,5,10,0,0.0
device_0,50,1701,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.191,0.9786428987979923,0,1000,P2,10,20,1,0.001001001001001001
device_0,50,1701,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.191,0.9786428987979923,0,1000,P2,20,50,0,0.0
device_0,50,1701,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.191,0.9786428987979923,0,1000,P2,50,100,3,0.003003003003003003
device_0,50,1701,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.191,0.9786428987979923,0,1000,P2,100,250,4,0.004004004004004004
device_0,50,1701,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.191,0.9786428987979923,0,1000,P2,250,500,3,0.003003003003003003
device_0,50,1701,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.191,0.9786428987979923,0,1000,P2,500,inf,4,0.004004004004004004
device_0,50,1701,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.191,0.9786428987979923,0,1000,P3,1,2,891,0.8918918918918919
device_0,50,1701,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.191,0.9786428987979923,0,1000,P3,2,3,0,0.0
device_0,50,1701,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.191,0.9786428987979923,0,1000,P3,3,5,2,0.002002002002002002
device_0,50,1701,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.191,0.9786428987979923,0,1000,P3,5,10,9,0.009009009009009009
device_0,50,1701,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.191,0.9786428987979923,0,1000,P3,10,20,72,0.07207207207207207
device_0,50,1701,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.191,0.9786428987979923,0,1000,P3,20,50,3,0.003003003003003003
device_0,50,1701,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.191,0.9786428987979923,0,1000,P3,50,100,4,0.004004004004004004
device_0,50,1701,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.191,0.9786428987979923,0,1000,P3,100,250,9,0.009009009009009009
device_0,50,1701,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.191,0.9786428987979923,0,1000,P3,250,500,4,0.004004004004004004
device_0,50,1701,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.191,0.9786428987979923,0,1000,P3,500,inf,5,0.005005005005005005
device_0,50,1701,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0,100,P2,1,2,96,0.9696969696969697
device_0,50,1701,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0,100,P2,2,3,0,0.0
device_0,50,1701,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0,100,P2,3,5,0,0.0
device_0,50,1701,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0,100,P2,5,10,0,0.0
device_0,50,1701,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0,100,P2,10,20,0,0.0
device_0,50,1701,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0,100,P2,20,50,0,0.0
device_0,50,1701,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0,100,P2,50,100,1,0.010101010101010102
device_0,50,1701,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0,100,P2,100,250,1,0.010101010101010102
device_0,50,1701,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0,100,P2,250,500,0,0.0
device_0,50,1701,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0,100,P2,500,inf,1,0.010101010101010102
device_0,50,1701,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0,100,P3,1,2,58,0.5858585858585859
device_0,50,1701,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0,100,P3,2,3,0,0.0
device_0,50,1701,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0,100,P3,3,5,0,0.0
device_0,50,1701,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0,100,P3,5,10,0,0.0
device_0,50,1701,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0,100,P3,10,20,2,0.020202020202020204
device_0,50,1701,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0,100,P3,20,50,6,0.06060606060606061
device_0,50,1701,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0,100,P3,50,100,8,0.08080808080808081
device_0,50,1701,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0,100,P3,100,250,14,0.1414141414141414
device_0,50,1701,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0,100,P3,250,500,7,0.0707070707070707
device_0,50,1701,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0,100,P3,500,inf,4,0.04040404040404041
device_0,50,1701,2.0,72.09,0.01,late,40.0,10.0,4.0,0.191,0.9786428987979923,0,100,P2,1,2,96,0.9696969696969697
device_0,50,1701,2.0,72.09,0.01,late,40.0,10.0,4.0,0.191,0.9786428987979923,0,100,P2,2,3,0,0.0
device_0,50,1701,2.0,72.09,0.01,late,40.0,10.0,4.0,0.191,0.9786428987979923,0,100,P2,3,5,0,0.0
device_0,50,1701,2.0,72.09,0.01,late,40.0,10.0,4.0,0.191,0.9786428987979923,0,100,P2,5,10,0,0.0
device_0,50,1701,2.0,72.09,0.01,late,40.0,10.0,4.0,0.191,0.9786428987979923,0,100,P2,10,20,0,0.0
device_0,50,1701,2.0,72.09,0.01,late,40.0,10.0,4.0,0.191,0.9786428987979923,0,100,P2,20,50,0,0.0
device_0,50,1701,2.0,72.09,0.01,late,40.0,10.0,4.0,0.191,0.9786428987979923,0,100,P2,50,100,1,0.010101010101010102
device_0,50,1701,2.0,72.09,0.01,late,40.0,10.0,4.0,0.191,0.9786428987979923,0,100,P2,100,250,1,0.010101010101010102
device_0,50,1701,2.0,72.09,0.01,late,40.0,10.0,4.0,0.191,0.9786428987979923,0,100,P2,250,500,0,0.0
device_0,50,1701,2.0,72.09,0.01,late,40.0,10.0,4.0,0.191,0.9786428987979923,0,100,P2,500,inf,1,0.010101010101010102
device_0,50,1701,2.0,72.09,0.01,late,40.0,10.0,4.0,0.191,0.9786428987979923,0,100,P3,1,2,67,0.6767676767676768
device_0,50,1701,2.0,72.09,0.01,late,40.0,10.0,4.0,0.191,0.9786428987979923,0,100,P3,2,3,0,0.0
device_0,50,1701,2.0,72.09,0.01,late,40.0,10.0,4.0,0.191,0.9786428987979923,0,100,P3,3,5,0,0.0
device_0,50,1701,2.0,72.09,0.01,late,40.0,10.0,4.0,0.191,0.9786428987979923,0,100,P3,5,10,0,0.0
device_0,50,1701,2.0,72.09,0.01,late,40.0,10.0,4.0,0.191,0.9786428987979923,0,100,P3,10,20,2,0.020202020202020204
device_0,50,1701,2.0,72.09,0.01,late,40.0,10.0,4.0,0.191,0.9786428987979923,0,100,P3,20,50,4,0.04040404040404041
device_0,50,1701,2.0,72.09,0.01,late,40.0,10.0,4.0,0.191,0.9786428987979923,0,100,P3,50,100,6,0.06060606060606061
device_0,50,1701,2.0,72.09,0.01,late,40.0,10.0,4.0,0.191,0.9786428987979923,0,100,P3,100,250,9,0.09090909090909091
device_0,50,1701,2.0,72.09,0.01,late,40.0,10.0,4.0,0.191,0.9786428987979923,0,100,P3,250,500,7,0.0707070707070707
device_0,50,1701,2.0,72.09,0.01,late,40.0,10.0,4.0,0.191,0.9786428987979923,0,100,P3,500,inf,4,0.04040404040404041
device_0,50,1701,2.0,72.09,0.05,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0,500,P2,1,2,491,0.9839679358717435
device_0,50,1701,2.0,72.09,0.05,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0,500,P2,2,3,0,0.0
device_0,50,1701,2.0,72.09,0.05,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0,500,P2,3,5,0,0.0
device_0,50,1701,2.0,72.09,0.05,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0,500,P2,5,10,0,0.0
device_0,50,1701,2.0,72.09,0.05,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0,500,P2,10,20,0,0.0
device_0,50,1701,2.0,72.09,0.05,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0,500,P2,20,50,0,0.0
device_0,50,1701,2.0,72.09,0.05,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0,500,P2,50,100,2,0.004008016032064128
device_0,50,1701,2.0,72.09,0.05,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0,500,P2,100,250,3,0.006012024048096192
device_0,50,1701,2.0,72.09,0.05,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0,500,P2,250,500,1,0.002004008016032064
device_0,50,1701,2.0,72.09,0.05,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0,500,P2,500,inf,2,0.004008016032064128
device_0,50,1701,2.0,72.09,0.05,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0,500,P3,1,2,421,0.843687374749499
device_0,50,1701,2.0,72.09,0.05,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0,500,P3,2,3,0,0.0
device_0,50,1701,2.0,72.09,0.05,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0,500,P3,3,5,2,0.004008016032064128
device_0,50,1701,2.0,72.09,0.05,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0,500,P3,5,10,3,0.006012024048096192
device_0,50,1701,2.0,72.09,0.05,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0,500,P3,10,20,8,0.01603206412825651
device_0,50,1701,2.0,72.09,0.05,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0,500,P3,20,50,50,0.10020040080160321
device_0,50,1701,2.0,72.09,0.05,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0,500,P3,50,100,4,0.008016032064128256
device_0,50,1701,2.0,72.09,0.05,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0,500,P3,100,250,3,0.006012024048096192
device_0,50,1701,2.0,72.09,0.05,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0,500,P3,250,500,4,0.008016032064128256
device_0,50,1701,2.0,72.09,0.05,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0,500,P3,500,inf,4,0.008016032064128256
device_0,50,1701,2.0,72.09,0.05,late,40.0,10.0,4.0,0.191,0.9786428987979923,0,500,P2,1,2,491,0.9839679358717435
device_0,50,1701,2.0,72.09,0.05,late,40.0,10.0,4.0,0.191,0.9786428987979923,0,500,P2,2,3,0,0.0
device_0,50,1701,2.0,72.09,0.05,late,40.0,10.0,4.0,0.191,0.9786428987979923,0,500,P2,3,5,0,0.0
device_0,50,1701,2.0,72.09,0.05,late,40.0,10.0,4.0,0.191,0.9786428987979923,0,500,P2,5,10,0,0.0
device_0,50,1701,2.0,72.09,0.05,late,40.0,10.0,4.0,0.191,0.9786428987979923,0,500,P2,10,20,0,0.0
device_0,50,1701,2.0,72.09,0.05,late,40.0,10.0,4.0,0.191,0.9786428987979923,0,500,P2,20,50,0,0.0
device_0,50,1701,2.0,72.09,0.05,late,40.0,10.0,4.0,0.191,0.9786428987979923,0,500,P2,50,100,2,0.004008016032064128
device_0,50,1701,2.0,72.09,0.05,late,40.0,10.0,4.0,0.191,0.9786428987979923,0,500,P2,100,250,3,0.006012024048096192
device_0,50,1701,2.0,72.09,0.05,late,40.0,10.0,4.0,0.191,0.9786428987979923,0,500,P2,250,500,1,0.002004008016032064
device_0,50,1701,2.0,72.09,0.05,late,40.0,10.0,4.0,0.191,0.9786428987979923,0,500,P2,500,inf,2,0.004008016032064128
device_0,50,1701,2.0,72.09,0.05,late,40.0,10.0,4.0,0.191,0.9786428987979923,0,500,P3,1,2,465,0.9318637274549099
device_0,50,1701,2.0,72.09,0.05,late,40.0,10.0,4.0,0.191,0.9786428987979923,0,500,P3,2,3,1,0.002004008016032064
device_0,50,1701,2.0,72.09,0.05,late,40.0,10.0,4.0,0.191,0.9786428987979923,0,500,P3,3,5,2,0.004008016032064128
device_0,50,1701,2.0,72.09,0.05,late,40.0,10.0,4.0,0.191,0.9786428987979923,0,500,P3,5,10,0,0.0
device_0,50,1701,2.0,72.09,0.05,late,40.0,10.0,4.0,0.191,0.9786428987979923,0,500,P3,10,20,1,0.002004008016032064
device_0,50,1701,2.0,72.09,0.05,late,40.0,10.0,4.0,0.191,0.9786428987979923,0,500,P3,20,50,17,0.03406813627254509
device_0,50,1701,2.0,72.09,0.05,late,40.0,10.0,4.0,0.191,0.9786428987979923,0,500,P3,50,100,3,0.006012024048096192
device_0,50,1701,2.0,72.09,0.05,late,40.0,10.0,4.0,0.191,0.9786428987979923,0,500,P3,100,250,4,0.008016032064128256
device_0,50,1701,2.0,72.09,0.05,late,40.0,10.0,4.0,0.191,0.9786428987979923,0,500,P3,250,500,2,0.004008016032064128
device_0,50,1701,2.0,72.09,0.05,late,40.0,10.0,4.0,0.191,0.9786428987979923,0,500,P3,500,inf,4,0.008016032064128256
device_0,50,1701,2.0,72.09,0.1,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0,1000,P2,1,2,984,0.984984984984985
device_0,50,1701,2.0,72.09,0.1,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0,1000,P2,2,3,0,0.0
device_0,50,1701,2.0,72.09,0.1,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0,1000,P2,3,5,0,0.0
device_0,50,1701,2.0,72.09,0.1,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0,1000,P2,5,10,0,0.0
device_0,50,1701,2.0,72.09,0.1,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0,1000,P2,10,20,1,0.001001001001001001
device_0,50,1701,2.0,72.09,0.1,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0,1000,P2,20,50,0,0.0
device_0,50,1701,2.0,72.09,0.1,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0,1000,P2,50,100,3,0.003003003003003003
device_0,50,1701,2.0,72.09,0.1,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0,1000,P2,100,250,4,0.004004004004004004
device_0,50,1701,2.0,72.09,0.1,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0,1000,P2,250,500,3,0.003003003003003003
device_0,50,1701,2.0,72.09,0.1,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0,1000,P2,500,inf,4,0.004004004004004004
device_0,50,1701,2.0,72.09,0.1,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0,1000,P3,1,2,784,0.7847847847847848
device_0,50,1701,2.0,72.09,0.1,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0,1000,P3,2,3,0,0.0
device_0,50,1701,2.0,72.09,0.1,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0,1000,P3,3,5,4,0.004004004004004004
device_0,50,1701,2.0,72.09,0.1,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0,1000,P3,5,10,6,0.006006006006006006
device_0,50,1701,2.0,72.09,0.1,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0,1000,P3,10,20,180,0.18018018018018017
device_0,50,1701,2.0,72.09,0.1,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0,1000,P3,20,50,5,0.005005005005005005
device_0,50,1701,2.0,72.09,0.1,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0,1000,P3,50,100,4,0.004004004004004004
device_0,50,1701,2.0,72.09,0.1,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0,1000,P3,100,250,8,0.008008008008008008
device_0,50,1701,2.0,72.09,0.1,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0,1000,P3,250,500,5,0.005005005005005005
device_0,50,1701,2.0,72.09,0.1,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0,1000,P3,500,inf,3,0.003003003003003003
device_0,50,1701,2.0,72.09,0.1,late,40.0,10.0,4.0,0.191,0.9786428987979923,0,1000,P2,1,2,984,0.984984984984985
device_0,50,1701,2.0,72.09,0.1,late,40.0,10.0,4.0,0.191,0.9786428987979923,0,1000,P2,2,3,0,0.0
device_0,50,1701,2.0,72.09,0.1,late,40.0,10.0,4.0,0.191,0.9786428987979923,0,1000,P2,3,5,0,0.0
device_0,50,1701,2.0,72.09,0.1,late,40.0,10.0,4.0,0.191,0.9786428987979923,0,1000,P2,5,10,0,0.0
device_0,50,1701,2.0,72.09,0.1,late,40.0,10.0,4.0,0.191,0.9786428987979923,0,1000,P2,10,20,1,0.001001001001001001
device_0,50,1701,2.0,72.09,0.1,late,40.0,10.0,4.0,0.191,0.9786428987979923,0,1000,P2,20,50,0,0.0
device_0,50,1701,2.0,72.09,0.1,late,40.0,10.0,4.0,0.191,0.9786428987979923,0,1000,P2,50,100,3,0.003003003003003003
device_0,50,1701,2.0,72.09,0.1,late,40.0,10.0,4.0,0.191,0.9786428987979923,0,1000,P2,100,250,4,0.004004004004004004
device_0,50,1701,2.0,72.09,0.1,late,40.0,10.0,4.0,0.191,0.9786428987979923,0,1000,P2,250,500,3,0.003003003003003003
device_0,50,1701,2.0,72.09,0.1,late,40.0,10.0,4.0,0.191,0.9786428987979923,0,1000,P2,500,inf,4,0.004004004004004004
device_0,50,1701,2.0,72.09,0.1,late,40.0,10.0,4.0,0.191,0.9786428987979923,0,1000,P3,1,2,891,0.8918918918918919
device_0,50,1701,2.0,72.09,0.1,late,40.0,10.0,4.0,0.191,0.9786428987979923,0,1000,P3,2,3,0,0.0
device_0,50,1701,2.0,72.09,0.1,late,40.0,10.0,4.0,0.191,0.9786428987979923,0,1000,P3,3,5,2,0.002002002002002002
device_0,50,1701,2.0,72.09,0.1,late,40.0,10.0,4.0,0.191,0.9786428987979923,0,1000,P3,5,10,9,0.009009009009009009
device_0,50,1701,2.0,72.09,0.1,late,40.0,10.0,4.0,0.191,0.9786428987979923,0,1000,P3,10,20,72,0.07207207207207207
device_0,50,1701,2.0,72.09,0.1,late,40.0,10.0,4.0,0.191,0.9786428987979923,0,1000,P3,20,50,3,0.003003003003003003
device_0,50,1701,2.0,72.09,0.1,late,40.0,10.0,4.0,0.191,0.9786428987979923,0,1000,P3,50,100,4,0.004004004004004004
