device,L,seed,deadline_ratio,deadline_ms,epsilon,skip_mode,r_good_mbps,r_bad_mbps,rate_ratio,pi_bad_observed,lag1_autocorr,forced_count,discretionary_budget,check,passed,detail,severity
device_0,1.0,1702.0,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.1949,-0.2421118012422359,0.0,1000.0,violation_P0_within_budget,True,0.1 <= 0.105,required
device_0,1.0,1702.0,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.1949,-0.2421118012422359,0.0,1000.0,violation_P2_within_budget,True,0.1 <= 0.105,required
device_0,1.0,1702.0,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.1949,-0.2421118012422359,0.0,1000.0,violation_P2prime_within_budget,True,0.1 <= 0.105,required
device_0,1.0,1702.0,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.1949,-0.2421118012422359,0.0,1000.0,violation_P3_within_budget,True,0.1 <= 0.105,required
device_0,1.0,1702.0,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.1949,-0.2421118012422359,0.0,1000.0,P1_equals_forced,True,0 == 0,required
device_0,1.0,1702.0,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.1949,-0.2421118012422359,0.0,1000.0,energy_P2_le_P2prime,True,0.05940272 <= 0.05940272,required
device_0,1.0,1702.0,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.1949,-0.2421118012422359,0.0,1000.0,energy_P2prime_le_P3,True,0.05940272 <= 0.05940272,diagnostic
device_0,1.0,1702.0,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.1949,-0.2421118012422359,0.0,1000.0,energy_P2_le_P0,True,0.05940272 <= 0.06143384,required
device_0,1.0,1702.0,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.1949,-0.2421118012422359,0.0,1000.0,energy_P0_le_P1,True,0.06143384 <= 0.06188272,required
device_0,1.0,1702.0,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.1949,-0.2421118012422359,0.0,1000.0,violation_P0_within_budget,True,0.1 <= 0.105,required
device_0,1.0,1702.0,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.1949,-0.2421118012422359,0.0,1000.0,violation_P2_within_budget,True,0.1 <= 0.105,required
device_0,1.0,1702.0,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.1949,-0.2421118012422359,0.0,1000.0,violation_P2prime_within_budget,True,0.1 <= 0.105,required
device_0,1.0,1702.0,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.1949,-0.2421118012422359,0.0,1000.0,violation_P3_within_budget,True,0.1 <= 0.105,required
device_0,1.0,1702.0,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.1949,-0.2421118012422359,0.0,1000.0,P1_equals_forced,True,0 == 0,required
device_0,1.0,1702.0,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.1949,-0.2421118012422359,0.0,100.0,energy_P2_le_P2prime,True,0.06019472 <= 0.06019472,required
device_0,1.0,1702.0,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.1949,-0.2421118012422359,0.0,100.0,energy_P2prime_le_P3,True,0.06019472 <= 0.060208,diagnostic
device_0,1.0,1702.0,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.1949,-0.2421118012422359,0.0,100.0,energy_P2_le_P0,True,0.06019472 <= 0.06128368,required
device_0,1.0,1702.0,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.1949,-0.2421118012422359,0.0,100.0,energy_P0_le_P1,True,0.06128368 <= 0.06188272,required
device_0,1.0,1702.0,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.1949,-0.2421118012422359,0.0,100.0,violation_P0_within_budget,True,0.01 <= 0.015,required
device_0,1.0,1702.0,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.1949,-0.2421118012422359,0.0,100.0,violation_P2_within_budget,True,0.01 <= 0.015,required
device_0,1.0,1702.0,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.1949,-0.2421118012422359,0.0,100.0,violation_P2prime_within_budget,True,0.01 <= 0.015,required
device_0,1.0,1702.0,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.1949,-0.2421118012422359,0.0,100.0,violation_P3_within_budget,True,0.01 <= 0.015,required
device_0,1.0,1702.0,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.1949,-0.2421118012422359,0.0,100.0,P1_equals_forced,True,0 == 0,required
device_0,1.0,1702.0,2.0,72.09,0.01,late,40.0,10.0,4.0,0.1949,-0.2421118012422359,0.0,100.0,energy_P2_le_P2prime,True,0.06163472 <= 0.06163472,required
device_0,1.0,1702.0,2.0,72.09,0.01,late,40.0,10.0,4.0,0.1949,-0.2421118012422359,0.0,100.0,energy_P2prime_le_P3,True,0.06163472 <= 0.06163472,diagnostic
device_0,1.0,1702.0,2.0,72.09,0.01,late,40.0,10.0,4.0,0.1949,-0.2421118012422359,0.0,100.0,energy_P2_le_P0,True,0.06163472 <= 0.06182072,required
device_0,1.0,1702.0,2.0,72.09,0.01,late,40.0,10.0,4.0,0.1949,-0.2421118012422359,0.0,100.0,energy_P0_le_P1,True,0.06182072 <= 0.06188272,required
device_0,1.0,1702.0,2.0,72.09,0.01,late,40.0,10.0,4.0,0.1949,-0.2421118012422359,0.0,100.0,violation_P0_within_budget,True,0.01 <= 0.015,required
device_0,1.0,1702.0,2.0,72.09,0.01,late,40.0,10.0,4.0,0.1949,-0.2421118012422359,0.0,100.0,violation_P2_within_budget,True,0.01 <= 0.015,required
device_0,1.0,1702.0,2.0,72.09,0.01,late,40.0,10.0,4.0,0.1949,-0.2421118012422359,0.0,100.0,violation_P2prime_within_budget,True,0.01 <= 0.015,required
device_0,1.0,1702.0,2.0,72.09,0.01,late,40.0,10.0,4.0,0.1949,-0.2421118012422359,0.0,100.0,violation_P3_within_budget,True,0.01 <= 0.015,required
device_0,1.0,1702.0,2.0,72.09,0.01,late,40.0,10.0,4.0,0.1949,-0.2421118012422359,0.0,100.0,P1_equals_forced,True,0 == 0,required
device_0,1.0,1702.0,2.0,72.09,0.05,drop,40.0,10.0,4.0,0.1949,-0.2421118012422359,0.0,500.0,energy_P2_le_P2prime,True,0.05344272 <= 0.05344272,required
device_0,1.0,1702.0,2.0,72.09,0.05,drop,40.0,10.0,4.0,0.1949,-0.2421118012422359,0.0,500.0,energy_P2prime_le_P3,True,0.05344272 <= 0.053456,diagnostic
device_0,1.0,1702.0,2.0,72.09,0.05,drop,40.0,10.0,4.0,0.1949,-0.2421118012422359,0.0,500.0,energy_P2_le_P0,True,0.05344272 <= 0.05874144,required
device_0,1.0,1702.0,2.0,72.09,0.05,drop,40.0,10.0,4.0,0.1949,-0.2421118012422359,0.0,500.0,energy_P0_le_P1,True,0.05874144 <= 0.06188272,required
device_0,1.0,1702.0,2.0,72.09,0.05,drop,40.0,10.0,4.0,0.1949,-0.2421118012422359,0.0,500.0,violation_P0_within_budget,True,0.05 <= 0.055,required
device_0,1.0,1702.0,2.0,72.09,0.05,drop,40.0,10.0,4.0,0.1949,-0.2421118012422359,0.0,500.0,violation_P2_within_budget,True,0.05 <= 0.055,required
device_0,1.0,1702.0,2.0,72.09,0.05,drop,40.0,10.0,4.0,0.1949,-0.2421118012422359,0.0,500.0,violation_P2prime_within_budget,True,0.05 <= 0.055,required
device_0,1.0,1702.0,2.0,72.09,0.05,drop,40.0,10.0,4.0,0.1949,-0.2421118012422359,0.0,500.0,violation_P3_within_budget,True,0.05 <= 0.055,required
device_0,1.0,1702.0,2.0,72.09,0.05,drop,40.0,10.0,4.0,0.1949,-0.2421118012422359,0.0,500.0,P1_equals_forced,True,0 == 0,required
device_0,1.0,1702.0,2.0,72.09,0.05,late,40.0,10.0,4.0,0.1949,-0.2421118012422359,0.0,500.0,energy_P2_le_P2prime,True,0.06064272 <= 0.06064272,required
device_0,1.0,1702.0,2.0,72.09,0.05,late,40.0,10.0,4.0,0.1949,-0.2421118012422359,0.0,500.0,energy_P2prime_le_P3,True,0.06064272 <= 0.06064272,diagnostic
device_0,1.0,1702.0,2.0,72.09,0.05,late,40.0,10.0,4.0,0.1949,-0.2421118012422359,0.0,500.0,energy_P2_le_P0,True,0.06064272 <= 0.06160992,required
device_0,1.0,1702.0,2.0,72.09,0.05,late,40.0,10.0,4.0,0.1949,-0.2421118012422359,0.0,500.0,energy_P0_le_P1,True,0.06160992 <= 0.06188272,required
device_0,1.0,1702.0,2.0,72.09,0.05,late,40.0,10.0,4.0,0.1949,-0.2421118012422359,0.0,500.0,violation_P0_within_budget,True,0.05 <= 0.055,required
device_0,1.0,1702.0,2.0,72.09,0.05,late,40.0,10.0,4.0,0.1949,-0.2421118012422359,0.0,500.0,violation_P2_within_budget,True,0.05 <= 0.055,required
device_0,1.0,1702.0,2.0,72.09,0.05,late,40.0,10.0,4.0,0.1949,-0.2421118012422359,0.0,500.0,violation_P2prime_within_budget,True,0.05 <= 0.055,required
device_0,1.0,1702.0,2.0,72.09,0.05,late,40.0,10.0,4.0,0.1949,-0.2421118012422359,0.0,500.0,violation_P3_within_budget,True,0.05 <= 0.055,required
device_0,1.0,1702.0,2.0,72.09,0.05,late,40.0,10.0,4.0,0.1949,-0.2421118012422359,0.0,500.0,P1_equals_forced,True,0 == 0,required
device_0,1.0,1702.0,2.0,72.09,0.1,drop,40.0,10.0,4.0,0.1949,-0.2421118012422359,0.0,1000.0,energy_P2_le_P2prime,True,0.04500272 <= 0.04500272,required
device_0,1.0,1702.0,2.0,72.09,0.1,drop,40.0,10.0,4.0,0.1949,-0.2421118012422359,0.0,1000.0,energy_P2prime_le_P3,True,0.04500272 <= 0.04506912,diagnostic
device_0,1.0,1702.0,2.0,72.09,0.1,drop,40.0,10.0,4.0,0.1949,-0.2421118012422359,0.0,1000.0,energy_P2_le_P0,True,0.04500272 <= 0.05558688,required
device_0,1.0,1702.0,2.0,72.09,0.1,drop,40.0,10.0,4.0,0.1949,-0.2421118012422359,0.0,1000.0,energy_P0_le_P1,True,0.05558688 <= 0.06188272,required
device_0,1.0,1702.0,2.0,72.09,0.1,drop,40.0,10.0,4.0,0.1949,-0.2421118012422359,0.0,1000.0,violation_P0_within_budget,True,0.1 <= 0.105,required
device_0,1.0,1702.0,2.0,72.09,0.1,drop,40.0,10.0,4.0,0.1949,-0.2421118012422359,0.0,1000.0,violation_P2_within_budget,True,0.1 <= 0.105,required
device_0,1.0,1702.0,2.0,72.09,0.1,drop,40.0,10.0,4.0,0.1949,-0.2421118012422359,0.0,1000.0,violation_P2prime_within_budget,True,0.1 <= 0.105,required
device_0,1.0,1702.0,2.0,72.09,0.1,drop,40.0,10.0,4.0,0.1949,-0.2421118012422359,0.0,1000.0,violation_P3_within_budget,True,0.1 <= 0.105,required
device_0,1.0,1702.0,2.0,72.09,0.1,drop,40.0,10.0,4.0,0.1949,-0.2421118012422359,0.0,1000.0,P1_equals_forced,True,0 == 0,required
device_0,1.0,1702.0,2.0,72.09,0.1,late,40.0,10.0,4.0,0.1949,-0.2421118012422359,0.0,1000.0,energy_P2_le_P2prime,True,0.05940272 <= 0.05940272,required
device_0,1.0,1702.0,2.0,72.09,0.1,late,40.0,10.0,4.0,0.1949,-0.2421118012422359,0.0,1000.0,energy_P2prime_le_P3,True,0.05940272 <= 0.05940272,diagnostic
device_0,1.0,1702.0,2.0,72.09,0.1,late,40.0,10.0,4.0,0.1949,-0.2421118012422359,0.0,1000.0,energy_P2_le_P0,True,0.05940272 <= 0.06139664,required
device_0,1.0,1702.0,2.0,72.09,0.1,late,40.0,10.0,4.0,0.1949,-0.2421118012422359,0.0,1000.0,energy_P0_le_P1,True,0.06139664 <= 0.06188272,required
device_0,1.0,1702.0,2.0,72.09,0.1,late,40.0,10.0,4.0,0.1949,-0.2421118012422359,0.0,1000.0,violation_P0_within_budget,True,0.1 <= 0.105,required
device_0,1.0,1702.0,2.0,72.09,0.1,late,40.0,10.0,4.0,0.1949,-0.2421118012422359,0.0,1000.0,violation_P2_within_budget,True,0.1 <= 0.105,required
device_0,1.0,1702.0,2.0,72.09,0.1,late,40.0,10.0,4.0,0.1949,-0.2421118012422359,0.0,1000.0,violation_P2prime_within_budget,True,0.1 <= 0.105,required
device_0,1.0,1702.0,2.0,72.09,0.1,late,40.0,10.0,4.0,0.1949,-0.2421118012422359,0.0,1000.0,violation_P3_within_budget,True,0.1 <= 0.105,required
device_0,1.0,1702.0,2.0,72.09,0.1,late,40.0,10.0,4.0,0.1949,-0.2421118012422359,0.0,1000.0,P1_equals_forced,True,0 == 0,required
device_0,1.0,1703.0,1.5,54.0675,0.01,drop,40.0,10.0,4.0,0.2036,-0.25560368463642164,0.0,100.0,energy_P2_le_P2prime,True,0.06135008 <= 0.06135008,required
device_0,1.0,1703.0,1.5,54.0675,0.01,drop,40.0,10.0,4.0,0.2036,-0.25560368463642164,0.0,100.0,energy_P2prime_le_P3,True,0.06135008 <= 0.06136336,diagnostic
device_0,1.0,1703.0,1.5,54.0675,0.01,drop,40.0,10.0,4.0,0.2036,-0.25560368463642164,0.0,100.0,energy_P2_le_P0,True,0.06135008 <= 0.0624656,required
device_0,1.0,1703.0,1.5,54.0675,0.01,drop,40.0,10.0,4.0,0.2036,-0.25560368463642164,0.0,100.0,energy_P0_le_P1,True,0.0624656 <= 0.06303808,required
device_0,1.0,1703.0,1.5,54.0675,0.01,drop,40.0,10.0,4.0,0.2036,-0.25560368463642164,0.0,100.0,violation_P0_within_budget,True,0.01 <= 0.015,required
device_0,1.0,1703.0,1.5,54.0675,0.01,drop,40.0,10.0,4.0,0.2036,-0.25560368463642164,0.0,100.0,violation_P2_within_budget,True,0.01 <= 0.015,required
device_0,1.0,1703.0,1.5,54.0675,0.01,drop,40.0,10.0,4.0,0.2036,-0.25560368463642164,0.0,100.0,violation_P2prime_within_budget,True,0.01 <= 0.015,required
device_0,1.0,1703.0,1.5,54.0675,0.01,drop,40.0,10.0,4.0,0.2036,-0.25560368463642164,0.0,100.0,violation_P3_within_budget,True,0.01 <= 0.015,required
device_0,1.0,1703.0,1.5,54.0675,0.01,drop,40.0,10.0,4.0,0.2036,-0.25560368463642164,0.0,100.0,P1_equals_forced,True,0 == 0,required
device_0,1.0,1703.0,1.5,54.0675,0.01,late,40.0,10.0,4.0,0.2036,-0.25560368463642164,0.0,100.0,energy_P2_le_P2prime,True,0.06279008 <= 0.06279008,required
device_0,1.0,1703.0,1.5,54.0675,0.01,late,40.0,10.0,4.0,0.2036,-0.25560368463642164,0.0,100.0,energy_P2prime_le_P3,True,0.06279008 <= 0.06279008,diagnostic
device_0,1.0,1703.0,1.5,54.0675,0.01,late,40.0,10.0,4.0,0.2036,-0.25560368463642164,0.0,100.0,energy_P2_le_P0,True,0.06279008 <= 0.0629612,required
device_0,1.0,1703.0,1.5,54.0675,0.01,late,40.0,10.0,4.0,0.2036,-0.25560368463642164,0.0,100.0,energy_P0_le_P1,True,0.0629612 <= 0.06303808,required
device_0,1.0,1703.0,1.5,54.0675,0.01,late,40.0,10.0,4.0,0.2036,-0.25560368463642164,0.0,100.0,violation_P0_within_budget,True,0.01 <= 0.015,required
device_0,1.0,1703.0,1.5,54.0675,0.01,late,40.0,10.0,4.0,0.2036,-0.25560368463642164,0.0,100.0,violation_P2_within_budget,True,0.01 <= 0.015,required
device_0,1.0,1703.0,1.5,54.0675,0.01,late,40.0,10.0,4.0,0.2036,-0.25560368463642164,0.0,100.0,violation_P2prime_within_budget,True,0.01 <= 0.015,required
device_0,1.0,1703.0,1.5,54.0675,0.01,late,40.0,10.0,4.0,0.2036,-0.25560368463642164,0.0,100.0,violation_P3_within_budget,True,0.01 <= 0.015,required
device_0,1.0,1703.0,1.5,54.0675,0.01,late,40.0,10.0,4.0,0.2036,-0.25560368463642164,0.0,100.0,P1_equals_forced,True,0 == 0,required
device_0,1.0,1703.0,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.2036,-0.25560368463642164,0.0,500.0,energy_P2_le_P2prime,True,0.05459808 <= 0.05459808,required
device_0,1.0,1703.0,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.2036,-0.25560368463642164,0.0,500.0,energy_P2prime_le_P3,True,0.05459808 <= 0.05461136,diagnostic
device_0,1.0,1703.0,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.2036,-0.25560368463642164,0.0,500.0,energy_P2_le_P0,True,0.05459808 <= 0.0596312,required
device_0,1.0,1703.0,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.2036,-0.25560368463642164,0.0,500.0,energy_P0_le_P1,True,0.0596312 <= 0.06303808,required
device_0,1.0,1703.0,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.2036,-0.25560368463642164,0.0,500.0,violation_P0_within_budget,True,0.05 <= 0.055,required
device_0,1.0,1703.0,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.2036,-0.25560368463642164,0.0,500.0,violation_P2_within_budget,True,0.05 <= 0.055,required
device_0,1.0,1703.0,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.2036,-0.25560368463642164,0.0,500.0,violation_P2prime_within_budget,True,0.05 <= 0.055,required
device_0,1.0,1703.0,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.2036,-0.25560368463642164,0.0,500.0,violation_P3_within_budget,True,0.05 <= 0.055,required
device_0,1.0,1703.0,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.2036,-0.25560368463642164,0.0,500.0,P1_equals_forced,True,0 == 0,required
device_0,1.0,1703.0,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.2036,-0.25560368463642164,0.0,500.0,energy_P2_le_P2prime,True,0.06179808 <= 0.06179808,required
device_0,1.0,1703.0,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.2036,-0.25560368463642164,0.0,500.0,energy_P2prime_le_P3,True,0.06179808 <= 0.06179808,diagnostic
device_0,1.0,1703.0,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.2036,-0.25560368463642164,0.0,500.0,energy_P2_le_P0,True,0.06179808 <= 0.06277024,required
device_0,1.0,1703.0,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.2036,-0.25560368463642164,0.0,500.0,energy_P0_le_P1,True,0.06277024 <= 0.06303808,required
device_0,1.0,1703.0,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.2036,-0.25560368463642164,0.0,500.0,violation_P0_within_budget,True,0.05 <= 0.055,required
device_0,1.0,1703.0,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.2036,-0.25560368463642164,0.0,500.0,violation_P2_within_budget,True,0.05 <= 0.055,required
device_0,1.0,1703.0,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.2036,-0.25560368463642164,0.0,500.0,violation_P2prime_within_budget,True,0.05 <= 0.055,required
device_0,1.0,1703.0,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.2036,-0.25560368463642164,0.0,500.0,violation_P3_within_budget,True,0.05 <= 0.055,required
device_0,1.0,1703.0,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.2036,-0.25560368463642164,0.0,500.0,P1_equals_forced,True,0 == 0,required
device_0,1.0,1703.0,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.2036,-0.25560368463642164,0.0,1000.0,energy_P2_le_P2prime,True,0.04615808 <= 0.04615808,required
device_0,1.0,1703.0,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.2036,-0.25560368463642164,0.0,1000.0,energy_P2prime_le_P3,True,0.04615808 <= 0.04622448,diagnostic
device_0,1.0,1703.0,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.2036,-0.25560368463642164,0.0,1000.0,energy_P2_le_P0,True,0.04615808 <= 0.0567688,required
device_0,1.0,1703.0,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.2036,-0.25560368463642164,0.0,1000.0,energy_P0_le_P1,True,0.0567688 <= 0.06303808,required
device_0,1.0,1703.0,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.2036,-0.25560368463642164,0.0,1000.0,violation_P0_within_budget,True,0.1 <= 0.105,required
device_0,1.0,1703.0,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.2036,-0.25560368463642164,0.0,1000.0,violation_P2_within_budget,True,0.1 <= 0.105,required
device_0,1.0,1703.0,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.2036,-0.25560368463642164,0.0,1000.0,violation_P2prime_within_budget,True,0.1 <= 0.105,required
device_0,1.0,1703.0,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.2036,-0.25560368463642164,0.0,1000.0,violation_P3_within_budget,True,0.1 <= 0.105,required
device_0,1.0,1703.0,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.2036,-0.25560368463642164,0.0,1000.0,P1_equals_forced,True,0 == 0,required
device_0,1.0,1703.0,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.2036,-0.25560368463642164,0.0,1000.0,energy_P2_le_P2prime,True,0.06055808 <= 0.06055808,required
device_0,1.0,1703.0,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.2036,-0.25560368463642164,0.0,1000.0,energy_P2prime_le_P3,True,0.06055808 <= 0.06055808,diagnostic
device_0,1.0,1703.0,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.2036,-0.25560368463642164,0.0,1000.0,energy_P2_le_P0,True,0.06055808 <= 0.06255696,required
device_0,1.0,1703.0,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.2036,-0.25560368463642164,0.0,1000.0,energy_P0_le_P1,True,0.06255696 <= 0.06303808,required
device_0,1.0,1703.0,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.2036,-0.25560368463642164,0.0,1000.0,violation_P0_within_budget,True,0.1 <= 0.105,required
device_0,1.0,1703.0,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.2036,-0.25560368463642164,0.0,1000.0,violation_P2_within_budget,True,0.1 <= 0.105,required
device_0,1.0,1703.0,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.2036,-0.25560368463642164,0.0,1000.0,violation_P2prime_within_budget,True,0.1 <= 0.105,required
device_0,1.0,1703.0,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.2036,-0.25560368463642164,0.0,1000.0,violation_P3_within_budget,True,0.1 <= 0.105,required
device_0,1.0,1703.0,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.2036,-0.25560368463642164,0.0,1000.0,P1_equals_forced,True,0 == 0,required
device_0,1.0,1703.0,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.2036,-0.25560368463642164,0.0,100.0,energy_P2_le_P2prime,True,0.06135008 <= 0.06135008,required
device_0,1.0,1703.0,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.2036,-0.25560368463642164,0.0,100.0,energy_P2prime_le_P3,True,0.06135008 <= 0.06136336,diagnostic
device_0,1.0,1703.0,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.2036,-0.25560368463642164,0.0,100.0,energy_P2_le_P0,True,0.06135008 <= 0.0623992,required
device_0,1.0,1703.0,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.2036,-0.25560368463642164,0.0,100.0,energy_P0_le_P1,True,0.0623992 <= 0.06303808,required
device_0,1.0,1703.0,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.2036,-0.25560368463642164,0.0,100.0,violation_P0_within_budget,True,0.01 <= 0.015,required
device_0,1.0,1703.0,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.2036,-0.25560368463642164,0.0,100.0,violation_P2_within_budget,True,0.01 <= 0.015,required
device_0,1.0,1703.0,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.2036,-0.25560368463642164,0.0,100.0,violation_P2prime_within_budget,True,0.01 <= 0.015,required
device_0,1.0,1703.0,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.2036,-0.25560368463642164,0.0,100.0,violation_P3_within_budget,True,0.01 <= 0.015,required
device_0,1.0,1703.0,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.2036,-0.25560368463642164,0.0,100.0,P1_equals_forced,True,0 == 0,required
device_0,1.0,1703.0,2.0,72.09,0.01,late,40.0,10.0,4.0,0.2036,-0.25560368463642164,0.0,100.0,energy_P2_le_P2prime,True,0.06279008 <= 0.06279008,required
device_0,1.0,1703.0,2.0,72.09,0.01,late,40.0,10.0,4.0,0.2036,-0.25560368463642164,0.0,100.0,energy_P2prime_le_P3,True,0.06279008 <= 0.06279008,diagnostic
device_0,1.0,1703.0,2.0,72.09,0.01,late,40.0,10.0,4.0,0.2036,-0.25560368463642164,0.0,100.0,energy_P2_le_P0,True,0.06279008 <= 0.062986,required
device_0,1.0,1703.0,2.0,72.09,0.01,late,40.0,10.0,4.0,0.2036,-0.25560368463642164,0.0,100.0,energy_P0_le_P1,True,0.062986 <= 0.06303808,required
device_0,1.0,1703.0,2.0,72.09,0.01,late,40.0,10.0,4.0,0.2036,-0.25560368463642164,0.0,100.0,violation_P0_within_budget,True,0.01 <= 0.015,required
device_0,1.0,1703.0,2.0,72.09,0.01,late,40.0,10.0,4.0,0.2036,-0.25560368463642164,0.0,100.0,violation_P2_within_budget,True,0.01 <= 0.015,required
device_0,1.0,1703.0,2.0,72.09,0.01,late,40.0,10.0,4.0,0.2036,-0.25560368463642164,0.0,100.0,violation_P2prime_within_budget,True,0.01 <= 0.015,required
device_0,1.0,1703.0,2.0,72.09,0.01,late,40.0,10.0,4.0,0.2036,-0.25560368463642164,0.0,100.0,violation_P3_within_budget,True,0.01 <= 0.015,required
device_0,1.0,1703.0,2.0,72.09,0.01,late,40.0,10.0,4.0,0.2036,-0.25560368463642164,0.0,100.0,P1_equals_forced,True,0 == 0,required
device_0,1.0,1703.0,2.0,72.09,0.05,drop,40.0,10.0,4.0,0.2036,-0.25560368463642164,0.0,500.0,energy_P2_le_P2prime,True,0.05459808 <= 0.05459808,required
device_0,1.0,1703.0,2.0,72.09,0.05,drop,40.0,10.0,4.0,0.2036,-0.25560368463642164,0.0,500.0,energy_P2prime_le_P3,True,0.05459808 <= 0.05461136,diagnostic
device_0,1.0,1703.0,2.0,72.09,0.05,drop,40.0,10.0,4.0,0.2036,-0.25560368463642164,0.0,500.0,energy_P2_le_P0,True,0.05459808 <= 0.05972416,required
device_0,1.0,1703.0,2.0,72.09,0.05,drop,40.0,10.0,4.0,0.2036,-0.25560368463642164,0.0,500.0,energy_P0_le_P1,True,0.05972416 <= 0.06303808,required
device_0,1.0,1703.0,2.0,72.09,0.05,drop,40.0,10.0,4.0,0.2036,-0.25560368463642164,0.0,500.0,violation_P0_within_budget,True,0.05 <= 0.055,required
device_0,1.0,1703.0,2.0,72.09,0.05,drop,40.0,10.0,4.0,0.2036,-0.25560368463642164,0.0,500.0,violation_P2_within_budget,True,0.05 <= 0.055,required
device_0,1.0,1703.0,2.0,72.09,0.05,drop,40.0,10.0,4.0,0.2036,-0.25560368463642164,0.0,500.0,violation_P2prime_within_budget,True,0.05 <= 0.055,required
device_0,1.0,1703.0,2.0,72.09,0.05,drop,40.0,10.0,4.0,0.2036,-0.25560368463642164,0.0,500.0,violation_P3_within_budget,True,0.05 <= 0.055,required
device_0,1.0,1703.0,2.0,72.09,0.05,drop,40.0,10.0,4.0,0.2036,-0.25560368463642164,0.0,500.0,P1_equals_forced,True,0 == 0,required
device_0,1.0,1703.0,2.0,72.09,0.05,late,40.0,10.0,4.0,0.2036,-0.25560368463642164,0.0,500.0,energy_P2_le_P2prime,True,0.06179808 <= 0.06179808,required
device_0,1.0,1703.0,2.0,72.09,0.05,late,40.0,10.0,4.0,0.2036,-0.25560368463642164,0.0,500.0,energy_P2prime_le_P3,True,0.06179808 <= 0.06179808,diagnostic
device_0,1.0,1703.0,2.0,72.09,0.05,late,40.0,10.0,4.0,0.2036,-0.25560368463642164,0.0,500.0,energy_P2_le_P0,True,0.06179808 <= 0.06277272,required
