N,channel_sync,rho,seed,deadline_ratio,deadline_ms,d_min_n_ms,epsilon,skip_mode,device,device_index,policy,mean_energy_j,total_energy_j,violation_rate,violation_count,max_violation_run,burst_count_ge2,violation_run_count,violation_state_bad_share,violation_state_good_count,violation_state_bad_count,boost_use_rate,boost_use_rate_good,boost_use_rate_bad,selected_v,q_final,q_max,policy_metadata_json,allocation_mean,allocation_max,allocation_nonzero_rate
8,independent,0.75,1702,1.35,133.191,98.66,0.15,drop,device_3,3,I2,0.03789358317370501,378.9358317370501,0.15,1500,15,360,626,1.0,0,1500,0.0,0.0,0.0,,,,"{""budget"": 1500}",0.10625,0.125,0.85
8,independent,0.75,1702,1.35,133.191,98.66,0.15,drop,device_4,4,I2,0.037305397666422324,373.0539766642232,0.15,1500,19,337,596,1.0,0,1500,0.0,0.0,0.0,,,,"{""budget"": 1500}",0.10625,0.125,0.85
8,independent,0.75,1702,1.35,133.191,98.66,0.15,drop,device_5,5,I2,0.03712785578323562,371.2785578323562,0.15,1500,14,362,604,1.0,0,1500,0.0,0.0,0.0,,,,"{""budget"": 1500}",0.10625,0.125,0.85
8,independent,0.75,1702,1.35,133.191,98.66,0.15,drop,device_6,6,I2,0.036719136612132865,367.19136612132866,0.15,1500,14,350,568,1.0,0,1500,0.0,0.0,0.0,,,,"{""budget"": 1500}",0.10625,0.125,0.85
8,independent,0.75,1702,1.35,133.191,98.66,0.15,drop,device_7,7,I2,0.037549673398677604,375.496733986776,0.15,1500,15,358,592,1.0,0,1500,0.0,0.0,0.0,,,,"{""budget"": 1500}",0.10625,0.125,0.85
8,independent,0.75,1702,1.35,133.191,98.66,0.15,drop,device_0,0,J2,0.03474457925330204,347.4457925330204,0.15,1500,12,354,638,1.0,0,1500,0.0,0.0,0.0,,,,"{""joint"": true, ""source"": ""heuristic""}",0.090402,0.22,0.85
8,independent,0.75,1702,1.35,133.191,98.66,0.15,drop,device_1,1,J2,0.03487301694257134,348.73016942571337,0.15,1500,13,365,624,1.0,0,1500,0.0,0.0,0.0,,,,"{""joint"": true, ""source"": ""heuristic""}",0.09056499999999999,0.22,0.85
8,independent,0.75,1702,1.35,133.191,98.66,0.15,drop,device_2,2,J2,0.03465219240290922,346.5219240290922,0.15,1500,12,367,633,1.0,0,1500,0.0,0.0,0.0,,,,"{""joint"": true, ""source"": ""heuristic""}",0.09021749999999999,0.215,0.85
8,independent,0.75,1702,1.35,133.191,98.66,0.15,drop,device_3,3,J2,0.03441136597481112,344.1136597481112,0.15,1500,15,358,625,1.0,0,1500,0.0,0.0,0.0,,,,"{""joint"": true, ""source"": ""heuristic""}",0.089818,0.21,0.85
8,independent,0.75,1702,1.35,133.191,98.66,0.15,drop,device_4,4,J2,0.03412842843934584,341.2842843934584,0.15,1500,19,340,596,1.0,0,1500,0.0,0.0,0.0,,,,"{""joint"": true, ""source"": ""heuristic""}",0.08939199999999999,0.205,0.85
8,independent,0.75,1702,1.35,133.191,98.66,0.15,drop,device_5,5,J2,0.03406632635323763,340.6632635323763,0.15,1500,14,362,604,1.0,0,1500,0.0,0.0,0.0,,,,"{""joint"": true, ""source"": ""heuristic""}",0.089345,0.21,0.85
8,independent,0.75,1702,1.35,133.191,98.66,0.15,drop,device_6,6,J2,0.03382015534026017,338.20155340260175,0.15,1500,14,351,570,1.0,0,1500,0.0,0.0,0.0,,,,"{""joint"": true, ""source"": ""heuristic""}",0.08888299999999999,0.2,0.85
8,independent,0.75,1702,1.35,133.191,98.66,0.15,drop,device_7,7,J2,0.03426208501782663,342.62085017826627,0.15,1500,15,356,592,1.0,0,1500,0.0,0.0,0.0,,,,"{""joint"": true, ""source"": ""heuristic""}",0.089601,0.21,0.85
8,independent,0.75,1703,1.35,133.191,98.66,0.15,drop,device_0,0,I1,0.06324328587763667,632.4328587763666,0.0,0,0,0,0,,0,0,0.0,0.0,0.0,,,,{},0.125,0.125,1.0
8,independent,0.75,1703,1.35,133.191,98.66,0.15,drop,device_1,1,I1,0.06182451860089511,618.2451860089511,0.0,0,0,0,0,,0,0,0.0,0.0,0.0,,,,{},0.125,0.125,1.0
8,independent,0.75,1703,1.35,133.191,98.66,0.15,drop,device_2,2,I1,0.0630941621483665,630.9416214836649,0.0,0,0,0,0,,0,0,0.0,0.0,0.0,,,,{},0.125,0.125,1.0
8,independent,0.75,1703,1.35,133.191,98.66,0.15,drop,device_3,3,I1,0.06258538310298607,625.8538310298607,0.0,0,0,0,0,,0,0,0.0,0.0,0.0,,,,{},0.125,0.125,1.0
8,independent,0.75,1703,1.35,133.191,98.66,0.15,drop,device_4,4,I1,0.06252882221556876,625.2882221556875,0.0,0,0,0,0,,0,0,0.0,0.0,0.0,,,,{},0.125,0.125,1.0
8,independent,0.75,1703,1.35,133.191,98.66,0.15,drop,device_5,5,I1,0.06301910669438636,630.1910669438636,0.0,0,0,0,0,,0,0,0.0,0.0,0.0,,,,{},0.125,0.125,1.0
8,independent,0.75,1703,1.35,133.191,98.66,0.15,drop,device_6,6,I1,0.06220157316763249,622.0157316763249,0.0,0,0,0,0,,0,0,0.0,0.0,0.0,,,,{},0.125,0.125,1.0
8,independent,0.75,1703,1.35,133.191,98.66,0.15,drop,device_7,7,I1,0.0636009953617725,636.0099536177249,0.0,0,0,0,0,,0,0,0.0,0.0,0.0,,,,{},0.125,0.125,1.0
8,independent,0.75,1703,1.35,133.191,98.66,0.15,drop,device_0,0,J1,0.05812343380104001,581.2343380104,0.0,0,0,0,0,,0,0,0.0,0.0,0.0,,,,"{""joint"": true, ""violation_set"": ""fixed_to_I1""}",0.1119685,0.32,1.0
8,independent,0.75,1703,1.35,133.191,98.66,0.15,drop,device_1,1,J1,0.05692509771107202,569.2509771107202,0.0,0,0,0,0,,0,0,0.0,0.0,0.0,,,,"{""joint"": true, ""violation_set"": ""fixed_to_I1""}",0.1111745,0.315,1.0
8,independent,0.75,1703,1.35,133.191,98.66,0.15,drop,device_2,2,J1,0.05781409947038068,578.1409947038068,0.0,0,0,0,0,,0,0,0.0,0.0,0.0,,,,"{""joint"": true, ""violation_set"": ""fixed_to_I1""}",0.1119215,0.32,1.0
8,independent,0.75,1703,1.35,133.191,98.66,0.15,drop,device_3,3,J1,0.05751009846648965,575.1009846648965,0.0,0,0,0,0,,0,0,0.0,0.0,0.0,,,,"{""joint"": true, ""violation_set"": ""fixed_to_I1""}",0.111497,0.32,1.0
8,independent,0.75,1703,1.35,133.191,98.66,0.15,drop,device_4,4,J1,0.05772105822768554,577.2105822768555,0.0,0,0,0,0,,0,0,0.0,0.0,0.0,,,,"{""joint"": true, ""violation_set"": ""fixed_to_I1""}",0.11111399999999999,0.325,1.0
8,independent,0.75,1703,1.35,133.191,98.66,0.15,drop,device_5,5,J1,0.05801384690610662,580.1384690610662,0.0,0,0,0,0,,0,0,0.0,0.0,0.0,,,,"{""joint"": true, ""violation_set"": ""fixed_to_I1""}",0.111694,0.315,1.0
8,independent,0.75,1703,1.35,133.191,98.66,0.15,drop,device_6,6,J1,0.05729403697039251,572.9403697039251,0.0,0,0,0,0,,0,0,0.0,0.0,0.0,,,,"{""joint"": true, ""violation_set"": ""fixed_to_I1""}",0.111527,0.335,1.0
8,independent,0.75,1703,1.35,133.191,98.66,0.15,drop,device_7,7,J1,0.058234614659345166,582.3461465934516,0.0,0,0,0,0,,0,0,0.0,0.0,0.0,,,,"{""joint"": true, ""violation_set"": ""fixed_to_I1""}",0.11208999999999998,0.31,1.0
8,independent,0.75,1703,1.35,133.191,98.66,0.15,drop,device_0,0,I2,0.03814110281954478,381.41102819544784,0.15,1500,14,375,631,1.0,0,1500,0.0,0.0,0.0,,,,"{""budget"": 1500}",0.10625,0.125,0.85
8,independent,0.75,1703,1.35,133.191,98.66,0.15,drop,device_1,1,I2,0.03680659309475556,368.0659309475556,0.15,1500,16,353,573,1.0,0,1500,0.0,0.0,0.0,,,,"{""budget"": 1500}",0.10625,0.125,0.85
8,independent,0.75,1703,1.35,133.191,98.66,0.15,drop,device_2,2,I2,0.03805290051239072,380.5290051239072,0.15,1500,11,378,608,1.0,0,1500,0.0,0.0,0.0,,,,"{""budget"": 1500}",0.10625,0.125,0.85
8,independent,0.75,1703,1.35,133.191,98.66,0.15,drop,device_3,3,I2,0.03754023679100255,375.40236791002553,0.15,1500,13,353,611,1.0,0,1500,0.0,0.0,0.0,,,,"{""budget"": 1500}",0.10625,0.125,0.85
8,independent,0.75,1703,1.35,133.191,98.66,0.15,drop,device_4,4,I2,0.03742835069655756,374.2835069655756,0.15,1500,14,374,605,1.0,0,1500,0.0,0.0,0.0,,,,"{""budget"": 1500}",0.10625,0.125,0.85
8,independent,0.75,1703,1.35,133.191,98.66,0.15,drop,device_5,5,I2,0.03791499002040234,379.1499002040234,0.15,1500,12,366,593,1.0,0,1500,0.0,0.0,0.0,,,,"{""budget"": 1500}",0.10625,0.125,0.85
8,independent,0.75,1703,1.35,133.191,98.66,0.15,drop,device_6,6,I2,0.03714275473821882,371.4275473821882,0.15,1500,18,358,576,1.0,0,1500,0.0,0.0,0.0,,,,"{""budget"": 1500}",0.10625,0.125,0.85
8,independent,0.75,1703,1.35,133.191,98.66,0.15,drop,device_7,7,I2,0.03850092337205215,385.00923372052154,0.15,1500,14,367,631,1.0,0,1500,0.0,0.0,0.0,,,,"{""budget"": 1500}",0.10625,0.125,0.85
8,independent,0.75,1703,1.35,133.191,98.66,0.15,drop,device_0,0,J2,0.03454781154642011,345.4781154642011,0.15,1500,14,376,629,1.0,0,1500,0.0,0.0,0.0,,,,"{""joint"": true, ""source"": ""heuristic""}",0.09007499999999999,0.22,0.85
8,independent,0.75,1703,1.35,133.191,98.66,0.15,drop,device_1,1,J2,0.03385700996326449,338.5700996326449,0.15,1500,16,356,575,1.0,0,1500,0.0,0.0,0.0,,,,"{""joint"": true, ""source"": ""heuristic""}",0.0889175,0.205,0.85
8,independent,0.75,1703,1.35,133.191,98.66,0.15,drop,device_2,2,J2,0.034477123705301004,344.77123705301005,0.15,1500,11,380,608,1.0,0,1500,0.0,0.0,0.0,,,,"{""joint"": true, ""source"": ""heuristic""}",0.08988999999999998,0.21,0.85
8,independent,0.75,1703,1.35,133.191,98.66,0.15,drop,device_3,3,J2,0.03424645701216299,342.4645701216299,0.15,1500,13,352,610,1.0,0,1500,0.0,0.0,0.0,,,,"{""joint"": true, ""source"": ""heuristic""}",0.089504,0.21,0.85
8,independent,0.75,1703,1.35,133.191,98.66,0.15,drop,device_4,4,J2,0.03419425579366285,341.94255793662853,0.15,1500,14,371,605,1.0,0,1500,0.0,0.0,0.0,,,,"{""joint"": true, ""source"": ""heuristic""}",0.08950749999999999,0.21,0.85
8,independent,0.75,1703,1.35,133.191,98.66,0.15,drop,device_5,5,J2,0.034422834423715576,344.22834423715574,0.15,1500,12,367,593,1.0,0,1500,0.0,0.0,0.0,,,,"{""joint"": true, ""source"": ""heuristic""}",0.0899095,0.215,0.85
8,independent,0.75,1703,1.35,133.191,98.66,0.15,drop,device_6,6,J2,0.03402436645911648,340.2436645911648,0.15,1500,18,359,576,1.0,0,1500,0.0,0.0,0.0,,,,"{""joint"": true, ""source"": ""heuristic""}",0.089175,0.205,0.85
8,independent,0.75,1703,1.35,133.191,98.66,0.15,drop,device_7,7,J2,0.034746761247471405,347.46761247471403,0.15,1500,14,369,631,1.0,0,1500,0.0,0.0,0.0,,,,"{""joint"": true, ""source"": ""heuristic""}",0.090221,0.215,0.85
8,independent,0.975,1701,1.35,133.191,98.66,0.15,drop,device_0,0,I1,0.06212910748514007,621.2910748514007,0.0,0,0,0,0,,0,0,0.0,0.0,0.0,,,,{},0.125,0.125,1.0
8,independent,0.975,1701,1.35,133.191,98.66,0.15,drop,device_1,1,I1,0.062147044594457274,621.4704459445727,0.0,0,0,0,0,,0,0,0.0,0.0,0.0,,,,{},0.125,0.125,1.0
8,independent,0.975,1701,1.35,133.191,98.66,0.15,drop,device_2,2,I1,0.06137873917331956,613.7873917331956,0.0,0,0,0,0,,0,0,0.0,0.0,0.0,,,,{},0.125,0.125,1.0
8,independent,0.975,1701,1.35,133.191,98.66,0.15,drop,device_3,3,I1,0.06145519652808059,614.5519652808059,0.0,0,0,0,0,,0,0,0.0,0.0,0.0,,,,{},0.125,0.125,1.0
8,independent,0.975,1701,1.35,133.191,98.66,0.15,drop,device_4,4,I1,0.061833547373306444,618.3354737330644,0.0,0,0,0,0,,0,0,0.0,0.0,0.0,,,,{},0.125,0.125,1.0
8,independent,0.975,1701,1.35,133.191,98.66,0.15,drop,device_5,5,I1,0.06127105819645842,612.7105819645842,0.0,0,0,0,0,,0,0,0.0,0.0,0.0,,,,{},0.125,0.125,1.0
8,independent,0.975,1701,1.35,133.191,98.66,0.15,drop,device_6,6,I1,0.061566294597157206,615.6629459715721,0.0,0,0,0,0,,0,0,0.0,0.0,0.0,,,,{},0.125,0.125,1.0
8,independent,0.975,1701,1.35,133.191,98.66,0.15,drop,device_7,7,I1,0.06349031139675486,634.9031139675486,0.0,0,0,0,0,,0,0,0.0,0.0,0.0,,,,{},0.125,0.125,1.0
8,independent,0.975,1701,1.35,133.191,98.66,0.15,drop,device_0,0,J1,0.057362493475514705,573.624934755147,0.0,0,0,0,0,,0,0,0.0,0.0,0.0,,,,"{""joint"": true, ""violation_set"": ""fixed_to_I1""}",0.11138350000000001,0.325,1.0
8,independent,0.975,1701,1.35,133.191,98.66,0.15,drop,device_1,1,J1,0.057015062176432596,570.1506217643259,0.0,0,0,0,0,,0,0,0.0,0.0,0.0,,,,"{""joint"": true, ""violation_set"": ""fixed_to_I1""}",0.111822,0.325,1.0
8,independent,0.975,1701,1.35,133.191,98.66,0.15,drop,device_2,2,J1,0.056746033892526734,567.4603389252674,0.0,0,0,0,0,,0,0,0.0,0.0,0.0,,,,"{""joint"": true, ""violation_set"": ""fixed_to_I1""}",0.11098449999999999,0.32,1.0
8,independent,0.975,1701,1.35,133.191,98.66,0.15,drop,device_3,3,J1,0.056608857136714257,566.0885713671425,0.0,0,0,0,0,,0,0,0.0,0.0,0.0,,,,"{""joint"": true, ""violation_set"": ""fixed_to_I1""}",0.11107649999999998,0.315,1.0
8,independent,0.975,1701,1.35,133.191,98.66,0.15,drop,device_4,4,J1,0.05702270020069875,570.2270020069875,0.0,0,0,0,0,,0,0,0.0,0.0,0.0,,,,"{""joint"": true, ""violation_set"": ""fixed_to_I1""}",0.11116100000000001,0.32,1.0
8,independent,0.975,1701,1.35,133.191,98.66,0.15,drop,device_5,5,J1,0.05613513552821164,561.3513552821164,0.0,0,0,0,0,,0,0,0.0,0.0,0.0,,,,"{""joint"": true, ""violation_set"": ""fixed_to_I1""}",0.11150249999999999,0.315,1.0
8,independent,0.975,1701,1.35,133.191,98.66,0.15,drop,device_6,6,J1,0.05675352015812754,567.5352015812754,0.0,0,0,0,0,,0,0,0.0,0.0,0.0,,,,"{""joint"": true, ""violation_set"": ""fixed_to_I1""}",0.110823,0.325,1.0
8,independent,0.975,1701,1.35,133.191,98.66,0.15,drop,device_7,7,J1,0.058474721732581836,584.7472173258184,0.0,0,0,0,0,,0,0,0.0,0.0,0.0,,,,"{""joint"": true, ""violation_set"": ""fixed_to_I1""}",0.11200299999999999,0.33,1.0
8,independent,0.975,1701,1.35,133.191,98.66,0.15,drop,device_0,0,I2,0.03703113644136381,370.3113644136381,0.15,1500,23,295,399,1.0,0,1500,0.0,0.0,0.0,,,,"{""budget"": 1500}",0.10625,0.125,0.85
8,independent,0.975,1701,1.35,133.191,98.66,0.15,drop,device_1,1,I2,0.037116916051324084,371.16916051324085,0.15,1500,25,297,396,1.0,0,1500,0.0,0.0,0.0,,,,"{""budget"": 1500}",0.10625,0.125,0.85
8,independent,0.975,1701,1.35,133.191,98.66,0.15,drop,device_2,2,I2,0.03634964337830059,363.4964337830059,0.15,1500,24,276,348,1.0,0,1500,0.0,0.0,0.0,,,,"{""budget"": 1500}",0.10625,0.125,0.85
8,independent,0.975,1701,1.35,133.191,98.66,0.15,drop,device_3,3,I2,0.036481049903096106,364.81049903096107,0.15,1500,34,273,368,1.0,0,1500,0.0,0.0,0.0,,,,"{""budget"": 1500}",0.10625,0.125,0.85
8,independent,0.975,1701,1.35,133.191,98.66,0.15,drop,device_4,4,I2,0.036770766748418796,367.70766748418794,0.15,1500,27,292,384,1.0,0,1500,0.0,0.0,0.0,,,,"{""budget"": 1500}",0.10625,0.125,0.85
8,independent,0.975,1701,1.35,133.191,98.66,0.15,drop,device_5,5,I2,0.036351026457083574,363.5102645708358,0.15,1500,23,280,366,1.0,0,1500,0.0,0.0,0.0,,,,"{""budget"": 1500}",0.10625,0.125,0.85
8,independent,0.975,1701,1.35,133.191,98.66,0.15,drop,device_6,6,I2,0.03655888187281218,365.5888187281218,0.15,1500,20,281,371,1.0,0,1500,0.0,0.0,0.0,,,,"{""budget"": 1500}",0.10625,0.125,0.85
8,independent,0.975,1701,1.35,133.191,98.66,0.15,drop,device_7,7,I2,0.038372510133537124,383.7251013353713,0.15,1500,16,314,433,1.0,0,1500,0.0,0.0,0.0,,,,"{""budget"": 1500}",0.10625,0.125,0.85
8,independent,0.975,1701,1.35,133.191,98.66,0.15,drop,device_0,0,J2,0.03397957438591625,339.7957438591625,0.15,1500,23,295,399,1.0,0,1500,0.0,0.0,0.0,,,,"{""joint"": true, ""source"": ""heuristic""}",0.08926599999999998,0.21,0.85
8,independent,0.975,1701,1.35,133.191,98.66,0.15,drop,device_1,1,J2,0.0340418812318301,340.418812318301,0.15,1500,25,297,396,1.0,0,1500,0.0,0.0,0.0,,,,"{""joint"": true, ""source"": ""heuristic""}",0.089193,0.205,0.85
8,independent,0.975,1701,1.35,133.191,98.66,0.15,drop,device_2,2,J2,0.03363016973978812,336.3016973978812,0.15,1500,24,277,348,1.0,0,1500,0.0,0.0,0.0,,,,"{""joint"": true, ""source"": ""heuristic""}",0.08867799999999999,0.2,0.85
8,independent,0.975,1701,1.35,133.191,98.66,0.15,drop,device_3,3,J2,0.03367137970823149,336.7137970823149,0.15,1500,34,271,369,1.0,0,1500,0.0,0.0,0.0,,,,"{""joint"": true, ""source"": ""heuristic""}",0.08868049999999998,0.2,0.85
8,independent,0.975,1701,1.35,133.191,98.66,0.15,drop,device_4,4,J2,0.03387125232171128,338.7125232171128,0.15,1500,27,292,384,1.0,0,1500,0.0,0.0,0.0,,,,"{""joint"": true, ""source"": ""heuristic""}",0.08890949999999999,0.205,0.85
8,independent,0.975,1701,1.35,133.191,98.66,0.15,drop,device_5,5,J2,0.03352993179875376,335.2993179875376,0.15,1500,23,280,366,1.0,0,1500,0.0,0.0,0.0,,,,"{""joint"": true, ""source"": ""heuristic""}",0.08847,0.195,0.85
8,independent,0.975,1701,1.35,133.191,98.66,0.15,drop,device_6,6,J2,0.033682456703374705,336.82456703374703,0.15,1500,20,281,371,1.0,0,1500,0.0,0.0,0.0,,,,"{""joint"": true, ""source"": ""heuristic""}",0.08873049999999999,0.2,0.85
8,independent,0.975,1701,1.35,133.191,98.66,0.15,drop,device_7,7,J2,0.03481184127381759,348.1184127381759,0.15,1500,16,315,433,1.0,0,1500,0.0,0.0,0.0,,,,"{""joint"": true, ""source"": ""heuristic""}",0.09032649999999999,0.215,0.85
8,independent,0.975,1702,1.35,133.191,98.66,0.15,drop,device_0,0,I1,0.06195781537966427,619.5781537966427,0.0,0,0,0,0,,0,0,0.0,0.0,0.0,,,,{},0.125,0.125,1.0
8,independent,0.975,1702,1.35,133.191,98.66,0.15,drop,device_1,1,I1,0.06152600324884247,615.2600324884247,0.0,0,0,0,0,,0,0,0.0,0.0,0.0,,,,{},0.125,0.125,1.0
8,independent,0.975,1702,1.35,133.191,98.66,0.15,drop,device_2,2,I1,0.06273986228530379,627.3986228530379,0.0,0,0,0,0,,0,0,0.0,0.0,0.0,,,,{},0.125,0.125,1.0
8,independent,0.975,1702,1.35,133.191,98.66,0.15,drop,device_3,3,I1,0.0633591304693207,633.5913046932071,0.0,0,0,0,0,,0,0,0.0,0.0,0.0,,,,{},0.125,0.125,1.0
8,independent,0.975,1702,1.35,133.191,98.66,0.15,drop,device_4,4,I1,0.06155620244501299,615.5620244501299,0.0,0,0,0,0,,0,0,0.0,0.0,0.0,,,,{},0.125,0.125,1.0
8,independent,0.975,1702,1.35,133.191,98.66,0.15,drop,device_5,5,I1,0.06110859811046999,611.0859811046998,0.0,0,0,0,0,,0,0,0.0,0.0,0.0,,,,{},0.125,0.125,1.0
8,independent,0.975,1702,1.35,133.191,98.66,0.15,drop,device_6,6,I1,0.06215498634061131,621.5498634061131,0.0,0,0,0,0,,0,0,0.0,0.0,0.0,,,,{},0.125,0.125,1.0
8,independent,0.975,1702,1.35,133.191,98.66,0.15,drop,device_7,7,I1,0.06312632979876245,631.2632979876246,0.0,0,0,0,0,,0,0,0.0,0.0,0.0,,,,{},0.125,0.125,1.0
8,independent,0.975,1702,1.35,133.191,98.66,0.15,drop,device_0,0,J1,0.05706104119459641,570.6104119459641,0.0,0,0,0,0,,0,0,0.0,0.0,0.0,,,,"{""joint"": true, ""violation_set"": ""fixed_to_I1""}",0.11121400000000001,0.325,1.0
8,independent,0.975,1702,1.35,133.191,98.66,0.15,drop,device_1,1,J1,0.05662057373251695,566.2057373251695,0.0,0,0,0,0,,0,0,0.0,0.0,0.0,,,,"{""joint"": true, ""violation_set"": ""fixed_to_I1""}",0.11139250000000002,0.315,1.0
8,independent,0.975,1702,1.35,133.191,98.66,0.15,drop,device_2,2,J1,0.05764588860081214,576.4588860081215,0.0,0,0,0,0,,0,0,0.0,0.0,0.0,,,,"{""joint"": true, ""violation_set"": ""fixed_to_I1""}",0.11215850000000001,0.315,1.0
8,independent,0.975,1702,1.35,133.191,98.66,0.15,drop,device_3,3,J1,0.05803704189912907,580.3704189912906,0.0,0,0,0,0,,0,0,0.0,0.0,0.0,,,,"{""joint"": true, ""violation_set"": ""fixed_to_I1""}",0.1120645,0.325,1.0
8,independent,0.975,1702,1.35,133.191,98.66,0.15,drop,device_4,4,J1,0.05658151209784858,565.8151209784858,0.0,0,0,0,0,,0,0,0.0,0.0,0.0,,,,"{""joint"": true, ""violation_set"": ""fixed_to_I1""}",0.1114685,0.32,1.0
8,independent,0.975,1702,1.35,133.191,98.66,0.15,drop,device_5,5,J1,0.056240365396095504,562.403653960955,0.0,0,0,0,0,,0,0,0.0,0.0,0.0,,,,"{""joint"": true, ""violation_set"": ""fixed_to_I1""}",0.1113795,0.345,1.0
8,independent,0.975,1702,1.35,133.191,98.66,0.15,drop,device_6,6,J1,0.0573086089708167,573.086089708167,0.0,0,0,0,0,,0,0,0.0,0.0,0.0,,,,"{""joint"": true, ""violation_set"": ""fixed_to_I1""}",0.11123899999999999,0.325,1.0
8,independent,0.975,1702,1.35,133.191,98.66,0.15,drop,device_7,7,J1,0.05812491989603595,581.2491989603595,0.0,0,0,0,0,,0,0,0.0,0.0,0.0,,,,"{""joint"": true, ""violation_set"": ""fixed_to_I1""}",0.1115605,0.32,1.0
8,independent,0.975,1702,1.35,133.191,98.66,0.15,drop,device_0,0,I2,0.03687372630058146,368.73726300581455,0.15,1500,27,282,379,1.0,0,1500,0.0,0.0,0.0,,,,"{""budget"": 1500}",0.10625,0.125,0.85
8,independent,0.975,1702,1.35,133.191,98.66,0.15,drop,device_1,1,I2,0.03652665061369481,365.2665061369481,0.15,1500,27,275,357,1.0,0,1500,0.0,0.0,0.0,,,,"{""budget"": 1500}",0.10625,0.125,0.85
8,independent,0.975,1702,1.35,133.191,98.66,0.15,drop,device_2,2,I2,0.03766166025149077,376.61660251490775,0.15,1500,30,275,418,1.0,0,1500,0.0,0.0,0.0,,,,"{""budget"": 1500}",0.10625,0.125,0.85
8,independent,0.975,1702,1.35,133.191,98.66,0.15,drop,device_3,3,I2,0.03823731970427911,382.37319704279116,0.15,1500,21,315,445,1.0,0,1500,0.0,0.0,0.0,,,,"{""budget"": 1500}",0.10625,0.125,0.85
8,independent,0.975,1702,1.35,133.191,98.66,0.15,drop,device_4,4,I2,0.03655801849798785,365.5801849798785,0.15,1500,23,281,358,1.0,0,1500,0.0,0.0,0.0,,,,"{""budget"": 1500}",0.10625,0.125,0.85
8,independent,0.975,1702,1.35,133.191,98.66,0.15,drop,device_5,5,I2,0.03616335908423437,361.63359084234366,0.15,1500,22,273,345,1.0,0,1500,0.0,0.0,0.0,,,,"{""budget"": 1500}",0.10625,0.125,0.85
8,independent,0.975,1702,1.35,133.191,98.66,0.15,drop,device_6,6,I2,0.03711435205574004,371.1435205574004,0.15,1500,22,303,385,1.0,0,1500,0.0,0.0,0.0,,,,"{""budget"": 1500}",0.10625,0.125,0.85
8,independent,0.975,1702,1.35,133.191,98.66,0.15,drop,device_7,7,I2,0.03800525786236211,380.0525786236211,0.15,1500,24,302,432,1.0,0,1500,0.0,0.0,0.0,,,,"{""budget"": 1500}",0.10625,0.125,0.85
8,independent,0.975,1702,1.35,133.191,98.66,0.15,drop,device_0,0,J2,0.03389271794944059,338.9271794944059,0.15,1500,27,283,381,1.0,0,1500,0.0,0.0,0.0,,,,"{""joint"": true, ""source"": ""heuristic""}",0.08893599999999999,0.205,0.85
8,independent,0.975,1702,1.35,133.191,98.66,0.15,drop,device_1,1,J2,0.033718234161692444,337.1823416169244,0.15,1500,27,276,358,1.0,0,1500,0.0,0.0,0.0,,,,"{""joint"": true, ""source"": ""heuristic""}",0.088737,0.2,0.85
8,independent,0.975,1702,1.35,133.191,98.66,0.15,drop,device_2,2,J2,0.034337539372214655,343.37539372214655,0.15,1500,30,276,419,1.0,0,1500,0.0,0.0,0.0,,,,"{""joint"": true, ""source"": ""heuristic""}",0.0898185,0.215,0.85
8,independent,0.975,1702,1.35,133.191,98.66,0.15,drop,device_3,3,J2,0.034524130741668345,345.24130741668347,0.15,1500,21,313,444,1.0,0,1500,0.0,0.0,0.0,,,,"{""joint"": true, ""source"": ""heuristic""}",0.0900945,0.215,0.85
8,independent,0.975,1702,1.35,133.191,98.66,0.15,drop,device_4,4,J2,0.03373610630356294,337.3610630356294,0.15,1500,23,281,359,1.0,0,1500,0.0,0.0,0.0,,,,"{""joint"": true, ""source"": ""heuristic""}",0.0887365,0.2,0.85
8,independent,0.975,1702,1.35,133.191,98.66,0.15,drop,device_5,5,J2,0.033550914305503894,335.509143055039,0.15,1500,22,273,345,1.0,0,1500,0.0,0.0,0.0,,,,"{""joint"": true, ""source"": ""heuristic""}",0.08844049999999999,0.195,0.85
8,independent,0.975,1702,1.35,133.191,98.66,0.15,drop,device_6,6,J2,0.034012113297890396,340.121132978904,0.15,1500,22,303,385,1.0,0,1500,0.0,0.0,0.0,,,,"{""joint"": true, ""source"": ""heuristic""}",0.0891385,0.205,0.85
8,independent,0.975,1702,1.35,133.191,98.66,0.15,drop,device_7,7,J2,0.034472511406640635,344.7251140664064,0.15,1500,24,302,427,1.0,0,1500,0.0,0.0,0.0,,,,"{""joint"": true, ""source"": ""heuristic""}",0.089921,0.215,0.85
8,independent,0.975,1703,1.35,133.191,98.66,0.15,drop,device_0,0,I1,0.061129160007438996,611.29160007439,0.0,0,0,0,0,,0,0,0.0,0.0,0.0,,,,{},0.125,0.125,1.0
8,independent,0.975,1703,1.35,133.191,98.66,0.15,drop,device_1,1,I1,0.061971173304423664,619.7117330442367,0.0,0,0,0,0,,0,0,0.0,0.0,0.0,,,,{},0.125,0.125,1.0
8,independent,0.975,1703,1.35,133.191,98.66,0.15,drop,device_2,2,I1,0.06313361346642074,631.3361346642074,0.0,0,0,0,0,,0,0,0.0,0.0,0.0,,,,{},0.125,0.125,1.0
8,independent,0.975,1703,1.35,133.191,98.66,0.15,drop,device_3,3,I1,0.0633169101202769,633.1691012027691,0.0,0,0,0,0,,0,0,0.0,0.0,0.0,,,,{},0.125,0.125,1.0
