N,channel_sync,rho,seed,deadline_ratio,deadline_ms,d_min_n_ms,epsilon,skip_mode,check,passed,detail,severity
8.0,common,0.75,1702.0,1.2,118.392,98.66,0.15,late,budget_J2_device_5,True,count=1500 budget=1500,required
8.0,common,0.75,1702.0,1.2,118.392,98.66,0.15,late,budget_J2_device_6,True,count=1500 budget=1500,required
8.0,common,0.75,1702.0,1.2,118.392,98.66,0.15,late,budget_J2_device_7,True,count=1500 budget=1500,required
8.0,common,0.75,1702.0,1.2,118.392,98.66,0.15,late,J1_violation_sets_equal_I1,True,per-device violation arrays compared exactly,required
8.0,common,0.75,1702.0,1.2,118.392,98.66,0.15,late,decomposition_total_identity,True,error_pp=-3.552713678800501e-15,required
8.0,common,0.75,1702.0,1.2,118.392,98.66,0.15,late,J2_repair_or_guard_feasible,True,source=heuristic repair_success=True,required
8.0,common,0.75,1703.0,1.2,118.392,98.66,0.15,late,energy_J2_le_I2,True,"{""I1"": 0.6410067748261346, ""I2"": 0.510746815373288, ""J1"": 0.56739303398942, ""J2"": 0.4497357962950393}",required
8.0,common,0.75,1703.0,1.2,118.392,98.66,0.15,late,energy_J2_le_J1,True,"{""I1"": 0.6410067748261346, ""I2"": 0.510746815373288, ""J1"": 0.56739303398942, ""J2"": 0.4497357962950393}",required
8.0,common,0.75,1703.0,1.2,118.392,98.66,0.15,late,energy_J1_le_I1,True,"{""I1"": 0.6410067748261346, ""I2"": 0.510746815373288, ""J1"": 0.56739303398942, ""J2"": 0.4497357962950393}",required
8.0,common,0.75,1703.0,1.2,118.392,98.66,0.15,late,energy_I2_le_I1,True,"{""I1"": 0.6410067748261346, ""I2"": 0.510746815373288, ""J1"": 0.56739303398942, ""J2"": 0.4497357962950393}",required
8.0,common,0.75,1703.0,1.2,118.392,98.66,0.15,late,capacity_I1_within_one,True,max=1,required
8.0,common,0.75,1703.0,1.2,118.392,98.66,0.15,late,budget_I1_device_0,True,count=0 budget=1500,required
8.0,common,0.75,1703.0,1.2,118.392,98.66,0.15,late,budget_I1_device_1,True,count=0 budget=1500,required
8.0,common,0.75,1703.0,1.2,118.392,98.66,0.15,late,budget_I1_device_2,True,count=0 budget=1500,required
8.0,common,0.75,1703.0,1.2,118.392,98.66,0.15,late,budget_I1_device_3,True,count=0 budget=1500,required
8.0,common,0.75,1703.0,1.2,118.392,98.66,0.15,late,budget_I1_device_4,True,count=0 budget=1500,required
8.0,common,0.75,1703.0,1.2,118.392,98.66,0.15,late,budget_I1_device_5,True,count=0 budget=1500,required
8.0,common,0.75,1703.0,1.2,118.392,98.66,0.15,late,budget_I1_device_6,True,count=0 budget=1500,required
8.0,common,0.75,1703.0,1.2,118.392,98.66,0.15,late,budget_I1_device_7,True,count=0 budget=1500,required
8.0,common,0.75,1703.0,1.2,118.392,98.66,0.15,late,capacity_J1_within_one,True,max=1,required
8.0,common,0.75,1703.0,1.2,118.392,98.66,0.15,late,budget_J1_device_0,True,count=0 budget=1500,required
8.0,common,0.75,1703.0,1.2,118.392,98.66,0.15,late,budget_J1_device_1,True,count=0 budget=1500,required
8.0,common,0.75,1703.0,1.2,118.392,98.66,0.15,late,budget_J1_device_2,True,count=0 budget=1500,required
8.0,common,0.75,1703.0,1.2,118.392,98.66,0.15,late,budget_J1_device_3,True,count=0 budget=1500,required
8.0,common,0.75,1703.0,1.2,118.392,98.66,0.15,late,budget_J1_device_4,True,count=0 budget=1500,required
8.0,common,0.75,1703.0,1.2,118.392,98.66,0.15,late,budget_J1_device_5,True,count=0 budget=1500,required
8.0,common,0.75,1703.0,1.2,118.392,98.66,0.15,late,budget_J1_device_6,True,count=0 budget=1500,required
8.0,common,0.75,1703.0,1.2,118.392,98.66,0.15,late,budget_J1_device_7,True,count=0 budget=1500,required
8.0,common,0.75,1703.0,1.2,118.392,98.66,0.15,late,capacity_I2_within_one,True,max=1,required
8.0,common,0.75,1703.0,1.2,118.392,98.66,0.15,late,budget_I2_device_0,True,count=1500 budget=1500,required
8.0,common,0.75,1703.0,1.2,118.392,98.66,0.15,late,budget_I2_device_1,True,count=1500 budget=1500,required
8.0,common,0.75,1703.0,1.2,118.392,98.66,0.15,late,budget_I2_device_2,True,count=1500 budget=1500,required
8.0,common,0.75,1703.0,1.2,118.392,98.66,0.15,late,budget_I2_device_3,True,count=1500 budget=1500,required
8.0,common,0.75,1703.0,1.2,118.392,98.66,0.15,late,budget_I2_device_4,True,count=1500 budget=1500,required
8.0,common,0.75,1703.0,1.2,118.392,98.66,0.15,late,budget_I2_device_5,True,count=1500 budget=1500,required
8.0,common,0.75,1703.0,1.2,118.392,98.66,0.15,late,budget_I2_device_6,True,count=1500 budget=1500,required
8.0,common,0.75,1703.0,1.2,118.392,98.66,0.15,late,budget_I2_device_7,True,count=1500 budget=1500,required
8.0,common,0.75,1703.0,1.2,118.392,98.66,0.15,late,capacity_J2_within_one,True,max=1,required
8.0,common,0.75,1703.0,1.2,118.392,98.66,0.15,late,budget_J2_device_0,True,count=1500 budget=1500,required
8.0,common,0.75,1703.0,1.2,118.392,98.66,0.15,late,budget_J2_device_1,True,count=1500 budget=1500,required
8.0,common,0.75,1703.0,1.2,118.392,98.66,0.15,late,budget_J2_device_2,True,count=1500 budget=1500,required
8.0,common,0.75,1703.0,1.2,118.392,98.66,0.15,late,budget_J2_device_3,True,count=1500 budget=1500,required
8.0,common,0.75,1703.0,1.2,118.392,98.66,0.15,late,budget_J2_device_4,True,count=1500 budget=1500,required
8.0,common,0.75,1703.0,1.2,118.392,98.66,0.15,late,budget_J2_device_5,True,count=1500 budget=1500,required
8.0,common,0.75,1703.0,1.2,118.392,98.66,0.15,late,budget_J2_device_6,True,count=1500 budget=1500,required
8.0,common,0.75,1703.0,1.2,118.392,98.66,0.15,late,budget_J2_device_7,True,count=1500 budget=1500,required
8.0,common,0.75,1703.0,1.2,118.392,98.66,0.15,late,J1_violation_sets_equal_I1,True,per-device violation arrays compared exactly,required
8.0,common,0.75,1703.0,1.2,118.392,98.66,0.15,late,decomposition_total_identity,True,error_pp=-3.552713678800501e-15,required
8.0,common,0.75,1703.0,1.2,118.392,98.66,0.15,late,J2_repair_or_guard_feasible,True,source=heuristic repair_success=True,required
8.0,common,0.975,1701.0,1.2,118.392,98.66,0.15,late,energy_J2_le_I2,True,"{""I1"": 0.636433641507243, ""I2"": 0.5016230609960992, ""J1"": 0.5598085374972978, ""J2"": 0.4424098809021986}",required
8.0,common,0.975,1701.0,1.2,118.392,98.66,0.15,late,energy_J2_le_J1,True,"{""I1"": 0.636433641507243, ""I2"": 0.5016230609960992, ""J1"": 0.5598085374972978, ""J2"": 0.4424098809021986}",required
8.0,common,0.975,1701.0,1.2,118.392,98.66,0.15,late,energy_J1_le_I1,True,"{""I1"": 0.636433641507243, ""I2"": 0.5016230609960992, ""J1"": 0.5598085374972978, ""J2"": 0.4424098809021986}",required
8.0,common,0.975,1701.0,1.2,118.392,98.66,0.15,late,energy_I2_le_I1,True,"{""I1"": 0.636433641507243, ""I2"": 0.5016230609960992, ""J1"": 0.5598085374972978, ""J2"": 0.4424098809021986}",required
8.0,common,0.975,1701.0,1.2,118.392,98.66,0.15,late,capacity_I1_within_one,True,max=1,required
8.0,common,0.975,1701.0,1.2,118.392,98.66,0.15,late,budget_I1_device_0,True,count=0 budget=1500,required
8.0,common,0.975,1701.0,1.2,118.392,98.66,0.15,late,budget_I1_device_1,True,count=0 budget=1500,required
8.0,common,0.975,1701.0,1.2,118.392,98.66,0.15,late,budget_I1_device_2,True,count=0 budget=1500,required
8.0,common,0.975,1701.0,1.2,118.392,98.66,0.15,late,budget_I1_device_3,True,count=0 budget=1500,required
8.0,common,0.975,1701.0,1.2,118.392,98.66,0.15,late,budget_I1_device_4,True,count=0 budget=1500,required
8.0,common,0.975,1701.0,1.2,118.392,98.66,0.15,late,budget_I1_device_5,True,count=0 budget=1500,required
8.0,common,0.975,1701.0,1.2,118.392,98.66,0.15,late,budget_I1_device_6,True,count=0 budget=1500,required
8.0,common,0.975,1701.0,1.2,118.392,98.66,0.15,late,budget_I1_device_7,True,count=0 budget=1500,required
8.0,common,0.975,1701.0,1.2,118.392,98.66,0.15,late,capacity_J1_within_one,True,max=1,required
8.0,common,0.975,1701.0,1.2,118.392,98.66,0.15,late,budget_J1_device_0,True,count=0 budget=1500,required
8.0,common,0.975,1701.0,1.2,118.392,98.66,0.15,late,budget_J1_device_1,True,count=0 budget=1500,required
8.0,common,0.975,1701.0,1.2,118.392,98.66,0.15,late,budget_J1_device_2,True,count=0 budget=1500,required
8.0,common,0.975,1701.0,1.2,118.392,98.66,0.15,late,budget_J1_device_3,True,count=0 budget=1500,required
8.0,common,0.975,1701.0,1.2,118.392,98.66,0.15,late,budget_J1_device_4,True,count=0 budget=1500,required
8.0,common,0.975,1701.0,1.2,118.392,98.66,0.15,late,budget_J1_device_5,True,count=0 budget=1500,required
8.0,common,0.975,1701.0,1.2,118.392,98.66,0.15,late,budget_J1_device_6,True,count=0 budget=1500,required
8.0,common,0.975,1701.0,1.2,118.392,98.66,0.15,late,budget_J1_device_7,True,count=0 budget=1500,required
8.0,common,0.975,1701.0,1.2,118.392,98.66,0.15,late,capacity_I2_within_one,True,max=1,required
8.0,common,0.975,1701.0,1.2,118.392,98.66,0.15,late,budget_I2_device_0,True,count=1500 budget=1500,required
8.0,common,0.975,1701.0,1.2,118.392,98.66,0.15,late,budget_I2_device_1,True,count=1500 budget=1500,required
8.0,common,0.975,1701.0,1.2,118.392,98.66,0.15,late,budget_I2_device_2,True,count=1500 budget=1500,required
8.0,common,0.975,1701.0,1.2,118.392,98.66,0.15,late,budget_I2_device_3,True,count=1500 budget=1500,required
8.0,common,0.975,1701.0,1.2,118.392,98.66,0.15,late,budget_I2_device_4,True,count=1500 budget=1500,required
8.0,common,0.975,1701.0,1.2,118.392,98.66,0.15,late,budget_I2_device_5,True,count=1500 budget=1500,required
8.0,common,0.975,1701.0,1.2,118.392,98.66,0.15,late,budget_I2_device_6,True,count=1500 budget=1500,required
8.0,common,0.975,1701.0,1.2,118.392,98.66,0.15,late,budget_I2_device_7,True,count=1500 budget=1500,required
8.0,common,0.975,1701.0,1.2,118.392,98.66,0.15,late,capacity_J2_within_one,True,max=1,required
8.0,common,0.975,1701.0,1.2,118.392,98.66,0.15,late,budget_J2_device_0,True,count=1500 budget=1500,required
8.0,common,0.975,1701.0,1.2,118.392,98.66,0.15,late,budget_J2_device_1,True,count=1500 budget=1500,required
8.0,common,0.975,1701.0,1.2,118.392,98.66,0.15,late,budget_J2_device_2,True,count=1500 budget=1500,required
8.0,common,0.975,1701.0,1.2,118.392,98.66,0.15,late,budget_J2_device_3,True,count=1500 budget=1500,required
8.0,common,0.975,1701.0,1.2,118.392,98.66,0.15,late,budget_J2_device_4,True,count=1500 budget=1500,required
8.0,common,0.975,1701.0,1.2,118.392,98.66,0.15,late,budget_J2_device_5,True,count=1500 budget=1500,required
8.0,common,0.975,1701.0,1.2,118.392,98.66,0.15,late,budget_J2_device_6,True,count=1500 budget=1500,required
8.0,common,0.975,1701.0,1.2,118.392,98.66,0.15,late,budget_J2_device_7,True,count=1500 budget=1500,required
8.0,common,0.975,1701.0,1.2,118.392,98.66,0.15,late,J1_violation_sets_equal_I1,True,per-device violation arrays compared exactly,required
8.0,common,0.975,1701.0,1.2,118.392,98.66,0.15,late,decomposition_total_identity,True,error_pp=3.552713678800501e-15,required
8.0,common,0.975,1701.0,1.2,118.392,98.66,0.15,late,J2_repair_or_guard_feasible,True,source=heuristic repair_success=True,required
8.0,common,0.975,1702.0,1.2,118.392,98.66,0.15,late,energy_J2_le_I2,True,"{""I1"": 0.6384066983501103, ""I2"": 0.5026534847186721, ""J1"": 0.5603916211809227, ""J2"": 0.4426090944518282}",required
8.0,common,0.975,1702.0,1.2,118.392,98.66,0.15,late,energy_J2_le_J1,True,"{""I1"": 0.6384066983501103, ""I2"": 0.5026534847186721, ""J1"": 0.5603916211809227, ""J2"": 0.4426090944518282}",required
8.0,common,0.975,1702.0,1.2,118.392,98.66,0.15,late,energy_J1_le_I1,True,"{""I1"": 0.6384066983501103, ""I2"": 0.5026534847186721, ""J1"": 0.5603916211809227, ""J2"": 0.4426090944518282}",required
8.0,common,0.975,1702.0,1.2,118.392,98.66,0.15,late,energy_I2_le_I1,True,"{""I1"": 0.6384066983501103, ""I2"": 0.5026534847186721, ""J1"": 0.5603916211809227, ""J2"": 0.4426090944518282}",required
8.0,common,0.975,1702.0,1.2,118.392,98.66,0.15,late,capacity_I1_within_one,True,max=1,required
8.0,common,0.975,1702.0,1.2,118.392,98.66,0.15,late,budget_I1_device_0,True,count=0 budget=1500,required
8.0,common,0.975,1702.0,1.2,118.392,98.66,0.15,late,budget_I1_device_1,True,count=0 budget=1500,required
8.0,common,0.975,1702.0,1.2,118.392,98.66,0.15,late,budget_I1_device_2,True,count=0 budget=1500,required
8.0,common,0.975,1702.0,1.2,118.392,98.66,0.15,late,budget_I1_device_3,True,count=0 budget=1500,required
8.0,common,0.975,1702.0,1.2,118.392,98.66,0.15,late,budget_I1_device_4,True,count=0 budget=1500,required
8.0,common,0.975,1702.0,1.2,118.392,98.66,0.15,late,budget_I1_device_5,True,count=0 budget=1500,required
8.0,common,0.975,1702.0,1.2,118.392,98.66,0.15,late,budget_I1_device_6,True,count=0 budget=1500,required
8.0,common,0.975,1702.0,1.2,118.392,98.66,0.15,late,budget_I1_device_7,True,count=0 budget=1500,required
8.0,common,0.975,1702.0,1.2,118.392,98.66,0.15,late,capacity_J1_within_one,True,max=1,required
8.0,common,0.975,1702.0,1.2,118.392,98.66,0.15,late,budget_J1_device_0,True,count=0 budget=1500,required
8.0,common,0.975,1702.0,1.2,118.392,98.66,0.15,late,budget_J1_device_1,True,count=0 budget=1500,required
8.0,common,0.975,1702.0,1.2,118.392,98.66,0.15,late,budget_J1_device_2,True,count=0 budget=1500,required
8.0,common,0.975,1702.0,1.2,118.392,98.66,0.15,late,budget_J1_device_3,True,count=0 budget=1500,required
8.0,common,0.975,1702.0,1.2,118.392,98.66,0.15,late,budget_J1_device_4,True,count=0 budget=1500,required
8.0,common,0.975,1702.0,1.2,118.392,98.66,0.15,late,budget_J1_device_5,True,count=0 budget=1500,required
8.0,common,0.975,1702.0,1.2,118.392,98.66,0.15,late,budget_J1_device_6,True,count=0 budget=1500,required
8.0,common,0.975,1702.0,1.2,118.392,98.66,0.15,late,budget_J1_device_7,True,count=0 budget=1500,required
8.0,common,0.975,1702.0,1.2,118.392,98.66,0.15,late,capacity_I2_within_one,True,max=1,required
8.0,common,0.975,1702.0,1.2,118.392,98.66,0.15,late,budget_I2_device_0,True,count=1500 budget=1500,required
8.0,common,0.975,1702.0,1.2,118.392,98.66,0.15,late,budget_I2_device_1,True,count=1500 budget=1500,required
8.0,common,0.975,1702.0,1.2,118.392,98.66,0.15,late,budget_I2_device_2,True,count=1500 budget=1500,required
8.0,common,0.975,1702.0,1.2,118.392,98.66,0.15,late,budget_I2_device_3,True,count=1500 budget=1500,required
8.0,common,0.975,1702.0,1.2,118.392,98.66,0.15,late,budget_I2_device_4,True,count=1500 budget=1500,required
8.0,common,0.975,1702.0,1.2,118.392,98.66,0.15,late,budget_I2_device_5,True,count=1500 budget=1500,required
8.0,common,0.975,1702.0,1.2,118.392,98.66,0.15,late,budget_I2_device_6,True,count=1500 budget=1500,required
8.0,common,0.975,1702.0,1.2,118.392,98.66,0.15,late,budget_I2_device_7,True,count=1500 budget=1500,required
8.0,common,0.975,1702.0,1.2,118.392,98.66,0.15,late,capacity_J2_within_one,True,max=1,required
8.0,common,0.975,1702.0,1.2,118.392,98.66,0.15,late,budget_J2_device_0,True,count=1500 budget=1500,required
8.0,common,0.975,1702.0,1.2,118.392,98.66,0.15,late,budget_J2_device_1,True,count=1500 budget=1500,required
8.0,common,0.975,1702.0,1.2,118.392,98.66,0.15,late,budget_J2_device_2,True,count=1500 budget=1500,required
8.0,common,0.975,1702.0,1.2,118.392,98.66,0.15,late,budget_J2_device_3,True,count=1500 budget=1500,required
8.0,common,0.975,1702.0,1.2,118.392,98.66,0.15,late,budget_J2_device_4,True,count=1500 budget=1500,required
8.0,common,0.975,1702.0,1.2,118.392,98.66,0.15,late,budget_J2_device_5,True,count=1500 budget=1500,required
8.0,common,0.975,1702.0,1.2,118.392,98.66,0.15,late,budget_J2_device_6,True,count=1500 budget=1500,required
8.0,common,0.975,1702.0,1.2,118.392,98.66,0.15,late,budget_J2_device_7,True,count=1500 budget=1500,required
8.0,common,0.975,1702.0,1.2,118.392,98.66,0.15,late,J1_violation_sets_equal_I1,True,per-device violation arrays compared exactly,required
8.0,common,0.975,1702.0,1.2,118.392,98.66,0.15,late,decomposition_total_identity,True,error_pp=0.0,required
8.0,common,0.975,1702.0,1.2,118.392,98.66,0.15,late,J2_repair_or_guard_feasible,True,source=heuristic repair_success=True,required
8.0,common,0.975,1703.0,1.2,118.392,98.66,0.15,late,energy_J2_le_I2,True,"{""I1"": 0.6208772012039713, ""I2"": 0.4948899309184377, ""J1"": 0.5495243307567261, ""J2"": 0.43601960241549725}",required
8.0,common,0.975,1703.0,1.2,118.392,98.66,0.15,late,energy_J2_le_J1,True,"{""I1"": 0.6208772012039713, ""I2"": 0.4948899309184377, ""J1"": 0.5495243307567261, ""J2"": 0.43601960241549725}",required
8.0,common,0.975,1703.0,1.2,118.392,98.66,0.15,late,energy_J1_le_I1,True,"{""I1"": 0.6208772012039713, ""I2"": 0.4948899309184377, ""J1"": 0.5495243307567261, ""J2"": 0.43601960241549725}",required
8.0,common,0.975,1703.0,1.2,118.392,98.66,0.15,late,energy_I2_le_I1,True,"{""I1"": 0.6208772012039713, ""I2"": 0.4948899309184377, ""J1"": 0.5495243307567261, ""J2"": 0.43601960241549725}",required
8.0,common,0.975,1703.0,1.2,118.392,98.66,0.15,late,capacity_I1_within_one,True,max=1,required
8.0,common,0.975,1703.0,1.2,118.392,98.66,0.15,late,budget_I1_device_0,True,count=0 budget=1500,required
8.0,common,0.975,1703.0,1.2,118.392,98.66,0.15,late,budget_I1_device_1,True,count=0 budget=1500,required
8.0,common,0.975,1703.0,1.2,118.392,98.66,0.15,late,budget_I1_device_2,True,count=0 budget=1500,required
8.0,common,0.975,1703.0,1.2,118.392,98.66,0.15,late,budget_I1_device_3,True,count=0 budget=1500,required
8.0,common,0.975,1703.0,1.2,118.392,98.66,0.15,late,budget_I1_device_4,True,count=0 budget=1500,required
8.0,common,0.975,1703.0,1.2,118.392,98.66,0.15,late,budget_I1_device_5,True,count=0 budget=1500,required
8.0,common,0.975,1703.0,1.2,118.392,98.66,0.15,late,budget_I1_device_6,True,count=0 budget=1500,required
8.0,common,0.975,1703.0,1.2,118.392,98.66,0.15,late,budget_I1_device_7,True,count=0 budget=1500,required
8.0,common,0.975,1703.0,1.2,118.392,98.66,0.15,late,capacity_J1_within_one,True,max=1,required
8.0,common,0.975,1703.0,1.2,118.392,98.66,0.15,late,budget_J1_device_0,True,count=0 budget=1500,required
8.0,common,0.975,1703.0,1.2,118.392,98.66,0.15,late,budget_J1_device_1,True,count=0 budget=1500,required
8.0,common,0.975,1703.0,1.2,118.392,98.66,0.15,late,budget_J1_device_2,True,count=0 budget=1500,required
8.0,common,0.975,1703.0,1.2,118.392,98.66,0.15,late,budget_J1_device_3,True,count=0 budget=1500,required
8.0,common,0.975,1703.0,1.2,118.392,98.66,0.15,late,budget_J1_device_4,True,count=0 budget=1500,required
8.0,common,0.975,1703.0,1.2,118.392,98.66,0.15,late,budget_J1_device_5,True,count=0 budget=1500,required
8.0,common,0.975,1703.0,1.2,118.392,98.66,0.15,late,budget_J1_device_6,True,count=0 budget=1500,required
8.0,common,0.975,1703.0,1.2,118.392,98.66,0.15,late,budget_J1_device_7,True,count=0 budget=1500,required
8.0,common,0.975,1703.0,1.2,118.392,98.66,0.15,late,capacity_I2_within_one,True,max=1,required
8.0,common,0.975,1703.0,1.2,118.392,98.66,0.15,late,budget_I2_device_0,True,count=1500 budget=1500,required
8.0,common,0.975,1703.0,1.2,118.392,98.66,0.15,late,budget_I2_device_1,True,count=1500 budget=1500,required
8.0,common,0.975,1703.0,1.2,118.392,98.66,0.15,late,budget_I2_device_2,True,count=1500 budget=1500,required
8.0,common,0.975,1703.0,1.2,118.392,98.66,0.15,late,budget_I2_device_3,True,count=1500 budget=1500,required
8.0,common,0.975,1703.0,1.2,118.392,98.66,0.15,late,budget_I2_device_4,True,count=1500 budget=1500,required
8.0,common,0.975,1703.0,1.2,118.392,98.66,0.15,late,budget_I2_device_5,True,count=1500 budget=1500,required
8.0,common,0.975,1703.0,1.2,118.392,98.66,0.15,late,budget_I2_device_6,True,count=1500 budget=1500,required
8.0,common,0.975,1703.0,1.2,118.392,98.66,0.15,late,budget_I2_device_7,True,count=1500 budget=1500,required
8.0,common,0.975,1703.0,1.2,118.392,98.66,0.15,late,capacity_J2_within_one,True,max=1,required
8.0,common,0.975,1703.0,1.2,118.392,98.66,0.15,late,budget_J2_device_0,True,count=1500 budget=1500,required
8.0,common,0.975,1703.0,1.2,118.392,98.66,0.15,late,budget_J2_device_1,True,count=1500 budget=1500,required
8.0,common,0.975,1703.0,1.2,118.392,98.66,0.15,late,budget_J2_device_2,True,count=1500 budget=1500,required
8.0,common,0.975,1703.0,1.2,118.392,98.66,0.15,late,budget_J2_device_3,True,count=1500 budget=1500,required
8.0,common,0.975,1703.0,1.2,118.392,98.66,0.15,late,budget_J2_device_4,True,count=1500 budget=1500,required
8.0,common,0.975,1703.0,1.2,118.392,98.66,0.15,late,budget_J2_device_5,True,count=1500 budget=1500,required
8.0,common,0.975,1703.0,1.2,118.392,98.66,0.15,late,budget_J2_device_6,True,count=1500 budget=1500,required
8.0,common,0.975,1703.0,1.2,118.392,98.66,0.15,late,budget_J2_device_7,True,count=1500 budget=1500,required
8.0,common,0.975,1703.0,1.2,118.392,98.66,0.15,late,J1_violation_sets_equal_I1,True,per-device violation arrays compared exactly,required
8.0,common,0.975,1703.0,1.2,118.392,98.66,0.15,late,decomposition_total_identity,True,error_pp=3.552713678800501e-15,required
8.0,common,0.975,1703.0,1.2,118.392,98.66,0.15,late,J2_repair_or_guard_feasible,True,source=heuristic repair_success=True,required
8.0,independent,0.0,1701.0,1.35,133.191,98.66,0.05,drop,energy_J2_le_I2,True,"{""I1"": 0.5005358640182636, ""I2"": 0.43127960579568425, ""J1"": 0.46040629972671304, ""J2"": 0.4076501113770771}",required
8.0,independent,0.0,1701.0,1.35,133.191,98.66,0.05,drop,energy_J2_le_J1,True,"{""I1"": 0.5005358640182636, ""I2"": 0.43127960579568425, ""J1"": 0.46040629972671304, ""J2"": 0.4076501113770771}",required
8.0,independent,0.0,1701.0,1.35,133.191,98.66,0.05,drop,energy_J1_le_I1,True,"{""I1"": 0.5005358640182636, ""I2"": 0.43127960579568425, ""J1"": 0.46040629972671304, ""J2"": 0.4076501113770771}",required
8.0,independent,0.0,1701.0,1.35,133.191,98.66,0.05,drop,energy_I2_le_I1,True,"{""I1"": 0.5005358640182636, ""I2"": 0.43127960579568425, ""J1"": 0.46040629972671304, ""J2"": 0.4076501113770771}",required
8.0,independent,0.0,1701.0,1.35,133.191,98.66,0.05,drop,capacity_I1_within_one,True,max=1,required
8.0,independent,0.0,1701.0,1.35,133.191,98.66,0.05,drop,budget_I1_device_0,True,count=0 budget=500,required
8.0,independent,0.0,1701.0,1.35,133.191,98.66,0.05,drop,budget_I1_device_1,True,count=0 budget=500,required
8.0,independent,0.0,1701.0,1.35,133.191,98.66,0.05,drop,budget_I1_device_2,True,count=0 budget=500,required
8.0,independent,0.0,1701.0,1.35,133.191,98.66,0.05,drop,budget_I1_device_3,True,count=0 budget=500,required
8.0,independent,0.0,1701.0,1.35,133.191,98.66,0.05,drop,budget_I1_device_4,True,count=0 budget=500,required
8.0,independent,0.0,1701.0,1.35,133.191,98.66,0.05,drop,budget_I1_device_5,True,count=0 budget=500,required
8.0,independent,0.0,1701.0,1.35,133.191,98.66,0.05,drop,budget_I1_device_6,True,count=0 budget=500,required
8.0,independent,0.0,1701.0,1.35,133.191,98.66,0.05,drop,budget_I1_device_7,True,count=0 budget=500,required
8.0,independent,0.0,1701.0,1.35,133.191,98.66,0.05,drop,capacity_J1_within_one,True,max=1,required
8.0,independent,0.0,1701.0,1.35,133.191,98.66,0.05,drop,budget_J1_device_0,True,count=0 budget=500,required
8.0,independent,0.0,1701.0,1.35,133.191,98.66,0.05,drop,budget_J1_device_1,True,count=0 budget=500,required
8.0,independent,0.0,1701.0,1.35,133.191,98.66,0.05,drop,budget_J1_device_2,True,count=0 budget=500,required
8.0,independent,0.0,1701.0,1.35,133.191,98.66,0.05,drop,budget_J1_device_3,True,count=0 budget=500,required
8.0,independent,0.0,1701.0,1.35,133.191,98.66,0.05,drop,budget_J1_device_4,True,count=0 budget=500,required
8.0,independent,0.0,1701.0,1.35,133.191,98.66,0.05,drop,budget_J1_device_5,True,count=0 budget=500,required
8.0,independent,0.0,1701.0,1.35,133.191,98.66,0.05,drop,budget_J1_device_6,True,count=0 budget=500,required
8.0,independent,0.0,1701.0,1.35,133.191,98.66,0.05,drop,budget_J1_device_7,True,count=0 budget=500,required
8.0,independent,0.0,1701.0,1.35,133.191,98.66,0.05,drop,capacity_I2_within_one,True,max=1,required
8.0,independent,0.0,1701.0,1.35,133.191,98.66,0.05,drop,budget_I2_device_0,True,count=500 budget=500,required
8.0,independent,0.0,1701.0,1.35,133.191,98.66,0.05,drop,budget_I2_device_1,True,count=500 budget=500,required
8.0,independent,0.0,1701.0,1.35,133.191,98.66,0.05,drop,budget_I2_device_2,True,count=500 budget=500,required
8.0,independent,0.0,1701.0,1.35,133.191,98.66,0.05,drop,budget_I2_device_3,True,count=500 budget=500,required
8.0,independent,0.0,1701.0,1.35,133.191,98.66,0.05,drop,budget_I2_device_4,True,count=500 budget=500,required
8.0,independent,0.0,1701.0,1.35,133.191,98.66,0.05,drop,budget_I2_device_5,True,count=500 budget=500,required
8.0,independent,0.0,1701.0,1.35,133.191,98.66,0.05,drop,budget_I2_device_6,True,count=500 budget=500,required
8.0,independent,0.0,1701.0,1.35,133.191,98.66,0.05,drop,budget_I2_device_7,True,count=500 budget=500,required
8.0,independent,0.0,1701.0,1.35,133.191,98.66,0.05,drop,capacity_J2_within_one,True,max=1,required
8.0,independent,0.0,1701.0,1.35,133.191,98.66,0.05,drop,budget_J2_device_0,True,count=303 budget=500,required
8.0,independent,0.0,1701.0,1.35,133.191,98.66,0.05,drop,budget_J2_device_1,True,count=285 budget=500,required
8.0,independent,0.0,1701.0,1.35,133.191,98.66,0.05,drop,budget_J2_device_2,True,count=331 budget=500,required
8.0,independent,0.0,1701.0,1.35,133.191,98.66,0.05,drop,budget_J2_device_3,True,count=411 budget=500,required
8.0,independent,0.0,1701.0,1.35,133.191,98.66,0.05,drop,budget_J2_device_4,True,count=364 budget=500,required
8.0,independent,0.0,1701.0,1.35,133.191,98.66,0.05,drop,budget_J2_device_5,True,count=500 budget=500,required
8.0,independent,0.0,1701.0,1.35,133.191,98.66,0.05,drop,budget_J2_device_6,True,count=366 budget=500,required
8.0,independent,0.0,1701.0,1.35,133.191,98.66,0.05,drop,budget_J2_device_7,True,count=242 budget=500,required
8.0,independent,0.0,1701.0,1.35,133.191,98.66,0.05,drop,J1_violation_sets_equal_I1,True,per-device violation arrays compared exactly,required
8.0,independent,0.0,1701.0,1.35,133.191,98.66,0.05,drop,decomposition_total_identity,True,error_pp=1.7763568394002505e-15,required
8.0,independent,0.0,1701.0,1.35,133.191,98.66,0.05,drop,J2_repair_or_guard_feasible,True,source=heuristic repair_success=True,required
