N,channel_sync,rho,deadline_ratio,epsilon,skip_mode,device,device_index,policy,mean_energy_j_mean,mean_energy_j_std,violation_rate_mean,violation_rate_std,max_violation_run_mean,max_violation_run_std,burst_count_ge2_mean,burst_count_ge2_std,violation_run_count_mean,violation_run_count_std,violation_state_bad_share_mean,violation_state_bad_share_std,boost_use_rate_mean,boost_use_rate_std,allocation_mean_mean,allocation_mean_std,allocation_max_mean,allocation_max_std,allocation_nonzero_rate_mean,allocation_nonzero_rate_std
2,common,0.0,1.2,0.05,late,device_0,0,J1,0.1073696146989657,0.0010922941565160297,0.021433333333333332,0.00015275252316519544,2.0,0.0,4.333333333333333,1.5275252316519465,210.0,1.0,1.0,0.0,0.12430000000000001,0.0015394804318340574,0.3989401666666667,0.0009955328137903265,0.655,0.0,0.9785666666666667,0.00015275252316517785
2,common,0.0,1.2,0.05,late,device_0,0,J2,0.09344830996984264,0.0006871947893216913,0.04733333333333334,0.004618802153517009,2.3333333333333335,0.5773502691896257,20.0,4.58257569495584,453.0,47.031904065219386,1.0,0.0,0.06953333333333334,0.008775724091682308,0.4059165,0.002331146445421214,0.945,0.09526279441628828,0.9526666666666666,0.0046188021535170185
2,common,0.0,1.2,0.05,late,device_1,1,I1,0.11900838826278061,0.001446877716881137,0.021433333333333332,0.00015275252316519544,2.0,0.0,4.333333333333333,1.5275252316519465,210.0,1.0,1.0,0.0,0.1563,0.002946183972531239,0.48928333333333335,7.637626158258892e-05,0.5,0.0,0.9785666666666667,0.00015275252316517785
2,common,0.0,1.2,0.05,late,device_1,1,I2,0.11082285650408986,0.0014839006794685606,0.05000000000000001,0.0,2.6666666666666665,0.5773502691896258,23.666666666666668,1.154700538379251,475.6666666666667,1.5275252316519545,1.0,0.0,0.12773333333333334,0.003059956426705016,0.4749999999999999,0.0,0.5,0.0,0.9499999999999998,0.0
2,common,0.0,1.2,0.05,late,device_1,1,J1,0.10721984103752248,0.0013548461741959604,0.021433333333333332,0.00015275252316519544,2.0,0.0,4.333333333333333,1.5275252316519465,210.0,1.0,1.0,0.0,0.124,0.0040261644278394735,0.399275,0.0008770876524042726,0.655,0.0,0.9785666666666667,0.00015275252316517785
2,common,0.0,1.2,0.05,late,device_1,1,J2,0.09221442024484838,0.0026192365460359036,0.04803333333333334,0.0034063665882187945,3.0,0.0,25.333333333333332,3.511884584284246,454.0,33.95585369269929,1.0,0.0,0.062366666666666674,0.012343554323343555,0.4038238333333333,0.001857389924957411,0.87,0.11302654555457312,0.9519666666666667,0.0034063665882188014
2,common,0.0,1.2,0.15,drop,device_0,0,I1,0.11525134668610992,0.0014224927630972087,0.021433333333333332,0.00015275252316519544,2.0,0.0,4.333333333333333,1.5275252316519465,210.0,1.0,1.0,0.0,0.1563,0.002946183972531239,0.48928333333333335,7.637626158258892e-05,0.5,0.0,0.9785666666666667,0.00015275252316517785
2,common,0.0,1.2,0.15,drop,device_0,0,I2,0.06516387439186892,0.0014419818559179385,0.15,0.0,4.333333333333333,0.5773502691896257,187.0,0.0,1279.6666666666667,3.785938897200195,1.0,0.0,0.027733333333333332,0.003059956426705016,0.425,0.0,0.5,0.0,0.85,0.0
2,common,0.0,1.2,0.15,drop,device_0,0,J1,0.10361257312229499,0.001067247680092789,0.021433333333333332,0.00015275252316519544,2.0,0.0,4.333333333333333,1.5275252316519465,210.0,1.0,1.0,0.0,0.12430000000000001,0.0015394804318340574,0.3989401666666667,0.0009955328137903265,0.655,0.0,0.9785666666666667,0.00015275252316517785
2,common,0.0,1.2,0.15,drop,device_0,0,J2,0.058450091640294834,0.0016394963895150797,0.1415,0.0073654599313281045,4.333333333333333,0.5773502691896257,180.66666666666666,17.785762095938804,1208.0,61.48983655857283,0.3951236452112365,0.06349949509788393,0.0006666666666666666,0.0011547005383792516,0.3794203333333333,0.003790881999394511,1.0,0.0,0.8584999999999999,0.007365459931328156
2,common,0.0,1.2,0.15,drop,device_1,1,I1,0.11525134668610992,0.0014224927630972087,0.021433333333333332,0.00015275252316519544,2.0,0.0,4.333333333333333,1.5275252316519465,210.0,1.0,1.0,0.0,0.1563,0.002946183972531239,0.48928333333333335,7.637626158258892e-05,0.5,0.0,0.9785666666666667,0.00015275252316517785
2,common,0.0,1.2,0.15,drop,device_1,1,I2,0.06516387439186892,0.0014419818559179385,0.15,0.0,4.333333333333333,0.5773502691896257,187.0,0.0,1279.6666666666667,3.785938897200195,1.0,0.0,0.027733333333333332,0.003059956426705016,0.425,0.0,0.5,0.0,0.85,0.0
2,common,0.0,1.2,0.15,drop,device_1,1,J1,0.10346279946085178,0.001320992479223535,0.021433333333333332,0.00015275252316519544,2.0,0.0,4.333333333333333,1.5275252316519465,210.0,1.0,1.0,0.0,0.124,0.0040261644278394735,0.399275,0.0008770876524042726,0.655,0.0,0.9785666666666667,0.00015275252316517785
2,common,0.0,1.2,0.15,drop,device_1,1,J2,0.05231548801878542,0.0004946580058894597,0.15,0.0,4.333333333333333,0.5773502691896257,188.33333333333334,5.033222956847164,1282.0,6.244997998398398,1.0,0.0,0.01983333333333333,0.0014571661996262925,0.3771076666666667,0.002831483018372794,1.0,0.0,0.85,0.0
2,common,0.0,1.2,0.15,late,device_0,0,I1,0.11900838826278061,0.001446877716881137,0.021433333333333332,0.00015275252316519544,2.0,0.0,4.333333333333333,1.5275252316519465,210.0,1.0,1.0,0.0,0.1563,0.002946183972531239,0.48928333333333335,7.637626158258892e-05,0.5,0.0,0.9785666666666667,0.00015275252316517785
2,common,0.0,1.2,0.15,late,device_0,0,I2,0.08413481130240563,0.001461583408537694,0.15,0.0,4.333333333333333,0.5773502691896257,194.33333333333334,4.041451884327377,1275.3333333333333,11.59022576714244,1.0,0.0,0.027733333333333332,0.003059956426705016,0.425,0.0,0.5,0.0,0.85,0.0
