N,channel_sync,rho,seed,deadline_ratio,deadline_ms,d_min_n_ms,epsilon,skip_mode,sha256
8,independent,0.75,1703,1.35,133.191,98.66,0.15,late,0dd79fa36fa8ead8d95dc986baf8af832f1c703514265b33edb26e8b6bd1f41b
8,independent,0.975,1701,1.35,133.191,98.66,0.15,late,1b2b1d325411221303fdd12c45a16728f8e67797baf377141ca23093014df5d3
8,independent,0.975,1702,1.35,133.191,98.66,0.15,late,cfa5536f1845463b3dbcbf399025fbd19d88d22604f6b4505025214cb9f11ac5
8,independent,0.975,1703,1.35,133.191,98.66,0.15,late,074a3abf91a7a8af80632256d58617eb35e8782721c6db44df0be9a67e0590d4
8,common,0.0,1701,1.35,133.191,98.66,0.15,late,674eb2c1738b0fd055b7c1e4f9b9e6938a1bdb143ffa822645544281395d56e8
8,common,0.0,1702,1.35,133.191,98.66,0.15,late,93e044fdc9832d77ce00619b5733d91506d4544eba8615e738805792676d3a4e
8,common,0.0,1703,1.35,133.191,98.66,0.15,late,1c7f3471735e9b29b4472b352592577b0cae5fdc04dd7c027892feeac3252a82
8,common,0.75,1701,1.35,133.191,98.66,0.15,late,21bbb62dd70de6c7232035fad381d240116de106069edbbf7d234e28d06ae5bb
8,common,0.75,1702,1.35,133.191,98.66,0.15,late,b6c4d566a26f33939ad19a0d0b307cac52923f0b48345d4e0393abca96443470
8,common,0.75,1703,1.35,133.191,98.66,0.15,late,334cf10b851068108b04a8029d8e5a1017db716d411e7dcaba3810c0f23dab5a
8,common,0.975,1701,1.35,133.191,98.66,0.15,late,f367380ff2ea8b722647020929bc965b13a5524b4e3dc9be9a714982ad15cd66
8,common,0.975,1702,1.35,133.191,98.66,0.15,late,2728c2180c02564bd3fe3688239d6636d7eb2d5d9d7a51c4944baa114547dcdf
8,common,0.975,1703,1.35,133.191,98.66,0.15,late,bdc81bc3a666465059edd3a28a1f0e9a6282d11df13646c26f4ff29d452d187b
8,independent,0.0,1701,1.5,147.99,98.66,0.05,drop,974baa6b7968e24595277ae96e08ed09b9cd5600443a9ba00d247bb39cba5b2d
8,independent,0.0,1702,1.5,147.99,98.66,0.05,drop,f32cec87b60963e748413f3e972284c2810e749ee9773bab8d8a2084c8251542
8,independent,0.0,1703,1.5,147.99,98.66,0.05,drop,7b37f4e29c7d2925fdce5ab98af5a582487f00d00f6d5e47b25a0a0bc71e5e80
8,independent,0.75,1701,1.5,147.99,98.66,0.05,drop,e33a5bb5a5b2076fa1baafdd29f2df65b22c8319a03db741c81e44c60e67b1e4
8,independent,0.75,1702,1.5,147.99,98.66,0.05,drop,492e58833746388930ba912256629adcf27f0f1d245e9ce27a48c72486cfc37a
8,independent,0.75,1703,1.5,147.99,98.66,0.05,drop,6b45827966dfb4d2f5d4cedec9d11c2cd012c40510aeda3fdf25716d456a8c23
8,independent,0.975,1701,1.5,147.99,98.66,0.05,drop,2187ad15901c72fb5e6024c48d8922f1a570158fe29e583db89a0df339fcf40a
8,independent,0.975,1702,1.5,147.99,98.66,0.05,drop,c51f4c2b80094efedbf337e37923e5ca7afa718a35e608c4c9c91e2a0f24c7d2
8,independent,0.975,1703,1.5,147.99,98.66,0.05,drop,d2bdc29f2a8394304978b0ec2733524ef13c66db2fd69d4ca18a855f3276f3ec
8,common,0.0,1701,1.5,147.99,98.66,0.05,drop,8f5dd48e3b924ddfff1f528596026cc5b1f213103bd24b8901f1a7361518dbb2
8,common,0.0,1702,1.5,147.99,98.66,0.05,drop,d36fd965222abc7cc28a0bc946f678fcff21a63b6115e38968347b180c935557
8,common,0.0,1703,1.5,147.99,98.66,0.05,drop,820233f1da7923d9c39965cbd8aa90154c3352777f045150917204c8d7a2ff12
8,common,0.75,1701,1.5,147.99,98.66,0.05,drop,0c27dc2b9223bd9710eda3d16f97d2a8e5a1381ec861c8ffdd35f854022800ed
8,common,0.75,1702,1.5,147.99,98.66,0.05,drop,ee57032ee3877a7f30493d8ced33ea4da0991e3ede9eb889898a6d530273d3ff
8,common,0.75,1703,1.5,147.99,98.66,0.05,drop,ac848c0625c8e5c4f5f9054c518abe5bd5f516a181c86b4fe533961b3c965e7e
8,common,0.975,1701,1.5,147.99,98.66,0.05,drop,704e42ec2a83e1160056bd662e596a0a0ffd779dde816c554760a0ab1be39293
8,common,0.975,1702,1.5,147.99,98.66,0.05,drop,f6faa502c66e23125b101bff5c787cb01f0e6bf2d29d7dd323671068e65386f7
8,common,0.975,1703,1.5,147.99,98.66,0.05,drop,480b7ff703f211749829b3b5aefe6eced782fe619ebe1749f25a3a782569a05c
8,independent,0.0,1701,1.5,147.99,98.66,0.05,late,bbdf6c6d82f367da63648f65112c170697765f9633ea6c3146c683efdc66ef3d
8,independent,0.0,1702,1.5,147.99,98.66,0.05,late,aa7555c44213cc50ed672bb2c7b64876ed4d678f8e121bb05b729fee62c96a1f
8,independent,0.0,1703,1.5,147.99,98.66,0.05,late,65cec8340ec232a78e355013204a5385970e3c38b03b2cfb533b1f4ac8d23beb
8,independent,0.75,1701,1.5,147.99,98.66,0.05,late,48653f0c19abec165641e57f35870a0935f970715fd0f36e26903b1e8ba231dd
8,independent,0.75,1702,1.5,147.99,98.66,0.05,late,7049a47759793db7c2ccb603ac2d997a1219b4dc5273ad28766ea2a7dc5caf96
8,independent,0.75,1703,1.5,147.99,98.66,0.05,late,fd7f8ddf1d662e362bc9b92a5057162f6f9a57208e235be6559796ceea56cd77
8,independent,0.975,1701,1.5,147.99,98.66,0.05,late,cd2c71f59ea336a48a9585df20fa1fc12a9131c026c97364658709ce8213f4fc
8,independent,0.975,1702,1.5,147.99,98.66,0.05,late,145846d3a0f52578d8d82d6e6f35e3df4fc3bbd5bd864b2dc6eb747169470e8c
8,independent,0.975,1703,1.5,147.99,98.66,0.05,late,db103cf9cfa6897a8020424a9d936d29336086f1f69423bb61b2c9178c5d3e8c
8,common,0.0,1701,1.5,147.99,98.66,0.05,late,70dd100d04a688deec0807969d1feba53b7bbc11f3e08b481d6dc1c84b8e69c4
8,common,0.0,1702,1.5,147.99,98.66,0.05,late,2f60f23f3e9c2af0e56a42012da5f16cf18bc8b910cd01053b2bcf49652f2896
8,common,0.0,1703,1.5,147.99,98.66,0.05,late,f72c071bd773d1960f5509e811eaf19ce097bc2a636608914947dd896c237ca1
8,common,0.75,1701,1.5,147.99,98.66,0.05,late,f06ab5fe0ee7dfdaf4fbec4964bdd86bf8a10618a70d635c80651c66216be463
8,common,0.75,1702,1.5,147.99,98.66,0.05,late,e6c28424cb9c641038beb2db87567dce8e6d04788c32f6cdb7f3b12d558ea661
8,common,0.75,1703,1.5,147.99,98.66,0.05,late,638e978747744e3783fb4e8fd29becccaf2e387c92a88c9b79b1b12caf1e6c6a
8,common,0.975,1701,1.5,147.99,98.66,0.05,late,b49cee13d6d804ed503a74bf1727a552f2350fd94004256c63982d3462cea147
8,common,0.975,1702,1.5,147.99,98.66,0.05,late,b0d68dc386b2fe26e7deb3668ef4d73c4e071a3435938a18ba262ee4b9d969d5
8,common,0.975,1703,1.5,147.99,98.66,0.05,late,68749e310975c10d56d00cad8f3a4710556211c23dddd9980293d421838dfaeb
8,independent,0.0,1701,1.5,147.99,98.66,0.15,drop,d2f6673b782b5ff36a0725ee384e5dc8fa585c21dd8d9bd37200e356387e3eab
8,independent,0.0,1702,1.5,147.99,98.66,0.15,drop,bc83a491780ee7455cbbb7d25171d752f66a16bf5fee701726aa999d6a6f5c2d
8,independent,0.0,1703,1.5,147.99,98.66,0.15,drop,2a05a6cefc77f83ecb4c0c80e556a97af5bd0cc4033cb84c4b49eac7175925b4
8,independent,0.75,1701,1.5,147.99,98.66,0.15,drop,cdeb193e0573833e3a3d3a2ef6f9cd606aadad96da9b3705aafcc4adc732ac50
8,independent,0.75,1702,1.5,147.99,98.66,0.15,drop,d4eccbd77839ca148ec99386d39e2f8421e2740a4b7c1c71e48178afd16934aa
8,independent,0.75,1703,1.5,147.99,98.66,0.15,drop,9e24aa70e2632cd603db3611ba9b7730bb3d36aacc369d65877af96dbcc1ac16
8,independent,0.975,1701,1.5,147.99,98.66,0.15,drop,04379c21d0fb80fa6d6457369dbd2a6fab1a67c3e4c03c97bd90424e9acb7ec6
8,independent,0.975,1702,1.5,147.99,98.66,0.15,drop,e7bb84476c288eea42f0e82f2a2c57501637ad399ea54f45ebc42caae4b19c81
8,independent,0.975,1703,1.5,147.99,98.66,0.15,drop,19d6b231fff8e1a6ecd4c78c2bd2cd6df5eda268d9725d0ee819dc039776aea0
8,common,0.0,1701,1.5,147.99,98.66,0.15,drop,4ac64d8adbf6e6fab4ba61906a052a235bf0ce4ced7a727895e46b55d44d3be8
8,common,0.0,1702,1.5,147.99,98.66,0.15,drop,382b8435531299914944a1023f13b40e0ee2d2519b61af8ab7f73f96aa875dba
8,common,0.0,1703,1.5,147.99,98.66,0.15,drop,ea144693502259000ca3eeaf8a113891a6af02a7a89efc1c8c45f58a2e323990
8,common,0.75,1701,1.5,147.99,98.66,0.15,drop,3b1eb2ab6ffd86e41aa6bc01e18dd56a87b65683de467c998f61cbbcea54208a
8,common,0.75,1702,1.5,147.99,98.66,0.15,drop,82d318d66c2812f14a0d6973a3fa83e1a56bb691d0b110d83864dacf8c8f45e0
8,common,0.75,1703,1.5,147.99,98.66,0.15,drop,71e4eb84bcec7fb40a4a7e6ec28026837d6d0bfac98d438422d89193c19777e6
8,common,0.975,1701,1.5,147.99,98.66,0.15,drop,593ab6530a1ba2a0c0ee2d4033bd6b73b2954756212f040ac03b98926db85ac8
8,common,0.975,1702,1.5,147.99,98.66,0.15,drop,3ff8bb4a08479f72b6e5a433f13effdc1476b36a72d4a64eccfb1703ef77a082
8,common,0.975,1703,1.5,147.99,98.66,0.15,drop,34c178bf91a038eff44364f1330f96bc51e35d56340851d5797a0f48b07b1b6b
8,independent,0.0,1701,1.5,147.99,98.66,0.15,late,139ac283026190793eb03dddb1f9032ce84d1fa773f902c82931e82e2ccbc051
8,independent,0.0,1702,1.5,147.99,98.66,0.15,late,01cc0115edb8ffce7455d00406d890bf6de1e229131775bf656ae90e480939d0
8,independent,0.0,1703,1.5,147.99,98.66,0.15,late,834747af59b04e91797d791df8014a9ce8b39c98cd968c950cf43d2a70fd704c
8,independent,0.75,1701,1.5,147.99,98.66,0.15,late,ce9dc2d18c8ca66284904d7229acfff078837927cc169b5ffcd34e9c2f26ff98
8,independent,0.75,1702,1.5,147.99,98.66,0.15,late,22b032b546ef7919239768a4468d6c71c1af5f0bef4f7851c42969634c89e19e
8,independent,0.75,1703,1.5,147.99,98.66,0.15,late,5626eaba0b87e4815bf88b76a4c640aff8a69fc85060e7ccf84ef7d7db2d8e83
8,independent,0.975,1701,1.5,147.99,98.66,0.15,late,1be1f7919ba130048f1f8942c64e17aa3ef50f3439e4dc319c4acef635a00d28
8,independent,0.975,1702,1.5,147.99,98.66,0.15,late,c3382e83dc5e35392a9b7f66c61aa2f03e65dcc0a37175f0596b25ade83684a9
8,independent,0.975,1703,1.5,147.99,98.66,0.15,late,d7555aac83e4fa8e00d4fc3c2cee92e52ea7edb2f690f27a552f5eef7799b47f
8,common,0.0,1701,1.5,147.99,98.66,0.15,late,4826ce9a74051da911046f3fe607ba509c7c12a8b9fc9269c20427af03e2d186
8,common,0.0,1702,1.5,147.99,98.66,0.15,late,42df0beb724042c50357211a129632f5cfeff838761e84b67db7e2a61dd0c2b9
8,common,0.0,1703,1.5,147.99,98.66,0.15,late,f5f1deb264d466a4585c67d816ba2023776f0307113d821a14b2878b344448c1
8,common,0.75,1701,1.5,147.99,98.66,0.15,late,b7db0a45210d08a7a2a963f3e402e7575d80f880fadd37cc9811c9ec48ea923b
8,common,0.75,1702,1.5,147.99,98.66,0.15,late,b33c7762de45971ece8a4ff3b07f2d67971a62876575a31e7b168c7e0044ac3c
8,common,0.75,1703,1.5,147.99,98.66,0.15,late,69a261048706b95f566ef9a461c84bafcf14b9c5e26470c638e445606f5ee928
8,common,0.975,1701,1.5,147.99,98.66,0.15,late,82c047471216d9132a8f9e3b4b210fffa9cff4e58103f934f9d56fa6268ca438
8,common,0.975,1702,1.5,147.99,98.66,0.15,late,6f03e82ba602fca95209cd97632cb9e45ee90151ad52de8425dad1da8f64e4df
8,common,0.975,1703,1.5,147.99,98.66,0.15,late,ae13bd05b3c127eb92b6b59ad6a8f0274d17e645aa4f89083665777bad8ef51d
