N,channel_sync,rho,deadline_ratio,epsilon,skip_mode,I1_energy_j_mean,I1_energy_j_std,J1_energy_j_mean,J1_energy_j_std,I2_energy_j_mean,I2_energy_j_std,J2_energy_j_mean,J2_energy_j_std,server_only_percent_mean,server_only_percent_std,targeting_indep_percent_mean,targeting_indep_percent_std,targeting_joint_percent_mean,targeting_joint_percent_std,interaction_percent_points_mean,interaction_percent_points_std,total_percent_mean,total_percent_std,identity_error_percent_points_mean,identity_error_percent_points_std,I1_violation_rate_mean_mean,I1_violation_rate_mean_std,J1_violation_rate_mean_mean,J1_violation_rate_mean_std,I2_violation_rate_mean_mean,I2_violation_rate_mean_std,J2_violation_rate_mean_mean,J2_violation_rate_mean_std,I2_violation_spread_mean,I2_violation_spread_std,J2_violation_spread_mean,J2_violation_spread_std,I2_jain_index_mean,I2_jain_index_std,J2_jain_index_mean,J2_jain_index_std,J2_heuristic_selected_mean,J2_heuristic_selected_std,J2_I2_guard_selected_mean,J2_I2_guard_selected_std,J2_J1_guard_selected_mean,J2_J1_guard_selected_std,J2_repair_success_mean,J2_repair_success_std,seed_count
2,independent,0.0,1.2,0.05,drop,0.22924553000724018,0.0008795368350934272,0.1879759362663831,0.0008136963248842413,0.207035047075891,0.0008518407026007629,0.16922552371263222,0.0032893440648164196,18.00246367565172,0.08425885806144068,9.68848313421643,0.15454710890772014,8.180141437101708,1.3769906420619484,-1.5083416971147219,1.3566969506211846,26.182605112753425,1.3414973729693451,-8.881784197001253e-17,2.421542083496146e-15,0.021837000000000002,0.0004707924761033846,0.021837000000000002,0.0004707924761033846,0.05,0.0,0.042467,0.00619887453942694,0.0,0.0,0.005377999999999999,0.005495262201812273,1.0,0.0,0.991544771486214,0.010819746608237103,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10
2,independent,0.0,1.2,0.05,late,0.2368885593615046,0.000850438792775326,0.19561896562064754,0.0007668890775901762,0.22073970778085394,0.0008633799091964401,0.17647962190407623,0.0009169230487512585,17.421584468443065,0.07436166148969506,6.8171075205938765,0.11135697267968807,8.07968967061636,0.18335215249002607,1.2625821500224845,0.14414506162878035,25.501274139059426,0.17861651935630873,-1.7763568394002506e-16,2.73915018222235e-15,0.021837000000000002,0.0004707924761033846,0.021837000000000002,0.0004707924761033846,0.05,0.0,0.049668000000000004,0.0008306329581175501,0.0,0.0,0.000384000000000001,0.0007885739590481597,1.0,0.0,0.9999216620710986,0.000229563176072031,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10
2,independent,0.0,1.2,0.15,drop,0.22924553000724018,0.0008795368350934272,0.1879759362663831,0.0008136963248842413,0.12940692447012683,0.0008392787604736574,0.09596804715227022,0.0002855969829092484,18.00246367565172,0.08425885806144068,43.55135426595043,0.1903144336426684,40.13481579537291,0.10752198622776314,-3.416538470577519,0.2255374098220905,58.13727947102463,0.06844107637346308,7.105427357601002e-16,6.221476921346274e-15,0.021837000000000002,0.0004707924761033846,0.021837000000000002,0.0004707924761033846,0.15,0.0,0.149613,0.00011460560389633465,0.0,0.0,4.200000000000037e-05,4.939635614091645e-05,1.0,0.0,0.999999955821251,7.818476765265228e-08,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10
2,independent,0.0,1.2,0.15,late,0.2368885593615046,0.000850438792775326,0.19561896562064754,0.0007668890775901762,0.1674172670388561,0.0008108575406567842,0.13459534767046236,0.0003439428461518889,17.421584468443065,0.07436166148969506,29.326813731182927,0.1207754018209831,25.760098780055888,0.17110426611789867,-3.566714951127038,0.2544280567089486,43.18168324849895,0.13855416724049913,-1.0658141036401502e-15,3.370400129833633e-15,0.021837000000000002,0.0004707924761033846,0.021837000000000002,0.0004707924761033846,0.15,0.0,0.14638400000000001,0.0012709856192909654,0.0,0.0,0.006428000000000003,0.0023368012324543135,1.0,0.0,0.999457207426331,0.0002743406685112631,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10
2,independent,0.0,1.35,0.05,drop,0.16860440973765145,0.0005213563239650917,0.14159590736200958,0.0003945795101502672,0.13161392141109074,0.0005329895406706867,0.11361897251980924,0.0003419677068006256,16.018700333991536,0.13002074035524622,21.93941156273616,0.08943201389335166,16.593117815680067,0.20905594638892905,-5.346293747056093,0.2492466054995175,32.611818149671606,0.19912055359257436,0.0,5.0242958677880805e-15,0.0033459999999999996,0.00012203824537141348,0.0033459999999999996,0.00012203824537141348,0.05,0.0,0.048488,0.001483814903101688,0.0,0.0,0.001716,0.001820861822812972,1.0,0.0,0.9993374885583324,0.0008874308729946407,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10
2,independent,0.0,1.35,0.05,late,0.1698367910562522,0.000526538933913784,0.14282828868061032,0.0003898625894532203,0.14651265219224038,0.0005318604937013954,0.12749475964764606,0.000321967893145777,15.902452921161677,0.12746692507606908,13.733389771425317,0.05349972318847997,9.02840697787506,0.07303749441886832,-4.704982793550258,0.0814267175313976,24.930859899036736,0.08493081020364217,7.105427357601002e-16,2.2469334198890887e-15,0.0033459999999999996,0.00012203824537141348,0.0033459999999999996,0.00012203824537141348,0.05,0.0,0.049997,9.486832980505382e-06,0.0,0.0,6.000000000000449e-06,1.8973665961011698e-05,1.0,0.0,0.999999963956774,1.1397868808604869e-07,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10
2,independent,0.0,1.35,0.15,drop,0.16860440973765145,0.0005213563239650917,0.14159590736200958,0.0003945795101502672,0.08799885480532656,0.00034461887921495647,0.07997889775787155,0.00034946387140981155,16.018700333991536,0.13002074035524622,47.80754643620848,0.10230639295226972,36.5455814038596,0.1418314332417394,-11.261965032348877,0.12494608541877904,52.56428173785114,0.09948765136318372,-7.105427357601002e-16,6.221476921346274e-15,0.0033459999999999996,0.00012203824537141348,0.0033459999999999996,0.00012203824537141348,0.15,0.0,0.149395,0.00033052987762077107,0.0,0.0,0.000537999999999994,0.0004054572179102922,1.0,0.0,0.9999950802797828,7.702833532406966e-06,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10
2,independent,0.0,1.35,0.15,late,0.1698367910562522,0.000526538933913784,0.14282828868061032,0.0003898625894532203,0.12413302856540702,0.00038126490070566785,0.11506656438122335,0.00033922992456860264,15.902452921161677,0.12746692507606908,26.910372836395346,0.06097451048179306,16.34623068613082,0.08173908761195907,-10.564142150264525,0.08453887029691323,32.2486836072925,0.0663162395885249,0.0,3.3495305785253868e-15,0.0033459999999999996,0.00012203824537141348,0.0033459999999999996,0.00012203824537141348,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10
2,independent,0.0,1.5,0.05,drop,0.13566548245258997,0.00042889620993000096,0.12727108248004854,0.00035999050602311645,0.11125445280742852,0.00034472369811383504,0.10981662061905499,0.001424465823463359,6.187425635366237,0.11406566586629806,17.993469474785364,0.1055306398739139,12.864739898977515,1.147397286025848,-5.1287295758078475,1.1591482422566253,19.05216553434375,1.1205156249499084,3.552713678800501e-16,2.183626780382252e-15,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.5270462766947299,0.5,0.5270462766947299,0.0,0.0,1.0,0.0,10
2,independent,0.0,1.5,0.05,late,0.13566548245258997,0.00042889620993000096,0.12727108248004854,0.00035999050602311645,0.12379160945399037,0.00036782334777143636,0.11982469644752596,0.00036097257378558967,6.187425635366237,0.11406566586629806,8.752242490944203,0.07347613382382626,5.488829447409538,0.03364572364095848,-3.2634130435346647,0.0726841271457632,11.676255082775775,0.11311860506617209,-7.105427357601002e-16,8.161796425133985e-16,0.0,0.0,0.0,0.0,0.05,0.0,0.049987000000000004,3.198958163736346e-05,0.0,0.0,2.600000000000102e-05,6.397916327472242e-05,1.0,0.0,0.999999562353574,1.2624086543966797e-06,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10
2,independent,0.0,1.5,0.15,drop,0.13566548245258997,0.00042889620993000096,0.12727108248004854,0.00035999050602311645,0.07842633020166431,0.00033310513489244735,0.07519827923330029,0.00039676255029674507,6.187425635366237,0.11406566586629806,42.19150668268142,0.10902180464476433,38.3836191990374,0.1663877730541144,-3.8078874836440235,0.13975673946616451,44.57104483440364,0.16037487915030987,-1.4210854715202005e-15,4.4938668397781774e-15,0.0,0.0,0.0,0.0,0.15,0.0,0.149839,0.0003132074215099098,0.0,0.0,0.0003219999999999973,0.0006264148430198216,1.0,0.0,0.9999948709983377,1.151595846254931e-05,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10
2,independent,0.0,1.5,0.15,late,0.13566548245258997,0.00042889620993000096,0.12727108248004854,0.00035999050602311645,0.11270160504811089,0.0003431994027445528,0.1105503521597484,0.0003065321988723079,6.187425635366237,0.11406566586629806,16.926776984243578,0.08010372125694855,12.324967913848933,0.02482704864703788,-4.601809070394642,0.08514176653724194,18.51239354921517,0.1079967022289537,-1.7763568394002506e-16,1.9548894673963912e-15,0.0,0.0,0.0,0.0,0.15,0.0,0.1472,0.0002454474372333986,0.0,0.0,0.0055999999999999965,0.0004908948744668046,1.0,0.0,0.999635610261605,6.622209135487817e-05,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10
2,independent,0.75,1.2,0.05,drop,0.2301874601557674,0.0012113702049334064,0.1887438725138773,0.0010723352462532173,0.20804984253442002,0.001312534162340855,0.1688460861079274,0.004023415917495264,18.0044083118759,0.08224200983139841,9.617555303115463,0.1763513198160743,8.648459090751626,1.467555831910468,-0.969096212363838,1.4259003340338394,26.65286740262753,1.4802884990334855,-5.329070518200751e-16,1.7364336100692388e-15,0.021931,0.00047432876549686326,0.021931,0.00047432876549686326,0.05,0.0,0.045143,0.006541097512395507,0.0,0.0,0.0044139999999999995,0.006074032524699805,1.0,0.0,0.9912265363274919,0.013598213454765709,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10
2,independent,0.75,1.2,0.05,late,0.23786769405780003,0.0012420524033698273,0.19642410641590996,0.0010993349646836064,0.22176910239793807,0.001335124992671768,0.1770976955134964,0.00108074545105791,17.42307528381196,0.07797847502472227,6.7681803244880125,0.12577933483283213,8.124944393644252,0.08646378468216509,1.3567640691562408,0.12316114316495931,25.548019677456217,0.1476049883371075,7.105427357601002e-16,1.909526225626372e-15,0.021931,0.00047432876549686326,0.021931,0.00047432876549686326,0.05,0.0,0.049879,0.0001511033494738671,0.0,0.0,0.00024200000000000192,0.00030220669894773965,1.0,0.0,0.9999857380907807,2.2366512227168998e-05,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10
2,independent,0.75,1.2,0.15,drop,0.2301874601557674,0.0012113702049334064,0.1887438725138773,0.0010723352462532173,0.1304120698406443,0.0012935091073876907,0.09636908058879215,0.0007169866324618521,18.0044083118759,0.08224200983139841,43.34642506484453,0.2896974804351354,40.13038056833536,0.13996611241578955,-3.2160444965091735,0.24473035881168487,58.134788880211275,0.1532550997836389,2.842170943040401e-15,6.864494985445161e-15,0.021931,0.00047432876549686326,0.021931,0.00047432876549686326,0.15,0.0,0.14982800000000002,0.00022165037534118266,0.0,0.0,1.599999999999935e-05,2.065591117977205e-05,1.0,0.0,0.9999999928560366,1.2847727047790085e-08,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10
2,independent,0.75,1.2,0.15,late,0.23786769405780003,0.0012420524033698273,0.19642410641590996,0.0010993349646836064,0.1683749666276677,0.0012772595455301104,0.13499063751515966,0.000840942408257928,17.42307528381196,0.07797847502472227,29.215616112561218,0.1866221141139313,25.826695084251433,0.18394396955277095,-3.3889210283097837,0.2649195752331916,43.2497703680634,0.16611491207337922,2.842170943040401e-15,2.2469334198890887e-15,0.021931,0.00047432876549686326,0.021931,0.00047432876549686326,0.15,0.0,0.148231,0.0016808427119222717,0.0,0.0,0.002966000000000002,0.002791941578503707,1.0,0.0,0.9998157470868152,0.00023067252382912587,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10
2,independent,0.75,1.35,0.05,drop,0.16899676014108622,0.0009514110370424832,0.14197207167841494,0.0006998792703288728,0.13213921955090996,0.0009848715734138414,0.11380581733098889,0.0006117558272772186,15.99085367671751,0.14334104066248543,21.810316367219947,0.1584623631327014,16.66646839183308,0.3063570995422539,-5.143847975386864,0.37639456458553633,32.65732206855059,0.293642202920343,7.105427357601002e-16,3.669226909823367e-15,0.0035159999999999996,0.00016674664747587696,0.0035159999999999996,0.00016674664747587696,0.05,0.0,0.049601,0.0009130832991086364,0.0,0.0,0.0006260000000000016,0.0013052049647469181,1.0,0.0,0.9997856489622601,0.0005981812313697569,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10
2,independent,0.75,1.35,0.05,late,0.17029154024717924,0.000965979749981986,0.14326685178450796,0.0007154548093659208,0.14704479966102796,0.0009692208724672931,0.12798030352433576,0.0006005846851087158,15.86927424468629,0.14233666000364814,13.651541408304194,0.09012957374055872,8.976672581439807,0.10433754291436015,-4.674868826864386,0.13688479973895665,24.84594682612609,0.09948274873813073,-1.7763568394002505e-15,2.2155062298961195e-15,0.0035159999999999996,0.00016674664747587696,0.0035159999999999996,0.00016674664747587696,0.05,0.0,0.049986,2.547329756605674e-05,0.0,0.0,2.800000000000094e-05,5.0946595132115026e-05,1.0,0.0,0.9999996872374265,6.595131207205241e-07,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10
2,independent,0.75,1.35,0.15,drop,0.16899676014108622,0.0009514110370424832,0.14197207167841494,0.0006998792703288728,0.0883765188571342,0.0005006206569143506,0.08061928611093001,0.0006982235061264351,15.99085367671751,0.14334104066248543,47.70514949412538,0.08177989347271752,36.30500646344958,0.2870839776011872,-11.400143030675798,0.3220078704720455,52.295860140167086,0.21599944796241466,-7.105427357601002e-16,6.221476921346274e-15,0.0035159999999999996,0.00016674664747587696,0.0035159999999999996,0.00016674664747587696,0.15,0.0,0.149041,0.0008282706213685437,0.0,0.0,0.0011299999999999978,0.0010495395815943993,1.0,0.0,0.9999741752141755,3.4704269625371216e-05,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10
2,independent,0.75,1.35,0.15,late,0.17029154024717924,0.000965979749981986,0.14326685178450796,0.0007154548093659208,0.12455640326863515,0.0006179558640128649,0.11554804622337282,0.000580694413367487,15.86927424468629,0.14233666000364814,26.856665128919758,0.08711619916672331,16.277378695995694,0.1022743377001003,-10.579286432924064,0.14957387525616977,32.14665294068198,0.09385003697660584,0.0,5.296072860260849e-15,0.0035159999999999996,0.00016674664747587696,0.0035159999999999996,0.00016674664747587696,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10
2,independent,0.75,1.5,0.05,drop,0.13613618013107806,0.0005797787674233529,0.12775298210751146,0.0005526592059354318,0.11165681943480879,0.0005523545965229193,0.11165681943480879,0.0005523545965229193,6.157913408843548,0.11254166300491311,17.981704846285535,0.09928001053836764,11.823791437441987,0.10160359286036065,-6.15791340884355,0.11254166300491353,17.981704846285535,0.09928001053836764,8.881784197001252e-16,2.2547217739869734e-15,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,10
2,independent,0.75,1.5,0.05,late,0.13613618013107806,0.0005797787674233529,0.12775298210751146,0.0005526592059354318,0.12421656645095196,0.0005553338923047717,0.12027634456062311,0.0005512925821530762,6.157913408843548,0.11254166300491311,8.75571207486016,0.06133930452299028,5.49211035027435,0.052382120501516256,-3.263601724585809,0.05603646027681248,11.650023759117898,0.11629980410042613,2.6645352591003756e-16,8.426000324584082e-16,0.0,0.0,0.0,0.0,0.05,0.0,0.049962,7.269418439218185e-05,0.0,0.0,7.600000000000106e-05,0.00014538836878436387,1.0,0.0,0.9999975009390262,6.121216173860656e-06,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10
2,independent,0.75,1.5,0.15,drop,0.13613618013107806,0.0005797787674233529,0.12775298210751146,0.0005526592059354318,0.07881904674103304,0.0005334634872515423,0.07569058504416078,0.0005595740703856354,6.157913408843548,0.11254166300491311,42.103315598625244,0.16080693489502004,38.24342412816054,0.23394226528590426,-3.8598914704647007,0.19273644818000193,44.401337537004096,0.22545222219467576,2.842170943040401e-15,4.968156721788127e-15,0.0,0.0,0.0,0.0,0.15,0.0,0.149558,0.0006874558571687019,0.0,0.0,0.0004959999999999993,0.0008821085849007218,1.0,0.0,0.999989305906919,2.7787971389668386e-05,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10
2,independent,0.75,1.5,0.15,late,0.13613618013107806,0.0005797787674233529,0.12775298210751146,0.0005526592059354318,0.11309358819665476,0.0005201702360372723,0.11090888220424817,0.00047392969284414246,6.157913408843548,0.11254166300491311,16.926219009241535,0.07191205303002762,12.372972213615958,0.05114653470014105,-4.5532467956255775,0.08763830456657062,18.530885622459504,0.09222423726052273,0.0,1.8724445165742407e-15,0.0,0.0,0.0,0.0,0.15,0.0,0.14745,0.0003291402943021904,0.0,0.0,0.005099999999999999,0.0006582805886043805,1.0,0.0,0.9996961964866535,8.413600148393846e-05,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10
2,independent,0.975,1.2,0.05,drop,0.22841540592081744,0.0017391762948022569,0.1871868951640489,0.0014955408700561943,0.2059717851462355,0.002267394792776008,0.16752321114232366,0.0039310613300853735,18.049895572698407,0.14558506506745594,9.827838050582068,0.31958272166189106,8.611629957911692,1.399132979027406,-1.2162080926703762,1.3907576533842974,26.661525530610096,1.475033785807616,-6.217248937900876e-16,2.7788615924505476e-15,0.021537999999999998,0.0007355542128218702,0.021537999999999998,0.0007355542128218702,0.05,0.0,0.043407,0.005921263097234126,0.0,0.0,0.005806000000000002,0.005456633475769553,1.0,0.0,0.9912053635874972,0.010252217688268107,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10
2,independent,0.975,1.2,0.05,late,0.23595677437152887,0.0019747641884278475,0.19472826361476034,0.0017221976839319048,0.21964099762257874,0.0023572700170613877,0.17538973355689,0.0017381100469191378,17.47310413629491,0.1413524879847844,6.916364598151597,0.22805479708190823,8.196378911311491,0.16513392217161885,1.2800143131598936,0.20304523809443994,25.6694830476064,0.16299687389658704,1.7763568394002506e-16,2.126688158444283e-15,0.021537999999999998,0.0007355542128218702,0.021537999999999998,0.0007355542128218702,0.05,0.0,0.049874,0.000123125951772972,0.0,0.0,0.0002520000000000029,0.000246251903545944,1.0,0.0,0.9999880593861024,1.734773495655612e-05,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10
2,independent,0.975,1.2,0.15,drop,0.22841540592081744,0.0017391762948022569,0.1871868951640489,0.0014955408700561943,0.12836393535779236,0.00223178214148512,0.09562852281916515,0.0009860084346284416,18.049895572698407,0.14558506506745594,43.806127637147355,0.552549153837271,40.084724965819326,0.20202168561973552,-3.7214026713280264,0.4840090113121397,58.13462053851773,0.14543358995780478,2.1316282072803005e-15,7.52713379960838e-15,0.021537999999999998,0.0007355542128218702,0.021537999999999998,0.0007355542128218702,0.15,0.0,0.149811,0.000216202065978409,0.0,0.0,2.5999999999998247e-05,3.1340424729448275e-05,1.0,0.0,0.9999999825729935,2.9005610070226555e-08,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10
2,independent,0.975,1.2,0.15,late,0.23595677437152887,0.0019747641884278475,0.19472826361476034,0.0017221976839319048,0.16636863920582867,0.0022147600079169853,0.13427240090537995,0.0007841655575421698,17.47310413629491,0.1413524879847844,29.494499326955406,0.3517123639303418,25.619647985876394,0.41906209818075785,-3.8748513410790126,0.6900776038221124,43.092752122171305,0.32305588184837436,1.0658141036401502e-15,3.76356689980419e-15,0.021537999999999998,0.0007355542128218702,0.021537999999999998,0.0007355542128218702,0.15,0.0,0.147234,0.00230078344144867,0.0,0.0,0.0044800000000000005,0.0038800458187443518,1.0,0.0,0.9996014759965235,0.000441458376462908,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10
2,independent,0.975,1.35,0.05,drop,0.16768186652264722,0.001548724706776031,0.14085606244258203,0.0013200159137745132,0.13075793217378617,0.001665600192382012,0.11302247817616877,0.0006111890997628548,15.997936535702994,0.19005350412627256,22.022456695745223,0.28530752895030026,16.596562537759766,0.37037180216713894,-5.425894157985458,0.6002468421553966,32.59449907346276,0.3633113271020572,7.105427357601002e-16,2.8024183427057477e-15,0.0034230000000000003,0.000254996732005203,0.0034230000000000003,0.000254996732005203,0.05,0.0,0.048935,0.0012125569860606342,0.0,0.0,0.0017780000000000005,0.002069556044716408,1.0,0.0,0.9992258746451936,0.0010550538169762863,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10
2,independent,0.975,1.35,0.05,late,0.16894215004540894,0.0016063391593976475,0.14211634596534373,0.0013823724055809035,0.14566650940355386,0.0016643283614643874,0.1269780582960819,0.0010309638391171703,15.878655225736637,0.1909245330965628,13.77868371404264,0.17273328108827812,8.959471348621042,0.19152519997047668,-4.819212365421597,0.3246382644547739,24.83812657435768,0.24917698701646807,-5.329070518200751e-16,2.223404672880087e-15,0.0034230000000000003,0.000254996732005203,0.0034230000000000003,0.000254996732005203,0.05,0.0,0.049979,2.4698178070457332e-05,0.0,0.0,4.200000000000245e-05,4.939635614091449e-05,1.0,0.0,0.9999996031205391,6.460000265726556e-07,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10
2,independent,0.975,1.35,0.15,drop,0.16768186652264722,0.001548724706776031,0.14085606244258203,0.0013200159137745132,0.08754573038534305,0.0008565647160786548,0.07965056737337753,0.0011073741229710359,15.997936535702994,0.19005350412627256,47.790595288498295,0.16235975098746003,36.50239800000089,0.2351668482520475,-11.288197288497404,0.2161223338144365,52.500334535703885,0.318548722567793,7.105427357601002e-16,5.2428446464078735e-15,0.0034230000000000003,0.000254996732005203,0.0034230000000000003,0.000254996732005203,0.15,0.0,0.149578,0.0005313881193001331,0.0,0.0,0.0005679999999999962,0.000568522451428064,1.0,0.0,0.9999931089543572,8.77725467688193e-06,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10
2,independent,0.975,1.35,0.15,late,0.16894215004540894,0.0016063391593976475,0.14211634596534373,0.0013823724055809035,0.12356037878573387,0.0010842208844693041,0.11461821021787796,0.001077100032909974,15.878655225736637,0.1909245330965628,26.861746779298482,0.1434680125828236,16.27650180639356,0.12691530410709218,-10.58524497290492,0.19571100975107777,32.1551570321302,0.13957825638718416,-1.0658141036401502e-15,2.924851835745431e-15,0.0034230000000000003,0.000254996732005203,0.0034230000000000003,0.000254996732005203,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10
2,independent,0.975,1.5,0.05,drop,0.13514433026342515,0.0012596280300958035,0.1268828703921205,0.0010732497259077884,0.11081944039180239,0.0009743866696328113,0.11061833325763393,0.0013715977005766974,6.112333005380038,0.1332274523794234,17.998821337385472,0.06084845115786768,12.036934562831943,0.4981613764151724,-5.9618867745535296,0.5114089877855653,18.14926756821198,0.47300126380159024,-8.881784197001252e-16,1.25607396694702e-15,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.1,0.31622776601683794,0.9,0.31622776601683794,0.0,0.0,1.0,0.0,10
2,independent,0.975,1.5,0.05,late,0.13514433026342515,0.0012596280300958035,0.1268828703921205,0.0010732497259077884,0.12333229080803546,0.0010646181082518459,0.11941644107010159,0.000988024656192098,6.112333005380038,0.1332274523794234,8.739784078231914,0.0698900121603356,5.524701415885683,0.058387413747721724,-3.215082662346231,0.07579211255268703,11.63703442126572,0.1262081185780834,-3.552713678800501e-16,8.580618731806452e-16,0.0,0.0,0.0,0.0,0.05,0.0,0.049901,0.0001170422525795246,0.0,0.0,0.00019800000000000096,0.00023408450515904756,1.0,0.0,0.9999910630482882,1.2197131572205188e-05,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10
2,independent,0.975,1.5,0.15,drop,0.13514433026342515,0.0012596280300958035,0.1268828703921205,0.0010732497259077884,0.07801159060335927,0.0009393134413786413,0.0747990732235839,0.0009081294363943201,6.112333005380038,0.1332274523794234,42.276653743292016,0.16022146877637286,38.54140685735821,0.26686528777069013,-3.735246885933801,0.14769065092494252,44.65373986273825,0.16239815119395046,-2.1316282072803005e-15,3.432247492722581e-15,0.0,0.0,0.0,0.0,0.15,0.0,0.149781,0.00032384667153865376,0.0,0.0,0.0001539999999999986,0.000262813833561156,1.0,0.0,0.9999990386584539,2.578357820656279e-06,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10
2,independent,0.975,1.5,0.15,late,0.13514433026342515,0.0012596280300958035,0.1268828703921205,0.0010732497259077884,0.11225924841418392,0.000981514523472431,0.11014828266182472,0.0008687270968562227,6.112333005380038,0.1332274523794234,16.93338908315254,0.07570743341705022,12.382455126210305,0.09798203543830289,-4.5509339569422345,0.08049009400339996,18.494788131590344,0.15149679583148484,7.105427357601002e-16,9.173067274558416e-16,0.0,0.0,0.0,0.0,0.15,0.0,0.147036,0.0005132077768528253,0.0,0.0,0.005927999999999994,0.001026415553705658,1.0,0.0,0.9995820002063669,0.00013942542304220667,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10
4,common,0.0,1.2,0.05,drop,0.44584059482287863,0.002017238694682548,0.3657947533105962,0.0014227838905933648,0.34432138044161986,0.0013745835665650399,0.28522565189473326,0.0009498628132945378,17.95366556819315,0.09805160410328392,22.769896504890067,0.20322848635235083,18.070982214501665,0.12708659817500503,-4.6989142903884,0.0982515489859548,36.024647782694814,0.19856229945576348,-3.552713678800501e-16,3.9097789347927824e-15,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10
4,common,0.0,1.2,0.05,late,0.44584059482287863,0.002017238694682548,0.3657947533105962,0.0014227838905933648,0.37154767853812465,0.0013839731722367454,0.31372141446992496,0.001204730358856573,17.95366556819315,0.09805160410328392,16.663101529417613,0.19815321676073283,11.679602629265942,0.14829767851351877,-4.983498900151671,0.10557265757187867,29.633268197459092,0.20813144441257242,1.7763568394002506e-16,2.5741856195419354e-15,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10
4,common,0.0,1.2,0.15,drop,0.44584059482287863,0.002017238694682548,0.3657947533105962,0.0014227838905933648,0.21285586729137823,0.0005364902374459059,0.18368819582685242,0.0005942276699875428,17.95366556819315,0.09805160410328392,52.256654636963916,0.21807196946513804,40.84545866012707,0.09466766719971996,-11.411195976836842,0.15158988617763025,58.79912422832022,0.15757688288883592,2.1316282072803005e-15,5.849703671490862e-15,0.0,0.0,0.0,0.0,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10
