N,channel_sync,rho,seed,device,device_index,trace_sha256,p_bg,p_gb,device_index_entropy,pi_bad_observed,lag1_autocorr,lag1_autocorr_theory,rate_jitter_sigma_log,rate_jitter_p10,rate_jitter_p50,rate_jitter_p90,resample_attempt
2,common,0.75,1707,device_0,0,38cf88d8b16e2d5c494941ea300931a5402cf4ed2fc5c6b563265c0e1ac59a7f,0.2,0.05,0,0.20486,0.7462636964250711,0.75,0.25,0.725274917423202,1.0023049175542034,1.3768715695370395,0
2,common,0.75,1707,device_1,1,38cf88d8b16e2d5c494941ea300931a5402cf4ed2fc5c6b563265c0e1ac59a7f,0.2,0.05,0,0.20486,0.7462636964250711,0.75,0.25,0.725274917423202,1.0023049175542034,1.3768715695370395,0
2,common,0.75,1708,device_0,0,7550de616a6b0a0a8f4ac9bd475fbbf06f6c090b973ed002e960306ec75855d7,0.2,0.05,0,0.20036,0.7427208274299626,0.75,0.25,0.7281151476257935,1.0002179163788858,1.3780698551518489,0
2,common,0.75,1708,device_1,1,7550de616a6b0a0a8f4ac9bd475fbbf06f6c090b973ed002e960306ec75855d7,0.2,0.05,0,0.20036,0.7427208274299626,0.75,0.25,0.7281151476257935,1.0002179163788858,1.3780698551518489,0
2,common,0.75,1709,device_0,0,b64781bfd8a54e767a0722e689a6434849561ee6d8df434415a34841ad85d69e,0.2,0.05,0,0.20104,0.7509682820784098,0.75,0.25,0.7246183906613933,0.9992419468724749,1.3801303762438832,0
2,common,0.75,1709,device_1,1,b64781bfd8a54e767a0722e689a6434849561ee6d8df434415a34841ad85d69e,0.2,0.05,0,0.20104,0.7509682820784098,0.75,0.25,0.7246183906613933,0.9992419468724749,1.3801303762438832,0
2,common,0.75,1710,device_0,0,2ea02ea957615b30db449b65edd85bb1dabbef76654a61054bc83b9d4a067412,0.2,0.05,0,0.19944,0.7483447795281305,0.75,0.25,0.7245806131430045,0.9998497769003254,1.3757734472898298,0
2,common,0.75,1710,device_1,1,2ea02ea957615b30db449b65edd85bb1dabbef76654a61054bc83b9d4a067412,0.2,0.05,0,0.19944,0.7483447795281305,0.75,0.25,0.7245806131430045,0.9998497769003254,1.3757734472898298,0
2,common,0.975,1701,device_0,0,98071799a79fe7c104323f8e950d472042198661f91b814e0f122fbfcaad7d78,0.020000000000000018,0.0050000000000000044,0,0.20588,0.9764506849392658,0.975,0.25,0.7270420210292113,1.003708099742889,1.3810940115058081,0
2,common,0.975,1701,device_1,1,98071799a79fe7c104323f8e950d472042198661f91b814e0f122fbfcaad7d78,0.020000000000000018,0.0050000000000000044,0,0.20588,0.9764506849392658,0.975,0.25,0.7270420210292113,1.003708099742889,1.3810940115058081,0
