N,channel_sync,rho,seed,deadline_ratio,deadline_ms,d_min_n_ms,epsilon,skip_mode,sha256
8,independent,0.75,1709,1.2,118.392,98.66,0.15,late,3b2aae8e59adf48c5e424f06ba55a15222e6a64028dceb52472090f8086ebbfa
8,independent,0.75,1710,1.2,118.392,98.66,0.15,late,56f048969d1ce2f383b07cbb6cf6131caed8d4690041918910c736c5e7104c46
8,independent,0.975,1701,1.2,118.392,98.66,0.15,late,edf6661afab8b57ecb104c8035115ec0d57be801cc1f936092c5f837222c0f13
8,independent,0.975,1702,1.2,118.392,98.66,0.15,late,285a52dd50676362f83dad006519b83a04d2e52ed71f38576c577e753fbc95cf
8,independent,0.975,1703,1.2,118.392,98.66,0.15,late,134fe69b3c03d662e8dbd912523b4df8f1b7243af41fc5944a8f183d85c036f5
8,independent,0.975,1704,1.2,118.392,98.66,0.15,late,2e1527e411ffa76585c84354462210f81f85d7fff88da0fa8d72c8177a311e08
8,independent,0.975,1705,1.2,118.392,98.66,0.15,late,b026cecfbc48ba12c3650a850d3efb99bf970c44af4e9aed3c7299c49a315b4a
8,independent,0.975,1706,1.2,118.392,98.66,0.15,late,b24e80f0b3bbe1f410acab073547c5e2bf9980db75d73942bc0db86c132dce2a
8,independent,0.975,1707,1.2,118.392,98.66,0.15,late,79e0653f66276a7f319cf847d9eea5fc6ccf1401570b5f0df6d386c49d46341c
8,independent,0.975,1708,1.2,118.392,98.66,0.15,late,ca7522100f937696d7fcf39a4485343cafff3e723cf97dedff3475f3b3b69e9a
8,independent,0.975,1709,1.2,118.392,98.66,0.15,late,d86c92f45c9c2cbd33ca82883aeb904a02b44169d5b016000310c36d04eae0af
8,independent,0.975,1710,1.2,118.392,98.66,0.15,late,7f1b3baf88a8d4a94edae59b9f563eac10e9a47b742e405f545f3871044cea89
8,common,0.0,1701,1.2,118.392,98.66,0.15,late,1b0f77fb52faec51794a7006df17e6657c894ded8d7f15fdad98fddd80296255
8,common,0.0,1702,1.2,118.392,98.66,0.15,late,979133a450e2a911a4850a7e3b680cbba4a5c6ed435d6e82f06312de790554e8
8,common,0.0,1703,1.2,118.392,98.66,0.15,late,c96d9ca70ecfcab1d51a8a7774602534d28290c7f4f25fe6b8f9e2d360759b62
8,common,0.0,1704,1.2,118.392,98.66,0.15,late,36a7ac41ff26238e0300f33dfa4906c3243ec3935c4e330bcba3371c21979258
8,common,0.0,1705,1.2,118.392,98.66,0.15,late,8c637039ea21a8f26cc42c3353c4ad9aee09675fe7094150f13163f80ec79704
8,common,0.0,1706,1.2,118.392,98.66,0.15,late,5b5be681adffb3311067c2fc57c9ba3b886f110071ea41206785eb2c70b7e9b1
8,common,0.0,1707,1.2,118.392,98.66,0.15,late,f253718caa36b419252f50bb9b70917904067b05f5ad3af1b5d04d256837cbb1
8,common,0.0,1708,1.2,118.392,98.66,0.15,late,a340ec364e56b4d410122c8decd0a55e68b66fc1f5dae91518498b868078ed3d
8,common,0.0,1709,1.2,118.392,98.66,0.15,late,8ed50fbab20a47e4ec07d19d580b4cab571bc685b3c4527a7b2a650847f48a33
8,common,0.0,1710,1.2,118.392,98.66,0.15,late,05838ae86b495efbbc3b716b4369fed7906809839d3b9edd366712d6a01a34c3
8,common,0.75,1701,1.2,118.392,98.66,0.15,late,a262a9d3ad585332c5673cd054a51ee25c0e740b6b7f3a3f21331204d03ddca1
8,common,0.75,1702,1.2,118.392,98.66,0.15,late,15be246182763defcbb894200d1236bb093b197a234ae4fa064c1614b5e87b9a
8,common,0.75,1703,1.2,118.392,98.66,0.15,late,c5a91058c9df376079da0a77583b7860bbfd4e59401cb4abbdffc2bbe5fedae2
8,common,0.75,1704,1.2,118.392,98.66,0.15,late,449d165fea8657243852b22617367bf78ef22fd03d567f73e280c7fe8dd39c11
8,common,0.75,1705,1.2,118.392,98.66,0.15,late,632b49b43e9637c771a837e63105665c2e1f0c0a21433f640b7e40dbc406ac57
8,common,0.75,1706,1.2,118.392,98.66,0.15,late,4d05205dd4ecb9eb3350b86143dc76dc6478f27698b492074248b59bf18d077d
8,common,0.75,1707,1.2,118.392,98.66,0.15,late,75d3bb7cf2ca564c7c70820c5a5260cb7158a07fbdc47ef7027f1d776025671d
8,common,0.75,1708,1.2,118.392,98.66,0.15,late,4be881da1669870a4bd16da25ba2fcd7301d8ac3290991e0f40136973e252d1a
8,common,0.75,1709,1.2,118.392,98.66,0.15,late,08c4480b7abe88b1b5f1df7eca03ec247852f5dd25e71453ec8fbfb6620b49ba
8,common,0.75,1710,1.2,118.392,98.66,0.15,late,652d97dfe076bd71d6da39e7302ed27e5c0fd8545bf4cc1456356d452b9c0f0c
8,common,0.975,1701,1.2,118.392,98.66,0.15,late,05ba247b08507d3da44f0f434d3d6f2619ad128ff6a8a6b543cf431daf02f259
8,common,0.975,1702,1.2,118.392,98.66,0.15,late,db33a58fd62207dc3465da7c36dcecd3867d0eff671c1ed7f233103220b94cb0
8,common,0.975,1703,1.2,118.392,98.66,0.15,late,d4491cb7652fc35e0e21a96469247f184bb38faa8576f82b42528ecceb7b7375
8,common,0.975,1704,1.2,118.392,98.66,0.15,late,7a189d94e23c6dbbfcc62761d06e2df11a553b28adce99a2936214c41a0bce08
8,common,0.975,1705,1.2,118.392,98.66,0.15,late,085a036a5f83793736629f5e8e94a8137fee98a8f651bc58289784b4c4356ab7
8,common,0.975,1706,1.2,118.392,98.66,0.15,late,f0dee509d4461faab325299f46199a41bebd06573f46d0f6e67aff78e9c808ee
8,common,0.975,1707,1.2,118.392,98.66,0.15,late,ac2093fdbd5726ae746923eb54b0a631f55ea8324745677fcfc83a910037ed99
8,common,0.975,1708,1.2,118.392,98.66,0.15,late,665021aa039ccb308a39991732ec8c8d39f128c93d4574022a93335d8a829b17
8,common,0.975,1709,1.2,118.392,98.66,0.15,late,d64855da4e2f3ff2fbad3d652eff222cc7f00ac530317f72bca898ed9dd6cee5
8,common,0.975,1710,1.2,118.392,98.66,0.15,late,ab57ed320d9fc14d0d17e89ef76881bde2f785705c864f62de21eccc00306754
8,independent,0.0,1701,1.35,133.191,98.66,0.05,drop,a431295ba264035c55f31d843fef09f07407df3c2adf3f818fd18d47a30e0a32
8,independent,0.0,1702,1.35,133.191,98.66,0.05,drop,cc29f694d3e86a9fd87b638064b552af07c6e7822da1a4cfd747aa1081b08f14
8,independent,0.0,1703,1.35,133.191,98.66,0.05,drop,4a14c442cf2590b57a30831833b4ac27e167891cb59d8e21e8d8564f5aa0f1f4
8,independent,0.0,1704,1.35,133.191,98.66,0.05,drop,e54fe5eb75f34a3d615e7798b4f349ca64b992650f5d109bc0d929c4416c87a2
8,independent,0.0,1705,1.35,133.191,98.66,0.05,drop,d1c6480136db2d63453dcc5570455bbbd34459df4dd318d2e407ccb6e9656cfc
8,independent,0.0,1706,1.35,133.191,98.66,0.05,drop,95250826f0890431750b11f1a3af4ef93bab16b6de89d8b537d395ec2bfe2452
8,independent,0.0,1707,1.35,133.191,98.66,0.05,drop,0ebe794277ea327c6c7890703768684d85da1dc059c6f72a049c8e1f5d39af9b
8,independent,0.0,1708,1.35,133.191,98.66,0.05,drop,edbb53fd4ab7af1b0ce556eec838640963b4db4089b78bf2d5b62458d862f164
8,independent,0.0,1709,1.35,133.191,98.66,0.05,drop,80e4057a39fc677866cb62da6a877fb499fc0c4ad4a3f9fa28d21f19b3edba6f
8,independent,0.0,1710,1.35,133.191,98.66,0.05,drop,f36082c6852a2c53460c1ccf0d705c8688644b0765f831d8a8dabe54144191f4
8,independent,0.75,1701,1.35,133.191,98.66,0.05,drop,a1904a9b27eb29890b6224926068b16ebd7b9714fb21b138153c8e560fe1db33
8,independent,0.75,1702,1.35,133.191,98.66,0.05,drop,95af79b898902ce95bfa93c4762e0b47bc96bb5737fefe1c581b665d4c626176
8,independent,0.75,1703,1.35,133.191,98.66,0.05,drop,f8317dad4e54d48ae280758bc76a6ad327be14e57d7b9e78ab62114861cdb299
8,independent,0.75,1704,1.35,133.191,98.66,0.05,drop,58617efb6973c6ee24c09e31709c1d5f2d6c034a1288a079da139d181f33c1af
8,independent,0.75,1705,1.35,133.191,98.66,0.05,drop,de5c76948da1642c2f97d9f60700f567ba353a037dbc7098643027d9650b2780
8,independent,0.75,1706,1.35,133.191,98.66,0.05,drop,9003a844ee3cf51d58a9dd361fcc45609e4364fd535d089a3d93509e6b21ab26
8,independent,0.75,1707,1.35,133.191,98.66,0.05,drop,9a8c453f3e976d06fdd7fd738b6e4c7b78377de919ed9b1ec26dd4ee7b4d0f29
8,independent,0.75,1708,1.35,133.191,98.66,0.05,drop,c2b2303b87e201bbba1cc21efe92fb1f2151d4d4660f9ada63435e1f5e7150d9
8,independent,0.75,1709,1.35,133.191,98.66,0.05,drop,7e1d860a71a892a0666f740566331f14ec0850bb8f61d4373a5fb4fb3a11e258
8,independent,0.75,1710,1.35,133.191,98.66,0.05,drop,8d9e383b38844210f9ce9d33fe4e819fbdd53959a333803b1ac625877cc836e0
8,independent,0.975,1701,1.35,133.191,98.66,0.05,drop,8a113a322883ea0a98ef2a12450d45e5ec2506ed6e562c73cdb0863774f32dd5
8,independent,0.975,1702,1.35,133.191,98.66,0.05,drop,919898f75b22205c3d2a61a6ba1e33e7998f471770e5987142be4270316d4ade
8,independent,0.975,1703,1.35,133.191,98.66,0.05,drop,0a9726130fb274bd92d6d7953226f61abaca8bc8659ea7c22b03786b3ead6ac5
8,independent,0.975,1704,1.35,133.191,98.66,0.05,drop,cfdc777d3356d35812e7bf9ee9570130ad045203b4d395b5a793b6f0fb200216
8,independent,0.975,1705,1.35,133.191,98.66,0.05,drop,5d624c5f379f594cb215eaf6fac3ee921dd8ac166154ef806f8a793a1d96f77c
8,independent,0.975,1706,1.35,133.191,98.66,0.05,drop,e3b19447038d5efd207fa2ee4b2fdcd21ae26633c908afe4962921269fd4fed8
8,independent,0.975,1707,1.35,133.191,98.66,0.05,drop,613ba580c450cfe6befda907153fdf48a75f6d4c7300b87e70378544853999d0
8,independent,0.975,1708,1.35,133.191,98.66,0.05,drop,c4cb6117d63e988bc9879d9f5a87e11edd0712ac2825d04ff83cc2f410ff1f2f
8,independent,0.975,1709,1.35,133.191,98.66,0.05,drop,e0e06d8d49883db9e8cafd48b6b4fef83c6ad559d473d03a63ad9ba48ed17a26
8,independent,0.975,1710,1.35,133.191,98.66,0.05,drop,fb4666325af64c8c101c16c7fb56336299da602f086f664c4dab30147f2dd4f4
8,common,0.0,1701,1.35,133.191,98.66,0.05,drop,e9d560aaaa82648d8c037cd7a5181d385bcf386132ee434dff668a5d77b510d0
8,common,0.0,1702,1.35,133.191,98.66,0.05,drop,122fdb3fd331c01452d9a7c6be26c44fba1d2e3d6694f175131cd5bcd84f644f
8,common,0.0,1703,1.35,133.191,98.66,0.05,drop,e27e191b954460eb8ed3bac6fceeb147bb01b5815126e5606d61d292d1d2c147
8,common,0.0,1704,1.35,133.191,98.66,0.05,drop,7fe7e5a9e1379a18f70e1a4226def906d76b20e2dac484f0effb016f3c3497fe
8,common,0.0,1705,1.35,133.191,98.66,0.05,drop,601c415e11c63674b9d8048f896dac04df93fee399629714f6fb05007d14d067
8,common,0.0,1706,1.35,133.191,98.66,0.05,drop,125a819fe8e6b822f4b675d95ae330305ddd4ed32a40f1115eed057e4e1c8244
8,common,0.0,1707,1.35,133.191,98.66,0.05,drop,045deb7281e261a98f8a729fad3a037c6acd8a0aa6555f2c8a70974bfbb9f8f2
8,common,0.0,1708,1.35,133.191,98.66,0.05,drop,64de6eaf94168f9560189288c2df0412c7ad52e5b85e44e524557c2a8ac571cf
8,common,0.0,1709,1.35,133.191,98.66,0.05,drop,bae23843e685172f390cb62f1cc40fdd5810c8e81dad1870e9041514ff466c28
8,common,0.0,1710,1.35,133.191,98.66,0.05,drop,34e2031d6199d18ab7599c2194e27863673b4095a5c0791591bd161e34910d2f
8,common,0.75,1701,1.35,133.191,98.66,0.05,drop,13a167e18bd20a7c74e9c7c5d079489a2ab573d09fa82ccca45aa2549ddee02d
8,common,0.75,1702,1.35,133.191,98.66,0.05,drop,4c71ad42fcf75aca6b1d280ecf477db5ab67cc0ff4c6243de61b632e3b39c2f6
8,common,0.75,1703,1.35,133.191,98.66,0.05,drop,3f6ef6bf29731d823a6b84d88c1d58c0a95473ce2d2f020dc7eb3af08593f3c3
8,common,0.75,1704,1.35,133.191,98.66,0.05,drop,095cb8d2ca3b47b3c45898a3ea99ae89b4adcc08ec270a2cab4fbd3117a0b320
8,common,0.75,1705,1.35,133.191,98.66,0.05,drop,b79df30ec5d35798f06a0891b3dd54239b44c03b8f5294761fae429cf3b3e260
8,common,0.75,1706,1.35,133.191,98.66,0.05,drop,a824c18ba0b7e438d59291ef458182e2bcbf4c6c4ed80736044c35c3234238ec
8,common,0.75,1707,1.35,133.191,98.66,0.05,drop,8d6c2a780a3baba00e09d6277f1fb946b14d2993586a53bbffb97715cf90ac97
8,common,0.75,1708,1.35,133.191,98.66,0.05,drop,ed744e3beedd614b62c35b4d0a7ebada02153dd8a8e54b32c0ef18cf6f78853d
8,common,0.75,1709,1.35,133.191,98.66,0.05,drop,3b1037c66d46fa8e225dcae9f4de06dea8df9e60aa4b1eab502cba2b6065cb64
8,common,0.75,1710,1.35,133.191,98.66,0.05,drop,dad76dd45cd2da35421af81dba9ec005e23c88afebebdda777ed6263d34944e8
8,common,0.975,1701,1.35,133.191,98.66,0.05,drop,44543a6a19b338d5814c7452491909c4bc99c278be9a4818865d7380f0bfd328
8,common,0.975,1702,1.35,133.191,98.66,0.05,drop,cb6e64b774207fc9527115e795b6df87a1900326f13b71cb907dfa3aeeaa7b80
8,common,0.975,1703,1.35,133.191,98.66,0.05,drop,6c4e01ac73e6cab0cfd852d13f33bad5116931694064321d0e61000feab523c3
8,common,0.975,1704,1.35,133.191,98.66,0.05,drop,eb52a629d2a3d29bfd074686e20c02211f63c5e19226a1f9057d4d33cad29950
8,common,0.975,1705,1.35,133.191,98.66,0.05,drop,5c3bf5c0014c9ebdd7ce8e0d4a7ff2252ba6e336d0ae5439ad4b1c2df79a7035
8,common,0.975,1706,1.35,133.191,98.66,0.05,drop,d7a1cb49f2c9fccc5e0c8f6cd652524e8c48a018a416ef6879f26e1f94f741a4
8,common,0.975,1707,1.35,133.191,98.66,0.05,drop,17b5f0aa75cc0ad1f17974db36895520204577e8bd4fa51cc5d1444c4aaccac0
8,common,0.975,1708,1.35,133.191,98.66,0.05,drop,21062650e356eb25b783f558eae979afb9ae810c7a50b867fb56e943e40fb14c
8,common,0.975,1709,1.35,133.191,98.66,0.05,drop,d585ecd28c7b12e986d47d9b1aba96f36ea99d655d34f568b4d7944ea3148662
8,common,0.975,1710,1.35,133.191,98.66,0.05,drop,0c912a6fc18a171afb10eac3d40753b9344dce2133590b8d922304e89830d0ed
8,independent,0.0,1701,1.35,133.191,98.66,0.05,late,5c4807ff186a5d7849f6dd5a5518ad92390adfc9be16bf8ebbed2a5933522ba7
8,independent,0.0,1702,1.35,133.191,98.66,0.05,late,ae0793647548973a1a9b68c02fcc819c3978dc6260327e190475c19212c3d750
8,independent,0.0,1703,1.35,133.191,98.66,0.05,late,558467db2ef83d85f53d941300629782b93ec3a4e674ec07ec575796a1c3a83a
8,independent,0.0,1704,1.35,133.191,98.66,0.05,late,af81ad1a32193d62ea28b4e0ed5d23b8cd21ce40dc40af465750b1218de7fc6a
8,independent,0.0,1705,1.35,133.191,98.66,0.05,late,0628398a0eef76e464056d2737d08e8d95602348585d93be287850aecc0e3836
8,independent,0.0,1706,1.35,133.191,98.66,0.05,late,90daabd2617f51762e5c939cb66f28f03cce95068176154d1cbb2a61209f2a18
8,independent,0.0,1707,1.35,133.191,98.66,0.05,late,e9262891459caf3b6dd5dff37886bc566bafd4ea39aba5507180ff5d89c6c9e7
8,independent,0.0,1708,1.35,133.191,98.66,0.05,late,a5a16b228ed5dc5dc95d5ab61d5a6ddad7e46e2ba15154501746aa96c931dd83
8,independent,0.0,1709,1.35,133.191,98.66,0.05,late,42aac1f747380ad4cdd34515d06c985c212b8112ca4e526c2be11fcbc0ff94ad
8,independent,0.0,1710,1.35,133.191,98.66,0.05,late,5b9ae55860a3369e5e55f859879bc00d207ebd702096da14ea2f8284a0742b90
8,independent,0.75,1701,1.35,133.191,98.66,0.05,late,2d5384c8e4f65b3d5c85825cdcaabdb429b581aa74a71530c83d20777f89de88
8,independent,0.75,1702,1.35,133.191,98.66,0.05,late,c275062a3b51d5144718685f1f0edf6b5bd73c0a3d14f28f16bc4ca1314522fe
8,independent,0.75,1703,1.35,133.191,98.66,0.05,late,f00b9543470d47d674e5937e8059bb3be57dda988b58432c7cbeeefcc7ff9ac1
8,independent,0.75,1704,1.35,133.191,98.66,0.05,late,4d534e0ad989f388ed3884c87733c33a185c3304f91253024b5e7b1dd6f375a5
8,independent,0.75,1705,1.35,133.191,98.66,0.05,late,e7bf75de3f55640d38fee83b59a01f6032a8683e90a3e80471f4458520f7fdb3
8,independent,0.75,1706,1.35,133.191,98.66,0.05,late,cb7fd1653aa6df1bce301413204aab7d7e7e4cf264cb19082117ee9e861c251d
8,independent,0.75,1707,1.35,133.191,98.66,0.05,late,fac89f1a31c7e16c596671ff5c80614933951673e8c0b9766beddbaacb6f6a6d
8,independent,0.75,1708,1.35,133.191,98.66,0.05,late,f07877aaa1cba22303a93067e7aad28dcbb45129e76c33218372fe28fe9e9bf9
8,independent,0.75,1709,1.35,133.191,98.66,0.05,late,5f880db815bcd53d26a550ca9f15da88407797d9727329cc903738c7cbe4b1d1
8,independent,0.75,1710,1.35,133.191,98.66,0.05,late,772f31464787f6861df4b42ea058469c4f2b5087a9ffe543e5ab4aeeb83dfb2d
8,independent,0.975,1701,1.35,133.191,98.66,0.05,late,662b7b8f99bb829c03e4eb5a25c63e3619fc39f2aa2441a81960d860ce8ec6bb
8,independent,0.975,1702,1.35,133.191,98.66,0.05,late,d21449c6936578706fcc198c90ae8c49aeb12f7f95b62141a31ab57096ec8d49
8,independent,0.975,1703,1.35,133.191,98.66,0.05,late,d25e931dcd1dec19eae83f1f160abdff390fe66b4e73a8c1f4dd33bc963e51c8
8,independent,0.975,1704,1.35,133.191,98.66,0.05,late,03c32436aca33df6f4a86bb03ecc9255372fd8a4f85354a87daf92750705cfc9
8,independent,0.975,1705,1.35,133.191,98.66,0.05,late,433426e2ba9ba8b7f21490dc0ce01a57e2d374f7966fe31f2a3135d5f489a94d
8,independent,0.975,1706,1.35,133.191,98.66,0.05,late,158a5f44eb069df22e6b6cf3a2d3f6b13e1a1b6079871d735c7070114c907d0d
8,independent,0.975,1707,1.35,133.191,98.66,0.05,late,582cfaaff4ef873e5ee2d312de69a6302fee33b1ad6542328258adf81abcb173
8,independent,0.975,1708,1.35,133.191,98.66,0.05,late,cd751194a46058796e92c9d1583216dd971d8072ce21559c91b2069aceea3eb9
8,independent,0.975,1709,1.35,133.191,98.66,0.05,late,96b087afebb11944a90f19c15c5ed7139c30be3c52b7372ce70c78a67c69d7a8
8,independent,0.975,1710,1.35,133.191,98.66,0.05,late,f72376d2f15a398862f1d26e1049d4e56505ec17db7af7d7da26d7d4e04b064f
8,common,0.0,1701,1.35,133.191,98.66,0.05,late,bcfa510e141bf1d3376c925c81ab8dc0605d729642af627536c3c997630ecc35
8,common,0.0,1702,1.35,133.191,98.66,0.05,late,abac718a4cc4486ceecdaed406ade001d7c58f8d8e52673fe42b9859241b6d0c
8,common,0.0,1703,1.35,133.191,98.66,0.05,late,3a5d4fe04bf0b21cf1dbf67eb94f723c0102d2799bbcb3e46ecd0f623529dd0e
8,common,0.0,1704,1.35,133.191,98.66,0.05,late,001fb976ff702669b6e0c3cdc0ef2847fefe384c0a75fc2bce96ecbbcf011e76
8,common,0.0,1705,1.35,133.191,98.66,0.05,late,bdbb2e52f785c4bd37374e0e337f9c8fa28ebe5da0082839477b299f505a488c
8,common,0.0,1706,1.35,133.191,98.66,0.05,late,0e146f922016ac8ec8d1b1816f86efb701be32b35c6195ad70c4a03c7a4fa89a
8,common,0.0,1707,1.35,133.191,98.66,0.05,late,a9d07714613260e54ca711b473713d020ab99b53df1d76ae5490698753ebd400
8,common,0.0,1708,1.35,133.191,98.66,0.05,late,0ef3d0d1d81291452b978bc08df1e70c69571b1f46a6e61b2e6ef5a1110f8d37
8,common,0.0,1709,1.35,133.191,98.66,0.05,late,2cb339b2c0f20b8ca95094f12880fc2ca53487a3db7979bd947b74e726f38f8f
8,common,0.0,1710,1.35,133.191,98.66,0.05,late,aecb179cecbebeea30acb992c97356e28f83ee2a95404c5f470785b00c495d95
8,common,0.75,1701,1.35,133.191,98.66,0.05,late,5dac41c9eac9ac4909e26cfb02952569e557fcbeee819a5d10b916018fdc385a
8,common,0.75,1702,1.35,133.191,98.66,0.05,late,d821a8c4e9cc8c43a0a23e0aa14afd047b62d122514e6d09b4aa6f8840888c39
8,common,0.75,1703,1.35,133.191,98.66,0.05,late,bd0903aeea1123abf9b4151a723a9ef77878bdea5a25af5061a0d1b08047a325
8,common,0.75,1704,1.35,133.191,98.66,0.05,late,4393815958b6448bf5f623a1d40f3ce022ae96d06ee14a6493fd22a6d3122eaa
8,common,0.75,1705,1.35,133.191,98.66,0.05,late,9e9fa91e5c3c803ada994012e988800af3da9b23b90100851c885a76adb03fd5
8,common,0.75,1706,1.35,133.191,98.66,0.05,late,bb2ad9cb1baedf97bf3fbe93092bb18abf4baf1c78f8dfbfdafa36d0cb85dc98
8,common,0.75,1707,1.35,133.191,98.66,0.05,late,81f17f7d81fbbaaaa65e7e2ec5a52b8271853fe4e0a20d47663673cd4c533946
8,common,0.75,1708,1.35,133.191,98.66,0.05,late,cade08a0ec8a15741be06e7d5dc696ba9ca13982297b611eb7bc72f664b0c26c
8,common,0.75,1709,1.35,133.191,98.66,0.05,late,4cb7a25b17c4cf4669a8e05609225740a214300e5c04572e2eaa642134a2a235
8,common,0.75,1710,1.35,133.191,98.66,0.05,late,a330035b4392f01a6ff4a3dc4a0bc54173a064949458fcb325f9e6cc8fac99fe
8,common,0.975,1701,1.35,133.191,98.66,0.05,late,527367a0d551a5e083f695b32e99c38cac2c141996ed39f6b3fac6e3e0b5c84a
8,common,0.975,1702,1.35,133.191,98.66,0.05,late,c043b791c573b81ea724cb998340f32c387ae1f8c9e46a5e340c85746deeaf22
8,common,0.975,1703,1.35,133.191,98.66,0.05,late,c833d4535c4b015b3b7de754537451c3be4dbe9cf74e06f6848f1912532b682d
8,common,0.975,1704,1.35,133.191,98.66,0.05,late,0dd7407d511fe885c466ff6c888bb6fd4ae8baabafa393b343a240c08c7229b0
8,common,0.975,1705,1.35,133.191,98.66,0.05,late,c30d3db8638b8d9cabb368868968558f55e9e36beed6b3cabbeb78871a13f64e
8,common,0.975,1706,1.35,133.191,98.66,0.05,late,9d9a6ad4793f7e83df20a3246ffcae966bd1f52287c6686ba4265805afb28861
8,common,0.975,1707,1.35,133.191,98.66,0.05,late,1c6ac2593232fd70956280e1c1ce9b425afed472b46d3ad9ec01b7737ba4c907
8,common,0.975,1708,1.35,133.191,98.66,0.05,late,82c6aa68cc32a0bac47916ba6fb46f52f29dcd0a7857913cecfa6665f01ebfee
8,common,0.975,1709,1.35,133.191,98.66,0.05,late,a8b8ee0f0a4df0186c7222e7df7c278b148616a5543c1e722247475e70eb4dbb
8,common,0.975,1710,1.35,133.191,98.66,0.05,late,b784f8f6e8c84ef23e508d6e2698123b60360888194283da0c2c2199947186e8
8,independent,0.0,1701,1.35,133.191,98.66,0.15,drop,1e69dcdb88d2687b479d769397aea9ac6f530fb9c9542b4097a26698b3ad912f
8,independent,0.0,1702,1.35,133.191,98.66,0.15,drop,423f1492c07f250c5b95b333616c50d02d42a978a23418da7e82107a4e7f174d
8,independent,0.0,1703,1.35,133.191,98.66,0.15,drop,4603afa5bfc3e456d2380ef52f381dff078c47f5d4c6048d0ffc04c3c006e7e1
8,independent,0.0,1704,1.35,133.191,98.66,0.15,drop,ab0d2cb12a4dda3b112a6e366b75d24dd1a17d4ab51d9c1f85b1ff3665316cd7
8,independent,0.0,1705,1.35,133.191,98.66,0.15,drop,7aa2917e0a771b151f9a38cdc3c13bf838c31643698caf7983b09b947b629fd2
8,independent,0.0,1706,1.35,133.191,98.66,0.15,drop,740d27c682df6d0522d3ce7ce9e36ccec8e741f8401d0837d5a2e52397c3a675
8,independent,0.0,1707,1.35,133.191,98.66,0.15,drop,77b0c74103d634b3b658b270bd37336f687bc63eb80a253a98edf2973d090c72
8,independent,0.0,1708,1.35,133.191,98.66,0.15,drop,dd2817c6ac79af190c2f4ab63f964afa72c2cbdee95c2a69b8c2ac6bd30ab1bd
8,independent,0.0,1709,1.35,133.191,98.66,0.15,drop,24ff0047412f184ac714192c04feca196b30c26c63d314082294818f3cc39fb5
8,independent,0.0,1710,1.35,133.191,98.66,0.15,drop,b26e3b21120b2b7bea7f288c9e1ed9cb53a2cc8f14358913a0dc2e448889bfc5
8,independent,0.75,1701,1.35,133.191,98.66,0.15,drop,b2010375954a046f4c81843271d6f4c25a6139ee65a01ae0098792488fe664d6
8,independent,0.75,1702,1.35,133.191,98.66,0.15,drop,70a01a1d96598b07fc69f3937b2715af275fc294ed9d79372c3bd20c8312dd8a
8,independent,0.75,1703,1.35,133.191,98.66,0.15,drop,5a31bc92dfb32a77da93811aaaa6b5a8eefcca8bbe19056900ca4d18361380e8
8,independent,0.75,1704,1.35,133.191,98.66,0.15,drop,3eebc3cdfe369614cb2bba0ee499fe08e57c3c5adac28c02a55ae6f72b2ae4fd
8,independent,0.75,1705,1.35,133.191,98.66,0.15,drop,47d823249e8509efa6d166ca8718d3d4ae6f13d0e6ea8f91fa39598348a65342
8,independent,0.75,1706,1.35,133.191,98.66,0.15,drop,c590f69d80f04aa8aca1417a348e184b692915b89bd6947abe63ebd71bbb809b
8,independent,0.75,1707,1.35,133.191,98.66,0.15,drop,fd97e8c1674057ef309ac972580fedf660af69493cb9286dbd684ae1c68fc188
8,independent,0.75,1708,1.35,133.191,98.66,0.15,drop,8fdeddaf39b8bcceaf545d84f9f4d754247a18366d599a07c84afe1ac8baa2fc
8,independent,0.75,1709,1.35,133.191,98.66,0.15,drop,3b4081de403ee716643830a21f746f42078c4724f59583620c3b2355283e998c
8,independent,0.75,1710,1.35,133.191,98.66,0.15,drop,5195215606c474019f0b2350635fb93594a4e6e8f0da262db79430de47d940fd
8,independent,0.975,1701,1.35,133.191,98.66,0.15,drop,528b61bd1448b2e7e609ec6740d7dd21446032c4ef6a70b9feda43719f600081
8,independent,0.975,1702,1.35,133.191,98.66,0.15,drop,b883c77cb8b28f90f2764a0071bae831acc33edc3b2cc6a0a8104be121eaf94f
8,independent,0.975,1703,1.35,133.191,98.66,0.15,drop,478b09f447c676c5ddfbb38343b99c9752b6091ed56f0eccb3ef226be2a452dc
8,independent,0.975,1704,1.35,133.191,98.66,0.15,drop,869d2db98b7cbc9146203b8b89ff496e7f0e04c2f373982ee5b45bfb48afd137
8,independent,0.975,1705,1.35,133.191,98.66,0.15,drop,0af88534a859ff28c6e0a19c5e51c85ec8491ded3524f52e8d3e4cd158ad9615
8,independent,0.975,1706,1.35,133.191,98.66,0.15,drop,c0c5abe36b54d1d2816f447c24c3acdd8b2f6d940f7bcd07bdeafff2e0c69e99
8,independent,0.975,1707,1.35,133.191,98.66,0.15,drop,5bce7c941e277558badaa0f337048f9e6d6a817505c94148f830438cf111882c
8,independent,0.975,1708,1.35,133.191,98.66,0.15,drop,d27e00e88ede568920cf92f5136e7403fa4fe3f33c00b153aaa51b902857104f
8,independent,0.975,1709,1.35,133.191,98.66,0.15,drop,f5ee0b025ffc2dcb02b53cf968d3a088c089e5ecd6ce9c37501828ef0344c21d
