device,rho,seed,deadline_ratio,deadline_ms,epsilon,skip_mode,r_good_mbps,r_bad_mbps,rate_ratio,pi_bad_observed,lag1_autocorr,forced_count,discretionary_budget,check,passed,detail,severity
device_0,0.0,1701.0,1.5,54.0675,0.05,drop,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,18.0,482.0,violation_P3_within_budget,True,0.05 <= 0.055,required
device_0,0.0,1701.0,1.5,54.0675,0.05,drop,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,18.0,482.0,P1_equals_forced,True,0.0018 == 0.0018,required
device_0,0.0,1701.0,1.5,54.0675,0.05,late,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,18.0,482.0,energy_P2_le_P2prime,True,0.0657050784 <= 0.0661636549,required
device_0,0.0,1701.0,1.5,54.0675,0.05,late,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,18.0,482.0,energy_P2prime_le_P3,True,0.0661636549 <= 0.0658879438,diagnostic
device_0,0.0,1701.0,1.5,54.0675,0.05,late,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,18.0,482.0,energy_P2_le_P0,True,0.0657050784 <= 0.0752604065,required
device_0,0.0,1701.0,1.5,54.0675,0.05,late,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,18.0,482.0,energy_P0_le_P1,True,0.0752604065 <= 0.0763794716,required
device_0,0.0,1701.0,1.5,54.0675,0.05,late,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,18.0,482.0,violation_P0_within_budget,True,0.05 <= 0.055,required
device_0,0.0,1701.0,1.5,54.0675,0.05,late,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,18.0,482.0,violation_P2_within_budget,True,0.05 <= 0.055,required
device_0,0.0,1701.0,1.5,54.0675,0.05,late,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,18.0,482.0,violation_P2prime_within_budget,True,0.05 <= 0.055,required
device_0,0.0,1701.0,1.5,54.0675,0.05,late,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,18.0,482.0,violation_P3_within_budget,True,0.05 <= 0.055,required
device_0,0.0,1701.0,1.5,54.0675,0.05,late,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,18.0,482.0,P1_equals_forced,True,0.0018 == 0.0018,required
device_0,0.0,1701.0,1.5,54.0675,0.1,drop,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,18.0,982.0,energy_P2_le_P2prime,True,0.0495892603 <= 0.0503229834,required
device_0,0.0,1701.0,1.5,54.0675,0.1,drop,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,18.0,982.0,energy_P2prime_le_P3,True,0.0503229834 <= 0.0499990498,diagnostic
device_0,0.0,1701.0,1.5,54.0675,0.1,drop,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,18.0,982.0,energy_P2_le_P0,True,0.0495892603 <= 0.068921398,required
device_0,0.0,1701.0,1.5,54.0675,0.1,drop,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,18.0,982.0,energy_P0_le_P1,True,0.068921398 <= 0.0760443174,required
device_0,0.0,1701.0,1.5,54.0675,0.1,drop,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,18.0,982.0,violation_P0_within_budget,True,0.1 <= 0.105,required
device_0,0.0,1701.0,1.5,54.0675,0.1,drop,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,18.0,982.0,violation_P2_within_budget,True,0.1 <= 0.105,required
device_0,0.0,1701.0,1.5,54.0675,0.1,drop,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,18.0,982.0,violation_P2prime_within_budget,True,0.1 <= 0.105,required
device_0,0.0,1701.0,1.5,54.0675,0.1,drop,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,18.0,982.0,violation_P3_within_budget,True,0.1 <= 0.105,required
device_0,0.0,1701.0,1.5,54.0675,0.1,drop,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,18.0,982.0,P1_equals_forced,True,0.0018 == 0.0018,required
device_0,0.0,1701.0,1.5,54.0675,0.1,late,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,18.0,982.0,energy_P2_le_P2prime,True,0.0621134443 <= 0.0626527943,required
device_0,0.0,1701.0,1.5,54.0675,0.1,late,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,18.0,982.0,energy_P2prime_le_P3,True,0.0626527943 <= 0.0623134999,diagnostic
device_0,0.0,1701.0,1.5,54.0675,0.1,late,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,18.0,982.0,energy_P2_le_P0,True,0.0621134443 <= 0.0743512051,required
device_0,0.0,1701.0,1.5,54.0675,0.1,late,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,18.0,982.0,energy_P0_le_P1,True,0.0743512051 <= 0.0763794716,required
device_0,0.0,1701.0,1.5,54.0675,0.1,late,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,18.0,982.0,violation_P0_within_budget,True,0.1 <= 0.105,required
device_0,0.0,1701.0,1.5,54.0675,0.1,late,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,18.0,982.0,violation_P2_within_budget,True,0.1 <= 0.105,required
device_0,0.0,1701.0,1.5,54.0675,0.1,late,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,18.0,982.0,violation_P2prime_within_budget,True,0.1 <= 0.105,required
device_0,0.0,1701.0,1.5,54.0675,0.1,late,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,18.0,982.0,violation_P3_within_budget,True,0.1 <= 0.105,required
device_0,0.0,1701.0,1.5,54.0675,0.1,late,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,18.0,982.0,P1_equals_forced,True,0.0018 == 0.0018,required
device_0,0.0,1701.0,1.5,54.0675,0.15,drop,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,18.0,1482.0,energy_P2_le_P2prime,True,0.0414828564 <= 0.0422812563,required
device_0,0.0,1701.0,1.5,54.0675,0.15,drop,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,18.0,1482.0,energy_P2prime_le_P3,False,0.0422812563 <= 0.0418997497,diagnostic
device_0,0.0,1701.0,1.5,54.0675,0.15,drop,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,18.0,1482.0,energy_P2_le_P0,True,0.0414828564 <= 0.0645952869,required
device_0,0.0,1701.0,1.5,54.0675,0.15,drop,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,18.0,1482.0,energy_P0_le_P1,True,0.0645952869 <= 0.0760443174,required
device_0,0.0,1701.0,1.5,54.0675,0.15,drop,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,18.0,1482.0,violation_P0_within_budget,True,0.15 <= 0.155,required
device_0,0.0,1701.0,1.5,54.0675,0.15,drop,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,18.0,1482.0,violation_P2_within_budget,True,0.15 <= 0.155,required
device_0,0.0,1701.0,1.5,54.0675,0.15,drop,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,18.0,1482.0,violation_P2prime_within_budget,True,0.15 <= 0.155,required
device_0,0.0,1701.0,1.5,54.0675,0.15,drop,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,18.0,1482.0,violation_P3_within_budget,True,0.15 <= 0.155,required
device_0,0.0,1701.0,1.5,54.0675,0.15,drop,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,18.0,1482.0,P1_equals_forced,True,0.0018 == 0.0018,required
device_0,0.0,1701.0,1.5,54.0675,0.15,late,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,18.0,1482.0,energy_P2_le_P2prime,True,0.0589215136 <= 0.0596962047,required
device_0,0.0,1701.0,1.5,54.0675,0.15,late,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,18.0,1482.0,energy_P2prime_le_P3,False,0.0596962047 <= 0.0592823653,diagnostic
device_0,0.0,1701.0,1.5,54.0675,0.15,late,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,18.0,1482.0,energy_P2_le_P0,True,0.0589215136 <= 0.0732610839,required
device_0,0.0,1701.0,1.5,54.0675,0.15,late,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,18.0,1482.0,energy_P0_le_P1,True,0.0732610839 <= 0.0763794716,required
device_0,0.0,1701.0,1.5,54.0675,0.15,late,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,18.0,1482.0,violation_P0_within_budget,True,0.15 <= 0.155,required
device_0,0.0,1701.0,1.5,54.0675,0.15,late,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,18.0,1482.0,violation_P2_within_budget,True,0.15 <= 0.155,required
device_0,0.0,1701.0,1.5,54.0675,0.15,late,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,18.0,1482.0,violation_P2prime_within_budget,True,0.15 <= 0.155,required
device_0,0.0,1701.0,1.5,54.0675,0.15,late,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,18.0,1482.0,violation_P3_within_budget,True,0.15 <= 0.155,required
device_0,0.0,1701.0,1.5,54.0675,0.15,late,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,18.0,1482.0,P1_equals_forced,True,0.0018 == 0.0018,required
device_0,0.0,1701.0,2.0,72.09,0.01,drop,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,0.0,100.0,energy_P2_le_P2prime,True,0.0598061868 <= 0.059806189,required
device_0,0.0,1701.0,2.0,72.09,0.01,drop,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,0.0,100.0,energy_P2prime_le_P3,True,0.059806189 <= 0.0599173975,diagnostic
device_0,0.0,1701.0,2.0,72.09,0.01,drop,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,0.0,100.0,energy_P2_le_P0,True,0.0598061868 <= 0.060977421,required
device_0,0.0,1701.0,2.0,72.09,0.01,drop,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,0.0,100.0,energy_P0_le_P1,True,0.060977421 <= 0.0616075515,required
device_0,0.0,1701.0,2.0,72.09,0.01,drop,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,0.0,100.0,violation_P0_within_budget,True,0.01 <= 0.015,required
device_0,0.0,1701.0,2.0,72.09,0.01,drop,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,0.0,100.0,violation_P2_within_budget,True,0.01 <= 0.015,required
device_0,0.0,1701.0,2.0,72.09,0.01,drop,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,0.0,100.0,violation_P2prime_within_budget,True,0.01 <= 0.015,required
device_0,0.0,1701.0,2.0,72.09,0.01,drop,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,0.0,100.0,violation_P3_within_budget,True,0.01 <= 0.015,required
device_0,0.0,1701.0,2.0,72.09,0.01,drop,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,0.0,100.0,P1_equals_forced,True,0 == 0,required
device_0,0.0,1701.0,2.0,72.09,0.01,late,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,0.0,100.0,energy_P2_le_P2prime,True,0.0610421452 <= 0.0610421452,required
device_0,0.0,1701.0,2.0,72.09,0.01,late,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,0.0,100.0,energy_P2prime_le_P3,True,0.0610421452 <= 0.0610737358,diagnostic
device_0,0.0,1701.0,2.0,72.09,0.01,late,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,0.0,100.0,energy_P2_le_P0,True,0.0610421452 <= 0.0615346484,required
device_0,0.0,1701.0,2.0,72.09,0.01,late,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,0.0,100.0,energy_P0_le_P1,True,0.0615346484 <= 0.0616075515,required
device_0,0.0,1701.0,2.0,72.09,0.01,late,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,0.0,100.0,violation_P0_within_budget,True,0.01 <= 0.015,required
device_0,0.0,1701.0,2.0,72.09,0.01,late,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,0.0,100.0,violation_P2_within_budget,True,0.01 <= 0.015,required
device_0,0.0,1701.0,2.0,72.09,0.01,late,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,0.0,100.0,violation_P2prime_within_budget,True,0.01 <= 0.015,required
device_0,0.0,1701.0,2.0,72.09,0.01,late,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,0.0,100.0,violation_P3_within_budget,True,0.01 <= 0.015,required
device_0,0.0,1701.0,2.0,72.09,0.01,late,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,0.0,100.0,P1_equals_forced,True,0 == 0,required
device_0,0.0,1701.0,2.0,72.09,0.05,drop,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,0.0,500.0,energy_P2_le_P2prime,True,0.0529512732 <= 0.0529602073,required
device_0,0.0,1701.0,2.0,72.09,0.05,drop,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,0.0,500.0,energy_P2prime_le_P3,True,0.0529602073 <= 0.0531465284,diagnostic
device_0,0.0,1701.0,2.0,72.09,0.05,drop,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,0.0,500.0,energy_P2_le_P0,True,0.0529512732 <= 0.0587160358,required
device_0,0.0,1701.0,2.0,72.09,0.05,drop,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,0.0,500.0,energy_P0_le_P1,True,0.0587160358 <= 0.0616075515,required
device_0,0.0,1701.0,2.0,72.09,0.05,drop,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,0.0,500.0,violation_P0_within_budget,True,0.05 <= 0.055,required
device_0,0.0,1701.0,2.0,72.09,0.05,drop,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,0.0,500.0,violation_P2_within_budget,True,0.05 <= 0.055,required
device_0,0.0,1701.0,2.0,72.09,0.05,drop,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,0.0,500.0,violation_P2prime_within_budget,True,0.05 <= 0.055,required
device_0,0.0,1701.0,2.0,72.09,0.05,drop,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,0.0,500.0,violation_P3_within_budget,True,0.05 <= 0.055,required
device_0,0.0,1701.0,2.0,72.09,0.05,drop,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,0.0,500.0,P1_equals_forced,True,0 == 0,required
device_0,0.0,1701.0,2.0,72.09,0.05,late,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,0.0,500.0,energy_P2_le_P2prime,True,0.0589819245 <= 0.0589867864,required
device_0,0.0,1701.0,2.0,72.09,0.05,late,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,0.0,500.0,energy_P2prime_le_P3,True,0.0589867864 <= 0.0590482483,diagnostic
device_0,0.0,1701.0,2.0,72.09,0.05,late,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,0.0,500.0,energy_P2_le_P0,True,0.0589819245 <= 0.0612747574,required
device_0,0.0,1701.0,2.0,72.09,0.05,late,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,0.0,500.0,energy_P0_le_P1,True,0.0612747574 <= 0.0616075515,required
device_0,0.0,1701.0,2.0,72.09,0.05,late,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,0.0,500.0,violation_P0_within_budget,True,0.05 <= 0.055,required
device_0,0.0,1701.0,2.0,72.09,0.05,late,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,0.0,500.0,violation_P2_within_budget,True,0.05 <= 0.055,required
device_0,0.0,1701.0,2.0,72.09,0.05,late,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,0.0,500.0,violation_P2prime_within_budget,True,0.05 <= 0.055,required
device_0,0.0,1701.0,2.0,72.09,0.05,late,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,0.0,500.0,violation_P3_within_budget,True,0.05 <= 0.055,required
device_0,0.0,1701.0,2.0,72.09,0.05,late,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,0.0,500.0,P1_equals_forced,True,0 == 0,required
device_0,0.0,1701.0,2.0,72.09,0.1,drop,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,0.0,1000.0,energy_P2_le_P2prime,True,0.0446509401 <= 0.044690227,required
device_0,0.0,1701.0,2.0,72.09,0.1,drop,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,0.0,1000.0,energy_P2prime_le_P3,True,0.044690227 <= 0.0449349667,diagnostic
device_0,0.0,1701.0,2.0,72.09,0.1,drop,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,0.0,1000.0,energy_P2_le_P0,True,0.0446509401 <= 0.0556813092,required
device_0,0.0,1701.0,2.0,72.09,0.1,drop,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,0.0,1000.0,energy_P0_le_P1,True,0.0556813092 <= 0.0616075515,required
device_0,0.0,1701.0,2.0,72.09,0.1,drop,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,0.0,1000.0,violation_P0_within_budget,True,0.1 <= 0.105,required
device_0,0.0,1701.0,2.0,72.09,0.1,drop,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,0.0,1000.0,violation_P2_within_budget,True,0.1 <= 0.105,required
device_0,0.0,1701.0,2.0,72.09,0.1,drop,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,0.0,1000.0,violation_P2prime_within_budget,True,0.1 <= 0.105,required
device_0,0.0,1701.0,2.0,72.09,0.1,drop,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,0.0,1000.0,violation_P3_within_budget,True,0.1 <= 0.105,required
device_0,0.0,1701.0,2.0,72.09,0.1,drop,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,0.0,1000.0,P1_equals_forced,True,0 == 0,required
device_0,0.0,1701.0,2.0,72.09,0.1,late,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,0.0,1000.0,energy_P2_le_P2prime,True,0.0566705247 <= 0.0567250195,required
device_0,0.0,1701.0,2.0,72.09,0.1,late,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,0.0,1000.0,energy_P2prime_le_P3,True,0.0567250195 <= 0.0567481622,diagnostic
device_0,0.0,1701.0,2.0,72.09,0.1,late,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,0.0,1000.0,energy_P2_le_P0,True,0.0566705247 <= 0.0609750508,required
device_0,0.0,1701.0,2.0,72.09,0.1,late,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,0.0,1000.0,energy_P0_le_P1,True,0.0609750508 <= 0.0616075515,required
device_0,0.0,1701.0,2.0,72.09,0.1,late,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,0.0,1000.0,violation_P0_within_budget,True,0.1 <= 0.105,required
device_0,0.0,1701.0,2.0,72.09,0.1,late,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,0.0,1000.0,violation_P2_within_budget,True,0.1 <= 0.105,required
device_0,0.0,1701.0,2.0,72.09,0.1,late,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,0.0,1000.0,violation_P2prime_within_budget,True,0.1 <= 0.105,required
device_0,0.0,1701.0,2.0,72.09,0.1,late,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,0.0,1000.0,violation_P3_within_budget,True,0.1 <= 0.105,required
device_0,0.0,1701.0,2.0,72.09,0.1,late,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,0.0,1000.0,P1_equals_forced,True,0 == 0,required
device_0,0.0,1701.0,2.0,72.09,0.15,drop,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,0.0,1500.0,energy_P2_le_P2prime,True,0.0367221514 <= 0.0370455014,required
device_0,0.0,1701.0,2.0,72.09,0.15,drop,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,0.0,1500.0,energy_P2prime_le_P3,True,0.0370455014 <= 0.0371113502,diagnostic
device_0,0.0,1701.0,2.0,72.09,0.15,drop,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,0.0,1500.0,energy_P2_le_P0,True,0.0367221514 <= 0.0523498017,required
device_0,0.0,1701.0,2.0,72.09,0.15,drop,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,0.0,1500.0,energy_P0_le_P1,True,0.0523498017 <= 0.0616075515,required
device_0,0.0,1701.0,2.0,72.09,0.15,drop,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,0.0,1500.0,violation_P0_within_budget,True,0.15 <= 0.155,required
device_0,0.0,1701.0,2.0,72.09,0.15,drop,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,0.0,1500.0,violation_P2_within_budget,True,0.15 <= 0.155,required
device_0,0.0,1701.0,2.0,72.09,0.15,drop,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,0.0,1500.0,violation_P2prime_within_budget,True,0.15 <= 0.155,required
device_0,0.0,1701.0,2.0,72.09,0.15,drop,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,0.0,1500.0,violation_P3_within_budget,True,0.15 <= 0.155,required
device_0,0.0,1701.0,2.0,72.09,0.15,drop,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,0.0,1500.0,P1_equals_forced,True,0 == 0,required
device_0,0.0,1701.0,2.0,72.09,0.15,late,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,0.0,1500.0,energy_P2_le_P2prime,True,0.054935951 <= 0.0553801632,required
device_0,0.0,1701.0,2.0,72.09,0.15,late,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,0.0,1500.0,energy_P2prime_le_P3,False,0.0553801632 <= 0.0550045929,diagnostic
device_0,0.0,1701.0,2.0,72.09,0.15,late,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,0.0,1500.0,energy_P2_le_P0,True,0.054935951 <= 0.0605378205,required
device_0,0.0,1701.0,2.0,72.09,0.15,late,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,0.0,1500.0,energy_P0_le_P1,True,0.0605378205 <= 0.0616075515,required
device_0,0.0,1701.0,2.0,72.09,0.15,late,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,0.0,1500.0,violation_P0_within_budget,True,0.15 <= 0.155,required
device_0,0.0,1701.0,2.0,72.09,0.15,late,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,0.0,1500.0,violation_P2_within_budget,True,0.15 <= 0.155,required
device_0,0.0,1701.0,2.0,72.09,0.15,late,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,0.0,1500.0,violation_P2prime_within_budget,True,0.15 <= 0.155,required
device_0,0.0,1701.0,2.0,72.09,0.15,late,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,0.0,1500.0,violation_P3_within_budget,True,0.15 <= 0.155,required
device_0,0.0,1701.0,2.0,72.09,0.15,late,40.0,12.0,3.3333333333333335,0.2041,-0.005175586574489375,0.0,1500.0,P1_equals_forced,True,0 == 0,required
device_0,0.0,1702.0,1.1,39.6495,0.15,drop,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,721.0,779.0,energy_P2_le_P2prime,True,0.0981062034 <= 0.0981570231,required
device_0,0.0,1702.0,1.1,39.6495,0.15,drop,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,721.0,779.0,energy_P2prime_le_P3,True,0.0981570231 <= 0.09895721,diagnostic
device_0,0.0,1702.0,1.1,39.6495,0.15,drop,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,721.0,779.0,energy_P2_le_P0,True,0.0981062034 <= 0.117716612,required
device_0,0.0,1702.0,1.1,39.6495,0.15,drop,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,721.0,779.0,energy_P0_le_P1,True,0.117716612 <= 0.128266735,required
device_0,0.0,1702.0,1.1,39.6495,0.15,drop,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,721.0,779.0,violation_P0_within_budget,True,0.15 <= 0.155,required
device_0,0.0,1702.0,1.1,39.6495,0.15,drop,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,721.0,779.0,violation_P2_within_budget,True,0.15 <= 0.155,required
device_0,0.0,1702.0,1.1,39.6495,0.15,drop,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,721.0,779.0,violation_P2prime_within_budget,True,0.15 <= 0.155,required
device_0,0.0,1702.0,1.1,39.6495,0.15,drop,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,721.0,779.0,violation_P3_within_budget,True,0.1503 <= 0.155,required
device_0,0.0,1702.0,1.1,39.6495,0.15,drop,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,721.0,779.0,P1_equals_forced,True,0.0721 == 0.0721,required
device_0,0.0,1702.0,1.1,39.6495,0.15,late,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,721.0,779.0,energy_P2_le_P2prime,True,0.115975791 <= 0.116251635,required
device_0,0.0,1702.0,1.1,39.6495,0.15,late,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,721.0,779.0,energy_P2prime_le_P3,True,0.116251635 <= 0.117762059,diagnostic
device_0,0.0,1702.0,1.1,39.6495,0.15,late,40.0,12.0,3.3333333333333335,0.2044,-0.0003880774600071656,721.0,779.0,energy_P2_le_P0,True,0.115975791 <= 0.131948166,required
