device,rho,seed,deadline_ratio,deadline_ms,epsilon,skip_mode,r_good_mbps,r_bad_mbps,rate_ratio,pi_bad_observed,lag1_autocorr,forced_count,discretionary_budget,discard_gain_percent,targeting_gain_percent,oracle_gap_percent,online_recovery,p2prime_gap_percent
device_0,0.75,1702,1.35,48.66075000000001,0.1,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93,907,9.170211546549705,27.245054013604985,36.415265560154694,0.793396204031555,3.785776851053573
device_0,0.75,1702,1.35,48.66075000000001,0.1,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93,907,4.2627336579579245,19.469836932396365,23.73257059035429,0.9675184865588073,2.910558179636813
device_0,0.75,1702,1.35,48.66075000000001,0.15,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93,1407,14.151356991518636,36.68049029856164,50.83184729008027,0.7590660153069981,10.60476865798682
device_0,0.75,1702,1.35,48.66075000000001,0.15,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93,1407,6.024762994286373,26.143224204695024,32.16798719898139,0.9587770669602256,7.397440622160683
device_0,0.75,1702,1.5,54.0675,0.01,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,21,79,0.8505164524229083,3.2812980886745087,4.131814541097417,0.9596367576801973,0.0007826302108112707
device_0,0.75,1702,1.5,54.0675,0.01,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,21,79,0.2570773011278679,2.263687618853113,2.5207649199809814,0.9432394251481558,0.00040842291214553464
device_0,0.75,1702,1.5,54.0675,0.05,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,21,479,4.7752133537906305,19.344325126268313,24.119538480058946,0.8311335549980291,2.2471973118405684
device_0,0.75,1702,1.5,54.0675,0.05,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,21,479,1.203352166029546,12.945756505436405,14.14910867146595,0.9430166429118394,1.4633599644296533
device_0,0.75,1702,1.5,54.0675,0.1,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,21,979,10.120857607323234,24.790966149777482,34.91182375710071,0.9742712264723862,2.4533370320196095
device_0,0.75,1702,1.5,54.0675,0.1,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,21,979,2.9628783681691386,15.889734751745863,18.852613119915,0.9753066555741638,1.7135654087982022
device_0,0.75,1702,1.5,54.0675,0.15,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,21,1479,15.165055685274098,30.28783057158954,45.45288625686364,0.9675550303347396,4.3563960707195095
device_0,0.75,1702,1.5,54.0675,0.15,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,21,1479,4.43084304873733,18.632240890524006,23.063083939261336,0.9670530697102568,2.613057211265496
device_0,0.75,1702,2.0,72.09,0.01,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,0,100,1.0229179099066859,1.8820340937206588,2.904952003627345,0.92516165382958,0.0009702640350922208
device_0,0.75,1702,2.0,72.09,0.01,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,0,100,0.0914176478552364,0.8270162319362608,0.9184338797914973,,0.0010097056418820864
device_0,0.75,1702,2.0,72.09,0.05,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,0,500,5.186302811216146,8.768121632968942,13.954424444185088,0.9665134835219118,0.046827613073376156
device_0,0.75,1702,2.0,72.09,0.05,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,0,500,0.568798326674551,3.6966113114600785,4.2654096381346305,0.9608814606783024,0.04280558134506836
device_0,0.75,1702,2.0,72.09,0.1,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,0,1000,9.7810851484237,17.553050576869985,27.334135725293685,0.9663151395730898,0.5155356392690704
device_0,0.75,1702,2.0,72.09,0.1,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,0,1000,1.1651592145772194,6.843912754755538,8.009071969332757,0.9675977777415395,0.7802200895009394
device_0,0.75,1702,2.0,72.09,0.15,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,0,1500,15.161974680601869,25.037679076477087,40.199653757078956,0.9496181647788465,6.964310499450435
device_0,0.75,1702,2.0,72.09,0.15,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,0,1500,1.69565103953011,9.142088636731478,10.837739676261588,0.9277402114984417,3.5206330931437138
device_0,0.975,1701,1.1,39.6495,0.15,drop,40.0,12.0,3.3333333333333335,0.1992,0.9789949792069076,709,791,8.370038615484962,15.649623127153923,24.019661742638885,0.7143687932067282,4.725974412087399
device_0,0.975,1701,1.1,39.6495,0.15,late,40.0,12.0,3.3333333333333335,0.1992,0.9789949792069076,709,791,5.310238037278053,11.686768170523797,16.99700620780185,0.6772424353086812,3.374559091802598
device_0,0.975,1701,1.2,43.254,0.1,drop,40.0,12.0,3.3333333333333335,0.1992,0.9789949792069076,319,681,7.284740702515949,15.341838089338191,22.62657879185414,0.72981213064682,1.2134534892971476
device_0,0.975,1701,1.2,43.254,0.1,late,40.0,12.0,3.3333333333333335,0.1992,0.9789949792069076,319,681,4.177061145945351,11.620129504999426,15.79719065094478,0.6546121231849918,1.363522555149419
device_0,0.975,1701,1.2,43.254,0.15,drop,40.0,12.0,3.3333333333333335,0.1992,0.9789949792069076,319,1181,12.432584925529126,26.61051621053961,39.04310113606874,0.651857729025318,11.193957416842633
device_0,0.975,1701,1.2,43.254,0.15,late,40.0,12.0,3.3333333333333335,0.1992,0.9789949792069076,319,1181,6.734599402491367,19.940147148631297,26.674746551122663,0.5964506598644675,7.984925146521136
